LEAK_ID,RPT_TYPE,RPT_DATE,ADDRESS,MAIN_ST,CROSS_ST,PIPE_SIZE,PIPE_TYPE,YR_INST,TWENTIES,PLR_INST,LEAK_TYPE,LEAK_QUANT,ANOD_INST,COAT_TYPE,COAT_COND,SOIL_TYPE,FOREMAN,WSM_NBR,REPAIR_HRS,MAN_HRS,REMARKS,LAT,LON
65215,MAIN,6/15/13,350 S. BIXEL ST.,24' E/W S. BIXEL ST.,20' N/N FOURTH ST.,6,C.I.,1910,0,13837,SPLIT,1,,,OK,CLAY,F. PRECIADO,132-207,7.5,15,"FOUND SPLIT AT BOTTOM OF 6"" C.I. CUT IN FIVE FEET OF D.I. PIPE AND INSTALLED TWO 6"" DERSSERS. CONROCK, BACKFILL AND TEMP.",34.0568117,-118.2603113
67282,MAIN,11/26/13,1601 EASTLAKE AVE,11' SN ALCAZAR ST,24' EW EASTLAKE AVE,10,D.I.,1910,0,14393,JOINT,1,,,GOOD,,SALAS,134-225,4,24,FOUND WATER COMING FROM JOINT. REPAIRED USING 360 DEGREE BELL CLAMP. SLURRY BACKFILLED. LEFT AREA SAFE.,34.06375625,-118.2060452
41436,MAIN,8/24/10,,20 EW SAN JULIAN,295 NN IS ST,6,C.I.,1911,0,15610,"RUST HOLE, SPLIT",1,,,POOR,SAND,CHESTERTON,124-210,,,"3' SPLIT WITH RUST HOLE BLOWOUT. CUT IN 5'. BACKFILLED, LEFT AREA SAFE.",,
60731,MAIN,5/25/11,107 S. CARONDELET ST.,2' NS BEVERLY BL,24' EW CARONDELET ST,4,C.I.,1911,0,15077,,1,,,,ADOBE,MCCALL,136-204,8.5,25,"UPON ARRIVAL PARKED TRUCK INVESTIGATED LEAK DRILLED HOLES OVER MAIN, PINPOINTED LEAK BROKE OUT SIDEWALK EXCAVATED FOUND ROUND CRACK PLACED REPAIR CLAMP OVER LEAK.",34.06841464,-118.2747033
61635,MAIN,12/8/11,856 S VERMONT AV,69' S/S FRANCIS AV,28' W/E S VERMONT AV,30,C.I.,1911,0,14740,CLAMP,1,,,FAIR,C,CHESTERTON,132-198,,,"OLD DISCONNECT SERVICE SADDLE HAD BAD BAILS, USED 360 DID NOT WORK - USED 1 1/2X 30 SERVICE SADDLE TO STOP LEAK",34.05652395,-118.2915771
63259,MAIN,7/31/12,414 FIRMIN ST,10' EW FIRMIN ST,334' SS TEMPLE ST,4,C.I.,1911,0,14841,RUST HOLE,1,,,BAD,SHALE,PRECIADO,136-210,8,16,"FOUND RUST HOLE ON BOTH SIDES OF NEW SER. CLAMP. CUT IN 18"" DI PIPE & 2-4"" DRESSER ALSO RETAP 1"" SER & FLUSH PROPERTY LINE.",34.06458899,-118.2540325
63884,MAIN,12/12/12,2780 E 1ST ST,253' EE MOTT ST,,12,,1911,0,15626,,1,,,,,SOLIS,126-225,6.5,26,"REMOVE SPLIT, INSTALL 36"" OF 12"" D.I. PIPE W/ 2 12-MECH COUPLINGS. BACKFILL & TEMP W/OIL LEFT SAFE & CLEAN.",34.04163897,-118.2052083
64229,MAIN,1/12/13,2746 E BOULDER ST,170' W/W FOREST AVE,12' N/S BOULDER ST,4,C.I.,1911,0,15123,SPLIT,1,,,,,GIBBS/UNGSON,128-225,5.5,11,"SET-UP TRAFIC, EXCAVATED 4'X 3' AREA, REPAIR SPLIT ON 4"" C.I. WATER MAIN, CONNECT SERVICE #70455 TO REPAIRED SECTIO OF PIPE. BACKFILLED, CLEANED-UP AREA, LEFT JOB-SITE CLEAN AND SAFE.",34.04681594,-118.2010829
64410,MAIN,4/6/13,864 S VERMONT AVE,68' NN JAMES WOOD,,30,C.I.,1911,0,14740,RUST HOLE,1,,,,,SOLIS,132-198,5.5,16.5,"PROSPECTING AND EXCAVATING WE ACCIDENTLY HIT 1`"" INSERT. PARTIAL PINDOWN. INSTALL REWOOD PLUG AND 1.5X 30"" SADDLE.",34.05616241,-118.2915793
65203,MAIN,6/5/13,1557 1/2 E. 46TH ST.,15' N/S E. 46TH ST.,363' E/E COMPTON AVE.,6,C.I.,1911,0,15499,CLAMP,1,,,,,J. UNGSON,112-213,7.5,15,"FOUND SERVICE CLAMP BLOWN @ THE MAIN; INSTALLED NEW SERVICE CLAMP AND RE-CONNECTED 1"" COP. SERVICE LATERAL; BACKFILLED; TEMP. OIL; LEFT SITE CLEAN & SAFE.",34.00179334,-118.2464386
65209,MAIN,6/10/13,1645 ROCKWOOD ST.,20' N/S ROCKWOOD ST.,205' E/E UNION AVE.,4,C.I.,1911,0,15373,SPLIT,1,,,BAD,C,M. MINGO,136-207,11.5,23,"FOUND SIX INCH SPLIT NEAR BELL, REPLACED FOUR FEET TO REPAIR LEAK.",34.06525176,-118.2645002
66092,MAIN,9/6/13,3609 3RD AVENUE,18' EW 3RD AVENUE,105' SS 36TH STREET,6,C.I.,1911,0,15984,SPLIT,1,,,,SANDY LOAM,WASHINGTON,120-189,10,35.5,"CUT IN 6' OF 6"" D.I. & CPLGS/ REPLACED 3/4"" INSERT INSTALLED NEW CLAMP & REFITTED, BACKFILLED 14'X 10' EXC. CONROCK ONLY NEEDS LARGE SCOOPS OIL LOTS OF CLEAN UP NEEDED MONDAY ON 3RD AVE 36TH TO 37TH ST.",34.02252514,-118.3201277
66582,MAIN,4/11/14,1640 ROCKWOOD AT,195' EE UNION AVE,20' NS ROCKWOOD ST,4,COPPER,1911,0,15373,SPLIT,1,,,,,HOOVER,136-207,9.5,19,"REPAIRED LEAK ON 4"" CI MAIN. CUT IN 3' OF 4"" DI. BACKFILLED, TEMP ASPHALT, CLEAN UP. LEFT SITE SAFE.",34.0652631,-118.2645253
41434,MAIN,8/23/10,CAMULOS ST,CAMULOS ST,5 S/S WHITTIER BLVD,6,C.I.,1912,0,16991,,1,,,,,D.SOLIS,122-222,,,"CONTRACTOR HIT 6"" WATER MAIN INVOLVING WHITTIER BLVD. HAD TO WAIT FOR BUSINESSES AND SCHOOLS IN THE AREA. MADE REPAIRS. BACKFILLED AND TEMPED WITH OIL. LEFT SAFE AND CLEAN.",34.0317334,-118.2101529
43584,MAIN,1/6/11,1845 MIDDLETON PL.,22' S/N MIDDLETON PL.,450' W/W GRAMERCY PL.,6,C.I.,1912,0,16154,RUST HOLE,1,,,,,FIERROZ,118-192,4,16,"MADE REPAIR ON 6"" C.I. MAIN RIGHT NEXT TO CORP. VALVE. HAD TO RENEW THE SERVICE.",34.01556706,-118.3148353
60429,MAIN,6/29/11,1258 W. 58TH PL,3' E/E RAYMOND AV.,20' N/S 58TH PL,4,C.I.,1912,0,16304,SPLIT,1,,,C,,ROGERS,108-195,6,13,"SET UP TRAFFIC DELINEATION, LOCATED LEAK, EXCAVATED 3X 5 SECTION, REMOVED 40"" SPLIT C.I. INSTALLED 40"" D.I., (2) 4X 4 REPAIR UNIONS, SPRAYED W/ HYPO. BACKFILLED W/ CON-ROCK & 6"" TEMP-OIL, CLEANED UP AND LEFT SITE SAFE.",33.98832482,-118.2979099
63253,MAIN,7/18/12,SAN FERNANDO RD,84' SS FIGUEROA ST,13' EW SAN FERNANDO RD,20,D.I.,1912,0,,RUST HOLE,1,,,,,DAVIS,140-219,8.5,25.5,FOUND WEEP HOLE IN CASTING OF NEW 20 INCH BELL FLANGE ADAPTER. WE APPLIED JB WELD COMPOUND TO AREA AND WAITED ONE HOUR CURING TIME. WE HAVE NO LEAKS AT THIS TIME. PLASTIC COVER & SLURRY BACKFILL.,34.08105358,-118.2255549
63604,MAIN,9/12/12,2611 BELLEVUE AVE,27' NS BELEVUE AVE,25' EE BENTON WAY,6,C.I.,1912,0,16398,,1,,,BAD,CLAY,PRECIADO,140-204,11.7,22.7,"6"" MAIN BLEW OUT CUT IN 7.6 FEET OF DI & INSTALLED TWO 6"" DRESSER. BACKFILLED WITH CONROCK & TEMP ALOT OF STREET DAMAGE.",34.07585084,-118.2736077
63613,MAIN,9/23/12,2200 W 10TH ST,20' NS 10TH ST,99' EE GRANDVIEW ST,6,C.I.,1912,0,16462,SPLIT,1,,,,,UNGSON,130-201,9,15.5,"BROKE OUT/EXCAVATED DOWN TO 6"" C.I. MAIN; FOUND HOLE/SPLIT @ BOTTOM CUT IN 4' OF NEW 6"" D.I. PIPE & (2) - MECHANICAL COUPLING; BACKFILLED W/CONROCK TEMP. OIL - CLEANED UP; SITE SAFE!",34.0525322,-118.2816085
64247,MAIN,1/24/13,2511 BELLEVUE AVE,113' E/E RAMPART BLVD,27' N/S BELLEVUE AVE,6,C.I.,1912,0,16398,RUPTURE,1,,,,CLAY COHESIVE,NUNEZ,138-204,4.5,18,"FOUND RUPTURE ON 6"" CI PIPE. CUT OUT RUPTURE AND INSTALLED 4' OF 6"" DI PIPE WITH 2- 6"" CI/ DI MECH COUPLINGS. BACKFILLED WITH ROCK & SAND BASE. TEMP OIL.",34.07527472,-118.2723207
64365,MAIN,2/3/13,1130 CTPRESS AVE,20' N/S ROSEVIEW AVE,30' W/E CTPRESS AVE,6,C.I.,1912,0,15770,RUPTURE,1,,,,,UNGSON,146-219,13.5,52.5,"BROKE OUT/ EXCAVATED DOWN TO 6"" C.I. MAIN; FOUND RUPTURE ON TOP OF PIPE CUT IN 7' OF NEW 6"" D.I. PIPE PLUS 6""- 11 DEGREE BENT & ROD/ YOKE CONNECTION; BACKFILLED W/ CON ROCK; TEMP. OIL; CLEANED UP LEFT SITE SAFE!",34.09468373,-118.2269847
65550,MAIN,9/16/13,910 MALTMAN AVE,7' WE MALTMAN AVE,650' SN MARATHON,6,C.I.,1912,0,16334,CLAMP,1,,,GOOD,C,MINGO,142-201,6,12,CONTRACTOR CAUSED PROBLEM,34.0849695,-118.2807092
66213,MAIN,3/19/14,1643 4TH ST,19 NS 4TH ST,30 WW UNION AVE (LS),6,C.I.,1912,0,16857,RUST HOLE,1,,,,,L.GONZALEZ,134-204,10.5,47.5,,34.0599266,-118.2683983
42993,MAIN,1/28/10,4933 ALDAMA ST.,19' S/N ALDAMA ST.,332' E/E TERRACE 49,4,C.I.,1913,0,18891,ROUND CRACK,1,,,FAIR,D.G.,MATCHIE,152-222,4,8,REPAIRED MAIN LEAK WITH 360 CLAMP.,34.11095547,-118.208791
61264,MAIN,3/23/10,100 E. D STREET,19' N/S D STREET,40' E/E AVALON BL,6,C.I.,1913,0,17103,SPLIT,1,,,,,LUCERO,030-207,8,15,"ARRIVED ON JOB, SET UP TRAFFIC, LOCATED MAIN LEAK, BROKE OUT AND EXCAVATED, MADE REPAIRS, BACKFILLED AND TEMPED, PICKED UP TRAFFIC, LEFT JOB SAFE. (J. LUCERO 1HR MED VAN)",33.77414612,-118.2617059
61276,MAIN,4/19/10,HARRY BRIDGES BL & FRIES AVE,15' N/S HARRY BRIDGES BL,93' W/W FRIES AVE,16,,1913,0,17197,LARGE OPERATING GEAR,1,,,,,ARMIJO,028-207,2.5,2.5,"REMOVED BROKEN OPERATING GEAR, FROM 16"" VERTICAL GATE VALVE, AND REPLACED WITH ""USED - GOOD GEAR"". OPERATED VALVE & JOB COMPLETE.",33.77106024,-118.264756
40985,MAIN,7/17/10,4823 ARLINGTON,23' E/W ARLINGTON,211' S/S 48TH ST,4,C.I.,1913,0,78651,SPLIT,1,,,,,C.KIRKWOOD,112-189,11,22,PIPE IS IN BAD SHAPE,33.99935977,-118.3181612
41449,MAIN,7/23/10,4924 SAN RAFAEL AVE.,,152' W/W AVE. 50,6,C.I.,1913,0,18912,,1,,,,,MCCALL,152-222,,,"CALLED FROM HOME, ARRIVED ON JOB, STREET FLOODING, BUGGED OUT MAIN, DRILLED HOLES OVER MAIN AND PINPOINTED LEAK. BROKE OUT ASPHALT, EXCAVATED, FOUND SPLIT ON BOTTOM, REPLACED SECTION OF MAIN.",34.11279444,-118.208577
41447,MAIN,8/31/10,3437 LEE ST,,369' E/E LORENA ST.,6,C.I.,1913,0,17901,SPLIT,1,,,,,D.SOLIS,120-225,,,"DRILLED HOLES. PINPOINTED LEAK. BROKE OUT. EXCAVATED. REMOVED 7' OF BAD 6"" CI AND INSTALLED 7' OF 6"" DI PIPE WITH 2 MECHANICAL DRESSERS. 6"" BACKFILL AND TEMP.",34.02567761,-118.2008016
41445,MAIN,8/31/10,3426 LEE ST,,284' E/E LORENA ST,6,C.I.,1913,0,17901,SPLIT,1,,,,,D.SOLIS,120-225,,,"2ND LEAK. DRILLED HOLES. BROKE OUT. EXCAVATED. REMOVED 6' OF BAD 6"" CI (SPLIT). INSTALLED 6' DI WITH MECHANICAL DRESSER. BACKFILLED AND TEMP. LEFT JOBSITE SAFE",34.02577518,-118.2010248
41528,MAIN,10/9/10,116 S VENDOME ST,20 EW VENDOME ST,114 SS BEVERLY BLVD,6,C.I.,1913,0,17119,RUPTURE,1,,,POOR,CLAY,CHESTERTON,138-201,,,"FOUND RUPTURE ON 6"" CI. CUT IN 36' DI. LIFTED ABOUT 35' ASPHALT AT GUTTER.",34.07145705,-118.2824666
42564,MAIN,11/16/10,1036 3RD AVE,22' E/W 3RD AVE,360' S/S OLYMPIC BLVD,4,C.I.,1913,0,17690,ROUND CRACK,1,,,,,T.SMITH,130-189,4,8,"LOCATED LEAK, PINCHED DOWN MAIN 2-GATE VALVE, DUG OUT. INSTALLED 4""X12"" CLAMP. BACKFILLED AND TEMP. NEED PICK UP.",34.05167347,-118.318091
42732,MAIN,12/24/10,2520 W 8TH ST,33 NS 8TH ST,106 WW CARONDELET,6,C.I.,1913,0,185321,,1,,,,,H.ROGERS,132-201,6,12,"SET UP TRAFFIC. EXCAVATED TRENCH. 5'X3'. REPAIRED WATER MAIN WITH 360. REPAIRED ROUND CRACK. BACKFILLED, CLEANED UP AND LEFT JOB SAFE.",34.05691976,-118.282477
43823,MAIN,2/21/11,930 WESTCHESTER PL,23' E/W WESTCHESTER PL,72' N/N SAN MARINO ST,4,C.I.,1913,0,17478,ROUND CRACK,1,,,,,GONZALES,132-192,4,12,"FOUND ROUND CRACK ON 4"" C.I. MAIN USED 4""X 8"" CLAMP FOR REPAIRS.",34.05471632,-118.3154748
61340,MAIN,9/14/11,539 W 12TH ST,17' N/S 12TH ST,243' W/W PACIFIC AVE,6,C.I.,1913,0,17706,RUPTURE,1,,,,CLAY B,VILLESCA,014-198,1,3,"MADE REPAIRS TO 6"" C.I. MAIN. STEEL PLATED & BARRICADED LEFT SAFE.",33.73328222,-118.2888604
61926,MAIN,9/20/11,4950 ARLINGTON AVE,23' E/W ARLINGTON AVE,736' S/S 48TH ST,4,C.I.,1913,0,78651,SPLIT,1,,,BAD,B,C. KIRKWOOD,110-189,7,14,"SPLIT ON 4"" MAIN",33.99788569,-118.3181679
61714,MAIN,12/27/11,715 S. OXFORD AV,,108' SS 7TH ST,6,C.I.,1913,0,18873,SPLIT,1,,,,,SOLIS,132-192,,,"BROKE OUT; EXPOSE LEAK; SPLIT; REMOVE; INSTALL NEW 6"" D.I. PIECE W/2 MECH. COUPLINGS. BACKFILL & TEMP W/OIL. LEFT SAFE & CLEAN.",34.05928563,-118.3078717
61717,MAIN,12/29/11,2522 W. 8TH ST,23' NS 8TH ST,85' EE CORONADO ST,6,C.I.,1913,0,18532,ROUND CRACK,1,,,,,MATCHIE,132-201,10.5,21,"CREW EXCAVATED A 4X 4 AREA. THEN LOCATED THE 6"" C.I. MAIN, AND THE LEAK WAS COMING FROM A ROUND CRACK. THE REPAIR WAS MADE BY USING A 360 DEGREE REPAIR CLAMP.",34.05708047,-118.2828329
62004,MAIN,1/10/12,426 N. BIXEL ST,,289' SS TEMPLE ST,6,C.I.,1913,0,18071,CORP VALVE,1,,,,,SOLIS,136-210,,,BURN TAILPIECE @ CORP VALVE INSERT BLEW OUT WHEN SHUT OFF. MADE REPAIRS AND RESTORED WATER.,34.06514915,-118.2543947
64728,MAIN,3/1/13,4610 4TH AVE,27' WE 4TH AVE,450' NN 48TH STREET,4,C.I.,1913,0,78651,"ROUND CRACK, MAIN DROPPED",1,,,,SANDY LOAM,WASHINGTON,112-189,10,26,"FOUND 4"" PIPE HAD FULL ROUND CRACK, MAIN SEPARATED & DROPPED. CUT IN 6' SECTION OF PIPE, VERY LARGE UNDERMINED SECT. OF STREET. BROKE OUT AND REMOVED. BACKFILLED NEEDS ADDITIONAL WORK OIL AND CLEAN UP. LEFT AREA SAFE.",34.00139317,-118.3213835
64865,MAIN,4/9/13,1011 3RD ST,22' EW 3RD ST,141' SS OLYMPIC BL,4,C.I.,1913,0,17690,SPLIT,1,,,NONE,CLAY,SPEARS,130-189,5.5,16.5,"REPAIRED 5"" SPLIT IN 4"" C.I. MAIN WITH 4""X 8"" 360 DEGREE CLAMP.",34.05227909,-118.3178018
66584,MAIN,4/13/14,165 DOUGLAS ST,163' SS COLTON ST,18' EW DOUGLAS ST,4,C.I.,1913,0,17293,SPLIT,1,,,,,HOOVER,134-207,8,15,"REPAIRED LEAK ON 4"" CI MAIN. BACKFILLED, TEMP ASPHALT, CLEAN UP. LEFT SITE SAFE.",34.06336901,-118.2587966
67171,MAIN,6/8/14,900 3RD AVE,22' NS 9TH ST,33' EW 3RD AVE,6,C.I.,1913,0,17472,SPLIT,1,,,,,JIMENEZ,132-192,5,21,"FOUND SPLIT ON 6"" CI PIPE WATER MAIN. CUT IN 3' OF 6"" DI PIPE, BACKFILL, TEMP OIL, CLEAN UP, JOBSITE SAFE.",34.05582887,-118.3164659
67170,MAIN,6/8/14,901 3RD AVE,22' NS 9TH ST,77' EE 3RD AVE,6,C.I.,1913,0,17470,SPLIT,1,,,,,JIMENEZ,132-192,7,21,"FOUND SPLIT ON 6"" CI WM, CUT IN 7' OF 6"" DI PIPE, BACKFILLED, TEMPED OIL, CLEAN UP JOBSITE SAFE. BEFORE CREW LEFT, ANOTHER LEAK SPRANG OUT APPROX 44' W OF ORIGINAL LEAK, CREW REPAIRED. (ID# 41987)",34.05582912,-118.3168641
66816,MAIN,6/26/14,FRIES AVE./HARRY BRIDGES BL.,12' E/W FRIES AVE.,246' S/S HARRY BRIDGES BL.,12,C.I.,1913,0,64607,RUST HOLE,1,,,RUST,CLAY,B. ANDERSON,028-207,7.5,30,"REPAIRED 12"" CI MAIN BY REPLACING 7 FT.OF BAD PIPE WITH 7 FT. OF DI AWWA PIPE AND TWO MECH. COUPLINGS. BACKFILLED AND LEFT SAFE.",33.7703152,-118.2643811
67247,MAIN,8/18/14,207 D ST,41' WW MARINE,19' NS D ST,6,C.I.,1913,0,17156,SPLIT,1,,,RUSTY,SANDY,DE LA CRUZ,030-207,8.5,17,"SET UP TRAFFIC CONTROL, LOCATE LEAK, EXCAVATED, FOUND SPLIT ON MAIN AT SERV. CORP., BACKFILLED & TEMP OILED.",33.77405015,-118.2635412
42992,MAIN,1/28/10,515 WITMER ST.,20' E/W WITMER ST.,109' N/N 6TH ST.,6,C.I.,1914,0,19600,RUPTURE,1,,,POOR,CLAY,CHESTERTON,132-207,,,"RELIEVE D. SOLIS, 6"" RUPTURE, CUT IN 15' PIECE, TOOK OUT 2-360 AND 1-DRESSER AND BELL.",34.05590847,-118.2654407
42991,MAIN,1/28/10,550 WITMER ST.,,69' N/N 6TH ST.,6,C.I.,1914,0,19600,RUST HOLE,1,,,,,SOLIS,132-207,,,"REPAIR ONE LEAK ON 6"" W.M. OTHER LEAKS ON SAME W.M. CREW #181 VERN CHESTERTON RELIEVE ME.",34.0558183,-118.2654964
42650,MAIN,11/29/10,2038 HOLLENBECK,15 N/S HOLLENBECK,131 W/W ST LOUIS ST,2,C.I.,1914,0,19184,SPLIT,1,,,,CLAY,H.ROGERS,126-219,4.5,9,"SET UP TRAFFIC. EXCAVATED AND REPAIRED 2"" CI WATER MAIN. CLEANED UP. LEFT JOB SITE SAFE. COMPLETE.",34.03779944,-118.2187312
42802,MAIN,1/19/11,VERMONT & 43RD,20' N/S 43RD ST,27' W/E VERMONT AVE,4,C.I.,1914,0,20126,"ROUND CRACK, RUST HOLE",1,,,FAIR,SAND,CHESTERTON,114-198,,,"LOCATED LEAK ON 4"" CI MAIN. ROUND CRACK WITH RUST HOLE FACING DOWN. USED 360 FOR REPAIRS.",34.00544244,-118.291498
43488,MAIN,3/14/11,1458 W 51ST PL,37' S/N 51ST PL,13' E/E HALLDALE AVE,4,C.I.,1914,0,20373,SPLIT,1,,,BAD,SANDY LOAM,T.M.MINGO,110-195,6.5,19.5,"CUT IN 4' OF 4"" PIPE. USED 2 MECHANICAL COUPLINGS.",33.9959489,-118.3022101
60149,MAIN,4/20/11,1848 W. 45TH ST,S/S 45TH ST,209' E/E GRAMERCY PL,4,C.I.,1914,0,20109,SPLIT,1,,,,,M. SPEARS,112-192,3.5,10.5,"REPAIRED SMALL SPLIT ON 4"" C.I. MAIN WITH 4""X12"" CLAMP.",34.00275875,-118.3130315
60461,MAIN,4/25/11,2355 N. HILLHURST AV,180' SS VERMONT AV,20' EW HILLHURST,4,C.I.,1914,0,19681,ROUND CRACK,1,,,,,MINGO,152-198,6,12,"CONTRACTOR JOB SITE EXCAVATION, AND BACKFILLED.",34.11353445,-118.2896732
60724,MAIN,5/17/11,900 N GLENDALE BL,20' EW GLENDALE BL,7' SS MONTROSE ST,4,C.I.,1914,0,20057,,1,,,POOR,SHALE,CHESTERTON,138-207,13.5,27,"CUT IN 6' OF 4"" DI PIPE, LIFTED ST APPROX. 22'X 7' PIPE IN POOR CONDITION.",34.07525299,-118.2616872
60380,MAIN,7/13/11,823 S. MARIPOSA AV.,190' SS 8TH ST,,4,C.I.,1914,0,20143,"RUST HOLE, SPLIT",1,,,,,SOLIS,132-195,,,"DRILL HOLES; EXCAVATE; REMOVE BAD PIPE; INSTALL 4"" D.I. PIPE 2-4"" MECH; BACKFILL & TEMP. LEFT SAFE & CLEAN.",34.05707591,-118.2987426
60927,MAIN,9/19/11,4419 HUNTINGTON DR S.,,172' N/N FERN PL,6,C.I.,1914,0,19533,SPLIT,1,,,,,SOLIS,142-228,,,"DRILL HOLES; BROKE OUT; EXCAVATE; REMOVE SPLIT; INSTALL 3' OF 6"" D.I. W/ 2-6"" MECH COUPLINGS. BACKFILL & TEMP LEFT SAFE & CLEAN.",34.08214757,-118.1899722
61196,MAIN,10/10/11,500 WITMER ST,20' EW WITMER ST,18' SS 5TH ST,6,C.I.,1914,0,19600,,1,,,POOR,,CHESTERTON,132-207,,,FOUND 360 DEGREE BLOW OFF UNDERMINED ST. EXPOSING SECOND 360 DEGREE AND BELL AND BELL ON OTHER SIDE CUT IN 14' OF PIPE.,34.05599038,-118.2653901
61697,MAIN,12/17/11,1026 S OXFORD AV,18' NN CONNECTICUT ST,18' EW OXFORD AV,4,C.I.,1914,0,19928,SPLIT,1,,,,ADOBE,MCCALL,130-192,6,12,WHILE ENERGIZING MAIN AFTER REPAIRS ON LEAK ADDITIONAL LEAK OCCURRED. SHUT MAIN. INVESTIGATED FOUND SPLIT ON BOTTOM. REPLACED SECTION OF MAIN.,34.05186765,-118.3074563
61696,MAIN,12/17/11,1026 S. OXFORD AV.,9' NN CONNECTICUT ST.,18' EW OXFORD AVE,4,C.I.,1914,0,19928,ROUND CRACK,1,,,,ADOBE,MCCALL,130-192,5.5,11,BROKE OUT ASPHALT & EXCAVATED FOUND ROUND CRACK BELOW POWER TRENCH. PIPE PLACED REPAIR CLAMP OVER LEAK.,34.05183715,-118.3074559
61698,MAIN,12/17/11,1026 S. OXFORD AV,15'NN CONNECTICUT ST,18' EW OXFORD AVE,4,,1914,0,19928,"ROUND CRACK, RUST HOLE, SPLIT",1,,,,ADOBE,MCCALL,130-192,6,12,"UPON ARRIVAL NOTICED EXCESSIVE STREET DAMAGE. DRILLED HOLES OVER MAIN, LOCATED LEAK BROKE OUT & EXCAVATED FOUND SPLIT, RUST HOLE AND SPLIT ON MAIN. MADE REPAIRS.",34.05185597,-118.3074561
63605,MAIN,9/13/12,1659 CORTEZ ST,132' EE BELMONT AVE,,4,C.I.,1914,0,19320,,1,,,,,SOLIS,136-207,11.5,23,BLOW OUT. REMOVED 3' OF C.I. PIPE INSTALLED 3' OF D.I. PIPE WITH MECHANICAL COUPLINGS. BACKFILLED. TEMP W/OIL LEFT CLEAN & SAFE.,34.06763991,-118.262648
64005,MAIN,11/1/12,1129 BENTON WAY,244' N/N SUNSET BLVD,,6,C.I.,1914,0,19510,"RUST HOLE, SPLIT",1,,,,,SOLIS,140-204,7,14,CORROSION AND SPLIT ON INSERT ON CORP VLV.,34.08124131,-118.269909
63965,MAIN,12/28/12,3963 W 7TH ST,S/S 7TH ST,252' EE WILTON PL,6,C.I.,1914,0,19216,ROUND CRACK,1,,,NONE,CLAY,SPEARS,134-192,4,12,"REPAIRED 6"" C.I. ROUND CRACK LEAK WITH 6""X 8"" 360 DEGREE CLAMP.",34.05978965,-118.3134039
63975,MAIN,12/31/12,3658 HUGHES AV,5' WE HUGHES AV,14' NS CHARNOCK AV,8,C.I.,1914,0,69591,ROUND CRACK,1,,,,,SALDIVAR,122-165,9,36,"SET UP TRAFFIC, DRILLED HOLES, FOUND MAIN LEAK ON A 8"" C.I. MAIN LOCATED ON A CONCRETE SIDEWALK RAMP, MADE REPAIRS, BACKFILL & TEMP OIL, LEFT SAFE & CLEAN.",34.02638541,-118.4010716
64578,MAIN,2/13/13,3RD & PLYMOUTH BLVD,22' NS 3RD ST,20' EE PLYMOUTH BLVD,40,RIBBOUT,1914,0,19398,RUST HOLE,1,,,,,RODRIGUEZ,136-189,15,75,"ASSISTED WELDER, MOVE PLATES AND EXCAVATED. LEFT JOB SITE SAFE.",34.06889711,-118.3226856
65363,MAIN,7/21/13,813 S. MARIPOSA AVE.,22' E/W MARIPOSA AVE.,136' S/S W. 8TH ST.,4,C.I.,1914,0,20143,SPLIT,1,,,,,S. HOOVER,132-195,8,16,"REPAIRED LEAK ON 4"" CI MAIN. BACKFILLED, TEMP ASPHALT, CLEAN UP, LEFT SITE SAFE.",34.05721912,-118.2987443
64992,MAIN,8/28/13,LA RESERVOIR,LA RESERVOIR,,72,,1914,0,24644,,1,,,,,GOLDBECK,220-141,9.5,29.5,"REPAIR OF SMALL TEAR ON 72"" RIVITED LINE CREW REMOVED PART OF A CONCRETE PEDESTAL TO COMPLETE REPAIR. SMALL LEAK ALSO FIXED ON EAST SIDE OF 72"" LINE",,
65850,MAIN,2/25/14,4425 HUNTINGTON DR,15' S/N HUNGTINGTON DR S,77' W/W TOPAZ ST,6,C.I.,1914,0,19533,SPLIT,1,,,,ADOBE,K. LEROY,142-228,7,14,"RUST HOLE WITH SPLIT, CUT IN 3' OF 6"" DI PIPE. 2-6"" DRESSERS",34.08236078,-118.1897777
67122,MAIN,7/14/14,3442 EAGLE ST,436' EE LORENA ST,20' NS EAGLE ST,4,C.I.,1914,0,19379,SPLIT,1,,,,,LUCERO,124-228,8.5,17,"ARRIVED ON JOB, SET UP TRAFFIC, LOCATED MAIN LEAK, BROKE OUT AND EXCAVTED, MADE REPAIR BY REPLACING 4FT OF 4"" PIPE AND REETAPPING ONE SERVICE, BACKFILLED AND TEMPED, CLEANED UP, PICKED UP TRAFFIC, LEFT JOB SAFE.",34.03264643,-118.1962113
41662,MAIN,1/6/10,2209 VIRGINIA RD,23 E/W VIRGINIA RD,196 N/N 23RD ST,4,C.I.,1915,0,21480,SPLIT,1,,,,,J JIMENEZ,124-183,6,12,"FOUND SPLIT ON 4"" CI WM W/ 1-1"" SERVICE INVOLVED, REPAIRS COMPLETE",34.03626576,-118.3369815
41676,MAIN,1/12/10,101 S RIDGEWOOD,W SIDE RIDGEWOOD,26 S/S 1ST ST,4,C.I.,1915,0,22577,,1,,,,C,C,138-192,4,12,"4"" CI MAIN REPAIR. BACKFILL. TEMP. NEED TO PICK UP MUD AND ASPHALT AT THIS LOCATION PICK UP MADE SAFE.",34.07287962,-118.3145861
