LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,JAMES B PIERCE,CAROL NAJERA
SIGNAL HILL,6450001A,2519,191,N,0,VBM PORTION,74,30,23
SIGNAL HILL,6450001A,2519,191,N,703,TOTAL,136,48,55
SIGNAL HILL,6450002A,2520,191,N,1159,POLLING PLACE,115,43,43
SIGNAL HILL,6450002A,2520,191,N,0,VBM PORTION,73,18,34
SIGNAL HILL,6450002A,2520,191,N,1159,TOTAL,188,61,77
SIGNAL HILL,6450003A,2521,191,N,949,POLLING PLACE,113,30,57
SIGNAL HILL,6450003A,2521,191,N,0,VBM PORTION,130,44,56
SIGNAL HILL,6450003A,2521,191,N,949,TOTAL,243,74,113
SIGNAL HILL,6450004A,2522,191,N,1107,POLLING PLACE,180,66,81
SIGNAL HILL,6450004A,2522,191,N,0,VBM PORTION,129,42,51
SIGNAL HILL,6450004A,2522,191,N,1107,TOTAL,309,108,132
SIGNAL HILL,6450005A,2523,191,N,1169,POLLING PLACE,150,54,59
SIGNAL HILL,6450005A,2523,191,N,0,VBM PORTION,197,66,66
SIGNAL HILL,6450005A,2523,191,N,1169,TOTAL,347,120,125
SIGNAL HILL,6450006A,2524,191,N,1145,POLLING PLACE,159,50,72
SIGNAL HILL,6450006A,2524,191,N,0,VBM PORTION,127,48,44
SIGNAL HILL,6450006A,2524,191,N,1145,TOTAL,286,98,116
SOUTH EL MONTE,6530002A,2525,74,N,1159,POLLING PLACE,42,17,19
SOUTH EL MONTE,6530002A,2525,74,N,0,VBM PORTION,50,18,23
SOUTH EL MONTE,6530002A,2525,74,N,1159,TOTAL,92,35,42
SOUTH EL MONTE,6530004A,2526,124,N,1097,POLLING PLACE,93,26,55
SOUTH EL MONTE,6530004A,2526,124,N,0,VBM PORTION,54,19,24
SOUTH EL MONTE,6530004A,2526,124,N,1097,TOTAL,147,45,79
SOUTH EL MONTE,6530005A,2527,124,N,871,POLLING PLACE,37,6,24
SOUTH EL MONTE,6530005A,2527,124,N,0,VBM PORTION,25,12,10
SOUTH EL MONTE,6530005A,2527,124,N,871,TOTAL,62,18,34
SOUTH EL MONTE,6530041A,2528,124,N,1305,POLLING PLACE,76,21,46
SOUTH EL MONTE,6530041A,2528,124,N,0,VBM PORTION,60,21,30
SOUTH EL MONTE,6530041A,2528,124,N,1305,TOTAL,136,42,76
SOUTH EL MONTE,6530043B,2529,124,N,887,POLLING PLACE,39,9,23
SOUTH EL MONTE,6530043B,2529,124,N,0,VBM PORTION,49,21,20
SOUTH EL MONTE,6530043B,2529,124,N,887,TOTAL,88,30,43
SOUTH EL MONTE,6530045A,2530,124,N,1197,POLLING PLACE,66,11,41
SOUTH EL MONTE,6530045A,2530,124,N,0,VBM PORTION,71,23,37
SOUTH EL MONTE,6530045A,2530,124,N,1197,TOTAL,137,34,78
SOUTH EL MONTE,6530046A,2531,124,N,783,POLLING PLACE,45,12,21
SOUTH EL MONTE,6530046A,2531,124,N,0,VBM PORTION,38,17,11
SOUTH EL MONTE,6530046A,2531,124,N,783,TOTAL,83,29,32
SOUTH GATE,6550001A,2532,165,N,1165,POLLING PLACE,71,21,40
SOUTH GATE,6550001A,2532,165,N,0,VBM PORTION,57,17,19
SOUTH GATE,6550001A,2532,165,N,1165,TOTAL,128,38,59
SOUTH GATE,6550003A,2533,165,N,989,POLLING PLACE,41,11,28
SOUTH GATE,6550003A,2533,165,N,0,VBM PORTION,23,6,13
SOUTH GATE,6550003A,2533,165,N,989,TOTAL,64,17,41
SOUTH GATE,6550004A,2534,165,N,976,POLLING PLACE,51,19,27
SOUTH GATE,6550004A,2534,165,N,0,VBM PORTION,24,7,17
SOUTH GATE,6550004A,2534,165,N,976,TOTAL,75,26,44
SOUTH GATE,6550006A,2535,165,N,1028,POLLING PLACE,39,11,24
SOUTH GATE,6550006A,2535,165,N,0,VBM PORTION,38,14,17
SOUTH GATE,6550006A,2535,165,N,1028,TOTAL,77,25,41
SOUTH GATE,6550009A,2536,165,N,1044,POLLING PLACE,45,15,24
SOUTH GATE,6550009A,2536,165,N,0,VBM PORTION,24,8,11
SOUTH GATE,6550009A,2536,165,N,1044,TOTAL,69,23,35
SOUTH GATE,6550010A,2537,165,N,1131,POLLING PLACE,78,18,47
SOUTH GATE,6550010A,2537,165,N,0,VBM PORTION,19,9,8
SOUTH GATE,6550010A,2537,165,N,1131,TOTAL,97,27,55
SOUTH GATE,6550011A,2538,165,N,1265,POLLING PLACE,48,14,22
SOUTH GATE,6550011A,2538,165,N,0,VBM PORTION,38,11,19
SOUTH GATE,6550011A,2538,165,N,1265,TOTAL,86,25,41
SOUTH GATE,6550012B,2539,165,N,1137,POLLING PLACE,64,17,34
SOUTH GATE,6550012B,2539,165,N,0,VBM PORTION,29,11,15
SOUTH GATE,6550012B,2539,165,N,1137,TOTAL,93,28,49
SOUTH GATE,6550015A,2540,165,N,1146,POLLING PLACE,64,19,37
SOUTH GATE,6550015A,2540,165,N,0,VBM PORTION,48,18,21
SOUTH GATE,6550015A,2540,165,N,1146,TOTAL,112,37,58
SOUTH GATE,6550016A,2541,165,N,989,POLLING PLACE,42,11,24
SOUTH GATE,6550016A,2541,165,N,0,VBM PORTION,29,6,20
SOUTH GATE,6550016A,2541,165,N,989,TOTAL,71,17,44
SOUTH GATE,6550017A,2542,165,N,1149,POLLING PLACE,66,20,36
SOUTH GATE,6550017A,2542,165,N,0,VBM PORTION,33,9,17
SOUTH GATE,6550017A,2542,165,N,1149,TOTAL,99,29,53
SOUTH GATE,6550018A,2543,165,N,1036,POLLING PLACE,42,10,24
SOUTH GATE,6550018A,2543,165,N,0,VBM PORTION,38,12,19
SOUTH GATE,6550018A,2543,165,N,1036,TOTAL,80,22,43
SOUTH GATE,6550019B,2544,165,N,1164,POLLING PLACE,55,11,37
SOUTH GATE,6550019B,2544,165,N,0,VBM PORTION,32,11,13
SOUTH GATE,6550019B,2544,165,N,1164,TOTAL,87,22,50
SOUTH GATE,6550020A,2545,165,N,1066,POLLING PLACE,51,9,32
SOUTH GATE,6550020A,2545,165,N,0,VBM PORTION,28,10,14
SOUTH GATE,6550020A,2545,165,N,1066,TOTAL,79,19,46
SOUTH GATE,6550021A,2546,165,N,790,POLLING PLACE,13,2,10
SOUTH GATE,6550021A,2546,165,N,0,VBM PORTION,20,5,13
SOUTH GATE,6550021A,2546,165,N,790,TOTAL,33,7,23
SOUTH GATE,6550022A,2547,165,N,940,POLLING PLACE,50,14,29
SOUTH GATE,6550022A,2547,165,N,0,VBM PORTION,26,9,12
SOUTH GATE,6550022A,2547,165,N,940,TOTAL,76,23,41
SOUTH GATE,6550022B,2548,165,N,795,POLLING PLACE,31,8,21
SOUTH GATE,6550022B,2548,165,N,0,VBM PORTION,19,7,8
SOUTH GATE,6550022B,2548,165,N,795,TOTAL,50,15,29
SOUTH GATE,6550028A,2549,165,N,1036,POLLING PLACE,65,24,36
SOUTH GATE,6550028A,2549,165,N,0,VBM PORTION,39,16,17
SOUTH GATE,6550028A,2549,165,N,1036,TOTAL,104,40,53
SOUTH GATE,6550029A,2550,165,N,1139,POLLING PLACE,61,18,33
SOUTH GATE,6550029A,2550,165,N,0,VBM PORTION,30,11,11
SOUTH GATE,6550029A,2550,165,N,1139,TOTAL,91,29,44
SOUTH GATE,6550030C,2551,165,N,797,POLLING PLACE,63,14,38
SOUTH GATE,6550030C,2551,165,N,0,VBM PORTION,25,4,18
SOUTH GATE,6550030C,2551,165,N,797,TOTAL,88,18,56
SOUTH GATE,6550031A,2552,165,N,1186,POLLING PLACE,48,12,27
SOUTH GATE,6550031A,2552,165,N,0,VBM PORTION,35,3,28
SOUTH GATE,6550031A,2552,165,N,1186,TOTAL,83,15,55
SOUTH GATE,6550035A,2553,165,N,1277,POLLING PLACE,62,21,27
SOUTH GATE,6550035A,2553,165,N,0,VBM PORTION,41,5,21
SOUTH GATE,6550035A,2553,165,N,1277,TOTAL,103,26,48
SOUTH GATE,6550036A,2554,165,N,1105,POLLING PLACE,50,15,26
SOUTH GATE,6550036A,2554,165,N,0,VBM PORTION,21,5,8
SOUTH GATE,6550036A,2554,165,N,1105,TOTAL,71,20,34
SOUTH GATE,6550039A,2555,165,N,924,POLLING PLACE,63,20,26
SOUTH GATE,6550039A,2555,165,N,0,VBM PORTION,17,5,11
SOUTH GATE,6550039A,2555,165,N,924,TOTAL,80,25,37
SOUTH GATE,6550047B,2556,165,N,1114,POLLING PLACE,60,18,31
SOUTH GATE,6550047B,2556,165,N,0,VBM PORTION,33,8,22
SOUTH GATE,6550047B,2556,165,N,1114,TOTAL,93,26,53
SOUTH GATE,6550048A,2557,165,N,1312,POLLING PLACE,60,20,35
SOUTH GATE,6550048A,2557,165,N,0,VBM PORTION,33,11,19
SOUTH GATE,6550048A,2557,165,N,1312,TOTAL,93,31,54
SOUTH GATE,6550050A,2558,165,N,1060,POLLING PLACE,52,14,24
SOUTH GATE,6550050A,2558,165,N,0,VBM PORTION,40,8,25
SOUTH GATE,6550050A,2558,165,N,1060,TOTAL,92,22,49
SOUTH GATE,6550052A,2559,165,N,1035,POLLING PLACE,46,17,18
SOUTH GATE,6550052A,2559,165,N,0,VBM PORTION,38,8,23
SOUTH GATE,6550052A,2559,165,N,1035,TOTAL,84,25,41
SOUTH GATE,6550053A,2560,165,N,1272,POLLING PLACE,62,27,30
SOUTH GATE,6550053A,2560,165,N,0,VBM PORTION,42,15,20
SOUTH GATE,6550053A,2560,165,N,1272,TOTAL,104,42,50
SOUTH GATE,6550055A,2561,165,N,794,POLLING PLACE,46,11,23
SOUTH GATE,6550055A,2561,165,N,0,VBM PORTION,30,7,19
SOUTH GATE,6550055A,2561,165,N,794,TOTAL,76,18,42
SOUTH GATE,6550056A,2562,165,N,434,POLLING PLACE,28,7,15
SOUTH GATE,6550056A,2562,165,N,0,VBM PORTION,53,21,24
SOUTH GATE,6550056A,2562,165,N,434,TOTAL,81,28,39
SOUTH GATE,6550060A,2563,165,N,1118,POLLING PLACE,80,30,34
SOUTH GATE,6550060A,2563,165,N,0,VBM PORTION,56,19,27
SOUTH GATE,6550060A,2563,165,N,1118,TOTAL,136,49,61
SOUTH GATE,6550061A,2564,165,N,632,POLLING PLACE,38,11,20
SOUTH GATE,6550061A,2564,165,N,0,VBM PORTION,19,5,10
SOUTH GATE,6550061A,2564,165,N,632,TOTAL,57,16,30
SOUTH GATE,6550062A,2565,165,N,1170,POLLING PLACE,76,28,35
SOUTH GATE,6550062A,2565,165,N,0,VBM PORTION,54,19,24
SOUTH GATE,6550062A,2565,165,N,1170,TOTAL,130,47,59
SOUTH GATE,6550066C,2566,165,N,558,POLLING PLACE,32,12,12
SOUTH GATE,6550066C,2566,165,N,0,VBM PORTION,43,17,20
SOUTH GATE,6550066C,2566,165,N,558,TOTAL,75,29,32
SOUTH PASADENA,6600001A,2567,33,N,997,POLLING PLACE,100,44,34
SOUTH PASADENA,6600001A,2567,33,N,0,VBM PORTION,84,30,26
SOUTH PASADENA,6600001A,2567,33,N,997,TOTAL,184,74,60
SOUTH PASADENA,6600003A,2568,33,N,1037,POLLING PLACE,118,47,44
SOUTH PASADENA,6600003A,2568,33,N,0,VBM PORTION,100,30,35
SOUTH PASADENA,6600003A,2568,33,N,1037,TOTAL,218,77,79
SOUTH PASADENA,6600005A,2569,33,N,998,POLLING PLACE,140,50,43
SOUTH PASADENA,6600005A,2569,33,N,0,VBM PORTION,161,65,49
SOUTH PASADENA,6600005A,2569,33,N,998,TOTAL,301,115,92
SOUTH PASADENA,6600006A,2570,33,N,885,POLLING PLACE,105,37,41
SOUTH PASADENA,6600006A,2570,33,N,0,VBM PORTION,74,23,21
SOUTH PASADENA,6600006A,2570,33,N,885,TOTAL,179,60,62
SOUTH PASADENA,6600008A,2571,33,N,860,POLLING PLACE,73,31,25
SOUTH PASADENA,6600008A,2571,33,N,0,VBM PORTION,50,18,18
SOUTH PASADENA,6600008A,2571,33,N,860,TOTAL,123,49,43
SOUTH PASADENA,6600009A,2572,33,N,904,POLLING PLACE,142,62,35
SOUTH PASADENA,6600009A,2572,33,N,0,VBM PORTION,127,43,37
SOUTH PASADENA,6600009A,2572,33,N,904,TOTAL,269,105,72
SOUTH PASADENA,6600010A,2573,33,N,738,POLLING PLACE,81,39,20
SOUTH PASADENA,6600010A,2573,33,N,0,VBM PORTION,108,49,28
SOUTH PASADENA,6600010A,2573,33,N,738,TOTAL,189,88,48
SOUTH PASADENA,6600011A,2574,33,N,992,POLLING PLACE,134,59,39
SOUTH PASADENA,6600011A,2574,33,N,0,VBM PORTION,80,32,17
SOUTH PASADENA,6600011A,2574,33,N,992,TOTAL,214,91,56
SOUTH PASADENA,6600013A,2575,33,N,804,POLLING PLACE,118,52,33
SOUTH PASADENA,6600013A,2575,33,N,0,VBM PORTION,94,31,30
SOUTH PASADENA,6600013A,2575,33,N,804,TOTAL,212,83,63
SOUTH PASADENA,6600015A,2576,33,N,677,POLLING PLACE,82,38,23
SOUTH PASADENA,6600015A,2576,33,N,0,VBM PORTION,117,56,34
SOUTH PASADENA,6600015A,2576,33,N,677,TOTAL,199,94,57
SOUTH PASADENA,6600016A,2577,33,N,895,POLLING PLACE,140,62,40
SOUTH PASADENA,6600016A,2577,33,N,0,VBM PORTION,99,34,41
SOUTH PASADENA,6600016A,2577,33,N,895,TOTAL,239,96,81
SOUTH PASADENA,6600017A,2578,33,N,703,POLLING PLACE,102,40,33
SOUTH PASADENA,6600017A,2578,33,N,0,VBM PORTION,72,29,30
SOUTH PASADENA,6600017A,2578,33,N,703,TOTAL,174,69,63
SOUTH PASADENA,6600019A,2579,33,N,1216,POLLING PLACE,105,37,40
SOUTH PASADENA,6600019A,2579,33,N,0,VBM PORTION,121,46,41
SOUTH PASADENA,6600019A,2579,33,N,1216,TOTAL,226,83,81
SOUTH PASADENA,6600022A,2580,33,N,721,POLLING PLACE,91,27,38
SOUTH PASADENA,6600022A,2580,33,N,0,VBM PORTION,117,41,32
SOUTH PASADENA,6600022A,2580,33,N,721,TOTAL,208,68,70
SOUTH PASADENA,6600024A,2581,33,N,1247,POLLING PLACE,145,54,53
SOUTH PASADENA,6600024A,2581,33,N,0,VBM PORTION,147,53,33
SOUTH PASADENA,6600024A,2581,33,N,1247,TOTAL,292,107,86
SOUTH PASADENA,6600026A,2582,33,N,844,POLLING PLACE,126,47,50
SOUTH PASADENA,6600026A,2582,33,N,0,VBM PORTION,133,48,41
SOUTH PASADENA,6600026A,2582,33,N,844,TOTAL,259,95,91
SOUTH PASADENA,6600028A,2583,33,N,775,POLLING PLACE,104,53,28
SOUTH PASADENA,6600028A,2583,33,N,0,VBM PORTION,94,32,30
SOUTH PASADENA,6600028A,2583,33,N,775,TOTAL,198,85,58
SOUTH PASADENA,6600031A,2584,33,N,788,POLLING PLACE,89,33,40
SOUTH PASADENA,6600031A,2584,33,N,0,VBM PORTION,81,31,30
SOUTH PASADENA,6600031A,2584,33,N,788,TOTAL,170,64,70
SOUTH SAN GABRIEL,6650010A,6162,74,Y,212,POLLING PLACE,0,0,0
SOUTH SAN GABRIEL,6650010A,6162,74,Y,0,VBM PORTION,24,8,12
SOUTH SAN GABRIEL,6650010A,6162,74,Y,212,TOTAL,24,8,12
SOUTH SAN GABRIEL,6650032A,2585,72,N,867,POLLING PLACE,63,21,28
SOUTH SAN GABRIEL,6650032A,2585,72,N,0,VBM PORTION,85,36,26
SOUTH SAN GABRIEL,6650032A,2585,72,N,867,TOTAL,148,57,54
SOUTH SAN GABRIEL,6650033B,2586,72,N,524,POLLING PLACE,35,14,16
SOUTH SAN GABRIEL,6650033B,2586,72,N,0,VBM PORTION,38,14,18
SOUTH SAN GABRIEL,6650033B,2586,72,N,524,TOTAL,73,28,34
SOUTH SAN GABRIEL,6650034A,2587,72,N,1011,POLLING PLACE,62,18,37
SOUTH SAN GABRIEL,6650034A,2587,72,N,0,VBM PORTION,52,7,37
SOUTH SAN GABRIEL,6650034A,2587,72,N,1011,TOTAL,114,25,74
SOUTH SAN GABRIEL,6650035A,2588,72,N,1243,POLLING PLACE,91,28,38
SOUTH SAN GABRIEL,6650035A,2588,72,N,0,VBM PORTION,94,39,33
SOUTH SAN GABRIEL,6650035A,2588,72,N,1243,TOTAL,185,67,71
SOUTH WHITTIER,6700001A,2589,132,N,814,POLLING PLACE,63,18,32
SOUTH WHITTIER,6700001A,2589,132,N,0,VBM PORTION,40,17,17
SOUTH WHITTIER,6700001A,2589,132,N,814,TOTAL,103,35,49
SOUTH WHITTIER,6700002A,2590,132,N,1276,POLLING PLACE,78,19,49
SOUTH WHITTIER,6700002A,2590,132,N,0,VBM PORTION,83,27,40
SOUTH WHITTIER,6700002A,2590,132,N,1276,TOTAL,161,46,89
SOUTH WHITTIER,6700003A,2591,132,N,929,POLLING PLACE,41,15,20
SOUTH WHITTIER,6700003A,2591,132,N,0,VBM PORTION,34,8,22
SOUTH WHITTIER,6700003A,2591,132,N,929,TOTAL,75,23,42
SOUTH WHITTIER,6700004B,2592,132,N,1121,POLLING PLACE,80,26,43
SOUTH WHITTIER,6700004B,2592,132,N,0,VBM PORTION,49,14,19
SOUTH WHITTIER,6700004B,2592,132,N,1121,TOTAL,129,40,62
SOUTH WHITTIER,6700007A,2593,132,N,1029,POLLING PLACE,59,23,30
SOUTH WHITTIER,6700007A,2593,132,N,0,VBM PORTION,60,16,27
SOUTH WHITTIER,6700007A,2593,132,N,1029,TOTAL,119,39,57
SOUTH WHITTIER,6700008A,2594,132,N,1208,POLLING PLACE,103,37,51
SOUTH WHITTIER,6700008A,2594,132,N,0,VBM PORTION,87,23,44
SOUTH WHITTIER,6700008A,2594,132,N,1208,TOTAL,190,60,95
SOUTH WHITTIER,6700009B,2595,132,N,689,POLLING PLACE,53,23,22
SOUTH WHITTIER,6700009B,2595,132,N,0,VBM PORTION,32,10,13
SOUTH WHITTIER,6700009B,2595,132,N,689,TOTAL,85,33,35
SOUTH WHITTIER,6700010A,2596,132,N,975,POLLING PLACE,65,22,34
SOUTH WHITTIER,6700010A,2596,132,N,0,VBM PORTION,71,22,30
SOUTH WHITTIER,6700010A,2596,132,N,975,TOTAL,136,44,64
SOUTH WHITTIER,6700011B,2597,132,N,1302,POLLING PLACE,96,29,49
SOUTH WHITTIER,6700011B,2597,132,N,0,VBM PORTION,107,30,51
SOUTH WHITTIER,6700011B,2597,132,N,1302,TOTAL,203,59,100
SOUTH WHITTIER,6700012A,2598,132,N,1036,POLLING PLACE,97,33,41
SOUTH WHITTIER,6700012A,2598,132,N,0,VBM PORTION,84,21,49
SOUTH WHITTIER,6700012A,2598,132,N,1036,TOTAL,181,54,90
SOUTH WHITTIER,6700014B,2599,132,N,1089,POLLING PLACE,66,24,31
SOUTH WHITTIER,6700014B,2599,132,N,0,VBM PORTION,66,25,24
SOUTH WHITTIER,6700014B,2599,132,N,1089,TOTAL,132,49,55
SOUTH WHITTIER,6700015A,2600,132,N,751,POLLING PLACE,62,18,32
SOUTH WHITTIER,6700015A,2600,132,N,0,VBM PORTION,39,9,18
SOUTH WHITTIER,6700015A,2600,132,N,751,TOTAL,101,27,50
SOUTH WHITTIER,6700016A,2601,132,N,1077,POLLING PLACE,111,46,41
SOUTH WHITTIER,6700016A,2601,132,N,0,VBM PORTION,97,32,33
SOUTH WHITTIER,6700016A,2601,132,N,1077,TOTAL,208,78,74
SOUTH WHITTIER,6700017A,2602,132,N,1298,POLLING PLACE,116,34,57
SOUTH WHITTIER,6700017A,2602,132,N,0,VBM PORTION,112,33,50
SOUTH WHITTIER,6700017A,2602,132,N,1298,TOTAL,228,67,107
SOUTH WHITTIER,6700019A,2603,132,N,1119,POLLING PLACE,44,12,29
SOUTH WHITTIER,6700019A,2603,132,N,0,VBM PORTION,17,8,6
SOUTH WHITTIER,6700019A,2603,132,N,1119,TOTAL,61,20,35
SOUTH WHITTIER,6700021A,2604,132,N,1250,POLLING PLACE,137,36,86
SOUTH WHITTIER,6700021A,2604,132,N,0,VBM PORTION,97,25,52
SOUTH WHITTIER,6700021A,2604,132,N,1250,TOTAL,234,61,138
SOUTH WHITTIER,6700023A,2605,132,N,886,POLLING PLACE,53,19,23
SOUTH WHITTIER,6700023A,2605,132,N,0,VBM PORTION,67,24,30
SOUTH WHITTIER,6700023A,2605,132,N,886,TOTAL,120,43,53
SOUTH WHITTIER,6700025A,2606,132,N,664,POLLING PLACE,33,12,19
SOUTH WHITTIER,6700025A,2606,132,N,0,VBM PORTION,23,5,15
SOUTH WHITTIER,6700025A,2606,132,N,664,TOTAL,56,17,34
SOUTH WHITTIER,6700052A,2607,132,N,1018,POLLING PLACE,58,15,34
SOUTH WHITTIER,6700052A,2607,132,N,0,VBM PORTION,62,26,30
SOUTH WHITTIER,6700052A,2607,132,N,1018,TOTAL,120,41,64
SOUTH WHITTIER,6700053A,2608,132,N,1078,POLLING PLACE,60,19,35
SOUTH WHITTIER,6700053A,2608,132,N,0,VBM PORTION,68,22,35
SOUTH WHITTIER,6700053A,2608,132,N,1078,TOTAL,128,41,70
SOUTH WHITTIER,6700054B,2609,132,N,1213,POLLING PLACE,77,28,38
SOUTH WHITTIER,6700054B,2609,132,N,0,VBM PORTION,47,16,24
SOUTH WHITTIER,6700054B,2609,132,N,1213,TOTAL,124,44,62
SOUTH WHITTIER,6700055A,2610,132,N,1043,POLLING PLACE,45,14,30
SOUTH WHITTIER,6700055A,2610,132,N,0,VBM PORTION,48,20,23
SOUTH WHITTIER,6700055A,2610,132,N,1043,TOTAL,93,34,53
SOUTH WHITTIER,6700056A,2611,132,N,1206,POLLING PLACE,51,12,27
SOUTH WHITTIER,6700056A,2611,132,N,0,VBM PORTION,49,16,20
SOUTH WHITTIER,6700056A,2611,132,N,1206,TOTAL,100,28,47
SOUTH WHITTIER,6700057A,2612,132,N,1261,POLLING PLACE,102,38,41
SOUTH WHITTIER,6700057A,2612,132,N,0,VBM PORTION,100,42,38
SOUTH WHITTIER,6700057A,2612,132,N,1261,TOTAL,202,80,79
SOUTH WHITTIER,6700059A,2613,132,N,945,POLLING PLACE,77,24,44
SOUTH WHITTIER,6700059A,2613,132,N,0,VBM PORTION,79,23,42
SOUTH WHITTIER,6700059A,2613,132,N,945,TOTAL,156,47,86
SOUTH WHITTIER,6700062A,2614,132,N,1185,POLLING PLACE,93,28,54
SOUTH WHITTIER,6700062A,2614,132,N,0,VBM PORTION,73,20,44
SOUTH WHITTIER,6700062A,2614,132,N,1185,TOTAL,166,48,98
SOUTH WHITTIER,6700064A,2615,132,N,937,POLLING PLACE,64,22,35
SOUTH WHITTIER,6700064A,2615,132,N,0,VBM PORTION,45,7,29
SOUTH WHITTIER,6700064A,2615,132,N,937,TOTAL,109,29,64
SOUTH WHITTIER,6700065A,2616,132,N,769,POLLING PLACE,39,7,23
SOUTH WHITTIER,6700065A,2616,132,N,0,VBM PORTION,44,16,19
SOUTH WHITTIER,6700065A,2616,132,N,769,TOTAL,83,23,42
SOUTH WHITTIER,6700068A,2617,132,N,833,POLLING PLACE,72,24,30
SOUTH WHITTIER,6700068A,2617,132,N,0,VBM PORTION,47,17,23
SOUTH WHITTIER,6700068A,2617,132,N,833,TOTAL,119,41,53
SOUTH WHITTIER,6700070A,2618,132,N,1139,POLLING PLACE,78,26,38
SOUTH WHITTIER,6700070A,2618,132,N,0,VBM PORTION,66,27,26
SOUTH WHITTIER,6700070A,2618,132,N,1139,TOTAL,144,53,64
SOUTH WHITTIER,6700071C,2619,132,N,1174,POLLING PLACE,53,12,32
SOUTH WHITTIER,6700071C,2619,132,N,0,VBM PORTION,48,23,22
SOUTH WHITTIER,6700071C,2619,132,N,1174,TOTAL,101,35,54
SPADRA,6750022A,2620,122,N,198,POLLING PLACE,7,3,1
SPADRA,6750022A,2620,122,N,0,VBM PORTION,0,0,0
SPADRA,6750022A,2620,122,N,198,TOTAL,7,3,1
STEVENSON RANCH,6820001A,2621,10,N,1039,POLLING PLACE,85,30,36
STEVENSON RANCH,6820001A,2621,10,N,0,VBM PORTION,75,19,36
STEVENSON RANCH,6820001A,2621,10,N,1039,TOTAL,160,49,72
STEVENSON RANCH,6820003A,2622,10,N,1355,POLLING PLACE,137,52,57
STEVENSON RANCH,6820003A,2622,10,N,0,VBM PORTION,104,28,41
STEVENSON RANCH,6820003A,2622,10,N,1355,TOTAL,241,80,98
STEVENSON RANCH,6820004A,2623,10,N,1019,POLLING PLACE,81,37,23
STEVENSON RANCH,6820004A,2623,10,N,0,VBM PORTION,98,26,46
STEVENSON RANCH,6820004A,2623,10,N,1019,TOTAL,179,63,69
STEVENSON RANCH,6820005A,2624,10,N,1053,POLLING PLACE,95,25,42
STEVENSON RANCH,6820005A,2624,10,N,0,VBM PORTION,130,34,64
STEVENSON RANCH,6820005A,2624,10,N,1053,TOTAL,225,59,106
STEVENSON RANCH,6820006A,2625,10,N,916,POLLING PLACE,83,28,41
STEVENSON RANCH,6820006A,2625,10,N,0,VBM PORTION,83,32,29
STEVENSON RANCH,6820006A,2625,10,N,916,TOTAL,166,60,70
STEVENSON RANCH,6820007A,2626,10,N,928,POLLING PLACE,66,17,37
STEVENSON RANCH,6820007A,2626,10,N,0,VBM PORTION,99,33,31
STEVENSON RANCH,6820007A,2626,10,N,928,TOTAL,165,50,68
STEVENSON RANCH,6820008A,2627,10,N,1007,POLLING PLACE,74,21,29
STEVENSON RANCH,6820008A,2627,10,N,0,VBM PORTION,96,31,33
STEVENSON RANCH,6820008A,2627,10,N,1007,TOTAL,170,52,62
STEVENSON RANCH,6820010A,2628,10,N,1472,POLLING PLACE,113,36,38
STEVENSON RANCH,6820010A,2628,10,N,0,VBM PORTION,134,41,57
STEVENSON RANCH,6820010A,2628,10,N,1472,TOTAL,247,77,95
STEVENSON RANCH,6820011A,2629,10,N,1007,POLLING PLACE,60,13,25
STEVENSON RANCH,6820011A,2629,10,N,0,VBM PORTION,93,33,35
STEVENSON RANCH,6820011A,2629,10,N,1007,TOTAL,153,46,60
SUNLAND,6850001A,6163,24,Y,0,POLLING PLACE,0,0,0
SUNLAND,6850001A,6163,24,Y,0,VBM PORTION,0,0,0
SUNLAND,6850001A,6163,24,Y,0,TOTAL,0,0,0
SUNLAND,6850002A,2630,22,N,522,POLLING PLACE,74,20,33
SUNLAND,6850002A,2630,22,N,0,VBM PORTION,47,15,19
SUNLAND,6850002A,2630,22,N,522,TOTAL,121,35,52
SUNLAND,6850016A,6164,39,Y,28,POLLING PLACE,0,0,0
SUNLAND,6850016A,6164,39,Y,0,VBM PORTION,6,0,1
SUNLAND,6850016A,6164,39,Y,28,TOTAL,6,0,1
SUNLAND,6850017A,6165,24,Y,106,POLLING PLACE,0,0,0
SUNLAND,6850017A,6165,24,Y,0,VBM PORTION,11,2,7
SUNLAND,6850017A,6165,24,Y,106,TOTAL,11,2,7
SUNLAND,6850028A,6166,16,Y,0,POLLING PLACE,0,0,0
SUNLAND,6850028A,6166,16,Y,0,VBM PORTION,0,0,0
SUNLAND,6850028A,6166,16,Y,0,TOTAL,0,0,0
SUNLAND,6850034A,6167,47,Y,41,POLLING PLACE,0,0,0
SUNLAND,6850034A,6167,47,Y,0,VBM PORTION,10,4,4
SUNLAND,6850034A,6167,47,Y,41,TOTAL,10,4,4
TEMPLE CITY,7050001A,2631,76,N,1017,POLLING PLACE,84,33,32
TEMPLE CITY,7050001A,2631,76,N,0,VBM PORTION,94,28,35
TEMPLE CITY,7050001A,2631,76,N,1017,TOTAL,178,61,67
TEMPLE CITY,7050006A,2632,76,N,1021,POLLING PLACE,64,24,23
TEMPLE CITY,7050006A,2632,76,N,0,VBM PORTION,73,21,28
TEMPLE CITY,7050006A,2632,76,N,1021,TOTAL,137,45,51
