LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,ARNOLD W MEDNICK,ANDREW COOPER
SUNLAND,6850002A,2630,22,N,522,POLLING PLACE,74,13,40
SUNLAND,6850002A,2630,22,N,0,VBM PORTION,47,8,27
SUNLAND,6850002A,2630,22,N,522,TOTAL,121,21,67
SUNLAND,6850016A,6164,39,Y,28,POLLING PLACE,0,0,0
SUNLAND,6850016A,6164,39,Y,0,VBM PORTION,6,0,1
SUNLAND,6850016A,6164,39,Y,28,TOTAL,6,0,1
SUNLAND,6850017A,6165,24,Y,106,POLLING PLACE,0,0,0
SUNLAND,6850017A,6165,24,Y,0,VBM PORTION,11,2,7
SUNLAND,6850017A,6165,24,Y,106,TOTAL,11,2,7
SUNLAND,6850028A,6166,16,Y,0,POLLING PLACE,0,0,0
SUNLAND,6850028A,6166,16,Y,0,VBM PORTION,0,0,0
SUNLAND,6850028A,6166,16,Y,0,TOTAL,0,0,0
SUNLAND,6850034A,6167,47,Y,41,POLLING PLACE,0,0,0
SUNLAND,6850034A,6167,47,Y,0,VBM PORTION,10,0,7
SUNLAND,6850034A,6167,47,Y,41,TOTAL,10,0,7
TEMPLE CITY,7050001A,2631,76,N,1017,POLLING PLACE,84,10,51
TEMPLE CITY,7050001A,2631,76,N,0,VBM PORTION,94,9,51
TEMPLE CITY,7050001A,2631,76,N,1017,TOTAL,178,19,102
TEMPLE CITY,7050006A,2632,76,N,1021,POLLING PLACE,64,6,43
TEMPLE CITY,7050006A,2632,76,N,0,VBM PORTION,73,6,47
TEMPLE CITY,7050006A,2632,76,N,1021,TOTAL,137,12,90
TEMPLE CITY,7050008B,2633,76,N,825,POLLING PLACE,62,10,40
TEMPLE CITY,7050008B,2633,76,N,0,VBM PORTION,60,6,34
TEMPLE CITY,7050008B,2633,76,N,825,TOTAL,122,16,74
TEMPLE CITY,7050010A,2634,76,N,660,POLLING PLACE,53,5,34
TEMPLE CITY,7050010A,2634,76,N,0,VBM PORTION,59,4,41
TEMPLE CITY,7050010A,2634,76,N,660,TOTAL,112,9,75
TEMPLE CITY,7050011A,2635,76,N,841,POLLING PLACE,51,3,31
TEMPLE CITY,7050011A,2635,76,N,0,VBM PORTION,52,6,33
TEMPLE CITY,7050011A,2635,76,N,841,TOTAL,103,9,64
TEMPLE CITY,7050013A,2636,76,N,916,POLLING PLACE,94,11,60
TEMPLE CITY,7050013A,2636,76,N,0,VBM PORTION,73,8,42
TEMPLE CITY,7050013A,2636,76,N,916,TOTAL,167,19,102
TEMPLE CITY,7050016A,2637,76,N,1019,POLLING PLACE,120,9,80
TEMPLE CITY,7050016A,2637,76,N,0,VBM PORTION,79,10,49
TEMPLE CITY,7050016A,2637,76,N,1019,TOTAL,199,19,129
TEMPLE CITY,7050027A,2638,76,N,1393,POLLING PLACE,94,12,56
TEMPLE CITY,7050027A,2638,76,N,0,VBM PORTION,153,8,101
TEMPLE CITY,7050027A,2638,76,N,1393,TOTAL,247,20,157
TEMPLE CITY,7050043A,2639,76,N,1278,POLLING PLACE,107,19,66
TEMPLE CITY,7050043A,2639,76,N,0,VBM PORTION,145,12,102
TEMPLE CITY,7050043A,2639,76,N,1278,TOTAL,252,31,168
TEMPLE CITY,7050062A,2640,76,N,1370,POLLING PLACE,120,10,85
TEMPLE CITY,7050062A,2640,76,N,0,VBM PORTION,126,10,69
TEMPLE CITY,7050062A,2640,76,N,1370,TOTAL,246,20,154
TEMPLE CITY,7050064A,2641,76,N,1262,POLLING PLACE,108,10,65
TEMPLE CITY,7050064A,2641,76,N,0,VBM PORTION,143,23,88
TEMPLE CITY,7050064A,2641,76,N,1262,TOTAL,251,33,153
TEMPLE CITY,7050068A,2642,76,N,1255,POLLING PLACE,102,18,65
TEMPLE CITY,7050068A,2642,76,N,0,VBM PORTION,86,8,56
TEMPLE CITY,7050068A,2642,76,N,1255,TOTAL,188,26,121
TEMPLE CITY,7050070A,2643,76,N,1327,POLLING PLACE,131,19,88
TEMPLE CITY,7050070A,2643,76,N,0,VBM PORTION,97,9,52
TEMPLE CITY,7050070A,2643,76,N,1327,TOTAL,228,28,140
TEMPLE CITY,7050072A,2644,76,N,1301,POLLING PLACE,103,11,65
TEMPLE CITY,7050072A,2644,76,N,0,VBM PORTION,118,7,65
TEMPLE CITY,7050072A,2644,76,N,1301,TOTAL,221,18,130
TEMPLE CITY,7050073A,2645,76,N,837,POLLING PLACE,67,3,48
TEMPLE CITY,7050073A,2645,76,N,0,VBM PORTION,65,5,38
TEMPLE CITY,7050073A,2645,76,N,837,TOTAL,132,8,86
TEMPLE CITY,7050077A,2646,76,N,1330,POLLING PLACE,131,15,83
TEMPLE CITY,7050077A,2646,76,N,0,VBM PORTION,113,16,63
TEMPLE CITY,7050077A,2646,76,N,1330,TOTAL,244,31,146
TOPANGA,7100002A,2647,88,N,1027,POLLING PLACE,222,38,90
TOPANGA,7100002A,2647,88,N,0,VBM PORTION,100,23,42
TOPANGA,7100002A,2647,88,N,1027,TOTAL,322,61,132
TOPANGA,7100004B,2648,88,N,811,POLLING PLACE,153,25,84
TOPANGA,7100004B,2648,88,N,0,VBM PORTION,92,14,49
TOPANGA,7100004B,2648,88,N,811,TOTAL,245,39,133
TOPANGA,7100006A,2649,88,N,684,POLLING PLACE,162,26,73
TOPANGA,7100006A,2649,88,N,0,VBM PORTION,68,12,27
TOPANGA,7100006A,2649,88,N,684,TOTAL,230,38,100
TOPANGA,7100007A,2650,88,N,1229,POLLING PLACE,140,29,71
TOPANGA,7100007A,2650,88,N,0,VBM PORTION,170,26,96
TOPANGA,7100007A,2650,88,N,1229,TOTAL,310,55,167
TOPANGA,7100030A,2651,88,N,813,POLLING PLACE,214,43,95
TOPANGA,7100030A,2651,88,N,0,VBM PORTION,86,10,43
TOPANGA,7100030A,2651,88,N,813,TOTAL,300,53,138
TOPANGA,7100032A,6168,88,Y,268,POLLING PLACE,0,0,0
TOPANGA,7100032A,6168,88,Y,0,VBM PORTION,119,11,47
TOPANGA,7100032A,6168,88,Y,268,TOTAL,119,11,47
TOPANGA,7100033A,2652,88,N,1047,POLLING PLACE,176,19,103
TOPANGA,7100033A,2652,88,N,0,VBM PORTION,157,32,71
TOPANGA,7100033A,2652,88,N,1047,TOTAL,333,51,174
TORRANCE,7150001A,2653,185,N,735,POLLING PLACE,93,11,53
TORRANCE,7150001A,2653,185,N,0,VBM PORTION,94,13,51
TORRANCE,7150001A,2653,185,N,735,TOTAL,187,24,104
TORRANCE,7150002A,2654,185,N,906,POLLING PLACE,163,15,106
TORRANCE,7150002A,2654,185,N,0,VBM PORTION,125,12,76
TORRANCE,7150002A,2654,185,N,906,TOTAL,288,27,182
TORRANCE,7150003A,2655,185,N,994,POLLING PLACE,113,13,70
TORRANCE,7150003A,2655,185,N,0,VBM PORTION,101,6,63
TORRANCE,7150003A,2655,185,N,994,TOTAL,214,19,133
TORRANCE,7150004A,2656,185,N,1245,POLLING PLACE,107,13,68
TORRANCE,7150004A,2656,185,N,0,VBM PORTION,126,9,74
TORRANCE,7150004A,2656,185,N,1245,TOTAL,233,22,142
TORRANCE,7150005A,2657,185,N,882,POLLING PLACE,109,8,81
TORRANCE,7150005A,2657,185,N,0,VBM PORTION,103,18,58
TORRANCE,7150005A,2657,185,N,882,TOTAL,212,26,139
TORRANCE,7150008A,2658,185,N,910,POLLING PLACE,93,11,53
TORRANCE,7150008A,2658,185,N,0,VBM PORTION,123,16,70
TORRANCE,7150008A,2658,185,N,910,TOTAL,216,27,123
TORRANCE,7150009A,2659,185,N,969,POLLING PLACE,117,11,74
TORRANCE,7150009A,2659,185,N,0,VBM PORTION,125,12,71
TORRANCE,7150009A,2659,185,N,969,TOTAL,242,23,145
TORRANCE,7150010A,2660,185,N,1478,POLLING PLACE,130,14,86
TORRANCE,7150010A,2660,185,N,0,VBM PORTION,171,23,109
TORRANCE,7150010A,2660,185,N,1478,TOTAL,301,37,195
TORRANCE,7150012A,2661,185,N,904,POLLING PLACE,103,11,61
TORRANCE,7150012A,2661,185,N,0,VBM PORTION,103,13,52
TORRANCE,7150012A,2661,185,N,904,TOTAL,206,24,113
TORRANCE,7150013A,2662,185,N,1369,POLLING PLACE,161,24,99
TORRANCE,7150013A,2662,185,N,0,VBM PORTION,176,10,105
TORRANCE,7150013A,2662,185,N,1369,TOTAL,337,34,204
TORRANCE,7150015A,2663,185,N,1238,POLLING PLACE,180,22,121
TORRANCE,7150015A,2663,185,N,0,VBM PORTION,174,17,92
TORRANCE,7150015A,2663,185,N,1238,TOTAL,354,39,213
TORRANCE,7150016A,2664,185,N,768,POLLING PLACE,142,13,98
TORRANCE,7150016A,2664,185,N,0,VBM PORTION,103,17,55
TORRANCE,7150016A,2664,185,N,768,TOTAL,245,30,153
TORRANCE,7150017A,2665,185,N,1103,POLLING PLACE,174,27,105
TORRANCE,7150017A,2665,185,N,0,VBM PORTION,168,18,98
TORRANCE,7150017A,2665,185,N,1103,TOTAL,342,45,203
TORRANCE,7150021A,2666,180,N,1000,POLLING PLACE,218,25,115
TORRANCE,7150021A,2666,180,N,0,VBM PORTION,150,8,92
TORRANCE,7150021A,2666,180,N,1000,TOTAL,368,33,207
TORRANCE,7150022A,2667,185,N,1043,POLLING PLACE,140,19,81
TORRANCE,7150022A,2667,185,N,0,VBM PORTION,99,17,52
TORRANCE,7150022A,2667,185,N,1043,TOTAL,239,36,133
TORRANCE,7150023A,2668,180,N,969,POLLING PLACE,143,14,73
TORRANCE,7150023A,2668,180,N,0,VBM PORTION,103,10,58
TORRANCE,7150023A,2668,180,N,969,TOTAL,246,24,131
TORRANCE,7150024A,2669,180,N,748,POLLING PLACE,114,11,64
TORRANCE,7150024A,2669,180,N,0,VBM PORTION,104,13,67
TORRANCE,7150024A,2669,180,N,748,TOTAL,218,24,131
TORRANCE,7150025A,2670,185,N,1028,POLLING PLACE,160,19,96
TORRANCE,7150025A,2670,185,N,0,VBM PORTION,128,19,79
TORRANCE,7150025A,2670,185,N,1028,TOTAL,288,38,175
TORRANCE,7150026B,2671,185,N,850,POLLING PLACE,103,12,66
TORRANCE,7150026B,2671,185,N,0,VBM PORTION,107,7,65
TORRANCE,7150026B,2671,185,N,850,TOTAL,210,19,131
TORRANCE,7150027A,2672,185,N,1026,POLLING PLACE,131,19,81
TORRANCE,7150027A,2672,185,N,0,VBM PORTION,86,9,49
TORRANCE,7150027A,2672,185,N,1026,TOTAL,217,28,130
TORRANCE,7150028A,2673,185,N,1089,POLLING PLACE,131,11,79
TORRANCE,7150028A,2673,185,N,0,VBM PORTION,148,14,87
TORRANCE,7150028A,2673,185,N,1089,TOTAL,279,25,166
TORRANCE,7150029A,2674,185,N,1152,POLLING PLACE,110,14,73
TORRANCE,7150029A,2674,185,N,0,VBM PORTION,145,15,75
TORRANCE,7150029A,2674,185,N,1152,TOTAL,255,29,148
TORRANCE,7150031B,2675,180,N,1021,POLLING PLACE,225,29,135
TORRANCE,7150031B,2675,180,N,0,VBM PORTION,177,17,101
TORRANCE,7150031B,2675,180,N,1021,TOTAL,402,46,236
TORRANCE,7150032A,2676,180,N,980,POLLING PLACE,140,17,83
TORRANCE,7150032A,2676,180,N,0,VBM PORTION,125,14,69
TORRANCE,7150032A,2676,180,N,980,TOTAL,265,31,152
TORRANCE,7150033A,2677,185,N,1297,POLLING PLACE,126,10,82
TORRANCE,7150033A,2677,185,N,0,VBM PORTION,102,13,68
TORRANCE,7150033A,2677,185,N,1297,TOTAL,228,23,150
TORRANCE,7150037A,2678,180,N,956,POLLING PLACE,208,16,144
TORRANCE,7150037A,2678,180,N,0,VBM PORTION,131,10,77
TORRANCE,7150037A,2678,180,N,956,TOTAL,339,26,221
TORRANCE,7150038A,2679,180,N,1203,POLLING PLACE,243,25,150
TORRANCE,7150038A,2679,180,N,0,VBM PORTION,228,17,136
TORRANCE,7150038A,2679,180,N,1203,TOTAL,471,42,286
TORRANCE,7150039A,2680,180,N,1026,POLLING PLACE,82,8,54
TORRANCE,7150039A,2680,180,N,0,VBM PORTION,125,21,66
TORRANCE,7150039A,2680,180,N,1026,TOTAL,207,29,120
TORRANCE,7150041A,2681,185,N,1266,POLLING PLACE,139,10,96
TORRANCE,7150041A,2681,185,N,0,VBM PORTION,175,14,108
TORRANCE,7150041A,2681,185,N,1266,TOTAL,314,24,204
TORRANCE,7150046A,2682,180,N,1317,POLLING PLACE,219,25,129
TORRANCE,7150046A,2682,180,N,0,VBM PORTION,158,16,100
TORRANCE,7150046A,2682,180,N,1317,TOTAL,377,41,229
TORRANCE,7150048A,2683,185,N,1320,POLLING PLACE,102,17,61
TORRANCE,7150048A,2683,185,N,0,VBM PORTION,96,12,64
TORRANCE,7150048A,2683,185,N,1320,TOTAL,198,29,125
TORRANCE,7150049A,2684,185,N,1024,POLLING PLACE,159,13,96
TORRANCE,7150049A,2684,185,N,0,VBM PORTION,146,14,95
TORRANCE,7150049A,2684,185,N,1024,TOTAL,305,27,191
TORRANCE,7150050A,2685,180,N,1028,POLLING PLACE,156,14,94
TORRANCE,7150050A,2685,180,N,0,VBM PORTION,152,14,94
TORRANCE,7150050A,2685,180,N,1028,TOTAL,308,28,188
TORRANCE,7150051B,2686,185,N,1102,POLLING PLACE,126,15,79
TORRANCE,7150051B,2686,185,N,0,VBM PORTION,148,14,92
TORRANCE,7150051B,2686,185,N,1102,TOTAL,274,29,171
TORRANCE,7150055A,2687,185,N,911,POLLING PLACE,111,9,62
TORRANCE,7150055A,2687,185,N,0,VBM PORTION,130,15,71
TORRANCE,7150055A,2687,185,N,911,TOTAL,241,24,133
TORRANCE,7150056A,2688,185,N,1075,POLLING PLACE,194,24,112
TORRANCE,7150056A,2688,185,N,0,VBM PORTION,137,12,78
TORRANCE,7150056A,2688,185,N,1075,TOTAL,331,36,190
TORRANCE,7150058A,2689,185,N,1161,POLLING PLACE,137,28,82
TORRANCE,7150058A,2689,185,N,0,VBM PORTION,105,10,68
TORRANCE,7150058A,2689,185,N,1161,TOTAL,242,38,150
TORRANCE,7150061A,2690,182,N,1306,POLLING PLACE,163,17,105
TORRANCE,7150061A,2690,182,N,0,VBM PORTION,176,12,108
TORRANCE,7150061A,2690,182,N,1306,TOTAL,339,29,213
TORRANCE,7150064A,2691,182,N,1292,POLLING PLACE,255,26,159
TORRANCE,7150064A,2691,182,N,0,VBM PORTION,250,26,124
TORRANCE,7150064A,2691,182,N,1292,TOTAL,505,52,283
TORRANCE,7150065A,2692,182,N,1043,POLLING PLACE,101,12,62
TORRANCE,7150065A,2692,182,N,0,VBM PORTION,169,3,105
TORRANCE,7150065A,2692,182,N,1043,TOTAL,270,15,167
TORRANCE,7150067A,2693,182,N,1355,POLLING PLACE,217,35,141
TORRANCE,7150067A,2693,182,N,0,VBM PORTION,224,30,136
TORRANCE,7150067A,2693,182,N,1355,TOTAL,441,65,277
TORRANCE,7150068B,2694,182,N,1173,POLLING PLACE,180,31,113
TORRANCE,7150068B,2694,182,N,0,VBM PORTION,179,14,114
TORRANCE,7150068B,2694,182,N,1173,TOTAL,359,45,227
TORRANCE,7150069A,2695,182,N,1152,POLLING PLACE,166,10,101
TORRANCE,7150069A,2695,182,N,0,VBM PORTION,140,12,94
TORRANCE,7150069A,2695,182,N,1152,TOTAL,306,22,195
TORRANCE,7150071A,2696,180,N,984,POLLING PLACE,210,18,136
TORRANCE,7150071A,2696,180,N,0,VBM PORTION,133,10,80
TORRANCE,7150071A,2696,180,N,984,TOTAL,343,28,216
TORRANCE,7150076A,2697,185,N,1121,POLLING PLACE,109,11,68
TORRANCE,7150076A,2697,185,N,0,VBM PORTION,177,21,109
TORRANCE,7150076A,2697,185,N,1121,TOTAL,286,32,177
TORRANCE,7150077A,2698,185,N,950,POLLING PLACE,114,14,66
TORRANCE,7150077A,2698,185,N,0,VBM PORTION,143,9,81
TORRANCE,7150077A,2698,185,N,950,TOTAL,257,23,147
TORRANCE,7150078D,2699,180,N,749,POLLING PLACE,112,9,77
TORRANCE,7150078D,2699,180,N,0,VBM PORTION,156,11,83
TORRANCE,7150078D,2699,180,N,749,TOTAL,268,20,160
TORRANCE,7150081B,2700,180,N,902,POLLING PLACE,142,11,95
TORRANCE,7150081B,2700,180,N,0,VBM PORTION,150,10,89
TORRANCE,7150081B,2700,180,N,902,TOTAL,292,21,184
TORRANCE,7150082A,2701,180,N,1156,POLLING PLACE,224,25,130
TORRANCE,7150082A,2701,180,N,0,VBM PORTION,137,11,85
TORRANCE,7150082A,2701,180,N,1156,TOTAL,361,36,215
TORRANCE,7150084A,2702,180,N,1039,POLLING PLACE,191,21,131
TORRANCE,7150084A,2702,180,N,0,VBM PORTION,157,13,101
TORRANCE,7150084A,2702,180,N,1039,TOTAL,348,34,232
TORRANCE,7150087A,2703,182,N,1243,POLLING PLACE,137,13,88
TORRANCE,7150087A,2703,182,N,0,VBM PORTION,169,17,106
TORRANCE,7150087A,2703,182,N,1243,TOTAL,306,30,194
TORRANCE,7150090A,2704,180,N,980,POLLING PLACE,168,22,98
TORRANCE,7150090A,2704,180,N,0,VBM PORTION,163,12,107
TORRANCE,7150090A,2704,180,N,980,TOTAL,331,34,205
TORRANCE,7150092B,2705,180,N,1253,POLLING PLACE,262,32,134
TORRANCE,7150092B,2705,180,N,0,VBM PORTION,179,12,116
TORRANCE,7150092B,2705,180,N,1253,TOTAL,441,44,250
TORRANCE,7150094A,2706,180,N,1374,POLLING PLACE,174,24,93
TORRANCE,7150094A,2706,180,N,0,VBM PORTION,163,26,103
TORRANCE,7150094A,2706,180,N,1374,TOTAL,337,50,196
TORRANCE,7150098A,2707,180,N,1210,POLLING PLACE,263,35,159
TORRANCE,7150098A,2707,180,N,0,VBM PORTION,198,15,132
TORRANCE,7150098A,2707,180,N,1210,TOTAL,461,50,291
TORRANCE,7150101A,2708,180,N,1315,POLLING PLACE,178,23,104
TORRANCE,7150101A,2708,180,N,0,VBM PORTION,201,11,132
TORRANCE,7150101A,2708,180,N,1315,TOTAL,379,34,236
TORRANCE,7150102A,2709,180,N,1117,POLLING PLACE,153,20,85
TORRANCE,7150102A,2709,180,N,0,VBM PORTION,168,17,98
TORRANCE,7150102A,2709,180,N,1117,TOTAL,321,37,183
TORRANCE,7150104A,2710,180,N,885,POLLING PLACE,211,22,127
TORRANCE,7150104A,2710,180,N,0,VBM PORTION,188,12,110
TORRANCE,7150104A,2710,180,N,885,TOTAL,399,34,237
TORRANCE,7150106A,2711,180,N,1291,POLLING PLACE,241,25,134
TORRANCE,7150106A,2711,180,N,0,VBM PORTION,271,29,150
TORRANCE,7150106A,2711,180,N,1291,TOTAL,512,54,284
TORRANCE,7150109A,2712,180,N,1376,POLLING PLACE,268,18,166
TORRANCE,7150109A,2712,180,N,0,VBM PORTION,235,17,140
TORRANCE,7150109A,2712,180,N,1376,TOTAL,503,35,306
TORRANCE,7150112B,2713,180,N,1000,POLLING PLACE,176,21,107
TORRANCE,7150112B,2713,180,N,0,VBM PORTION,203,19,115
TORRANCE,7150112B,2713,180,N,1000,TOTAL,379,40,222
TORRANCE,7150114A,2714,180,N,1038,POLLING PLACE,150,9,95
TORRANCE,7150114A,2714,180,N,0,VBM PORTION,172,17,108
TORRANCE,7150114A,2714,180,N,1038,TOTAL,322,26,203
TORRANCE,7150115A,2715,180,N,899,POLLING PLACE,128,13,72
TORRANCE,7150115A,2715,180,N,0,VBM PORTION,88,13,38
TORRANCE,7150115A,2715,180,N,899,TOTAL,216,26,110
TORRANCE,7150116A,2716,182,N,1224,POLLING PLACE,194,28,119
TORRANCE,7150116A,2716,182,N,0,VBM PORTION,146,19,86
TORRANCE,7150116A,2716,182,N,1224,TOTAL,340,47,205
TORRANCE,7150121A,2717,182,N,1406,POLLING PLACE,252,27,168
TORRANCE,7150121A,2717,182,N,0,VBM PORTION,252,33,166
TORRANCE,7150121A,2717,182,N,1406,TOTAL,504,60,334
TORRANCE,7150125A,2718,185,N,838,POLLING PLACE,65,7,40
TORRANCE,7150125A,2718,185,N,0,VBM PORTION,74,8,42
TORRANCE,7150125A,2718,185,N,838,TOTAL,139,15,82
TORRANCE,7150131A,2719,180,N,902,POLLING PLACE,104,13,74
TORRANCE,7150131A,2719,180,N,0,VBM PORTION,101,14,65
TORRANCE,7150131A,2719,180,N,902,TOTAL,205,27,139
TORRANCE,7150132A,2720,180,N,1310,POLLING PLACE,147,20,89
TORRANCE,7150132A,2720,180,N,0,VBM PORTION,143,9,90
TORRANCE,7150132A,2720,180,N,1310,TOTAL,290,29,179
TORRANCE,7150137A,2721,185,N,902,POLLING PLACE,92,4,63
TORRANCE,7150137A,2721,185,N,0,VBM PORTION,89,6,64
TORRANCE,7150137A,2721,185,N,902,TOTAL,181,10,127
TORRANCE,7150144A,2722,180,N,1016,POLLING PLACE,150,12,100
TORRANCE,7150144A,2722,180,N,0,VBM PORTION,155,9,87
TORRANCE,7150144A,2722,180,N,1016,TOTAL,305,21,187
TORRANCE,7150146A,2723,180,N,922,POLLING PLACE,101,18,61
TORRANCE,7150146A,2723,180,N,0,VBM PORTION,93,11,46
TORRANCE,7150146A,2723,180,N,922,TOTAL,194,29,107
TORRANCE,7150149A,2724,185,N,1238,POLLING PLACE,160,23,78
TORRANCE,7150149A,2724,185,N,0,VBM PORTION,116,18,66
TORRANCE,7150149A,2724,185,N,1238,TOTAL,276,41,144
TORRANCE,7150161A,2725,180,N,1004,POLLING PLACE,96,10,63
TORRANCE,7150161A,2725,180,N,0,VBM PORTION,119,10,73
TORRANCE,7150161A,2725,180,N,1004,TOTAL,215,20,136
TORRANCE,7150182A,2726,180,N,964,POLLING PLACE,123,15,72
TORRANCE,7150182A,2726,180,N,0,VBM PORTION,180,20,87
TORRANCE,7150182A,2726,180,N,964,TOTAL,303,35,159
TORRANCE,7150201A,2727,185,N,1014,POLLING PLACE,122,12,70
TORRANCE,7150201A,2727,185,N,0,VBM PORTION,147,7,91
TORRANCE,7150201A,2727,185,N,1014,TOTAL,269,19,161
TORRANCE,7150300A,2728,180,N,854,POLLING PLACE,200,21,132
TORRANCE,7150300A,2728,180,N,0,VBM PORTION,101,6,68
TORRANCE,7150300A,2728,180,N,854,TOTAL,301,27,200
TORRANCE,7150301A,2729,180,N,1147,POLLING PLACE,226,17,146
TORRANCE,7150301A,2729,180,N,0,VBM PORTION,163,17,98
TORRANCE,7150301A,2729,180,N,1147,TOTAL,389,34,244
UNIVERSAL,7300001A,6169,63,Y,0,POLLING PLACE,0,0,0
UNIVERSAL,7300001A,6169,63,Y,0,VBM PORTION,1,0,0
UNIVERSAL,7300001A,6169,63,Y,0,TOTAL,1,0,0
VALENCIA,7360006A,2730,10,N,1132,POLLING PLACE,63,5,49
VALENCIA,7360006A,2730,10,N,0,VBM PORTION,91,14,50
VALENCIA,7360006A,2730,10,N,1132,TOTAL,154,19,99
VALINDA,7410002A,2731,123,N,937,POLLING PLACE,43,12,25
VALINDA,7410002A,2731,123,N,0,VBM PORTION,51,4,41
VALINDA,7410002A,2731,123,N,937,TOTAL,94,16,66
VALINDA,7410003B,2732,123,N,996,POLLING PLACE,41,7,29
VALINDA,7410003B,2732,123,N,0,VBM PORTION,36,4,25
VALINDA,7410003B,2732,123,N,996,TOTAL,77,11,54
VALINDA,7410004B,2733,123,N,1037,POLLING PLACE,48,6,36
VALINDA,7410004B,2733,123,N,0,VBM PORTION,33,0,25
VALINDA,7410004B,2733,123,N,1037,TOTAL,81,6,61
VALINDA,7410005A,2734,123,N,1176,POLLING PLACE,61,9,47
VALINDA,7410005A,2734,123,N,0,VBM PORTION,42,8,25
VALINDA,7410005A,2734,123,N,1176,TOTAL,103,17,72
VALINDA,7410006B,2735,123,N,1064,POLLING PLACE,62,0,51
VALINDA,7410006B,2735,123,N,0,VBM PORTION,36,5,22
VALINDA,7410006B,2735,123,N,1064,TOTAL,98,5,73
VALINDA,7410007A,2736,123,N,1225,POLLING PLACE,61,10,42
VALINDA,7410007A,2736,123,N,0,VBM PORTION,58,6,42
VALINDA,7410007A,2736,123,N,1225,TOTAL,119,16,84
VALINDA,7410008A,2737,123,N,644,POLLING PLACE,37,8,22
VALINDA,7410008A,2737,123,N,0,VBM PORTION,64,8,41
VALINDA,7410008A,2737,123,N,644,TOTAL,101,16,63
VALINDA,7410010A,2738,66,N,856,POLLING PLACE,35,5,26
VALINDA,7410010A,2738,66,N,0,VBM PORTION,31,7,19
VALINDA,7410010A,2738,66,N,856,TOTAL,66,12,45
VALINDA,7410011B,2739,66,N,1032,POLLING PLACE,71,16,47
VALINDA,7410011B,2739,66,N,0,VBM PORTION,46,6,39
VALINDA,7410011B,2739,66,N,1032,TOTAL,117,22,86
VALINDA,7410015A,2740,66,N,1117,POLLING PLACE,65,11,35
VALINDA,7410015A,2740,66,N,0,VBM PORTION,57,10,41
VALINDA,7410015A,2740,66,N,1117,TOTAL,122,21,76
VALINDA,7410016A,2741,66,N,994,POLLING PLACE,79,13,54
VALINDA,7410016A,2741,66,N,0,VBM PORTION,49,6,35
VALINDA,7410016A,2741,66,N,994,TOTAL,128,19,89
VALINDA,7410017A,2742,66,N,1120,POLLING PLACE,60,6,46
VALINDA,7410017A,2742,66,N,0,VBM PORTION,50,5,41
VALINDA,7410017A,2742,66,N,1120,TOTAL,110,11,87
VALINDA,7410020A,2743,66,N,1098,POLLING PLACE,65,11,45
VALINDA,7410020A,2743,66,N,0,VBM PORTION,34,5,16
VALINDA,7410020A,2743,66,N,1098,TOTAL,99,16,61
VALINDA,7410025A,2744,66,N,1140,POLLING PLACE,73,9,46
VALINDA,7410025A,2744,66,N,0,VBM PORTION,63,3,46
VALINDA,7410025A,2744,66,N,1140,TOTAL,136,12,92
VALINDA,7410027A,2745,66,N,778,POLLING PLACE,37,5,24
VALINDA,7410027A,2745,66,N,0,VBM PORTION,28,4,19
VALINDA,7410027A,2745,66,N,778,TOTAL,65,9,43
VALINDA,7410029A,2746,66,N,1192,POLLING PLACE,61,10,39
VALINDA,7410029A,2746,66,N,0,VBM PORTION,64,7,41
VALINDA,7410029A,2746,66,N,1192,TOTAL,125,17,80
VALINDA,7410086B,2747,66,N,668,POLLING PLACE,47,14,28
VALINDA,7410086B,2747,66,N,0,VBM PORTION,23,3,13
VALINDA,7410086B,2747,66,N,668,TOTAL,70,17,41
VALINDA,7410130A,2748,66,N,1045,POLLING PLACE,78,12,51
VALINDA,7410130A,2748,66,N,0,VBM PORTION,48,7,30
VALINDA,7410130A,2748,66,N,1045,TOTAL,126,19,81
VALINDA,7410150A,2749,66,N,1147,POLLING PLACE,55,5,41
VALINDA,7410150A,2749,66,N,0,VBM PORTION,43,5,32
VALINDA,7410150A,2749,66,N,1147,TOTAL,98,10,73
VALINDA,7410154A,2750,66,N,642,POLLING PLACE,31,5,22
VALINDA,7410154A,2750,66,N,0,VBM PORTION,35,4,22
VALINDA,7410154A,2750,66,N,642,TOTAL,66,9,44
VALINDA,7410154B,2751,66,N,1193,POLLING PLACE,68,5,41
VALINDA,7410154B,2751,66,N,0,VBM PORTION,37,4,21
VALINDA,7410154B,2751,66,N,1193,TOTAL,105,9,62
VERNON,7450002A,6170,164,Y,0,POLLING PLACE,0,0,0
VERNON,7450002A,6170,164,Y,0,VBM PORTION,0,0,0
VERNON,7450002A,6170,164,Y,0,TOTAL,0,0,0
VERNON,7450003A,6171,164,Y,0,POLLING PLACE,0,0,0
VERNON,7450003A,6171,164,Y,0,VBM PORTION,0,0,0
VERNON,7450003A,6171,164,Y,0,TOTAL,0,0,0
VERNON,7450011A,6172,98,Y,60,POLLING PLACE,0,0,0
VERNON,7450011A,6172,98,Y,0,VBM PORTION,14,1,6
VERNON,7450011A,6172,98,Y,60,TOTAL,14,1,6
