LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,NATHALIE HRIZI,DAVE JONES,TED GAINES
TORRANCE,7150201A,2727,185,N,1014,TOTAL,269,9,105,99
TORRANCE,7150300A,2728,180,N,854,POLLING PLACE,200,8,72,89
TORRANCE,7150300A,2728,180,N,0,VBM PORTION,101,2,34,54
TORRANCE,7150300A,2728,180,N,854,TOTAL,301,10,106,143
TORRANCE,7150301A,2729,180,N,1147,POLLING PLACE,226,8,74,111
TORRANCE,7150301A,2729,180,N,0,VBM PORTION,163,7,58,75
TORRANCE,7150301A,2729,180,N,1147,TOTAL,389,15,132,186
UNIVERSAL,7300001A,6169,63,Y,0,POLLING PLACE,0,0,0,0
UNIVERSAL,7300001A,6169,63,Y,0,VBM PORTION,1,0,1,0
UNIVERSAL,7300001A,6169,63,Y,0,TOTAL,1,0,1,0
VALENCIA,7360006A,2730,10,N,1132,POLLING PLACE,63,3,15,36
VALENCIA,7360006A,2730,10,N,0,VBM PORTION,91,2,33,41
VALENCIA,7360006A,2730,10,N,1132,TOTAL,154,5,48,77
VALINDA,7410002A,2731,123,N,937,POLLING PLACE,43,4,19,12
VALINDA,7410002A,2731,123,N,0,VBM PORTION,51,5,36,7
VALINDA,7410002A,2731,123,N,937,TOTAL,94,9,55,19
VALINDA,7410003B,2732,123,N,996,POLLING PLACE,41,9,24,2
VALINDA,7410003B,2732,123,N,0,VBM PORTION,36,4,20,3
VALINDA,7410003B,2732,123,N,996,TOTAL,77,13,44,5
VALINDA,7410004B,2733,123,N,1037,POLLING PLACE,48,0,24,4
VALINDA,7410004B,2733,123,N,0,VBM PORTION,33,1,23,3
VALINDA,7410004B,2733,123,N,1037,TOTAL,81,1,47,7
VALINDA,7410005A,2734,123,N,1176,POLLING PLACE,61,2,28,14
VALINDA,7410005A,2734,123,N,0,VBM PORTION,42,2,24,9
VALINDA,7410005A,2734,123,N,1176,TOTAL,103,4,52,23
VALINDA,7410006B,2735,123,N,1064,POLLING PLACE,62,4,33,10
VALINDA,7410006B,2735,123,N,0,VBM PORTION,36,1,26,3
VALINDA,7410006B,2735,123,N,1064,TOTAL,98,5,59,13
VALINDA,7410007A,2736,123,N,1225,POLLING PLACE,61,4,39,7
VALINDA,7410007A,2736,123,N,0,VBM PORTION,58,2,32,15
VALINDA,7410007A,2736,123,N,1225,TOTAL,119,6,71,22
VALINDA,7410008A,2737,123,N,644,POLLING PLACE,37,2,18,11
VALINDA,7410008A,2737,123,N,0,VBM PORTION,64,2,31,21
VALINDA,7410008A,2737,123,N,644,TOTAL,101,4,49,32
VALINDA,7410010A,2738,66,N,856,POLLING PLACE,35,1,15,8
VALINDA,7410010A,2738,66,N,0,VBM PORTION,31,5,15,2
VALINDA,7410010A,2738,66,N,856,TOTAL,66,6,30,10
VALINDA,7410011B,2739,66,N,1032,POLLING PLACE,71,6,38,12
VALINDA,7410011B,2739,66,N,0,VBM PORTION,46,6,22,15
VALINDA,7410011B,2739,66,N,1032,TOTAL,117,12,60,27
VALINDA,7410015A,2740,66,N,1117,POLLING PLACE,65,5,31,9
VALINDA,7410015A,2740,66,N,0,VBM PORTION,57,0,39,8
VALINDA,7410015A,2740,66,N,1117,TOTAL,122,5,70,17
VALINDA,7410016A,2741,66,N,994,POLLING PLACE,79,9,48,7
VALINDA,7410016A,2741,66,N,0,VBM PORTION,49,4,25,13
VALINDA,7410016A,2741,66,N,994,TOTAL,128,13,73,20
VALINDA,7410017A,2742,66,N,1120,POLLING PLACE,60,5,32,6
VALINDA,7410017A,2742,66,N,0,VBM PORTION,50,3,23,14
VALINDA,7410017A,2742,66,N,1120,TOTAL,110,8,55,20
VALINDA,7410020A,2743,66,N,1098,POLLING PLACE,65,6,29,16
VALINDA,7410020A,2743,66,N,0,VBM PORTION,34,3,15,8
VALINDA,7410020A,2743,66,N,1098,TOTAL,99,9,44,24
VALINDA,7410025A,2744,66,N,1140,POLLING PLACE,73,5,34,8
VALINDA,7410025A,2744,66,N,0,VBM PORTION,63,2,27,13
VALINDA,7410025A,2744,66,N,1140,TOTAL,136,7,61,21
VALINDA,7410027A,2745,66,N,778,POLLING PLACE,37,7,17,4
VALINDA,7410027A,2745,66,N,0,VBM PORTION,28,0,15,5
VALINDA,7410027A,2745,66,N,778,TOTAL,65,7,32,9
VALINDA,7410029A,2746,66,N,1192,POLLING PLACE,61,6,28,13
VALINDA,7410029A,2746,66,N,0,VBM PORTION,64,6,33,12
VALINDA,7410029A,2746,66,N,1192,TOTAL,125,12,61,25
VALINDA,7410086B,2747,66,N,668,POLLING PLACE,47,3,33,5
VALINDA,7410086B,2747,66,N,0,VBM PORTION,23,2,17,1
VALINDA,7410086B,2747,66,N,668,TOTAL,70,5,50,6
VALINDA,7410130A,2748,66,N,1045,POLLING PLACE,78,4,39,13
VALINDA,7410130A,2748,66,N,0,VBM PORTION,48,3,27,7
VALINDA,7410130A,2748,66,N,1045,TOTAL,126,7,66,20
VALINDA,7410150A,2749,66,N,1147,POLLING PLACE,55,3,19,24
VALINDA,7410150A,2749,66,N,0,VBM PORTION,43,3,26,11
VALINDA,7410150A,2749,66,N,1147,TOTAL,98,6,45,35
VALINDA,7410154A,2750,66,N,642,POLLING PLACE,31,1,14,6
VALINDA,7410154A,2750,66,N,0,VBM PORTION,35,2,15,12
VALINDA,7410154A,2750,66,N,642,TOTAL,66,3,29,18
VALINDA,7410154B,2751,66,N,1193,POLLING PLACE,68,1,33,14
VALINDA,7410154B,2751,66,N,0,VBM PORTION,37,2,15,13
VALINDA,7410154B,2751,66,N,1193,TOTAL,105,3,48,27
VERNON,7450002A,6170,164,Y,0,POLLING PLACE,0,0,0,0
VERNON,7450002A,6170,164,Y,0,VBM PORTION,0,0,0,0
VERNON,7450002A,6170,164,Y,0,TOTAL,0,0,0,0
VERNON,7450003A,6171,164,Y,0,POLLING PLACE,0,0,0,0
VERNON,7450003A,6171,164,Y,0,VBM PORTION,0,0,0,0
VERNON,7450003A,6171,164,Y,0,TOTAL,0,0,0,0
VERNON,7450011A,6172,98,Y,60,POLLING PLACE,0,0,0,0
VERNON,7450011A,6172,98,Y,0,VBM PORTION,14,2,4,4
VERNON,7450011A,6172,98,Y,60,TOTAL,14,2,4,4
VETERANS ADMIN CENTER,7470001A,6173,108,Y,174,POLLING PLACE,0,0,0,0
VETERANS ADMIN CENTER,7470001A,6173,108,Y,0,VBM PORTION,34,4,21,4
VETERANS ADMIN CENTER,7470001A,6173,108,Y,174,TOTAL,34,4,21,4
VIEW PARK,7510001A,2752,116,N,1240,POLLING PLACE,202,2,108,4
VIEW PARK,7510001A,2752,116,N,0,VBM PORTION,137,2,81,2
VIEW PARK,7510001A,2752,116,N,1240,TOTAL,339,4,189,6
VIEW PARK,7510003C,2753,116,N,1359,POLLING PLACE,183,7,92,10
VIEW PARK,7510003C,2753,116,N,0,VBM PORTION,157,2,104,4
VIEW PARK,7510003C,2753,116,N,1359,TOTAL,340,9,196,14
VIEW PARK,7510004A,2754,116,N,768,POLLING PLACE,103,2,53,7
VIEW PARK,7510004A,2754,116,N,0,VBM PORTION,66,0,42,5
VIEW PARK,7510004A,2754,116,N,768,TOTAL,169,2,95,12
VIEW PARK,7510006A,2755,116,N,1279,POLLING PLACE,167,7,80,6
VIEW PARK,7510006A,2755,116,N,0,VBM PORTION,100,1,57,5
VIEW PARK,7510006A,2755,116,N,1279,TOTAL,267,8,137,11
VIEW PARK,7510008A,2756,116,N,1052,POLLING PLACE,173,6,88,8
VIEW PARK,7510008A,2756,116,N,0,VBM PORTION,136,1,80,3
VIEW PARK,7510008A,2756,116,N,1052,TOTAL,309,7,168,11
VIEW PARK,7510009B,2757,116,N,1269,POLLING PLACE,209,9,117,7
VIEW PARK,7510009B,2757,116,N,0,VBM PORTION,133,7,72,6
VIEW PARK,7510009B,2757,116,N,1269,TOTAL,342,16,189,13
VIEW PARK,7510010A,2758,116,N,974,POLLING PLACE,130,2,61,6
VIEW PARK,7510010A,2758,116,N,0,VBM PORTION,166,4,108,8
VIEW PARK,7510010A,2758,116,N,974,TOTAL,296,6,169,14
VIEW PARK,7510012A,2759,116,N,1034,POLLING PLACE,210,6,105,5
VIEW PARK,7510012A,2759,116,N,0,VBM PORTION,164,3,95,12
VIEW PARK,7510012A,2759,116,N,1034,TOTAL,374,9,200,17
WALNUT,7600002A,2760,120,N,590,POLLING PLACE,37,2,18,11
WALNUT,7600002A,2760,120,N,0,VBM PORTION,57,1,29,20
WALNUT,7600002A,2760,120,N,590,TOTAL,94,3,47,31
WALNUT,7600002D,2761,120,N,671,POLLING PLACE,58,3,28,15
WALNUT,7600002D,2761,120,N,0,VBM PORTION,42,1,14,10
WALNUT,7600002D,2761,120,N,671,TOTAL,100,4,42,25
WALNUT,7600003A,2762,120,N,866,POLLING PLACE,84,2,31,36
WALNUT,7600003A,2762,120,N,0,VBM PORTION,95,0,53,20
WALNUT,7600003A,2762,120,N,866,TOTAL,179,2,84,56
WALNUT,7600004A,2763,120,N,1071,POLLING PLACE,67,1,29,24
WALNUT,7600004A,2763,120,N,0,VBM PORTION,80,3,36,24
WALNUT,7600004A,2763,120,N,1071,TOTAL,147,4,65,48
WALNUT,7600006A,2764,120,N,1370,POLLING PLACE,100,7,45,33
WALNUT,7600006A,2764,120,N,0,VBM PORTION,126,9,51,45
WALNUT,7600006A,2764,120,N,1370,TOTAL,226,16,96,78
WALNUT,7600006B,2765,120,N,978,POLLING PLACE,45,2,21,12
WALNUT,7600006B,2765,120,N,0,VBM PORTION,68,3,13,31
WALNUT,7600006B,2765,120,N,978,TOTAL,113,5,34,43
WALNUT,7600007A,2766,120,N,1229,POLLING PLACE,86,4,37,29
WALNUT,7600007A,2766,120,N,0,VBM PORTION,140,5,63,39
WALNUT,7600007A,2766,120,N,1229,TOTAL,226,9,100,68
WALNUT,7600008A,2767,120,N,1283,POLLING PLACE,75,2,32,27
WALNUT,7600008A,2767,120,N,0,VBM PORTION,108,11,36,37
WALNUT,7600008A,2767,120,N,1283,TOTAL,183,13,68,64
WALNUT,7600009A,2768,120,N,1009,POLLING PLACE,60,1,26,20
WALNUT,7600009A,2768,120,N,0,VBM PORTION,76,4,30,23
WALNUT,7600009A,2768,120,N,1009,TOTAL,136,5,56,43
WALNUT,7600011A,2769,120,N,1089,POLLING PLACE,65,2,30,17
WALNUT,7600011A,2769,120,N,0,VBM PORTION,120,2,42,38
WALNUT,7600011A,2769,120,N,1089,TOTAL,185,4,72,55
WALNUT,7600012A,2770,120,N,933,POLLING PLACE,87,5,37,27
WALNUT,7600012A,2770,120,N,0,VBM PORTION,82,4,37,33
WALNUT,7600012A,2770,120,N,933,TOTAL,169,9,74,60
WALNUT,7600017A,2771,120,N,1312,POLLING PLACE,117,4,54,39
WALNUT,7600017A,2771,120,N,0,VBM PORTION,144,4,73,32
WALNUT,7600017A,2771,120,N,1312,TOTAL,261,8,127,71
WALNUT,7600018A,2772,120,N,994,POLLING PLACE,59,5,25,14
WALNUT,7600018A,2772,120,N,0,VBM PORTION,112,3,38,48
WALNUT,7600018A,2772,120,N,994,TOTAL,171,8,63,62
WALNUT,7600030A,2773,120,N,1148,POLLING PLACE,77,5,29,31
WALNUT,7600030A,2773,120,N,0,VBM PORTION,85,6,40,27
WALNUT,7600030A,2773,120,N,1148,TOTAL,162,11,69,58
WALNUT,7600031A,2774,120,N,1123,POLLING PLACE,74,0,36,24
WALNUT,7600031A,2774,120,N,0,VBM PORTION,82,5,36,27
WALNUT,7600031A,2774,120,N,1123,TOTAL,156,5,72,51
WALNUT,7600032A,2775,120,N,1389,POLLING PLACE,90,1,36,29
WALNUT,7600032A,2775,120,N,0,VBM PORTION,139,3,61,50
WALNUT,7600032A,2775,120,N,1389,TOTAL,229,4,97,79
WALNUT,7600033A,2776,120,N,947,POLLING PLACE,66,1,31,23
WALNUT,7600033A,2776,120,N,0,VBM PORTION,102,3,43,35
WALNUT,7600033A,2776,120,N,947,TOTAL,168,4,74,58
WALNUT PARK,7650001A,2777,145,N,1135,POLLING PLACE,73,5,47,5
WALNUT PARK,7650001A,2777,145,N,0,VBM PORTION,32,2,19,3
WALNUT PARK,7650001A,2777,145,N,1135,TOTAL,105,7,66,8
WALNUT PARK,7650004A,2778,145,N,1029,POLLING PLACE,69,4,55,5
WALNUT PARK,7650004A,2778,145,N,0,VBM PORTION,21,1,15,3
WALNUT PARK,7650004A,2778,145,N,1029,TOTAL,90,5,70,8
WALNUT PARK,7650005A,2779,145,N,1073,POLLING PLACE,63,4,30,11
WALNUT PARK,7650005A,2779,145,N,0,VBM PORTION,19,3,12,2
WALNUT PARK,7650005A,2779,145,N,1073,TOTAL,82,7,42,13
WALNUT PARK,7650006A,2780,145,N,972,POLLING PLACE,61,4,34,7
WALNUT PARK,7650006A,2780,145,N,0,VBM PORTION,32,5,16,6
WALNUT PARK,7650006A,2780,145,N,972,TOTAL,93,9,50,13
WALNUT PARK,7650008A,2781,145,N,854,POLLING PLACE,74,6,49,10
WALNUT PARK,7650008A,2781,145,N,0,VBM PORTION,21,3,12,3
WALNUT PARK,7650008A,2781,145,N,854,TOTAL,95,9,61,13
WALNUT PARK,7650009A,2782,145,N,785,POLLING PLACE,58,2,48,5
WALNUT PARK,7650009A,2782,145,N,0,VBM PORTION,22,3,11,5
WALNUT PARK,7650009A,2782,145,N,785,TOTAL,80,5,59,10
WEST ATHENS,7670001A,2783,151,N,1100,POLLING PLACE,53,2,28,2
WEST ATHENS,7670001A,2783,151,N,0,VBM PORTION,34,2,22,3
WEST ATHENS,7670001A,2783,151,N,1100,TOTAL,87,4,50,5
WEST ATHENS,7670003A,2784,151,N,1093,POLLING PLACE,51,6,26,1
WEST ATHENS,7670003A,2784,151,N,0,VBM PORTION,41,3,25,3
WEST ATHENS,7670003A,2784,151,N,1093,TOTAL,92,9,51,4
WEST ATHENS,7670004A,2785,161,N,1161,POLLING PLACE,60,7,29,4
WEST ATHENS,7670004A,2785,161,N,0,VBM PORTION,32,2,15,1
WEST ATHENS,7670004A,2785,161,N,1161,TOTAL,92,9,44,5
WEST ATHENS,7670005A,2786,161,N,830,POLLING PLACE,37,0,24,1
WEST ATHENS,7670005A,2786,161,N,0,VBM PORTION,29,1,18,1
WEST ATHENS,7670005A,2786,161,N,830,TOTAL,66,1,42,2
WEST ATHENS,7670006A,2787,161,N,1100,POLLING PLACE,128,4,62,5
WEST ATHENS,7670006A,2787,161,N,0,VBM PORTION,107,3,66,5
WEST ATHENS,7670006A,2787,161,N,1100,TOTAL,235,7,128,10
WEST ATHENS,7670007A,2788,161,N,845,POLLING PLACE,28,0,10,0
WEST ATHENS,7670007A,2788,161,N,0,VBM PORTION,36,1,25,0
WEST ATHENS,7670007A,2788,161,N,845,TOTAL,64,1,35,0
WEST ATHENS,7670009A,2789,151,N,1184,POLLING PLACE,50,1,31,2
WEST ATHENS,7670009A,2789,151,N,0,VBM PORTION,39,0,31,1
WEST ATHENS,7670009A,2789,151,N,1184,TOTAL,89,1,62,3
WEST ATHENS,7670010A,2790,161,N,1079,POLLING PLACE,76,1,41,4
WEST ATHENS,7670010A,2790,161,N,0,VBM PORTION,49,5,28,2
WEST ATHENS,7670010A,2790,161,N,1079,TOTAL,125,6,69,6
WEST ATHENS,7670011A,2791,161,N,758,POLLING PLACE,83,3,42,3
WEST ATHENS,7670011A,2791,161,N,0,VBM PORTION,39,0,24,0
WEST ATHENS,7670011A,2791,161,N,758,TOTAL,122,3,66,3
WEST ATHENS,7670012B,2792,161,N,1168,POLLING PLACE,99,2,44,1
WEST ATHENS,7670012B,2792,161,N,0,VBM PORTION,74,1,39,5
WEST ATHENS,7670012B,2792,161,N,1168,TOTAL,173,3,83,6
WEST ATHENS,7670013A,2793,161,N,834,POLLING PLACE,105,2,45,4
WEST ATHENS,7670013A,2793,161,N,0,VBM PORTION,58,0,37,1
WEST ATHENS,7670013A,2793,161,N,834,TOTAL,163,2,82,5
WEST ATHENS,7670014A,2794,161,N,940,POLLING PLACE,40,2,17,2
WEST ATHENS,7670014A,2794,161,N,0,VBM PORTION,22,0,14,1
WEST ATHENS,7670014A,2794,161,N,940,TOTAL,62,2,31,3
WEST ATHENS,7670015A,2795,163,N,698,POLLING PLACE,46,1,23,3
WEST ATHENS,7670015A,2795,163,N,0,VBM PORTION,34,0,21,1
WEST ATHENS,7670015A,2795,163,N,698,TOTAL,80,1,44,4
WEST ATHENS,7670016A,2796,161,N,913,POLLING PLACE,57,3,30,6
WEST ATHENS,7670016A,2796,161,N,0,VBM PORTION,30,2,22,1
WEST ATHENS,7670016A,2796,161,N,913,TOTAL,87,5,52,7
WEST ATHENS,7670017A,2797,163,N,1021,POLLING PLACE,71,3,31,4
WEST ATHENS,7670017A,2797,163,N,0,VBM PORTION,33,2,15,2
WEST ATHENS,7670017A,2797,163,N,1021,TOTAL,104,5,46,6
WEST ATHENS,7670018A,2798,163,N,884,POLLING PLACE,97,4,59,2
WEST ATHENS,7670018A,2798,163,N,0,VBM PORTION,54,1,36,0
WEST ATHENS,7670018A,2798,163,N,884,TOTAL,151,5,95,2
WEST ATHENS,7670019A,2799,163,N,781,POLLING PLACE,83,2,54,2
WEST ATHENS,7670019A,2799,163,N,0,VBM PORTION,30,1,21,1
WEST ATHENS,7670019A,2799,163,N,781,TOTAL,113,3,75,3
WEST ATHENS,7670020A,2800,163,N,967,POLLING PLACE,155,8,77,11
WEST ATHENS,7670020A,2800,163,N,0,VBM PORTION,82,2,57,1
WEST ATHENS,7670020A,2800,163,N,967,TOTAL,237,10,134,12
WEST ATHENS,7670021A,2801,163,N,837,POLLING PLACE,119,4,71,2
WEST ATHENS,7670021A,2801,163,N,0,VBM PORTION,69,1,45,3
WEST ATHENS,7670021A,2801,163,N,837,TOTAL,188,5,116,5
WEST ATHENS,7670022A,2802,161,N,1029,POLLING PLACE,54,2,31,3
WEST ATHENS,7670022A,2802,161,N,0,VBM PORTION,41,2,26,2
WEST ATHENS,7670022A,2802,161,N,1029,TOTAL,95,4,57,5
WEST ATHENS,7670023A,2803,161,N,935,POLLING PLACE,97,3,44,3
WEST ATHENS,7670023A,2803,161,N,0,VBM PORTION,51,1,35,3
WEST ATHENS,7670023A,2803,161,N,935,TOTAL,148,4,79,6
WEST ATHENS,7670024A,2804,161,N,817,POLLING PLACE,79,2,33,5
WEST ATHENS,7670024A,2804,161,N,0,VBM PORTION,47,0,24,4
WEST ATHENS,7670024A,2804,161,N,817,TOTAL,126,2,57,9
WEST CARSON,7680001A,6174,176,Y,22,POLLING PLACE,0,0,0,0
WEST CARSON,7680001A,6174,176,Y,0,VBM PORTION,1,0,0,0
WEST CARSON,7680001A,6174,176,Y,22,TOTAL,1,0,0,0
WEST CARSON,7680002A,2805,186,N,1042,POLLING PLACE,35,1,17,9
WEST CARSON,7680002A,2805,186,N,0,VBM PORTION,77,0,41,25
WEST CARSON,7680002A,2805,186,N,1042,TOTAL,112,1,58,34
WEST CARSON,7680003A,2806,186,N,1015,POLLING PLACE,86,2,37,32
WEST CARSON,7680003A,2806,186,N,0,VBM PORTION,90,3,44,23
WEST CARSON,7680003A,2806,186,N,1015,TOTAL,176,5,81,55
WEST CARSON,7680005A,2807,186,N,707,POLLING PLACE,66,3,23,24
WEST CARSON,7680005A,2807,186,N,0,VBM PORTION,47,2,23,10
WEST CARSON,7680005A,2807,186,N,707,TOTAL,113,5,46,34
WEST CARSON,7680006A,6175,176,Y,2,POLLING PLACE,0,0,0,0
WEST CARSON,7680006A,6175,176,Y,0,VBM PORTION,0,0,0,0
WEST CARSON,7680006A,6175,176,Y,2,TOTAL,0,0,0,0
WEST CARSON,7680009A,2808,186,N,1095,POLLING PLACE,73,4,38,17
WEST CARSON,7680009A,2808,186,N,0,VBM PORTION,103,5,46,26
WEST CARSON,7680009A,2808,186,N,1095,TOTAL,176,9,84,43
WEST CARSON,7680010A,2809,186,N,1107,POLLING PLACE,87,11,32,19
WEST CARSON,7680010A,2809,186,N,0,VBM PORTION,96,5,49,19
WEST CARSON,7680010A,2809,186,N,1107,TOTAL,183,16,81,38
WEST CARSON,7680011C,2810,186,N,1505,POLLING PLACE,105,6,57,25
WEST CARSON,7680011C,2810,186,N,0,VBM PORTION,127,6,64,35
WEST CARSON,7680011C,2810,186,N,1505,TOTAL,232,12,121,60
WEST CARSON,7680012A,2811,186,N,1242,POLLING PLACE,179,7,82,40
WEST CARSON,7680012A,2811,186,N,0,VBM PORTION,160,11,57,60
WEST CARSON,7680012A,2811,186,N,1242,TOTAL,339,18,139,100
WEST CARSON,7680013A,2812,186,N,789,POLLING PLACE,107,1,57,21
WEST CARSON,7680013A,2812,186,N,0,VBM PORTION,80,3,53,9
WEST CARSON,7680013A,2812,186,N,789,TOTAL,187,4,110,30
WEST CARSON,7680015B,2813,186,N,1283,POLLING PLACE,95,3,39,30
WEST CARSON,7680015B,2813,186,N,0,VBM PORTION,124,9,55,36
WEST CARSON,7680015B,2813,186,N,1283,TOTAL,219,12,94,66
WEST CARSON,7680016A,2814,186,N,903,POLLING PLACE,49,0,21,18
WEST CARSON,7680016A,2814,186,N,0,VBM PORTION,121,5,51,39
WEST CARSON,7680016A,2814,186,N,903,TOTAL,170,5,72,57
WEST CARSON,7680018A,2815,186,N,679,POLLING PLACE,81,5,41,16
WEST CARSON,7680018A,2815,186,N,0,VBM PORTION,67,2,40,14
WEST CARSON,7680018A,2815,186,N,679,TOTAL,148,7,81,30
WEST COMPTON,7690001A,2816,178,N,797,POLLING PLACE,88,6,39,2
WEST COMPTON,7690001A,2816,178,N,0,VBM PORTION,50,2,31,9
WEST COMPTON,7690001A,2816,178,N,797,TOTAL,138,8,70,11
WEST COMPTON,7690002A,2817,178,N,897,POLLING PLACE,55,3,30,1
WEST COMPTON,7690002A,2817,178,N,0,VBM PORTION,45,2,28,0
WEST COMPTON,7690002A,2817,178,N,897,TOTAL,100,5,58,1
WEST COMPTON,7690005A,2818,178,N,949,POLLING PLACE,115,5,67,7
WEST COMPTON,7690005A,2818,178,N,0,VBM PORTION,36,0,22,2
WEST COMPTON,7690005A,2818,178,N,949,TOTAL,151,5,89,9
WEST COMPTON,7690006A,2819,178,N,805,POLLING PLACE,56,2,31,5
WEST COMPTON,7690006A,2819,178,N,0,VBM PORTION,57,4,35,9
WEST COMPTON,7690006A,2819,178,N,805,TOTAL,113,6,66,14
WEST COVINA,7700001A,2820,66,N,1085,POLLING PLACE,77,6,32,17
WEST COVINA,7700001A,2820,66,N,0,VBM PORTION,72,8,37,14
WEST COVINA,7700001A,2820,66,N,1085,TOTAL,149,14,69,31
WEST COVINA,7700002A,2821,66,N,908,POLLING PLACE,43,2,14,19
WEST COVINA,7700002A,2821,66,N,0,VBM PORTION,49,3,17,15
WEST COVINA,7700002A,2821,66,N,908,TOTAL,92,5,31,34
WEST COVINA,7700003A,2822,66,N,983,POLLING PLACE,51,5,25,11
WEST COVINA,7700003A,2822,66,N,0,VBM PORTION,51,3,21,14
WEST COVINA,7700003A,2822,66,N,983,TOTAL,102,8,46,25
WEST COVINA,7700004A,2823,66,N,1046,POLLING PLACE,81,8,28,32
WEST COVINA,7700004A,2823,66,N,0,VBM PORTION,76,4,37,23
WEST COVINA,7700004A,2823,66,N,1046,TOTAL,157,12,65,55
WEST COVINA,7700008A,2824,66,N,570,POLLING PLACE,44,8,17,9
WEST COVINA,7700008A,2824,66,N,0,VBM PORTION,30,1,17,6
WEST COVINA,7700008A,2824,66,N,570,TOTAL,74,9,34,15
WEST COVINA,7700008B,2825,66,N,1170,POLLING PLACE,62,2,21,21
WEST COVINA,7700008B,2825,66,N,0,VBM PORTION,104,2,43,31
WEST COVINA,7700008B,2825,66,N,1170,TOTAL,166,4,64,52
WEST COVINA,7700011A,2826,66,N,988,POLLING PLACE,99,4,37,32
WEST COVINA,7700011A,2826,66,N,0,VBM PORTION,62,1,24,19
WEST COVINA,7700011A,2826,66,N,988,TOTAL,161,5,61,51
WEST COVINA,7700012A,2827,66,N,945,POLLING PLACE,70,2,28,20
WEST COVINA,7700012A,2827,66,N,0,VBM PORTION,65,1,40,15
WEST COVINA,7700012A,2827,66,N,945,TOTAL,135,3,68,35
WEST COVINA,7700012C,2828,66,N,1054,POLLING PLACE,86,1,39,28
WEST COVINA,7700012C,2828,66,N,0,VBM PORTION,84,6,33,32
WEST COVINA,7700012C,2828,66,N,1054,TOTAL,170,7,72,60
WEST COVINA,7700014B,2829,66,N,1195,POLLING PLACE,54,4,27,11
WEST COVINA,7700014B,2829,66,N,0,VBM PORTION,78,5,42,12
WEST COVINA,7700014B,2829,66,N,1195,TOTAL,132,9,69,23
WEST COVINA,7700015B,2830,66,N,966,POLLING PLACE,78,2,27,27
WEST COVINA,7700015B,2830,66,N,0,VBM PORTION,74,3,29,26
WEST COVINA,7700015B,2830,66,N,966,TOTAL,152,5,56,53
WEST COVINA,7700016A,2831,66,N,1270,POLLING PLACE,91,5,45,24
WEST COVINA,7700016A,2831,66,N,0,VBM PORTION,102,3,63,18
WEST COVINA,7700016A,2831,66,N,1270,TOTAL,193,8,108,42
WEST COVINA,7700019B,2832,66,N,762,POLLING PLACE,57,7,20,9
WEST COVINA,7700019B,2832,66,N,0,VBM PORTION,60,4,19,28
WEST COVINA,7700019B,2832,66,N,762,TOTAL,117,11,39,37
WEST COVINA,7700020C,2833,66,N,899,POLLING PLACE,81,3,24,38
WEST COVINA,7700020C,2833,66,N,0,VBM PORTION,104,3,49,27
WEST COVINA,7700020C,2833,66,N,899,TOTAL,185,6,73,65
WEST COVINA,7700021B,2834,119,N,991,POLLING PLACE,69,4,17,37
WEST COVINA,7700021B,2834,119,N,0,VBM PORTION,103,0,35,47
WEST COVINA,7700021B,2834,119,N,991,TOTAL,172,4,52,84
WEST COVINA,7700022A,2835,66,N,1254,POLLING PLACE,94,9,34,36
WEST COVINA,7700022A,2835,66,N,0,VBM PORTION,100,6,45,29
WEST COVINA,7700022A,2835,66,N,1254,TOTAL,194,15,79,65
WEST COVINA,7700024A,2836,66,N,806,POLLING PLACE,88,3,41,27
WEST COVINA,7700024A,2836,66,N,0,VBM PORTION,67,1,30,17
WEST COVINA,7700024A,2836,66,N,806,TOTAL,155,4,71,44
WEST COVINA,7700024B,2837,66,N,705,POLLING PLACE,64,1,29,24
WEST COVINA,7700024B,2837,66,N,0,VBM PORTION,47,2,17,15
WEST COVINA,7700024B,2837,66,N,705,TOTAL,111,3,46,39
WEST COVINA,7700026A,2838,66,N,1211,POLLING PLACE,114,1,42,43
WEST COVINA,7700026A,2838,66,N,0,VBM PORTION,123,4,60,43
WEST COVINA,7700026A,2838,66,N,1211,TOTAL,237,5,102,86
WEST COVINA,7700027A,2839,66,N,979,POLLING PLACE,65,8,23,23
WEST COVINA,7700027A,2839,66,N,0,VBM PORTION,121,2,55,37
WEST COVINA,7700027A,2839,66,N,979,TOTAL,186,10,78,60
WEST COVINA,7700028A,2840,66,N,794,POLLING PLACE,62,3,29,15
WEST COVINA,7700028A,2840,66,N,0,VBM PORTION,30,1,22,7
WEST COVINA,7700028A,2840,66,N,794,TOTAL,92,4,51,22
WEST COVINA,7700031A,2841,66,N,1003,POLLING PLACE,77,7,23,32
WEST COVINA,7700031A,2841,66,N,0,VBM PORTION,56,4,26,15
WEST COVINA,7700031A,2841,66,N,1003,TOTAL,133,11,49,47
WEST COVINA,7700033A,2842,66,N,1301,POLLING PLACE,80,9,29,22
WEST COVINA,7700033A,2842,66,N,0,VBM PORTION,80,2,34,25
WEST COVINA,7700033A,2842,66,N,1301,TOTAL,160,11,63,47
WEST COVINA,7700037A,2843,66,N,1080,POLLING PLACE,78,4,42,16
WEST COVINA,7700037A,2843,66,N,0,VBM PORTION,80,9,36,19
