LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,PHIL WYMAN,DAVID KING,ORLY TAITZ,KAMALA D HARRIS,JOHN HAGGERTY,JONATHAN JAECH,RONALD GOLD
STEVENSON RANCH,6820004A,2623,10,N,1019,POLLING PLACE,81,14,8,3,32,9,0,10
STEVENSON RANCH,6820004A,2623,10,N,0,VBM PORTION,98,22,15,0,27,7,1,12
STEVENSON RANCH,6820004A,2623,10,N,1019,TOTAL,179,36,23,3,59,16,1,22
STEVENSON RANCH,6820005A,2624,10,N,1053,POLLING PLACE,95,19,9,1,25,9,0,21
STEVENSON RANCH,6820005A,2624,10,N,0,VBM PORTION,130,17,25,4,49,8,1,17
STEVENSON RANCH,6820005A,2624,10,N,1053,TOTAL,225,36,34,5,74,17,1,38
STEVENSON RANCH,6820006A,2625,10,N,916,POLLING PLACE,83,6,7,0,43,10,1,10
STEVENSON RANCH,6820006A,2625,10,N,0,VBM PORTION,83,12,12,3,27,9,0,16
STEVENSON RANCH,6820006A,2625,10,N,916,TOTAL,166,18,19,3,70,19,1,26
STEVENSON RANCH,6820007A,2626,10,N,928,POLLING PLACE,66,9,5,3,19,9,2,12
STEVENSON RANCH,6820007A,2626,10,N,0,VBM PORTION,99,11,12,8,28,13,1,16
STEVENSON RANCH,6820007A,2626,10,N,928,TOTAL,165,20,17,11,47,22,3,28
STEVENSON RANCH,6820008A,2627,10,N,1007,POLLING PLACE,74,9,11,1,28,5,1,11
STEVENSON RANCH,6820008A,2627,10,N,0,VBM PORTION,96,4,15,1,32,20,4,10
STEVENSON RANCH,6820008A,2627,10,N,1007,TOTAL,170,13,26,2,60,25,5,21
STEVENSON RANCH,6820010A,2628,10,N,1472,POLLING PLACE,113,13,9,2,50,11,2,13
STEVENSON RANCH,6820010A,2628,10,N,0,VBM PORTION,134,10,23,3,56,12,3,8
STEVENSON RANCH,6820010A,2628,10,N,1472,TOTAL,247,23,32,5,106,23,5,21
STEVENSON RANCH,6820011A,2629,10,N,1007,POLLING PLACE,60,9,16,6,11,5,1,9
STEVENSON RANCH,6820011A,2629,10,N,0,VBM PORTION,93,6,17,3,23,14,1,13
STEVENSON RANCH,6820011A,2629,10,N,1007,TOTAL,153,15,33,9,34,19,2,22
SUNLAND,6850001A,6163,24,Y,0,POLLING PLACE,0,0,0,0,0,0,0,0
SUNLAND,6850001A,6163,24,Y,0,VBM PORTION,0,0,0,0,0,0,0,0
SUNLAND,6850001A,6163,24,Y,0,TOTAL,0,0,0,0,0,0,0,0
SUNLAND,6850002A,2630,22,N,522,POLLING PLACE,74,9,2,1,41,6,3,2
SUNLAND,6850002A,2630,22,N,0,VBM PORTION,47,3,3,5,21,4,5,4
SUNLAND,6850002A,2630,22,N,522,TOTAL,121,12,5,6,62,10,8,6
SUNLAND,6850016A,6164,39,Y,28,POLLING PLACE,0,0,0,0,0,0,0,0
SUNLAND,6850016A,6164,39,Y,0,VBM PORTION,6,0,0,1,2,0,0,0
SUNLAND,6850016A,6164,39,Y,28,TOTAL,6,0,0,1,2,0,0,0
SUNLAND,6850017A,6165,24,Y,106,POLLING PLACE,0,0,0,0,0,0,0,0
SUNLAND,6850017A,6165,24,Y,0,VBM PORTION,11,3,1,0,3,0,0,3
SUNLAND,6850017A,6165,24,Y,106,TOTAL,11,3,1,0,3,0,0,3
SUNLAND,6850028A,6166,16,Y,0,POLLING PLACE,0,0,0,0,0,0,0,0
SUNLAND,6850028A,6166,16,Y,0,VBM PORTION,0,0,0,0,0,0,0,0
SUNLAND,6850028A,6166,16,Y,0,TOTAL,0,0,0,0,0,0,0,0
SUNLAND,6850034A,6167,47,Y,41,POLLING PLACE,0,0,0,0,0,0,0,0
SUNLAND,6850034A,6167,47,Y,0,VBM PORTION,10,2,0,0,6,2,0,0
SUNLAND,6850034A,6167,47,Y,41,TOTAL,10,2,0,0,6,2,0,0
TEMPLE CITY,7050001A,2631,76,N,1017,POLLING PLACE,84,1,3,1,52,4,1,14
TEMPLE CITY,7050001A,2631,76,N,0,VBM PORTION,94,10,8,3,44,6,0,15
TEMPLE CITY,7050001A,2631,76,N,1017,TOTAL,178,11,11,4,96,10,1,29
TEMPLE CITY,7050006A,2632,76,N,1021,POLLING PLACE,64,4,7,1,33,5,1,8
TEMPLE CITY,7050006A,2632,76,N,0,VBM PORTION,73,5,5,3,27,7,0,14
TEMPLE CITY,7050006A,2632,76,N,1021,TOTAL,137,9,12,4,60,12,1,22
TEMPLE CITY,7050008B,2633,76,N,825,POLLING PLACE,62,5,5,1,34,1,3,7
TEMPLE CITY,7050008B,2633,76,N,0,VBM PORTION,60,2,4,1,25,4,1,8
TEMPLE CITY,7050008B,2633,76,N,825,TOTAL,122,7,9,2,59,5,4,15
TEMPLE CITY,7050010A,2634,76,N,660,POLLING PLACE,53,5,5,2,17,4,0,9
TEMPLE CITY,7050010A,2634,76,N,0,VBM PORTION,59,2,4,4,26,5,0,7
TEMPLE CITY,7050010A,2634,76,N,660,TOTAL,112,7,9,6,43,9,0,16
TEMPLE CITY,7050011A,2635,76,N,841,POLLING PLACE,51,6,3,1,19,2,0,14
TEMPLE CITY,7050011A,2635,76,N,0,VBM PORTION,52,4,6,1,15,7,0,13
TEMPLE CITY,7050011A,2635,76,N,841,TOTAL,103,10,9,2,34,9,0,27
TEMPLE CITY,7050013A,2636,76,N,916,POLLING PLACE,94,7,9,2,38,9,2,17
TEMPLE CITY,7050013A,2636,76,N,0,VBM PORTION,73,7,9,0,29,5,2,11
TEMPLE CITY,7050013A,2636,76,N,916,TOTAL,167,14,18,2,67,14,4,28
TEMPLE CITY,7050016A,2637,76,N,1019,POLLING PLACE,120,15,9,5,36,9,5,23
TEMPLE CITY,7050016A,2637,76,N,0,VBM PORTION,79,1,10,2,46,3,1,10
TEMPLE CITY,7050016A,2637,76,N,1019,TOTAL,199,16,19,7,82,12,6,33
TEMPLE CITY,7050027A,2638,76,N,1393,POLLING PLACE,94,6,7,3,44,3,2,11
TEMPLE CITY,7050027A,2638,76,N,0,VBM PORTION,153,9,17,10,62,11,3,18
TEMPLE CITY,7050027A,2638,76,N,1393,TOTAL,247,15,24,13,106,14,5,29
TEMPLE CITY,7050043A,2639,76,N,1278,POLLING PLACE,107,8,14,4,45,7,0,12
TEMPLE CITY,7050043A,2639,76,N,0,VBM PORTION,145,9,25,2,64,12,2,12
TEMPLE CITY,7050043A,2639,76,N,1278,TOTAL,252,17,39,6,109,19,2,24
TEMPLE CITY,7050062A,2640,76,N,1370,POLLING PLACE,120,10,19,2,48,6,1,22
TEMPLE CITY,7050062A,2640,76,N,0,VBM PORTION,126,7,25,8,40,7,1,20
TEMPLE CITY,7050062A,2640,76,N,1370,TOTAL,246,17,44,10,88,13,2,42
TEMPLE CITY,7050064A,2641,76,N,1262,POLLING PLACE,108,7,11,2,46,8,1,18
TEMPLE CITY,7050064A,2641,76,N,0,VBM PORTION,143,3,22,3,64,6,1,26
TEMPLE CITY,7050064A,2641,76,N,1262,TOTAL,251,10,33,5,110,14,2,44
TEMPLE CITY,7050068A,2642,76,N,1255,POLLING PLACE,102,8,6,3,64,3,1,8
TEMPLE CITY,7050068A,2642,76,N,0,VBM PORTION,86,7,7,2,49,0,3,11
TEMPLE CITY,7050068A,2642,76,N,1255,TOTAL,188,15,13,5,113,3,4,19
TEMPLE CITY,7050070A,2643,76,N,1327,POLLING PLACE,131,8,10,6,53,9,4,18
TEMPLE CITY,7050070A,2643,76,N,0,VBM PORTION,97,7,8,7,41,11,1,9
TEMPLE CITY,7050070A,2643,76,N,1327,TOTAL,228,15,18,13,94,20,5,27
TEMPLE CITY,7050072A,2644,76,N,1301,POLLING PLACE,103,3,8,2,46,14,1,18
TEMPLE CITY,7050072A,2644,76,N,0,VBM PORTION,118,7,18,2,45,5,2,17
TEMPLE CITY,7050072A,2644,76,N,1301,TOTAL,221,10,26,4,91,19,3,35
TEMPLE CITY,7050073A,2645,76,N,837,POLLING PLACE,67,2,4,4,19,4,1,19
TEMPLE CITY,7050073A,2645,76,N,0,VBM PORTION,65,4,6,2,25,1,0,7
TEMPLE CITY,7050073A,2645,76,N,837,TOTAL,132,6,10,6,44,5,1,26
TEMPLE CITY,7050077A,2646,76,N,1330,POLLING PLACE,131,9,16,6,52,1,0,31
TEMPLE CITY,7050077A,2646,76,N,0,VBM PORTION,113,5,11,5,55,8,0,12
TEMPLE CITY,7050077A,2646,76,N,1330,TOTAL,244,14,27,11,107,9,0,43
TOPANGA,7100002A,2647,88,N,1027,POLLING PLACE,222,10,1,6,141,2,13,4
TOPANGA,7100002A,2647,88,N,0,VBM PORTION,100,8,2,0,72,1,1,10
TOPANGA,7100002A,2647,88,N,1027,TOTAL,322,18,3,6,213,3,14,14
TOPANGA,7100004B,2648,88,N,811,POLLING PLACE,153,5,2,4,124,2,5,1
TOPANGA,7100004B,2648,88,N,0,VBM PORTION,92,11,1,1,58,2,1,4
TOPANGA,7100004B,2648,88,N,811,TOTAL,245,16,3,5,182,4,6,5
TOPANGA,7100006A,2649,88,N,684,POLLING PLACE,162,7,1,3,126,0,3,0
TOPANGA,7100006A,2649,88,N,0,VBM PORTION,68,3,0,3,47,2,0,3
TOPANGA,7100006A,2649,88,N,684,TOTAL,230,10,1,6,173,2,3,3
TOPANGA,7100007A,2650,88,N,1229,POLLING PLACE,140,10,4,4,91,7,2,9
TOPANGA,7100007A,2650,88,N,0,VBM PORTION,170,20,10,2,85,9,5,15
TOPANGA,7100007A,2650,88,N,1229,TOTAL,310,30,14,6,176,16,7,24
TOPANGA,7100030A,2651,88,N,813,POLLING PLACE,214,5,2,9,166,1,4,2
TOPANGA,7100030A,2651,88,N,0,VBM PORTION,86,2,3,5,59,2,0,3
TOPANGA,7100030A,2651,88,N,813,TOTAL,300,7,5,14,225,3,4,5
TOPANGA,7100032A,6168,88,Y,268,POLLING PLACE,0,0,0,0,0,0,0,0
TOPANGA,7100032A,6168,88,Y,0,VBM PORTION,119,3,2,2,80,4,4,6
TOPANGA,7100032A,6168,88,Y,268,TOTAL,119,3,2,2,80,4,4,6
TOPANGA,7100033A,2652,88,N,1047,POLLING PLACE,176,22,10,5,90,10,2,13
TOPANGA,7100033A,2652,88,N,0,VBM PORTION,157,14,13,2,94,9,1,7
TOPANGA,7100033A,2652,88,N,1047,TOTAL,333,36,23,7,184,19,3,20
TORRANCE,7150001A,2653,185,N,735,POLLING PLACE,93,8,17,1,40,11,1,10
TORRANCE,7150001A,2653,185,N,0,VBM PORTION,94,9,2,2,47,6,2,15
TORRANCE,7150001A,2653,185,N,735,TOTAL,187,17,19,3,87,17,3,25
TORRANCE,7150002A,2654,185,N,906,POLLING PLACE,163,14,10,4,48,34,3,17
TORRANCE,7150002A,2654,185,N,0,VBM PORTION,125,10,11,5,58,15,1,10
TORRANCE,7150002A,2654,185,N,906,TOTAL,288,24,21,9,106,49,4,27
TORRANCE,7150003A,2655,185,N,994,POLLING PLACE,113,9,8,3,55,16,0,9
TORRANCE,7150003A,2655,185,N,0,VBM PORTION,101,6,19,3,37,6,3,13
TORRANCE,7150003A,2655,185,N,994,TOTAL,214,15,27,6,92,22,3,22
TORRANCE,7150004A,2656,185,N,1245,POLLING PLACE,107,10,6,1,63,6,2,10
TORRANCE,7150004A,2656,185,N,0,VBM PORTION,126,11,9,1,62,8,1,7
TORRANCE,7150004A,2656,185,N,1245,TOTAL,233,21,15,2,125,14,3,17
TORRANCE,7150005A,2657,185,N,882,POLLING PLACE,109,16,8,0,40,16,0,20
TORRANCE,7150005A,2657,185,N,0,VBM PORTION,103,9,9,1,51,9,1,9
TORRANCE,7150005A,2657,185,N,882,TOTAL,212,25,17,1,91,25,1,29
TORRANCE,7150008A,2658,185,N,910,POLLING PLACE,93,4,8,5,44,12,1,7
TORRANCE,7150008A,2658,185,N,0,VBM PORTION,123,8,4,2,60,18,2,13
TORRANCE,7150008A,2658,185,N,910,TOTAL,216,12,12,7,104,30,3,20
TORRANCE,7150009A,2659,185,N,969,POLLING PLACE,117,8,11,2,51,15,2,12
TORRANCE,7150009A,2659,185,N,0,VBM PORTION,125,4,5,3,73,10,2,10
TORRANCE,7150009A,2659,185,N,969,TOTAL,242,12,16,5,124,25,4,22
TORRANCE,7150010A,2660,185,N,1478,POLLING PLACE,130,12,5,2,60,24,2,14
TORRANCE,7150010A,2660,185,N,0,VBM PORTION,171,8,12,5,91,9,1,18
TORRANCE,7150010A,2660,185,N,1478,TOTAL,301,20,17,7,151,33,3,32
TORRANCE,7150012A,2661,185,N,904,POLLING PLACE,103,5,4,2,38,21,4,12
TORRANCE,7150012A,2661,185,N,0,VBM PORTION,103,10,8,2,47,6,1,11
TORRANCE,7150012A,2661,185,N,904,TOTAL,206,15,12,4,85,27,5,23
TORRANCE,7150013A,2662,185,N,1369,POLLING PLACE,161,13,11,5,71,16,4,21
TORRANCE,7150013A,2662,185,N,0,VBM PORTION,176,10,12,9,74,16,2,27
TORRANCE,7150013A,2662,185,N,1369,TOTAL,337,23,23,14,145,32,6,48
TORRANCE,7150015A,2663,185,N,1238,POLLING PLACE,180,16,22,4,75,27,2,23
TORRANCE,7150015A,2663,185,N,0,VBM PORTION,174,17,17,5,70,16,1,13
TORRANCE,7150015A,2663,185,N,1238,TOTAL,354,33,39,9,145,43,3,36
TORRANCE,7150016A,2664,185,N,768,POLLING PLACE,142,17,14,2,61,11,3,18
TORRANCE,7150016A,2664,185,N,0,VBM PORTION,103,5,8,2,61,9,0,9
TORRANCE,7150016A,2664,185,N,768,TOTAL,245,22,22,4,122,20,3,27
TORRANCE,7150017A,2665,185,N,1103,POLLING PLACE,174,14,13,1,68,23,7,20
TORRANCE,7150017A,2665,185,N,0,VBM PORTION,168,17,25,5,73,10,4,7
TORRANCE,7150017A,2665,185,N,1103,TOTAL,342,31,38,6,141,33,11,27
TORRANCE,7150021A,2666,180,N,1000,POLLING PLACE,218,19,14,6,88,27,4,30
TORRANCE,7150021A,2666,180,N,0,VBM PORTION,150,15,19,3,55,18,0,19
TORRANCE,7150021A,2666,180,N,1000,TOTAL,368,34,33,9,143,45,4,49
TORRANCE,7150022A,2667,185,N,1043,POLLING PLACE,140,10,7,1,74,11,1,7
TORRANCE,7150022A,2667,185,N,0,VBM PORTION,99,7,10,8,36,8,4,7
TORRANCE,7150022A,2667,185,N,1043,TOTAL,239,17,17,9,110,19,5,14
TORRANCE,7150023A,2668,180,N,969,POLLING PLACE,143,9,19,2,46,23,2,18
TORRANCE,7150023A,2668,180,N,0,VBM PORTION,103,8,13,1,50,4,2,12
TORRANCE,7150023A,2668,180,N,969,TOTAL,246,17,32,3,96,27,4,30
TORRANCE,7150024A,2669,180,N,748,POLLING PLACE,114,6,10,1,60,7,3,9
TORRANCE,7150024A,2669,180,N,0,VBM PORTION,104,3,8,3,57,9,1,5
TORRANCE,7150024A,2669,180,N,748,TOTAL,218,9,18,4,117,16,4,14
TORRANCE,7150025A,2670,185,N,1028,POLLING PLACE,160,12,14,6,56,30,4,12
TORRANCE,7150025A,2670,185,N,0,VBM PORTION,128,5,8,1,60,19,1,18
TORRANCE,7150025A,2670,185,N,1028,TOTAL,288,17,22,7,116,49,5,30
TORRANCE,7150026B,2671,185,N,850,POLLING PLACE,103,9,6,3,38,11,0,18
TORRANCE,7150026B,2671,185,N,0,VBM PORTION,107,13,13,0,45,13,0,9
TORRANCE,7150026B,2671,185,N,850,TOTAL,210,22,19,3,83,24,0,27
TORRANCE,7150027A,2672,185,N,1026,POLLING PLACE,131,16,15,3,50,11,5,15
TORRANCE,7150027A,2672,185,N,0,VBM PORTION,86,5,10,2,32,16,0,7
TORRANCE,7150027A,2672,185,N,1026,TOTAL,217,21,25,5,82,27,5,22
TORRANCE,7150028A,2673,185,N,1089,POLLING PLACE,131,11,9,2,49,23,1,13
TORRANCE,7150028A,2673,185,N,0,VBM PORTION,148,6,7,3,64,18,0,17
TORRANCE,7150028A,2673,185,N,1089,TOTAL,279,17,16,5,113,41,1,30
TORRANCE,7150029A,2674,185,N,1152,POLLING PLACE,110,10,14,1,44,17,0,13
TORRANCE,7150029A,2674,185,N,0,VBM PORTION,145,9,11,5,74,16,0,12
TORRANCE,7150029A,2674,185,N,1152,TOTAL,255,19,25,6,118,33,0,25
TORRANCE,7150031B,2675,180,N,1021,POLLING PLACE,225,25,24,3,75,25,0,39
TORRANCE,7150031B,2675,180,N,0,VBM PORTION,177,16,16,1,79,24,2,18
TORRANCE,7150031B,2675,180,N,1021,TOTAL,402,41,40,4,154,49,2,57
TORRANCE,7150032A,2676,180,N,980,POLLING PLACE,140,11,16,3,57,12,5,12
TORRANCE,7150032A,2676,180,N,0,VBM PORTION,125,17,13,1,52,7,4,13
TORRANCE,7150032A,2676,180,N,980,TOTAL,265,28,29,4,109,19,9,25
TORRANCE,7150033A,2677,185,N,1297,POLLING PLACE,126,16,5,5,52,22,3,7
TORRANCE,7150033A,2677,185,N,0,VBM PORTION,102,11,13,2,46,13,2,7
TORRANCE,7150033A,2677,185,N,1297,TOTAL,228,27,18,7,98,35,5,14
TORRANCE,7150037A,2678,180,N,956,POLLING PLACE,208,20,23,5,53,40,4,30
TORRANCE,7150037A,2678,180,N,0,VBM PORTION,131,15,9,2,52,13,1,19
TORRANCE,7150037A,2678,180,N,956,TOTAL,339,35,32,7,105,53,5,49
TORRANCE,7150038A,2679,180,N,1203,POLLING PLACE,243,27,20,3,83,38,5,24
TORRANCE,7150038A,2679,180,N,0,VBM PORTION,228,28,35,4,73,28,2,19
TORRANCE,7150038A,2679,180,N,1203,TOTAL,471,55,55,7,156,66,7,43
TORRANCE,7150039A,2680,180,N,1026,POLLING PLACE,82,1,8,1,25,13,4,18
TORRANCE,7150039A,2680,180,N,0,VBM PORTION,125,9,14,2,59,13,4,12
TORRANCE,7150039A,2680,180,N,1026,TOTAL,207,10,22,3,84,26,8,30
TORRANCE,7150041A,2681,185,N,1266,POLLING PLACE,139,11,16,1,64,14,3,15
TORRANCE,7150041A,2681,185,N,0,VBM PORTION,175,12,14,3,80,22,4,13
TORRANCE,7150041A,2681,185,N,1266,TOTAL,314,23,30,4,144,36,7,28
TORRANCE,7150046A,2682,180,N,1317,POLLING PLACE,219,20,16,5,70,23,3,34
TORRANCE,7150046A,2682,180,N,0,VBM PORTION,158,9,28,5,59,15,3,11
TORRANCE,7150046A,2682,180,N,1317,TOTAL,377,29,44,10,129,38,6,45
TORRANCE,7150048A,2683,185,N,1320,POLLING PLACE,102,8,8,1,49,11,0,11
TORRANCE,7150048A,2683,185,N,0,VBM PORTION,96,12,9,5,33,18,2,6
TORRANCE,7150048A,2683,185,N,1320,TOTAL,198,20,17,6,82,29,2,17
TORRANCE,7150049A,2684,185,N,1024,POLLING PLACE,159,25,12,2,52,23,1,23
TORRANCE,7150049A,2684,185,N,0,VBM PORTION,146,3,24,3,42,21,2,34
TORRANCE,7150049A,2684,185,N,1024,TOTAL,305,28,36,5,94,44,3,57
TORRANCE,7150050A,2685,180,N,1028,POLLING PLACE,156,23,17,1,48,14,3,22
TORRANCE,7150050A,2685,180,N,0,VBM PORTION,152,23,14,3,57,14,5,12
TORRANCE,7150050A,2685,180,N,1028,TOTAL,308,46,31,4,105,28,8,34
TORRANCE,7150051B,2686,185,N,1102,POLLING PLACE,126,15,7,3,60,16,3,13
TORRANCE,7150051B,2686,185,N,0,VBM PORTION,148,16,12,3,63,19,8,11
TORRANCE,7150051B,2686,185,N,1102,TOTAL,274,31,19,6,123,35,11,24
TORRANCE,7150055A,2687,185,N,911,POLLING PLACE,111,8,17,0,43,15,0,8
TORRANCE,7150055A,2687,185,N,0,VBM PORTION,130,19,9,6,46,8,1,15
TORRANCE,7150055A,2687,185,N,911,TOTAL,241,27,26,6,89,23,1,23
TORRANCE,7150056A,2688,185,N,1075,POLLING PLACE,194,15,11,2,87,23,7,23
TORRANCE,7150056A,2688,185,N,0,VBM PORTION,137,13,10,2,58,12,3,18
TORRANCE,7150056A,2688,185,N,1075,TOTAL,331,28,21,4,145,35,10,41
TORRANCE,7150058A,2689,185,N,1161,POLLING PLACE,137,11,6,6,55,23,3,15
TORRANCE,7150058A,2689,185,N,0,VBM PORTION,105,3,10,4,47,5,5,15
TORRANCE,7150058A,2689,185,N,1161,TOTAL,242,14,16,10,102,28,8,30
TORRANCE,7150061A,2690,182,N,1306,POLLING PLACE,163,16,11,2,67,22,1,25
TORRANCE,7150061A,2690,182,N,0,VBM PORTION,176,19,14,5,68,24,5,11
TORRANCE,7150061A,2690,182,N,1306,TOTAL,339,35,25,7,135,46,6,36
TORRANCE,7150064A,2691,182,N,1292,POLLING PLACE,255,16,26,1,93,52,4,35
TORRANCE,7150064A,2691,182,N,0,VBM PORTION,250,15,33,7,94,22,5,31
TORRANCE,7150064A,2691,182,N,1292,TOTAL,505,31,59,8,187,74,9,66
TORRANCE,7150065A,2692,182,N,1043,POLLING PLACE,101,6,12,1,34,15,1,12
TORRANCE,7150065A,2692,182,N,0,VBM PORTION,169,10,15,4,71,10,4,35
TORRANCE,7150065A,2692,182,N,1043,TOTAL,270,16,27,5,105,25,5,47
TORRANCE,7150067A,2693,182,N,1355,POLLING PLACE,217,25,23,9,64,31,4,36
TORRANCE,7150067A,2693,182,N,0,VBM PORTION,224,28,23,3,94,21,4,26
TORRANCE,7150067A,2693,182,N,1355,TOTAL,441,53,46,12,158,52,8,62
TORRANCE,7150068B,2694,182,N,1173,POLLING PLACE,180,22,17,7,66,19,0,25
TORRANCE,7150068B,2694,182,N,0,VBM PORTION,179,15,14,4,80,18,1,23
TORRANCE,7150068B,2694,182,N,1173,TOTAL,359,37,31,11,146,37,1,48
TORRANCE,7150069A,2695,182,N,1152,POLLING PLACE,166,12,16,2,56,17,6,24
TORRANCE,7150069A,2695,182,N,0,VBM PORTION,140,13,14,2,56,22,1,18
TORRANCE,7150069A,2695,182,N,1152,TOTAL,306,25,30,4,112,39,7,42
TORRANCE,7150071A,2696,180,N,984,POLLING PLACE,210,19,11,1,84,26,3,32
TORRANCE,7150071A,2696,180,N,0,VBM PORTION,133,7,10,3,63,13,1,13
TORRANCE,7150071A,2696,180,N,984,TOTAL,343,26,21,4,147,39,4,45
TORRANCE,7150076A,2697,185,N,1121,POLLING PLACE,109,8,9,3,38,15,1,16
TORRANCE,7150076A,2697,185,N,0,VBM PORTION,177,4,21,5,80,18,2,32
TORRANCE,7150076A,2697,185,N,1121,TOTAL,286,12,30,8,118,33,3,48
TORRANCE,7150077A,2698,185,N,950,POLLING PLACE,114,7,9,2,44,22,3,16
TORRANCE,7150077A,2698,185,N,0,VBM PORTION,143,6,11,2,60,11,4,19
TORRANCE,7150077A,2698,185,N,950,TOTAL,257,13,20,4,104,33,7,35
TORRANCE,7150078D,2699,180,N,749,POLLING PLACE,112,6,5,4,48,13,1,20
TORRANCE,7150078D,2699,180,N,0,VBM PORTION,156,7,8,5,70,28,0,20
TORRANCE,7150078D,2699,180,N,749,TOTAL,268,13,13,9,118,41,1,40
TORRANCE,7150081B,2700,180,N,902,POLLING PLACE,142,18,14,3,47,29,3,12
TORRANCE,7150081B,2700,180,N,0,VBM PORTION,150,12,13,3,59,23,3,10
TORRANCE,7150081B,2700,180,N,902,TOTAL,292,30,27,6,106,52,6,22
TORRANCE,7150082A,2701,180,N,1156,POLLING PLACE,224,29,15,2,87,26,4,28
TORRANCE,7150082A,2701,180,N,0,VBM PORTION,137,15,13,1,64,13,4,17
TORRANCE,7150082A,2701,180,N,1156,TOTAL,361,44,28,3,151,39,8,45
TORRANCE,7150084A,2702,180,N,1039,POLLING PLACE,191,21,20,7,62,15,9,36
TORRANCE,7150084A,2702,180,N,0,VBM PORTION,157,13,18,2,60,20,0,23
TORRANCE,7150084A,2702,180,N,1039,TOTAL,348,34,38,9,122,35,9,59
TORRANCE,7150087A,2703,182,N,1243,POLLING PLACE,137,23,10,0,47,22,3,17
TORRANCE,7150087A,2703,182,N,0,VBM PORTION,169,19,29,4,58,21,1,17
TORRANCE,7150087A,2703,182,N,1243,TOTAL,306,42,39,4,105,43,4,34
TORRANCE,7150090A,2704,180,N,980,POLLING PLACE,168,10,17,3,70,19,4,21
TORRANCE,7150090A,2704,180,N,0,VBM PORTION,163,23,15,2,45,15,5,27
TORRANCE,7150090A,2704,180,N,980,TOTAL,331,33,32,5,115,34,9,48
TORRANCE,7150092B,2705,180,N,1253,POLLING PLACE,262,33,21,5,91,37,9,27
TORRANCE,7150092B,2705,180,N,0,VBM PORTION,179,21,18,8,65,17,2,23
TORRANCE,7150092B,2705,180,N,1253,TOTAL,441,54,39,13,156,54,11,50
TORRANCE,7150094A,2706,180,N,1374,POLLING PLACE,174,10,14,3,78,22,2,20
TORRANCE,7150094A,2706,180,N,0,VBM PORTION,163,21,21,8,62,15,2,21
TORRANCE,7150094A,2706,180,N,1374,TOTAL,337,31,35,11,140,37,4,41
TORRANCE,7150098A,2707,180,N,1210,POLLING PLACE,263,30,31,6,86,37,4,26
TORRANCE,7150098A,2707,180,N,0,VBM PORTION,198,18,25,9,64,23,0,32
TORRANCE,7150098A,2707,180,N,1210,TOTAL,461,48,56,15,150,60,4,58
TORRANCE,7150101A,2708,180,N,1315,POLLING PLACE,178,18,8,5,71,19,5,26
TORRANCE,7150101A,2708,180,N,0,VBM PORTION,201,25,20,2,84,20,4,24
TORRANCE,7150101A,2708,180,N,1315,TOTAL,379,43,28,7,155,39,9,50
TORRANCE,7150102A,2709,180,N,1117,POLLING PLACE,153,8,15,4,69,16,2,13
TORRANCE,7150102A,2709,180,N,0,VBM PORTION,168,7,13,7,73,21,5,20
TORRANCE,7150102A,2709,180,N,1117,TOTAL,321,15,28,11,142,37,7,33
TORRANCE,7150104A,2710,180,N,885,POLLING PLACE,211,15,15,3,83,27,2,35
TORRANCE,7150104A,2710,180,N,0,VBM PORTION,188,16,23,2,62,18,4,20
TORRANCE,7150104A,2710,180,N,885,TOTAL,399,31,38,5,145,45,6,55
TORRANCE,7150106A,2711,180,N,1291,POLLING PLACE,241,27,13,5,99,26,6,30
TORRANCE,7150106A,2711,180,N,0,VBM PORTION,271,28,23,6,131,29,0,20
TORRANCE,7150106A,2711,180,N,1291,TOTAL,512,55,36,11,230,55,6,50
TORRANCE,7150109A,2712,180,N,1376,POLLING PLACE,268,23,27,3,107,32,7,29
TORRANCE,7150109A,2712,180,N,0,VBM PORTION,235,26,20,6,97,21,5,15
TORRANCE,7150109A,2712,180,N,1376,TOTAL,503,49,47,9,204,53,12,44
TORRANCE,7150112B,2713,180,N,1000,POLLING PLACE,176,16,20,2,70,28,2,10
TORRANCE,7150112B,2713,180,N,0,VBM PORTION,203,23,25,3,86,19,6,23
TORRANCE,7150112B,2713,180,N,1000,TOTAL,379,39,45,5,156,47,8,33
TORRANCE,7150114A,2714,180,N,1038,POLLING PLACE,150,31,12,0,52,11,2,24
TORRANCE,7150114A,2714,180,N,0,VBM PORTION,172,12,18,1,77,20,4,19
TORRANCE,7150114A,2714,180,N,1038,TOTAL,322,43,30,1,129,31,6,43
TORRANCE,7150115A,2715,180,N,899,POLLING PLACE,128,13,6,2,50,23,3,12
TORRANCE,7150115A,2715,180,N,0,VBM PORTION,88,6,8,1,34,14,3,9
TORRANCE,7150115A,2715,180,N,899,TOTAL,216,19,14,3,84,37,6,21
TORRANCE,7150116A,2716,182,N,1224,POLLING PLACE,194,16,10,4,71,32,2,25
TORRANCE,7150116A,2716,182,N,0,VBM PORTION,146,15,19,3,69,13,1,8
TORRANCE,7150116A,2716,182,N,1224,TOTAL,340,31,29,7,140,45,3,33
TORRANCE,7150121A,2717,182,N,1406,POLLING PLACE,252,19,29,3,96,25,1,32
TORRANCE,7150121A,2717,182,N,0,VBM PORTION,252,13,35,7,110,20,4,23
