LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,ALAN REYNOLDS,GEORGE YANG,ERIC KOREVAAR,DAVID FENNELL,AMOS JOHNSON,GAVIN NEWSOM,RON NEHRING,JENA F GOODMAN
SOUTH GATE,6550035A,2553,165,N,1277,POLLING PLACE,62,1,1,11,0,0,32,6,2
SOUTH GATE,6550035A,2553,165,N,0,VBM PORTION,41,1,0,7,1,0,17,5,0
SOUTH GATE,6550035A,2553,165,N,1277,TOTAL,103,2,1,18,1,0,49,11,2
SOUTH GATE,6550036A,2554,165,N,1105,POLLING PLACE,50,0,0,9,5,1,24,6,2
SOUTH GATE,6550036A,2554,165,N,0,VBM PORTION,21,0,3,2,1,0,6,4,0
SOUTH GATE,6550036A,2554,165,N,1105,TOTAL,71,0,3,11,6,1,30,10,2
SOUTH GATE,6550039A,2555,165,N,924,POLLING PLACE,63,0,0,6,2,0,32,4,2
SOUTH GATE,6550039A,2555,165,N,0,VBM PORTION,17,0,0,3,0,1,8,4,1
SOUTH GATE,6550039A,2555,165,N,924,TOTAL,80,0,0,9,2,1,40,8,3
SOUTH GATE,6550047B,2556,165,N,1114,POLLING PLACE,60,0,1,7,4,3,26,7,2
SOUTH GATE,6550047B,2556,165,N,0,VBM PORTION,33,1,2,3,1,1,15,8,1
SOUTH GATE,6550047B,2556,165,N,1114,TOTAL,93,1,3,10,5,4,41,15,3
SOUTH GATE,6550048A,2557,165,N,1312,POLLING PLACE,60,2,2,12,0,2,24,10,4
SOUTH GATE,6550048A,2557,165,N,0,VBM PORTION,33,1,0,3,2,0,20,3,1
SOUTH GATE,6550048A,2557,165,N,1312,TOTAL,93,3,2,15,2,2,44,13,5
SOUTH GATE,6550050A,2558,165,N,1060,POLLING PLACE,52,1,2,11,3,0,24,1,0
SOUTH GATE,6550050A,2558,165,N,0,VBM PORTION,40,0,2,7,1,0,23,4,0
SOUTH GATE,6550050A,2558,165,N,1060,TOTAL,92,1,4,18,4,0,47,5,0
SOUTH GATE,6550052A,2559,165,N,1035,POLLING PLACE,46,0,3,0,5,0,27,5,3
SOUTH GATE,6550052A,2559,165,N,0,VBM PORTION,38,0,1,6,2,2,18,3,4
SOUTH GATE,6550052A,2559,165,N,1035,TOTAL,84,0,4,6,7,2,45,8,7
SOUTH GATE,6550053A,2560,165,N,1272,POLLING PLACE,62,0,1,13,1,0,27,6,5
SOUTH GATE,6550053A,2560,165,N,0,VBM PORTION,42,0,3,3,2,0,26,7,0
SOUTH GATE,6550053A,2560,165,N,1272,TOTAL,104,0,4,16,3,0,53,13,5
SOUTH GATE,6550055A,2561,165,N,794,POLLING PLACE,46,2,2,5,1,1,24,3,1
SOUTH GATE,6550055A,2561,165,N,0,VBM PORTION,30,1,2,4,0,0,20,3,0
SOUTH GATE,6550055A,2561,165,N,794,TOTAL,76,3,4,9,1,1,44,6,1
SOUTH GATE,6550056A,2562,165,N,434,POLLING PLACE,28,0,1,6,1,0,9,7,0
SOUTH GATE,6550056A,2562,165,N,0,VBM PORTION,53,0,0,6,4,2,25,14,1
SOUTH GATE,6550056A,2562,165,N,434,TOTAL,81,0,1,12,5,2,34,21,1
SOUTH GATE,6550060A,2563,165,N,1118,POLLING PLACE,80,2,5,5,4,3,34,16,4
SOUTH GATE,6550060A,2563,165,N,0,VBM PORTION,56,0,4,6,1,0,29,7,5
SOUTH GATE,6550060A,2563,165,N,1118,TOTAL,136,2,9,11,5,3,63,23,9
SOUTH GATE,6550061A,2564,165,N,632,POLLING PLACE,38,0,3,4,0,0,17,9,2
SOUTH GATE,6550061A,2564,165,N,0,VBM PORTION,19,1,2,1,0,0,7,7,1
SOUTH GATE,6550061A,2564,165,N,632,TOTAL,57,1,5,5,0,0,24,16,3
SOUTH GATE,6550062A,2565,165,N,1170,POLLING PLACE,76,0,2,11,2,1,37,9,5
SOUTH GATE,6550062A,2565,165,N,0,VBM PORTION,54,2,1,4,0,0,28,13,1
SOUTH GATE,6550062A,2565,165,N,1170,TOTAL,130,2,3,15,2,1,65,22,6
SOUTH GATE,6550066C,2566,165,N,558,POLLING PLACE,32,3,2,4,1,0,11,7,1
SOUTH GATE,6550066C,2566,165,N,0,VBM PORTION,43,1,1,1,4,0,20,11,0
SOUTH GATE,6550066C,2566,165,N,558,TOTAL,75,4,3,5,5,0,31,18,1
SOUTH PASADENA,6600001A,2567,33,N,997,POLLING PLACE,100,1,6,6,1,1,70,11,1
SOUTH PASADENA,6600001A,2567,33,N,0,VBM PORTION,84,0,2,4,3,0,53,15,1
SOUTH PASADENA,6600001A,2567,33,N,997,TOTAL,184,1,8,10,4,1,123,26,2
SOUTH PASADENA,6600003A,2568,33,N,1037,POLLING PLACE,118,4,5,7,4,3,72,11,6
SOUTH PASADENA,6600003A,2568,33,N,0,VBM PORTION,100,2,4,2,3,0,61,14,2
SOUTH PASADENA,6600003A,2568,33,N,1037,TOTAL,218,6,9,9,7,3,133,25,8
SOUTH PASADENA,6600005A,2569,33,N,998,POLLING PLACE,140,3,11,4,7,1,79,21,2
SOUTH PASADENA,6600005A,2569,33,N,0,VBM PORTION,161,4,19,1,5,1,80,26,5
SOUTH PASADENA,6600005A,2569,33,N,998,TOTAL,301,7,30,5,12,2,159,47,7
SOUTH PASADENA,6600006A,2570,33,N,885,POLLING PLACE,105,1,2,2,2,2,66,16,4
SOUTH PASADENA,6600006A,2570,33,N,0,VBM PORTION,74,0,1,6,3,0,43,13,2
SOUTH PASADENA,6600006A,2570,33,N,885,TOTAL,179,1,3,8,5,2,109,29,6
SOUTH PASADENA,6600008A,2571,33,N,860,POLLING PLACE,73,1,2,2,2,0,44,12,4
SOUTH PASADENA,6600008A,2571,33,N,0,VBM PORTION,50,3,2,3,1,0,30,8,1
SOUTH PASADENA,6600008A,2571,33,N,860,TOTAL,123,4,4,5,3,0,74,20,5
SOUTH PASADENA,6600009A,2572,33,N,904,POLLING PLACE,142,4,14,6,3,0,83,20,1
SOUTH PASADENA,6600009A,2572,33,N,0,VBM PORTION,127,5,11,3,7,2,44,36,1
SOUTH PASADENA,6600009A,2572,33,N,904,TOTAL,269,9,25,9,10,2,127,56,2
SOUTH PASADENA,6600010A,2573,33,N,738,POLLING PLACE,81,2,1,4,4,0,57,6,1
SOUTH PASADENA,6600010A,2573,33,N,0,VBM PORTION,108,2,3,1,2,1,64,21,3
SOUTH PASADENA,6600010A,2573,33,N,738,TOTAL,189,4,4,5,6,1,121,27,4
SOUTH PASADENA,6600011A,2574,33,N,992,POLLING PLACE,134,1,7,13,7,0,77,17,1
SOUTH PASADENA,6600011A,2574,33,N,0,VBM PORTION,80,2,9,1,2,2,48,6,1
SOUTH PASADENA,6600011A,2574,33,N,992,TOTAL,214,3,16,14,9,2,125,23,2
SOUTH PASADENA,6600013A,2575,33,N,804,POLLING PLACE,118,3,7,5,10,0,62,18,2
SOUTH PASADENA,6600013A,2575,33,N,0,VBM PORTION,94,2,3,3,12,0,42,14,1
SOUTH PASADENA,6600013A,2575,33,N,804,TOTAL,212,5,10,8,22,0,104,32,3
SOUTH PASADENA,6600015A,2576,33,N,677,POLLING PLACE,82,0,4,3,2,1,47,17,0
SOUTH PASADENA,6600015A,2576,33,N,0,VBM PORTION,117,1,9,3,3,0,61,29,2
SOUTH PASADENA,6600015A,2576,33,N,677,TOTAL,199,1,13,6,5,1,108,46,2
SOUTH PASADENA,6600016A,2577,33,N,895,POLLING PLACE,140,2,9,2,2,1,85,26,2
SOUTH PASADENA,6600016A,2577,33,N,0,VBM PORTION,99,3,5,2,1,0,54,26,0
SOUTH PASADENA,6600016A,2577,33,N,895,TOTAL,239,5,14,4,3,1,139,52,2
SOUTH PASADENA,6600017A,2578,33,N,703,POLLING PLACE,102,1,12,2,6,0,66,9,1
SOUTH PASADENA,6600017A,2578,33,N,0,VBM PORTION,72,0,9,3,2,0,47,7,1
SOUTH PASADENA,6600017A,2578,33,N,703,TOTAL,174,1,21,5,8,0,113,16,2
SOUTH PASADENA,6600019A,2579,33,N,1216,POLLING PLACE,105,1,6,7,6,1,69,13,0
SOUTH PASADENA,6600019A,2579,33,N,0,VBM PORTION,121,1,12,4,1,1,66,18,6
SOUTH PASADENA,6600019A,2579,33,N,1216,TOTAL,226,2,18,11,7,2,135,31,6
SOUTH PASADENA,6600022A,2580,33,N,721,POLLING PLACE,91,3,10,4,5,0,48,17,0
SOUTH PASADENA,6600022A,2580,33,N,0,VBM PORTION,117,0,17,3,3,0,65,14,2
SOUTH PASADENA,6600022A,2580,33,N,721,TOTAL,208,3,27,7,8,0,113,31,2
SOUTH PASADENA,6600024A,2581,33,N,1247,POLLING PLACE,145,2,10,5,3,1,89,19,8
SOUTH PASADENA,6600024A,2581,33,N,0,VBM PORTION,147,2,15,5,3,0,84,22,3
SOUTH PASADENA,6600024A,2581,33,N,1247,TOTAL,292,4,25,10,6,1,173,41,11
SOUTH PASADENA,6600026A,2582,33,N,844,POLLING PLACE,126,2,21,3,2,0,59,30,2
SOUTH PASADENA,6600026A,2582,33,N,0,VBM PORTION,133,0,18,2,6,0,71,22,0
SOUTH PASADENA,6600026A,2582,33,N,844,TOTAL,259,2,39,5,8,0,130,52,2
SOUTH PASADENA,6600028A,2583,33,N,775,POLLING PLACE,104,4,8,1,4,0,63,18,1
SOUTH PASADENA,6600028A,2583,33,N,0,VBM PORTION,94,2,11,3,6,1,49,10,5
SOUTH PASADENA,6600028A,2583,33,N,775,TOTAL,198,6,19,4,10,1,112,28,6
SOUTH PASADENA,6600031A,2584,33,N,788,POLLING PLACE,89,0,11,5,3,1,50,15,1
SOUTH PASADENA,6600031A,2584,33,N,0,VBM PORTION,81,0,3,1,1,3,36,22,2
SOUTH PASADENA,6600031A,2584,33,N,788,TOTAL,170,0,14,6,4,4,86,37,3
SOUTH SAN GABRIEL,6650010A,6162,74,Y,212,POLLING PLACE,0,0,0,0,0,0,0,0,0
SOUTH SAN GABRIEL,6650010A,6162,74,Y,0,VBM PORTION,24,0,0,0,1,0,13,3,1
SOUTH SAN GABRIEL,6650010A,6162,74,Y,212,TOTAL,24,0,0,0,1,0,13,3,1
SOUTH SAN GABRIEL,6650032A,2585,72,N,867,POLLING PLACE,63,2,3,5,3,1,36,8,1
SOUTH SAN GABRIEL,6650032A,2585,72,N,0,VBM PORTION,85,1,7,4,2,1,45,16,1
SOUTH SAN GABRIEL,6650032A,2585,72,N,867,TOTAL,148,3,10,9,5,2,81,24,2
SOUTH SAN GABRIEL,6650033B,2586,72,N,524,POLLING PLACE,35,0,5,2,4,1,13,6,0
SOUTH SAN GABRIEL,6650033B,2586,72,N,0,VBM PORTION,38,0,6,1,0,0,26,3,2
SOUTH SAN GABRIEL,6650033B,2586,72,N,524,TOTAL,73,0,11,3,4,1,39,9,2
SOUTH SAN GABRIEL,6650034A,2587,72,N,1011,POLLING PLACE,62,1,7,11,2,1,33,4,2
SOUTH SAN GABRIEL,6650034A,2587,72,N,0,VBM PORTION,52,3,1,8,3,0,24,10,1
SOUTH SAN GABRIEL,6650034A,2587,72,N,1011,TOTAL,114,4,8,19,5,1,57,14,3
SOUTH SAN GABRIEL,6650035A,2588,72,N,1243,POLLING PLACE,91,3,9,3,1,0,58,6,1
SOUTH SAN GABRIEL,6650035A,2588,72,N,0,VBM PORTION,94,4,13,9,9,2,38,11,1
SOUTH SAN GABRIEL,6650035A,2588,72,N,1243,TOTAL,185,7,22,12,10,2,96,17,2
SOUTH WHITTIER,6700001A,2589,132,N,814,POLLING PLACE,63,0,8,3,4,1,29,9,2
SOUTH WHITTIER,6700001A,2589,132,N,0,VBM PORTION,40,0,3,2,2,0,14,15,0
SOUTH WHITTIER,6700001A,2589,132,N,814,TOTAL,103,0,11,5,6,1,43,24,2
SOUTH WHITTIER,6700002A,2590,132,N,1276,POLLING PLACE,78,5,6,4,6,1,32,20,1
SOUTH WHITTIER,6700002A,2590,132,N,0,VBM PORTION,83,2,5,3,5,0,33,32,0
SOUTH WHITTIER,6700002A,2590,132,N,1276,TOTAL,161,7,11,7,11,1,65,52,1
SOUTH WHITTIER,6700003A,2591,132,N,929,POLLING PLACE,41,0,3,6,3,1,16,8,0
SOUTH WHITTIER,6700003A,2591,132,N,0,VBM PORTION,34,0,3,1,2,1,14,11,2
SOUTH WHITTIER,6700003A,2591,132,N,929,TOTAL,75,0,6,7,5,2,30,19,2
SOUTH WHITTIER,6700004B,2592,132,N,1121,POLLING PLACE,80,2,5,8,2,1,40,15,3
SOUTH WHITTIER,6700004B,2592,132,N,0,VBM PORTION,49,1,4,3,4,1,18,11,2
SOUTH WHITTIER,6700004B,2592,132,N,1121,TOTAL,129,3,9,11,6,2,58,26,5
SOUTH WHITTIER,6700007A,2593,132,N,1029,POLLING PLACE,59,1,2,4,7,1,21,17,4
SOUTH WHITTIER,6700007A,2593,132,N,0,VBM PORTION,60,0,2,1,1,0,25,22,0
SOUTH WHITTIER,6700007A,2593,132,N,1029,TOTAL,119,1,4,5,8,1,46,39,4
SOUTH WHITTIER,6700008A,2594,132,N,1208,POLLING PLACE,103,1,11,3,8,0,35,33,2
SOUTH WHITTIER,6700008A,2594,132,N,0,VBM PORTION,87,4,6,3,8,1,33,21,2
SOUTH WHITTIER,6700008A,2594,132,N,1208,TOTAL,190,5,17,6,16,1,68,54,4
SOUTH WHITTIER,6700009B,2595,132,N,689,POLLING PLACE,53,3,6,1,3,0,23,14,0
SOUTH WHITTIER,6700009B,2595,132,N,0,VBM PORTION,32,1,0,2,3,2,16,5,0
SOUTH WHITTIER,6700009B,2595,132,N,689,TOTAL,85,4,6,3,6,2,39,19,0
SOUTH WHITTIER,6700010A,2596,132,N,975,POLLING PLACE,65,1,1,4,7,0,31,19,0
SOUTH WHITTIER,6700010A,2596,132,N,0,VBM PORTION,71,3,5,0,2,0,37,13,3
SOUTH WHITTIER,6700010A,2596,132,N,975,TOTAL,136,4,6,4,9,0,68,32,3
SOUTH WHITTIER,6700011B,2597,132,N,1302,POLLING PLACE,96,1,12,8,4,1,36,25,3
SOUTH WHITTIER,6700011B,2597,132,N,0,VBM PORTION,107,2,8,4,5,2,41,34,2
SOUTH WHITTIER,6700011B,2597,132,N,1302,TOTAL,203,3,20,12,9,3,77,59,5
SOUTH WHITTIER,6700012A,2598,132,N,1036,POLLING PLACE,97,0,7,0,9,1,33,37,0
SOUTH WHITTIER,6700012A,2598,132,N,0,VBM PORTION,84,1,9,1,8,0,36,23,1
SOUTH WHITTIER,6700012A,2598,132,N,1036,TOTAL,181,1,16,1,17,1,69,60,1
SOUTH WHITTIER,6700014B,2599,132,N,1089,POLLING PLACE,66,1,10,6,3,3,17,15,2
SOUTH WHITTIER,6700014B,2599,132,N,0,VBM PORTION,66,0,5,3,5,0,32,19,0
SOUTH WHITTIER,6700014B,2599,132,N,1089,TOTAL,132,1,15,9,8,3,49,34,2
SOUTH WHITTIER,6700015A,2600,132,N,751,POLLING PLACE,62,1,2,4,4,0,33,12,1
SOUTH WHITTIER,6700015A,2600,132,N,0,VBM PORTION,39,1,2,2,2,1,16,10,0
SOUTH WHITTIER,6700015A,2600,132,N,751,TOTAL,101,2,4,6,6,1,49,22,1
SOUTH WHITTIER,6700016A,2601,132,N,1077,POLLING PLACE,111,2,11,1,14,1,22,41,3
SOUTH WHITTIER,6700016A,2601,132,N,0,VBM PORTION,97,2,4,7,12,1,33,30,1
SOUTH WHITTIER,6700016A,2601,132,N,1077,TOTAL,208,4,15,8,26,2,55,71,4
SOUTH WHITTIER,6700017A,2602,132,N,1298,POLLING PLACE,116,1,12,5,10,1,33,44,2
SOUTH WHITTIER,6700017A,2602,132,N,0,VBM PORTION,112,2,10,0,9,1,44,35,4
SOUTH WHITTIER,6700017A,2602,132,N,1298,TOTAL,228,3,22,5,19,2,77,79,6
SOUTH WHITTIER,6700019A,2603,132,N,1119,POLLING PLACE,44,1,3,3,2,1,17,6,2
SOUTH WHITTIER,6700019A,2603,132,N,0,VBM PORTION,17,0,0,3,0,0,11,2,0
SOUTH WHITTIER,6700019A,2603,132,N,1119,TOTAL,61,1,3,6,2,1,28,8,2
SOUTH WHITTIER,6700021A,2604,132,N,1250,POLLING PLACE,137,2,13,5,7,3,34,66,2
SOUTH WHITTIER,6700021A,2604,132,N,0,VBM PORTION,97,0,5,4,10,1,31,41,0
SOUTH WHITTIER,6700021A,2604,132,N,1250,TOTAL,234,2,18,9,17,4,65,107,2
SOUTH WHITTIER,6700023A,2605,132,N,886,POLLING PLACE,53,1,8,7,0,0,17,12,2
SOUTH WHITTIER,6700023A,2605,132,N,0,VBM PORTION,67,3,7,4,9,2,24,12,0
SOUTH WHITTIER,6700023A,2605,132,N,886,TOTAL,120,4,15,11,9,2,41,24,2
SOUTH WHITTIER,6700025A,2606,132,N,664,POLLING PLACE,33,0,0,3,4,0,11,10,3
SOUTH WHITTIER,6700025A,2606,132,N,0,VBM PORTION,23,0,2,1,0,0,13,5,0
SOUTH WHITTIER,6700025A,2606,132,N,664,TOTAL,56,0,2,4,4,0,24,15,3
SOUTH WHITTIER,6700052A,2607,132,N,1018,POLLING PLACE,58,1,4,5,3,0,27,13,3
SOUTH WHITTIER,6700052A,2607,132,N,0,VBM PORTION,62,2,5,2,4,1,25,18,0
SOUTH WHITTIER,6700052A,2607,132,N,1018,TOTAL,120,3,9,7,7,1,52,31,3
SOUTH WHITTIER,6700053A,2608,132,N,1078,POLLING PLACE,60,5,8,7,6,0,20,9,2
SOUTH WHITTIER,6700053A,2608,132,N,0,VBM PORTION,68,0,3,3,3,0,29,18,0
SOUTH WHITTIER,6700053A,2608,132,N,1078,TOTAL,128,5,11,10,9,0,49,27,2
SOUTH WHITTIER,6700054B,2609,132,N,1213,POLLING PLACE,77,1,6,6,5,3,25,26,1
SOUTH WHITTIER,6700054B,2609,132,N,0,VBM PORTION,47,1,2,3,2,1,27,5,2
SOUTH WHITTIER,6700054B,2609,132,N,1213,TOTAL,124,2,8,9,7,4,52,31,3
SOUTH WHITTIER,6700055A,2610,132,N,1043,POLLING PLACE,45,0,3,1,1,3,20,10,2
SOUTH WHITTIER,6700055A,2610,132,N,0,VBM PORTION,48,1,3,0,4,2,23,12,0
SOUTH WHITTIER,6700055A,2610,132,N,1043,TOTAL,93,1,6,1,5,5,43,22,2
SOUTH WHITTIER,6700056A,2611,132,N,1206,POLLING PLACE,51,0,4,3,2,1,29,3,1
SOUTH WHITTIER,6700056A,2611,132,N,0,VBM PORTION,49,0,0,8,1,3,25,6,0
SOUTH WHITTIER,6700056A,2611,132,N,1206,TOTAL,100,0,4,11,3,4,54,9,1
SOUTH WHITTIER,6700057A,2612,132,N,1261,POLLING PLACE,102,0,17,7,6,2,29,30,3
SOUTH WHITTIER,6700057A,2612,132,N,0,VBM PORTION,100,0,8,8,4,0,41,26,1
SOUTH WHITTIER,6700057A,2612,132,N,1261,TOTAL,202,0,25,15,10,2,70,56,4
SOUTH WHITTIER,6700059A,2613,132,N,945,POLLING PLACE,77,0,8,8,3,0,32,21,1
SOUTH WHITTIER,6700059A,2613,132,N,0,VBM PORTION,79,2,9,5,3,0,29,23,4
SOUTH WHITTIER,6700059A,2613,132,N,945,TOTAL,156,2,17,13,6,0,61,44,5
SOUTH WHITTIER,6700062A,2614,132,N,1185,POLLING PLACE,93,2,6,11,6,0,30,26,3
SOUTH WHITTIER,6700062A,2614,132,N,0,VBM PORTION,73,0,2,3,7,0,34,23,0
SOUTH WHITTIER,6700062A,2614,132,N,1185,TOTAL,166,2,8,14,13,0,64,49,3
SOUTH WHITTIER,6700064A,2615,132,N,937,POLLING PLACE,64,1,3,11,3,1,27,12,0
SOUTH WHITTIER,6700064A,2615,132,N,0,VBM PORTION,45,0,1,7,1,2,18,7,1
SOUTH WHITTIER,6700064A,2615,132,N,937,TOTAL,109,1,4,18,4,3,45,19,1
SOUTH WHITTIER,6700065A,2616,132,N,769,POLLING PLACE,39,0,2,1,1,0,19,10,1
SOUTH WHITTIER,6700065A,2616,132,N,0,VBM PORTION,44,1,4,5,0,0,14,17,2
SOUTH WHITTIER,6700065A,2616,132,N,769,TOTAL,83,1,6,6,1,0,33,27,3
SOUTH WHITTIER,6700068A,2617,132,N,833,POLLING PLACE,72,0,6,3,2,0,41,17,1
SOUTH WHITTIER,6700068A,2617,132,N,0,VBM PORTION,47,1,0,2,0,1,21,18,1
SOUTH WHITTIER,6700068A,2617,132,N,833,TOTAL,119,1,6,5,2,1,62,35,2
SOUTH WHITTIER,6700070A,2618,132,N,1139,POLLING PLACE,78,2,5,8,5,2,29,17,1
SOUTH WHITTIER,6700070A,2618,132,N,0,VBM PORTION,66,3,2,1,3,0,34,18,2
SOUTH WHITTIER,6700070A,2618,132,N,1139,TOTAL,144,5,7,9,8,2,63,35,3
SOUTH WHITTIER,6700071C,2619,132,N,1174,POLLING PLACE,53,1,1,6,0,2,25,10,0
SOUTH WHITTIER,6700071C,2619,132,N,0,VBM PORTION,48,0,2,6,0,0,26,12,0
SOUTH WHITTIER,6700071C,2619,132,N,1174,TOTAL,101,1,3,12,0,2,51,22,0
SPADRA,6750022A,2620,122,N,198,POLLING PLACE,7,0,0,1,2,0,2,1,0
SPADRA,6750022A,2620,122,N,0,VBM PORTION,0,0,0,0,0,0,0,0,0
SPADRA,6750022A,2620,122,N,198,TOTAL,7,0,0,1,2,0,2,1,0
STEVENSON RANCH,6820001A,2621,10,N,1039,POLLING PLACE,85,0,8,2,5,1,26,40,0
STEVENSON RANCH,6820001A,2621,10,N,0,VBM PORTION,75,1,1,4,8,0,27,28,1
STEVENSON RANCH,6820001A,2621,10,N,1039,TOTAL,160,1,9,6,13,1,53,68,1
STEVENSON RANCH,6820003A,2622,10,N,1355,POLLING PLACE,137,0,10,2,11,0,55,50,2
STEVENSON RANCH,6820003A,2622,10,N,0,VBM PORTION,104,0,4,3,9,1,54,29,0
STEVENSON RANCH,6820003A,2622,10,N,1355,TOTAL,241,0,14,5,20,1,109,79,2
STEVENSON RANCH,6820004A,2623,10,N,1019,POLLING PLACE,81,0,3,3,2,0,34,36,0
STEVENSON RANCH,6820004A,2623,10,N,0,VBM PORTION,98,0,9,0,10,1,30,41,1
STEVENSON RANCH,6820004A,2623,10,N,1019,TOTAL,179,0,12,3,12,1,64,77,1
STEVENSON RANCH,6820005A,2624,10,N,1053,POLLING PLACE,95,0,7,3,5,0,28,44,1
STEVENSON RANCH,6820005A,2624,10,N,0,VBM PORTION,130,1,12,6,8,1,43,45,1
STEVENSON RANCH,6820005A,2624,10,N,1053,TOTAL,225,1,19,9,13,1,71,89,2
STEVENSON RANCH,6820006A,2625,10,N,916,POLLING PLACE,83,0,5,2,0,0,43,28,1
STEVENSON RANCH,6820006A,2625,10,N,0,VBM PORTION,83,1,8,0,2,2,34,33,0
STEVENSON RANCH,6820006A,2625,10,N,916,TOTAL,166,1,13,2,2,2,77,61,1
STEVENSON RANCH,6820007A,2626,10,N,928,POLLING PLACE,66,2,1,0,5,0,18,35,1
STEVENSON RANCH,6820007A,2626,10,N,0,VBM PORTION,99,0,11,4,11,0,25,37,1
STEVENSON RANCH,6820007A,2626,10,N,928,TOTAL,165,2,12,4,16,0,43,72,2
STEVENSON RANCH,6820008A,2627,10,N,1007,POLLING PLACE,74,1,4,2,9,0,24,25,1
STEVENSON RANCH,6820008A,2627,10,N,0,VBM PORTION,96,0,5,4,10,0,36,32,1
STEVENSON RANCH,6820008A,2627,10,N,1007,TOTAL,170,1,9,6,19,0,60,57,2
STEVENSON RANCH,6820010A,2628,10,N,1472,POLLING PLACE,113,3,11,4,5,2,48,26,1
STEVENSON RANCH,6820010A,2628,10,N,0,VBM PORTION,134,0,13,1,7,0,50,43,1
STEVENSON RANCH,6820010A,2628,10,N,1472,TOTAL,247,3,24,5,12,2,98,69,2
STEVENSON RANCH,6820011A,2629,10,N,1007,POLLING PLACE,60,0,2,1,4,0,16,30,0
STEVENSON RANCH,6820011A,2629,10,N,0,VBM PORTION,93,0,2,5,6,0,32,36,1
STEVENSON RANCH,6820011A,2629,10,N,1007,TOTAL,153,0,4,6,10,0,48,66,1
SUNLAND,6850001A,6163,24,Y,0,POLLING PLACE,0,0,0,0,0,0,0,0,0
SUNLAND,6850001A,6163,24,Y,0,VBM PORTION,0,0,0,0,0,0,0,0,0
SUNLAND,6850001A,6163,24,Y,0,TOTAL,0,0,0,0,0,0,0,0,0
SUNLAND,6850002A,2630,22,N,522,POLLING PLACE,74,2,8,5,1,1,35,14,2
SUNLAND,6850002A,2630,22,N,0,VBM PORTION,47,2,4,2,1,1,24,10,2
SUNLAND,6850002A,2630,22,N,522,TOTAL,121,4,12,7,2,2,59,24,4
SUNLAND,6850016A,6164,39,Y,28,POLLING PLACE,0,0,0,0,0,0,0,0,0
SUNLAND,6850016A,6164,39,Y,0,VBM PORTION,6,0,0,0,1,0,2,3,0
SUNLAND,6850016A,6164,39,Y,28,TOTAL,6,0,0,0,1,0,2,3,0
SUNLAND,6850017A,6165,24,Y,106,POLLING PLACE,0,0,0,0,0,0,0,0,0
SUNLAND,6850017A,6165,24,Y,0,VBM PORTION,11,0,2,3,1,1,0,4,0
SUNLAND,6850017A,6165,24,Y,106,TOTAL,11,0,2,3,1,1,0,4,0
SUNLAND,6850028A,6166,16,Y,0,POLLING PLACE,0,0,0,0,0,0,0,0,0
SUNLAND,6850028A,6166,16,Y,0,VBM PORTION,0,0,0,0,0,0,0,0,0
SUNLAND,6850028A,6166,16,Y,0,TOTAL,0,0,0,0,0,0,0,0,0
SUNLAND,6850034A,6167,47,Y,41,POLLING PLACE,0,0,0,0,0,0,0,0,0
SUNLAND,6850034A,6167,47,Y,0,VBM PORTION,10,0,0,0,1,0,6,3,0
SUNLAND,6850034A,6167,47,Y,41,TOTAL,10,0,0,0,1,0,6,3,0
TEMPLE CITY,7050001A,2631,76,N,1017,POLLING PLACE,84,1,7,2,8,1,43,14,0
TEMPLE CITY,7050001A,2631,76,N,0,VBM PORTION,94,1,9,2,9,0,48,18,2
TEMPLE CITY,7050001A,2631,76,N,1017,TOTAL,178,2,16,4,17,1,91,32,2
TEMPLE CITY,7050006A,2632,76,N,1021,POLLING PLACE,64,1,13,1,2,0,28,14,0
TEMPLE CITY,7050006A,2632,76,N,0,VBM PORTION,73,1,12,7,6,0,25,14,1
TEMPLE CITY,7050006A,2632,76,N,1021,TOTAL,137,2,25,8,8,0,53,28,1
TEMPLE CITY,7050008B,2633,76,N,825,POLLING PLACE,62,0,7,4,3,0,31,9,3
TEMPLE CITY,7050008B,2633,76,N,0,VBM PORTION,60,2,2,5,6,0,22,13,0
TEMPLE CITY,7050008B,2633,76,N,825,TOTAL,122,2,9,9,9,0,53,22,3
TEMPLE CITY,7050010A,2634,76,N,660,POLLING PLACE,53,0,16,2,3,1,13,12,0
TEMPLE CITY,7050010A,2634,76,N,0,VBM PORTION,59,1,6,5,1,0,30,12,0
TEMPLE CITY,7050010A,2634,76,N,660,TOTAL,112,1,22,7,4,1,43,24,0
TEMPLE CITY,7050011A,2635,76,N,841,POLLING PLACE,51,1,8,1,4,1,18,12,0
TEMPLE CITY,7050011A,2635,76,N,0,VBM PORTION,52,0,9,4,3,0,18,14,1
TEMPLE CITY,7050011A,2635,76,N,841,TOTAL,103,1,17,5,7,1,36,26,1
TEMPLE CITY,7050013A,2636,76,N,916,POLLING PLACE,94,1,16,4,8,0,34,24,0
TEMPLE CITY,7050013A,2636,76,N,0,VBM PORTION,73,0,8,4,6,0,20,25,0
TEMPLE CITY,7050013A,2636,76,N,916,TOTAL,167,1,24,8,14,0,54,49,0
TEMPLE CITY,7050016A,2637,76,N,1019,POLLING PLACE,120,3,17,6,11,2,35,36,1
