LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,TOM GRIEGO,STEVEN P SCHREINER,ANDREW M STEIN
SOUTH WHITTIER,6700064A,2615,132,N,0,VBM PORTION,45,11,14,3
SOUTH WHITTIER,6700064A,2615,132,N,937,TOTAL,109,31,30,21
SOUTH WHITTIER,6700065A,2616,132,N,769,POLLING PLACE,39,16,9,7
SOUTH WHITTIER,6700065A,2616,132,N,0,VBM PORTION,44,10,14,9
SOUTH WHITTIER,6700065A,2616,132,N,769,TOTAL,83,26,23,16
SOUTH WHITTIER,6700068A,2617,132,N,833,POLLING PLACE,72,21,15,22
SOUTH WHITTIER,6700068A,2617,132,N,0,VBM PORTION,47,11,18,11
SOUTH WHITTIER,6700068A,2617,132,N,833,TOTAL,119,32,33,33
SOUTH WHITTIER,6700070A,2618,132,N,1139,POLLING PLACE,78,22,13,27
SOUTH WHITTIER,6700070A,2618,132,N,0,VBM PORTION,66,11,21,20
SOUTH WHITTIER,6700070A,2618,132,N,1139,TOTAL,144,33,34,47
SOUTH WHITTIER,6700071C,2619,132,N,1174,POLLING PLACE,53,22,5,16
SOUTH WHITTIER,6700071C,2619,132,N,0,VBM PORTION,48,20,15,9
SOUTH WHITTIER,6700071C,2619,132,N,1174,TOTAL,101,42,20,25
SPADRA,6750022A,2620,122,N,198,POLLING PLACE,7,1,2,1
SPADRA,6750022A,2620,122,N,0,VBM PORTION,0,0,0,0
SPADRA,6750022A,2620,122,N,198,TOTAL,7,1,2,1
STEVENSON RANCH,6820001A,2621,10,N,1039,POLLING PLACE,85,15,30,20
STEVENSON RANCH,6820001A,2621,10,N,0,VBM PORTION,75,22,19,14
STEVENSON RANCH,6820001A,2621,10,N,1039,TOTAL,160,37,49,34
STEVENSON RANCH,6820003A,2622,10,N,1355,POLLING PLACE,137,21,42,43
STEVENSON RANCH,6820003A,2622,10,N,0,VBM PORTION,104,39,25,11
STEVENSON RANCH,6820003A,2622,10,N,1355,TOTAL,241,60,67,54
STEVENSON RANCH,6820004A,2623,10,N,1019,POLLING PLACE,81,20,26,14
STEVENSON RANCH,6820004A,2623,10,N,0,VBM PORTION,98,24,36,15
STEVENSON RANCH,6820004A,2623,10,N,1019,TOTAL,179,44,62,29
STEVENSON RANCH,6820005A,2624,10,N,1053,POLLING PLACE,95,18,27,27
STEVENSON RANCH,6820005A,2624,10,N,0,VBM PORTION,130,36,42,23
STEVENSON RANCH,6820005A,2624,10,N,1053,TOTAL,225,54,69,50
STEVENSON RANCH,6820006A,2625,10,N,916,POLLING PLACE,83,15,28,27
STEVENSON RANCH,6820006A,2625,10,N,0,VBM PORTION,83,19,15,31
STEVENSON RANCH,6820006A,2625,10,N,916,TOTAL,166,34,43,58
STEVENSON RANCH,6820007A,2626,10,N,928,POLLING PLACE,66,21,16,19
STEVENSON RANCH,6820007A,2626,10,N,0,VBM PORTION,99,27,25,14
STEVENSON RANCH,6820007A,2626,10,N,928,TOTAL,165,48,41,33
STEVENSON RANCH,6820008A,2627,10,N,1007,POLLING PLACE,74,15,10,25
STEVENSON RANCH,6820008A,2627,10,N,0,VBM PORTION,96,19,20,27
STEVENSON RANCH,6820008A,2627,10,N,1007,TOTAL,170,34,30,52
STEVENSON RANCH,6820010A,2628,10,N,1472,POLLING PLACE,113,23,30,27
STEVENSON RANCH,6820010A,2628,10,N,0,VBM PORTION,134,43,25,29
STEVENSON RANCH,6820010A,2628,10,N,1472,TOTAL,247,66,55,56
STEVENSON RANCH,6820011A,2629,10,N,1007,POLLING PLACE,60,10,23,14
STEVENSON RANCH,6820011A,2629,10,N,0,VBM PORTION,93,22,33,19
STEVENSON RANCH,6820011A,2629,10,N,1007,TOTAL,153,32,56,33
SUNLAND,6850001A,6163,24,Y,0,POLLING PLACE,0,0,0,0
SUNLAND,6850001A,6163,24,Y,0,VBM PORTION,0,0,0,0
SUNLAND,6850001A,6163,24,Y,0,TOTAL,0,0,0,0
SUNLAND,6850002A,2630,22,N,522,POLLING PLACE,74,26,12,15
SUNLAND,6850002A,2630,22,N,0,VBM PORTION,47,15,15,5
SUNLAND,6850002A,2630,22,N,522,TOTAL,121,41,27,20
SUNLAND,6850016A,6164,39,Y,28,POLLING PLACE,0,0,0,0
SUNLAND,6850016A,6164,39,Y,0,VBM PORTION,6,1,0,0
SUNLAND,6850016A,6164,39,Y,28,TOTAL,6,1,0,0
SUNLAND,6850017A,6165,24,Y,106,POLLING PLACE,0,0,0,0
SUNLAND,6850017A,6165,24,Y,0,VBM PORTION,11,4,5,0
SUNLAND,6850017A,6165,24,Y,106,TOTAL,11,4,5,0
SUNLAND,6850028A,6166,16,Y,0,POLLING PLACE,0,0,0,0
SUNLAND,6850028A,6166,16,Y,0,VBM PORTION,0,0,0,0
SUNLAND,6850028A,6166,16,Y,0,TOTAL,0,0,0,0
SUNLAND,6850034A,6167,47,Y,41,POLLING PLACE,0,0,0,0
SUNLAND,6850034A,6167,47,Y,0,VBM PORTION,10,2,5,1
SUNLAND,6850034A,6167,47,Y,41,TOTAL,10,2,5,1
TEMPLE CITY,7050001A,2631,76,N,1017,POLLING PLACE,84,24,21,18
TEMPLE CITY,7050001A,2631,76,N,0,VBM PORTION,94,17,27,19
TEMPLE CITY,7050001A,2631,76,N,1017,TOTAL,178,41,48,37
TEMPLE CITY,7050006A,2632,76,N,1021,POLLING PLACE,64,12,19,15
TEMPLE CITY,7050006A,2632,76,N,0,VBM PORTION,73,22,21,9
TEMPLE CITY,7050006A,2632,76,N,1021,TOTAL,137,34,40,24
TEMPLE CITY,7050008B,2633,76,N,825,POLLING PLACE,62,29,9,12
TEMPLE CITY,7050008B,2633,76,N,0,VBM PORTION,60,14,17,7
TEMPLE CITY,7050008B,2633,76,N,825,TOTAL,122,43,26,19
TEMPLE CITY,7050010A,2634,76,N,660,POLLING PLACE,53,6,18,16
TEMPLE CITY,7050010A,2634,76,N,0,VBM PORTION,59,16,10,16
TEMPLE CITY,7050010A,2634,76,N,660,TOTAL,112,22,28,32
TEMPLE CITY,7050011A,2635,76,N,841,POLLING PLACE,51,9,11,17
TEMPLE CITY,7050011A,2635,76,N,0,VBM PORTION,52,11,15,11
TEMPLE CITY,7050011A,2635,76,N,841,TOTAL,103,20,26,28
TEMPLE CITY,7050013A,2636,76,N,916,POLLING PLACE,94,21,16,31
TEMPLE CITY,7050013A,2636,76,N,0,VBM PORTION,73,21,16,13
TEMPLE CITY,7050013A,2636,76,N,916,TOTAL,167,42,32,44
TEMPLE CITY,7050016A,2637,76,N,1019,POLLING PLACE,120,39,26,23
TEMPLE CITY,7050016A,2637,76,N,0,VBM PORTION,79,26,18,14
TEMPLE CITY,7050016A,2637,76,N,1019,TOTAL,199,65,44,37
TEMPLE CITY,7050027A,2638,76,N,1393,POLLING PLACE,94,19,25,23
TEMPLE CITY,7050027A,2638,76,N,0,VBM PORTION,153,42,32,33
TEMPLE CITY,7050027A,2638,76,N,1393,TOTAL,247,61,57,56
TEMPLE CITY,7050043A,2639,76,N,1278,POLLING PLACE,107,27,36,25
TEMPLE CITY,7050043A,2639,76,N,0,VBM PORTION,145,50,45,16
TEMPLE CITY,7050043A,2639,76,N,1278,TOTAL,252,77,81,41
TEMPLE CITY,7050062A,2640,76,N,1370,POLLING PLACE,120,24,39,30
TEMPLE CITY,7050062A,2640,76,N,0,VBM PORTION,126,31,26,21
TEMPLE CITY,7050062A,2640,76,N,1370,TOTAL,246,55,65,51
TEMPLE CITY,7050064A,2641,76,N,1262,POLLING PLACE,108,24,32,22
TEMPLE CITY,7050064A,2641,76,N,0,VBM PORTION,143,39,26,47
TEMPLE CITY,7050064A,2641,76,N,1262,TOTAL,251,63,58,69
TEMPLE CITY,7050068A,2642,76,N,1255,POLLING PLACE,102,35,31,21
TEMPLE CITY,7050068A,2642,76,N,0,VBM PORTION,86,26,19,21
TEMPLE CITY,7050068A,2642,76,N,1255,TOTAL,188,61,50,42
TEMPLE CITY,7050070A,2643,76,N,1327,POLLING PLACE,131,44,39,22
TEMPLE CITY,7050070A,2643,76,N,0,VBM PORTION,97,24,22,15
TEMPLE CITY,7050070A,2643,76,N,1327,TOTAL,228,68,61,37
TEMPLE CITY,7050072A,2644,76,N,1301,POLLING PLACE,103,27,25,19
TEMPLE CITY,7050072A,2644,76,N,0,VBM PORTION,118,25,36,17
TEMPLE CITY,7050072A,2644,76,N,1301,TOTAL,221,52,61,36
TEMPLE CITY,7050073A,2645,76,N,837,POLLING PLACE,67,17,7,28
TEMPLE CITY,7050073A,2645,76,N,0,VBM PORTION,65,22,13,10
TEMPLE CITY,7050073A,2645,76,N,837,TOTAL,132,39,20,38
TEMPLE CITY,7050077A,2646,76,N,1330,POLLING PLACE,131,38,24,38
TEMPLE CITY,7050077A,2646,76,N,0,VBM PORTION,113,26,21,28
TEMPLE CITY,7050077A,2646,76,N,1330,TOTAL,244,64,45,66
TOPANGA,7100002A,2647,88,N,1027,POLLING PLACE,222,18,28,78
TOPANGA,7100002A,2647,88,N,0,VBM PORTION,100,18,12,37
TOPANGA,7100002A,2647,88,N,1027,TOTAL,322,36,40,115
TOPANGA,7100004B,2648,88,N,811,POLLING PLACE,153,19,27,62
TOPANGA,7100004B,2648,88,N,0,VBM PORTION,92,20,14,27
TOPANGA,7100004B,2648,88,N,811,TOTAL,245,39,41,89
TOPANGA,7100006A,2649,88,N,684,POLLING PLACE,162,25,22,63
TOPANGA,7100006A,2649,88,N,0,VBM PORTION,68,3,7,28
TOPANGA,7100006A,2649,88,N,684,TOTAL,230,28,29,91
TOPANGA,7100007A,2650,88,N,1229,POLLING PLACE,140,27,32,36
TOPANGA,7100007A,2650,88,N,0,VBM PORTION,170,36,40,45
TOPANGA,7100007A,2650,88,N,1229,TOTAL,310,63,72,81
TOPANGA,7100030A,2651,88,N,813,POLLING PLACE,214,27,34,72
TOPANGA,7100030A,2651,88,N,0,VBM PORTION,86,14,18,29
TOPANGA,7100030A,2651,88,N,813,TOTAL,300,41,52,101
TOPANGA,7100032A,6168,88,Y,268,POLLING PLACE,0,0,0,0
TOPANGA,7100032A,6168,88,Y,0,VBM PORTION,119,23,13,30
TOPANGA,7100032A,6168,88,Y,268,TOTAL,119,23,13,30
TOPANGA,7100033A,2652,88,N,1047,POLLING PLACE,176,21,38,64
TOPANGA,7100033A,2652,88,N,0,VBM PORTION,157,25,37,41
TOPANGA,7100033A,2652,88,N,1047,TOTAL,333,46,75,105
TORRANCE,7150001A,2653,185,N,735,POLLING PLACE,93,19,21,26
TORRANCE,7150001A,2653,185,N,0,VBM PORTION,94,27,27,13
TORRANCE,7150001A,2653,185,N,735,TOTAL,187,46,48,39
TORRANCE,7150002A,2654,185,N,906,POLLING PLACE,163,25,49,42
TORRANCE,7150002A,2654,185,N,0,VBM PORTION,125,27,33,32
TORRANCE,7150002A,2654,185,N,906,TOTAL,288,52,82,74
TORRANCE,7150003A,2655,185,N,994,POLLING PLACE,113,25,32,33
TORRANCE,7150003A,2655,185,N,0,VBM PORTION,101,21,27,22
TORRANCE,7150003A,2655,185,N,994,TOTAL,214,46,59,55
TORRANCE,7150004A,2656,185,N,1245,POLLING PLACE,107,29,32,24
TORRANCE,7150004A,2656,185,N,0,VBM PORTION,126,28,25,37
TORRANCE,7150004A,2656,185,N,1245,TOTAL,233,57,57,61
TORRANCE,7150005A,2657,185,N,882,POLLING PLACE,109,24,36,30
TORRANCE,7150005A,2657,185,N,0,VBM PORTION,103,23,30,25
TORRANCE,7150005A,2657,185,N,882,TOTAL,212,47,66,55
TORRANCE,7150008A,2658,185,N,910,POLLING PLACE,93,17,25,27
TORRANCE,7150008A,2658,185,N,0,VBM PORTION,123,21,44,25
TORRANCE,7150008A,2658,185,N,910,TOTAL,216,38,69,52
TORRANCE,7150009A,2659,185,N,969,POLLING PLACE,117,22,34,33
TORRANCE,7150009A,2659,185,N,0,VBM PORTION,125,22,35,27
TORRANCE,7150009A,2659,185,N,969,TOTAL,242,44,69,60
TORRANCE,7150010A,2660,185,N,1478,POLLING PLACE,130,25,38,39
TORRANCE,7150010A,2660,185,N,0,VBM PORTION,171,41,46,40
TORRANCE,7150010A,2660,185,N,1478,TOTAL,301,66,84,79
TORRANCE,7150012A,2661,185,N,904,POLLING PLACE,103,20,24,30
TORRANCE,7150012A,2661,185,N,0,VBM PORTION,103,23,20,25
TORRANCE,7150012A,2661,185,N,904,TOTAL,206,43,44,55
TORRANCE,7150013A,2662,185,N,1369,POLLING PLACE,161,31,41,51
TORRANCE,7150013A,2662,185,N,0,VBM PORTION,176,41,42,39
TORRANCE,7150013A,2662,185,N,1369,TOTAL,337,72,83,90
TORRANCE,7150015A,2663,185,N,1238,POLLING PLACE,180,34,38,72
TORRANCE,7150015A,2663,185,N,0,VBM PORTION,174,36,41,32
TORRANCE,7150015A,2663,185,N,1238,TOTAL,354,70,79,104
TORRANCE,7150016A,2664,185,N,768,POLLING PLACE,142,29,43,42
TORRANCE,7150016A,2664,185,N,0,VBM PORTION,103,18,26,28
TORRANCE,7150016A,2664,185,N,768,TOTAL,245,47,69,70
TORRANCE,7150017A,2665,185,N,1103,POLLING PLACE,174,40,56,46
TORRANCE,7150017A,2665,185,N,0,VBM PORTION,168,30,55,31
TORRANCE,7150017A,2665,185,N,1103,TOTAL,342,70,111,77
TORRANCE,7150021A,2666,180,N,1000,POLLING PLACE,218,37,51,50
TORRANCE,7150021A,2666,180,N,0,VBM PORTION,150,30,43,26
TORRANCE,7150021A,2666,180,N,1000,TOTAL,368,67,94,76
TORRANCE,7150022A,2667,185,N,1043,POLLING PLACE,140,33,31,39
TORRANCE,7150022A,2667,185,N,0,VBM PORTION,99,26,22,22
TORRANCE,7150022A,2667,185,N,1043,TOTAL,239,59,53,61
TORRANCE,7150023A,2668,180,N,969,POLLING PLACE,143,22,42,19
TORRANCE,7150023A,2668,180,N,0,VBM PORTION,103,16,34,20
TORRANCE,7150023A,2668,180,N,969,TOTAL,246,38,76,39
TORRANCE,7150024A,2669,180,N,748,POLLING PLACE,114,26,26,34
TORRANCE,7150024A,2669,180,N,0,VBM PORTION,104,27,30,21
TORRANCE,7150024A,2669,180,N,748,TOTAL,218,53,56,55
TORRANCE,7150025A,2670,185,N,1028,POLLING PLACE,160,22,47,43
TORRANCE,7150025A,2670,185,N,0,VBM PORTION,128,35,39,23
TORRANCE,7150025A,2670,185,N,1028,TOTAL,288,57,86,66
TORRANCE,7150026B,2671,185,N,850,POLLING PLACE,103,21,30,29
TORRANCE,7150026B,2671,185,N,0,VBM PORTION,107,30,25,16
TORRANCE,7150026B,2671,185,N,850,TOTAL,210,51,55,45
TORRANCE,7150027A,2672,185,N,1026,POLLING PLACE,131,38,33,30
TORRANCE,7150027A,2672,185,N,0,VBM PORTION,86,18,31,14
TORRANCE,7150027A,2672,185,N,1026,TOTAL,217,56,64,44
TORRANCE,7150028A,2673,185,N,1089,POLLING PLACE,131,17,40,36
TORRANCE,7150028A,2673,185,N,0,VBM PORTION,148,36,40,21
TORRANCE,7150028A,2673,185,N,1089,TOTAL,279,53,80,57
TORRANCE,7150029A,2674,185,N,1152,POLLING PLACE,110,29,32,28
TORRANCE,7150029A,2674,185,N,0,VBM PORTION,145,42,33,18
TORRANCE,7150029A,2674,185,N,1152,TOTAL,255,71,65,46
TORRANCE,7150031B,2675,180,N,1021,POLLING PLACE,225,44,51,69
TORRANCE,7150031B,2675,180,N,0,VBM PORTION,177,43,38,37
TORRANCE,7150031B,2675,180,N,1021,TOTAL,402,87,89,106
TORRANCE,7150032A,2676,180,N,980,POLLING PLACE,140,19,34,43
TORRANCE,7150032A,2676,180,N,0,VBM PORTION,125,28,28,30
TORRANCE,7150032A,2676,180,N,980,TOTAL,265,47,62,73
TORRANCE,7150033A,2677,185,N,1297,POLLING PLACE,126,28,35,35
TORRANCE,7150033A,2677,185,N,0,VBM PORTION,102,23,41,18
TORRANCE,7150033A,2677,185,N,1297,TOTAL,228,51,76,53
TORRANCE,7150037A,2678,180,N,956,POLLING PLACE,208,35,58,62
TORRANCE,7150037A,2678,180,N,0,VBM PORTION,131,26,26,44
TORRANCE,7150037A,2678,180,N,956,TOTAL,339,61,84,106
TORRANCE,7150038A,2679,180,N,1203,POLLING PLACE,243,40,63,75
TORRANCE,7150038A,2679,180,N,0,VBM PORTION,228,54,49,45
TORRANCE,7150038A,2679,180,N,1203,TOTAL,471,94,112,120
TORRANCE,7150039A,2680,180,N,1026,POLLING PLACE,82,15,20,23
TORRANCE,7150039A,2680,180,N,0,VBM PORTION,125,29,35,26
TORRANCE,7150039A,2680,180,N,1026,TOTAL,207,44,55,49
TORRANCE,7150041A,2681,185,N,1266,POLLING PLACE,139,30,41,40
TORRANCE,7150041A,2681,185,N,0,VBM PORTION,175,35,56,30
TORRANCE,7150041A,2681,185,N,1266,TOTAL,314,65,97,70
TORRANCE,7150046A,2682,180,N,1317,POLLING PLACE,219,33,44,76
TORRANCE,7150046A,2682,180,N,0,VBM PORTION,158,41,30,42
TORRANCE,7150046A,2682,180,N,1317,TOTAL,377,74,74,118
TORRANCE,7150048A,2683,185,N,1320,POLLING PLACE,102,24,23,28
TORRANCE,7150048A,2683,185,N,0,VBM PORTION,96,27,33,14
TORRANCE,7150048A,2683,185,N,1320,TOTAL,198,51,56,42
TORRANCE,7150049A,2684,185,N,1024,POLLING PLACE,159,24,49,38
TORRANCE,7150049A,2684,185,N,0,VBM PORTION,146,39,39,30
TORRANCE,7150049A,2684,185,N,1024,TOTAL,305,63,88,68
TORRANCE,7150050A,2685,180,N,1028,POLLING PLACE,156,22,32,55
TORRANCE,7150050A,2685,180,N,0,VBM PORTION,152,30,42,36
TORRANCE,7150050A,2685,180,N,1028,TOTAL,308,52,74,91
TORRANCE,7150051B,2686,185,N,1102,POLLING PLACE,126,22,37,37
TORRANCE,7150051B,2686,185,N,0,VBM PORTION,148,35,36,42
TORRANCE,7150051B,2686,185,N,1102,TOTAL,274,57,73,79
TORRANCE,7150055A,2687,185,N,911,POLLING PLACE,111,18,27,27
TORRANCE,7150055A,2687,185,N,0,VBM PORTION,130,31,25,30
TORRANCE,7150055A,2687,185,N,911,TOTAL,241,49,52,57
TORRANCE,7150056A,2688,185,N,1075,POLLING PLACE,194,22,61,51
TORRANCE,7150056A,2688,185,N,0,VBM PORTION,137,27,32,30
TORRANCE,7150056A,2688,185,N,1075,TOTAL,331,49,93,81
TORRANCE,7150058A,2689,185,N,1161,POLLING PLACE,137,34,44,25
TORRANCE,7150058A,2689,185,N,0,VBM PORTION,105,30,33,16
TORRANCE,7150058A,2689,185,N,1161,TOTAL,242,64,77,41
TORRANCE,7150061A,2690,182,N,1306,POLLING PLACE,163,42,40,38
TORRANCE,7150061A,2690,182,N,0,VBM PORTION,176,34,45,40
TORRANCE,7150061A,2690,182,N,1306,TOTAL,339,76,85,78
TORRANCE,7150064A,2691,182,N,1292,POLLING PLACE,255,43,72,55
TORRANCE,7150064A,2691,182,N,0,VBM PORTION,250,42,54,58
TORRANCE,7150064A,2691,182,N,1292,TOTAL,505,85,126,113
TORRANCE,7150065A,2692,182,N,1043,POLLING PLACE,101,25,19,28
TORRANCE,7150065A,2692,182,N,0,VBM PORTION,169,37,33,39
TORRANCE,7150065A,2692,182,N,1043,TOTAL,270,62,52,67
TORRANCE,7150067A,2693,182,N,1355,POLLING PLACE,217,36,77,61
TORRANCE,7150067A,2693,182,N,0,VBM PORTION,224,46,62,48
TORRANCE,7150067A,2693,182,N,1355,TOTAL,441,82,139,109
TORRANCE,7150068B,2694,182,N,1173,POLLING PLACE,180,46,53,50
TORRANCE,7150068B,2694,182,N,0,VBM PORTION,179,42,30,63
TORRANCE,7150068B,2694,182,N,1173,TOTAL,359,88,83,113
TORRANCE,7150069A,2695,182,N,1152,POLLING PLACE,166,33,41,41
TORRANCE,7150069A,2695,182,N,0,VBM PORTION,140,31,46,22
TORRANCE,7150069A,2695,182,N,1152,TOTAL,306,64,87,63
TORRANCE,7150071A,2696,180,N,984,POLLING PLACE,210,33,61,50
TORRANCE,7150071A,2696,180,N,0,VBM PORTION,133,23,37,32
TORRANCE,7150071A,2696,180,N,984,TOTAL,343,56,98,82
TORRANCE,7150076A,2697,185,N,1121,POLLING PLACE,109,13,41,26
TORRANCE,7150076A,2697,185,N,0,VBM PORTION,177,26,69,42
TORRANCE,7150076A,2697,185,N,1121,TOTAL,286,39,110,68
TORRANCE,7150077A,2698,185,N,950,POLLING PLACE,114,16,34,34
TORRANCE,7150077A,2698,185,N,0,VBM PORTION,143,33,24,36
TORRANCE,7150077A,2698,185,N,950,TOTAL,257,49,58,70
TORRANCE,7150078D,2699,180,N,749,POLLING PLACE,112,21,34,33
TORRANCE,7150078D,2699,180,N,0,VBM PORTION,156,26,45,29
TORRANCE,7150078D,2699,180,N,749,TOTAL,268,47,79,62
TORRANCE,7150081B,2700,180,N,902,POLLING PLACE,142,15,48,42
TORRANCE,7150081B,2700,180,N,0,VBM PORTION,150,31,34,33
TORRANCE,7150081B,2700,180,N,902,TOTAL,292,46,82,75
TORRANCE,7150082A,2701,180,N,1156,POLLING PLACE,224,29,58,69
TORRANCE,7150082A,2701,180,N,0,VBM PORTION,137,28,34,29
TORRANCE,7150082A,2701,180,N,1156,TOTAL,361,57,92,98
TORRANCE,7150084A,2702,180,N,1039,POLLING PLACE,191,34,57,52
TORRANCE,7150084A,2702,180,N,0,VBM PORTION,157,41,45,30
TORRANCE,7150084A,2702,180,N,1039,TOTAL,348,75,102,82
TORRANCE,7150087A,2703,182,N,1243,POLLING PLACE,137,26,41,39
TORRANCE,7150087A,2703,182,N,0,VBM PORTION,169,40,55,35
TORRANCE,7150087A,2703,182,N,1243,TOTAL,306,66,96,74
TORRANCE,7150090A,2704,180,N,980,POLLING PLACE,168,29,49,42
TORRANCE,7150090A,2704,180,N,0,VBM PORTION,163,20,52,43
TORRANCE,7150090A,2704,180,N,980,TOTAL,331,49,101,85
TORRANCE,7150092B,2705,180,N,1253,POLLING PLACE,262,38,78,61
TORRANCE,7150092B,2705,180,N,0,VBM PORTION,179,26,49,52
TORRANCE,7150092B,2705,180,N,1253,TOTAL,441,64,127,113
TORRANCE,7150094A,2706,180,N,1374,POLLING PLACE,174,31,40,49
TORRANCE,7150094A,2706,180,N,0,VBM PORTION,163,43,52,37
TORRANCE,7150094A,2706,180,N,1374,TOTAL,337,74,92,86
TORRANCE,7150098A,2707,180,N,1210,POLLING PLACE,263,59,62,71
TORRANCE,7150098A,2707,180,N,0,VBM PORTION,198,50,44,54
TORRANCE,7150098A,2707,180,N,1210,TOTAL,461,109,106,125
TORRANCE,7150101A,2708,180,N,1315,POLLING PLACE,178,42,43,43
TORRANCE,7150101A,2708,180,N,0,VBM PORTION,201,51,30,69
TORRANCE,7150101A,2708,180,N,1315,TOTAL,379,93,73,112
TORRANCE,7150102A,2709,180,N,1117,POLLING PLACE,153,28,27,48
TORRANCE,7150102A,2709,180,N,0,VBM PORTION,168,43,41,31
TORRANCE,7150102A,2709,180,N,1117,TOTAL,321,71,68,79
TORRANCE,7150104A,2710,180,N,885,POLLING PLACE,211,40,46,59
TORRANCE,7150104A,2710,180,N,0,VBM PORTION,188,41,34,41
TORRANCE,7150104A,2710,180,N,885,TOTAL,399,81,80,100
TORRANCE,7150106A,2711,180,N,1291,POLLING PLACE,241,41,39,77
TORRANCE,7150106A,2711,180,N,0,VBM PORTION,271,46,56,70
TORRANCE,7150106A,2711,180,N,1291,TOTAL,512,87,95,147
TORRANCE,7150109A,2712,180,N,1376,POLLING PLACE,268,34,63,86
TORRANCE,7150109A,2712,180,N,0,VBM PORTION,235,40,49,65
TORRANCE,7150109A,2712,180,N,1376,TOTAL,503,74,112,151
TORRANCE,7150112B,2713,180,N,1000,POLLING PLACE,176,29,53,48
TORRANCE,7150112B,2713,180,N,0,VBM PORTION,203,41,43,49
TORRANCE,7150112B,2713,180,N,1000,TOTAL,379,70,96,97
TORRANCE,7150114A,2714,180,N,1038,POLLING PLACE,150,17,34,49
TORRANCE,7150114A,2714,180,N,0,VBM PORTION,172,37,40,43
TORRANCE,7150114A,2714,180,N,1038,TOTAL,322,54,74,92
TORRANCE,7150115A,2715,180,N,899,POLLING PLACE,128,21,25,42
TORRANCE,7150115A,2715,180,N,0,VBM PORTION,88,17,16,18
TORRANCE,7150115A,2715,180,N,899,TOTAL,216,38,41,60
TORRANCE,7150116A,2716,182,N,1224,POLLING PLACE,194,35,57,49
TORRANCE,7150116A,2716,182,N,0,VBM PORTION,146,38,31,39
TORRANCE,7150116A,2716,182,N,1224,TOTAL,340,73,88,88
TORRANCE,7150121A,2717,182,N,1406,POLLING PLACE,252,46,67,82
TORRANCE,7150121A,2717,182,N,0,VBM PORTION,252,70,73,54
TORRANCE,7150121A,2717,182,N,1406,TOTAL,504,116,140,136
TORRANCE,7150125A,2718,185,N,838,POLLING PLACE,65,13,15,20
TORRANCE,7150125A,2718,185,N,0,VBM PORTION,74,26,16,9
TORRANCE,7150125A,2718,185,N,838,TOTAL,139,39,31,29
TORRANCE,7150131A,2719,180,N,902,POLLING PLACE,104,18,30,39
TORRANCE,7150131A,2719,180,N,0,VBM PORTION,101,32,28,20
TORRANCE,7150131A,2719,180,N,902,TOTAL,205,50,58,59
TORRANCE,7150132A,2720,180,N,1310,POLLING PLACE,147,29,43,35
TORRANCE,7150132A,2720,180,N,0,VBM PORTION,143,34,42,24
TORRANCE,7150132A,2720,180,N,1310,TOTAL,290,63,85,59
TORRANCE,7150137A,2721,185,N,902,POLLING PLACE,92,18,32,23
TORRANCE,7150137A,2721,185,N,0,VBM PORTION,89,27,25,21
TORRANCE,7150137A,2721,185,N,902,TOTAL,181,45,57,44
TORRANCE,7150144A,2722,180,N,1016,POLLING PLACE,150,28,40,43
TORRANCE,7150144A,2722,180,N,0,VBM PORTION,155,28,42,27
TORRANCE,7150144A,2722,180,N,1016,TOTAL,305,56,82,70
TORRANCE,7150146A,2723,180,N,922,POLLING PLACE,101,26,22,28
TORRANCE,7150146A,2723,180,N,0,VBM PORTION,93,21,21,12
TORRANCE,7150146A,2723,180,N,922,TOTAL,194,47,43,40
TORRANCE,7150149A,2724,185,N,1238,POLLING PLACE,160,28,35,39
TORRANCE,7150149A,2724,185,N,0,VBM PORTION,116,25,33,31
TORRANCE,7150149A,2724,185,N,1238,TOTAL,276,53,68,70
TORRANCE,7150161A,2725,180,N,1004,POLLING PLACE,96,15,31,26
TORRANCE,7150161A,2725,180,N,0,VBM PORTION,119,19,33,26
TORRANCE,7150161A,2725,180,N,1004,TOTAL,215,34,64,52
TORRANCE,7150182A,2726,180,N,964,POLLING PLACE,123,20,35,36
TORRANCE,7150182A,2726,180,N,0,VBM PORTION,180,35,42,34
TORRANCE,7150182A,2726,180,N,964,TOTAL,303,55,77,70
TORRANCE,7150201A,2727,185,N,1014,POLLING PLACE,122,16,34,36
TORRANCE,7150201A,2727,185,N,0,VBM PORTION,147,27,49,26
TORRANCE,7150201A,2727,185,N,1014,TOTAL,269,43,83,62
TORRANCE,7150300A,2728,180,N,854,POLLING PLACE,200,63,57,39
TORRANCE,7150300A,2728,180,N,0,VBM PORTION,101,21,24,25
TORRANCE,7150300A,2728,180,N,854,TOTAL,301,84,81,64
TORRANCE,7150301A,2729,180,N,1147,POLLING PLACE,226,49,69,49
TORRANCE,7150301A,2729,180,N,0,VBM PORTION,163,33,33,50
TORRANCE,7150301A,2729,180,N,1147,TOTAL,389,82,102,99
UNIVERSAL,7300001A,6169,63,Y,0,POLLING PLACE,0,0,0,0
UNIVERSAL,7300001A,6169,63,Y,0,VBM PORTION,1,0,0,0
UNIVERSAL,7300001A,6169,63,Y,0,TOTAL,1,0,0,0
