LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,LUIS J RODRIGUEZ,ALMA MARIE WINSTON,EDMUND G BROWN,JANEL H BUYCKS,ANDREW BLOUNT,RAKESH K CHRISTIAN,GLENN CHAMP,NEEL KASHKARI,TIM DONNELLY,"""BO"" B AMBROZEWICZ",AKINYEMI AGBEDE,RICHARD W AGUIRRE,ROBERT NEWMAN,CINDY L SHEEHAN,JOE LEICHT
WHITTIER,7800010A,2912,131,N,1072,POLLING PLACE,108,3,1,35,0,2,0,1,32,23,0,1,3,2,1,0
WHITTIER,7800010A,2912,131,N,0,VBM PORTION,58,0,1,27,0,2,0,0,18,7,1,0,0,0,1,0
WHITTIER,7800010A,2912,131,N,1072,TOTAL,166,3,2,62,0,4,0,1,50,30,1,1,3,2,2,0
WHITTIER,7800012A,2913,131,N,767,POLLING PLACE,103,1,0,56,1,3,1,1,18,18,0,0,1,0,0,1
WHITTIER,7800012A,2913,131,N,0,VBM PORTION,100,0,0,51,0,1,0,1,21,17,0,1,0,1,1,0
WHITTIER,7800012A,2913,131,N,767,TOTAL,203,1,0,107,1,4,1,2,39,35,0,1,1,1,1,1
WHITTIER,7800014A,2914,131,N,1263,POLLING PLACE,107,5,0,60,2,0,1,1,16,16,1,0,1,1,1,1
WHITTIER,7800014A,2914,131,N,0,VBM PORTION,86,1,1,44,0,3,0,1,19,12,0,0,3,1,0,0
WHITTIER,7800014A,2914,131,N,1263,TOTAL,193,6,1,104,2,3,1,2,35,28,1,0,4,2,1,1
WHITTIER,7800015D,2915,131,N,1129,POLLING PLACE,123,0,1,59,0,0,0,0,31,28,0,0,3,0,0,0
WHITTIER,7800015D,2915,131,N,0,VBM PORTION,115,2,0,51,0,5,0,2,21,25,1,0,1,2,0,0
WHITTIER,7800015D,2915,131,N,1129,TOTAL,238,2,1,110,0,5,0,2,52,53,1,0,4,2,0,0
WHITTIER,7800016A,2916,131,N,1129,POLLING PLACE,51,4,0,19,1,0,1,0,15,7,0,0,0,1,2,0
WHITTIER,7800016A,2916,131,N,0,VBM PORTION,41,0,1,27,0,0,0,0,9,3,0,0,0,1,0,0
WHITTIER,7800016A,2916,131,N,1129,TOTAL,92,4,1,46,1,0,1,0,24,10,0,0,0,2,2,0
WHITTIER,7800017B,2917,131,N,861,POLLING PLACE,82,4,0,45,0,1,0,0,15,6,0,0,1,2,0,0
WHITTIER,7800017B,2917,131,N,0,VBM PORTION,67,1,0,34,0,3,0,3,10,10,1,1,2,0,0,0
WHITTIER,7800017B,2917,131,N,861,TOTAL,149,5,0,79,0,4,0,3,25,16,1,1,3,2,0,0
WHITTIER,7800022B,2918,131,N,843,POLLING PLACE,170,0,3,80,0,0,0,0,51,25,0,0,1,0,2,2
WHITTIER,7800022B,2918,131,N,0,VBM PORTION,122,1,0,59,0,1,0,1,32,20,0,0,3,2,0,0
WHITTIER,7800022B,2918,131,N,843,TOTAL,292,1,3,139,0,1,0,1,83,45,0,0,4,2,2,2
WHITTIER,7800025A,2919,131,N,428,POLLING PLACE,59,1,0,29,0,0,0,1,16,8,0,0,1,0,0,0
WHITTIER,7800025A,2919,131,N,0,VBM PORTION,41,1,1,19,0,0,0,0,10,8,0,0,0,1,0,0
WHITTIER,7800025A,2919,131,N,428,TOTAL,100,2,1,48,0,0,0,1,26,16,0,0,1,1,0,0
WHITTIER,7800031A,2920,131,N,879,POLLING PLACE,66,0,0,19,0,1,1,2,19,17,0,0,2,1,1,0
WHITTIER,7800031A,2920,131,N,0,VBM PORTION,50,1,0,18,0,0,0,0,16,11,0,0,1,2,0,0
WHITTIER,7800031A,2920,131,N,879,TOTAL,116,1,0,37,0,1,1,2,35,28,0,0,3,3,1,0
WHITTIER,7800035A,2921,131,N,1043,POLLING PLACE,79,2,3,44,0,1,0,1,11,11,0,1,1,3,1,0
WHITTIER,7800035A,2921,131,N,0,VBM PORTION,40,1,0,20,0,2,0,0,6,7,0,2,0,1,1,0
WHITTIER,7800035A,2921,131,N,1043,TOTAL,119,3,3,64,0,3,0,1,17,18,0,3,1,4,2,0
WHITTIER,7800038E,2922,131,N,665,POLLING PLACE,62,2,2,27,1,0,0,1,13,11,0,0,1,1,0,0
WHITTIER,7800038E,2922,131,N,0,VBM PORTION,52,1,0,25,0,0,0,0,16,6,0,0,0,1,1,1
WHITTIER,7800038E,2922,131,N,665,TOTAL,114,3,2,52,1,0,0,1,29,17,0,0,1,2,1,1
WHITTIER,7800042A,2923,131,N,778,POLLING PLACE,74,3,0,43,0,1,0,0,12,13,0,0,0,0,0,0
WHITTIER,7800042A,2923,131,N,0,VBM PORTION,114,1,0,56,1,1,1,1,33,11,0,0,4,0,1,0
WHITTIER,7800042A,2923,131,N,778,TOTAL,188,4,0,99,1,2,1,1,45,24,0,0,4,0,1,0
WHITTIER,7800043A,2924,131,N,518,POLLING PLACE,69,0,0,30,0,1,0,1,23,12,1,0,0,0,0,0
WHITTIER,7800043A,2924,131,N,0,VBM PORTION,78,5,1,23,2,4,0,2,17,18,0,0,1,0,0,0
WHITTIER,7800043A,2924,131,N,518,TOTAL,147,5,1,53,2,5,0,3,40,30,1,0,1,0,0,0
WHITTIER,7800044A,2925,131,N,1124,POLLING PLACE,146,0,2,68,1,1,0,0,42,29,1,0,1,1,0,0
WHITTIER,7800044A,2925,131,N,0,VBM PORTION,82,0,3,27,0,0,0,1,29,18,0,0,1,0,2,0
WHITTIER,7800044A,2925,131,N,1124,TOTAL,228,0,5,95,1,1,0,1,71,47,1,0,2,1,2,0
WHITTIER,7800048A,2926,131,N,1127,POLLING PLACE,44,1,0,26,1,0,0,0,6,4,0,3,0,0,2,0
WHITTIER,7800048A,2926,131,N,0,VBM PORTION,35,0,1,17,0,0,0,2,8,7,0,0,0,0,0,0
WHITTIER,7800048A,2926,131,N,1127,TOTAL,79,1,1,43,1,0,0,2,14,11,0,3,0,0,2,0
WHITTIER,7800049A,2927,131,N,823,POLLING PLACE,82,1,0,40,1,0,0,1,16,13,0,1,1,3,0,0
WHITTIER,7800049A,2927,131,N,0,VBM PORTION,44,0,1,21,0,2,0,0,9,8,0,0,1,0,1,0
WHITTIER,7800049A,2927,131,N,823,TOTAL,126,1,1,61,1,2,0,1,25,21,0,1,2,3,1,0
WHITTIER,7800051A,2928,131,N,1302,POLLING PLACE,149,5,0,71,1,1,1,1,38,20,1,1,3,0,2,0
WHITTIER,7800051A,2928,131,N,0,VBM PORTION,106,4,1,39,0,0,0,0,32,18,0,3,2,2,1,0
WHITTIER,7800051A,2928,131,N,1302,TOTAL,255,9,1,110,1,1,1,1,70,38,1,4,5,2,3,0
WHITTIER,7800053A,2929,131,N,1046,POLLING PLACE,115,0,0,51,0,0,0,5,27,28,0,0,1,2,0,0
WHITTIER,7800053A,2929,131,N,0,VBM PORTION,78,0,0,39,0,2,0,0,13,20,1,0,0,2,1,0
WHITTIER,7800053A,2929,131,N,1046,TOTAL,193,0,0,90,0,2,0,5,40,48,1,0,1,4,1,0
WHITTIER,7800054A,2930,131,N,863,POLLING PLACE,73,1,1,27,0,0,0,0,21,17,1,0,1,0,0,1
WHITTIER,7800054A,2930,131,N,0,VBM PORTION,67,1,2,17,0,1,0,1,28,14,0,0,1,0,2,0
WHITTIER,7800054A,2930,131,N,863,TOTAL,140,2,3,44,0,1,0,1,49,31,1,0,2,0,2,1
WHITTIER,7800057A,2931,131,N,984,POLLING PLACE,108,1,1,41,1,1,1,0,38,16,1,0,4,1,1,0
WHITTIER,7800057A,2931,131,N,0,VBM PORTION,124,0,1,55,0,2,0,1,37,22,0,0,2,0,0,1
WHITTIER,7800057A,2931,131,N,984,TOTAL,232,1,2,96,1,3,1,1,75,38,1,0,6,1,1,1
WHITTIER,7800059A,2932,131,N,1199,POLLING PLACE,52,0,1,23,1,0,0,1,15,6,0,1,1,0,1,0
WHITTIER,7800059A,2932,131,N,0,VBM PORTION,60,1,1,27,0,0,0,0,12,16,1,0,1,0,0,0
WHITTIER,7800059A,2932,131,N,1199,TOTAL,112,1,2,50,1,0,0,1,27,22,1,1,2,0,1,0
WHITTIER,7800064A,2933,131,N,1006,POLLING PLACE,78,1,2,39,0,1,0,0,15,12,0,1,3,0,1,0
WHITTIER,7800064A,2933,131,N,0,VBM PORTION,72,3,0,38,0,1,0,0,21,9,0,0,0,0,0,0
WHITTIER,7800064A,2933,131,N,1006,TOTAL,150,4,2,77,0,2,0,0,36,21,0,1,3,0,1,0
WHITTIER,7800066C,2934,131,N,915,POLLING PLACE,115,1,0,29,0,4,1,2,51,17,0,0,3,2,1,1
WHITTIER,7800066C,2934,131,N,0,VBM PORTION,154,1,1,50,0,2,1,4,56,31,0,0,1,0,1,0
WHITTIER,7800066C,2934,131,N,915,TOTAL,269,2,1,79,0,6,2,6,107,48,0,0,4,2,2,1
WHITTIER,7800068A,2935,131,N,1208,POLLING PLACE,122,0,0,56,0,1,0,0,35,24,0,0,0,2,1,1
WHITTIER,7800068A,2935,131,N,0,VBM PORTION,102,0,2,44,0,2,0,1,24,21,0,0,2,2,0,1
WHITTIER,7800068A,2935,131,N,1208,TOTAL,224,0,2,100,0,3,0,1,59,45,0,0,2,4,1,2
WHITTIER,7800072B,2936,131,N,1300,POLLING PLACE,124,1,1,43,2,2,0,1,40,32,0,1,0,0,0,0
WHITTIER,7800072B,2936,131,N,0,VBM PORTION,124,0,1,59,1,2,0,5,21,27,1,2,1,2,0,0
WHITTIER,7800072B,2936,131,N,1300,TOTAL,248,1,2,102,3,4,0,6,61,59,1,3,1,2,0,0
WHITTIER,7800075A,2937,131,N,1410,POLLING PLACE,112,0,1,35,0,5,1,1,39,20,1,1,2,0,3,0
WHITTIER,7800075A,2937,131,N,0,VBM PORTION,124,0,1,47,1,8,0,3,26,29,0,0,1,3,1,0
WHITTIER,7800075A,2937,131,N,1410,TOTAL,236,0,2,82,1,13,1,4,65,49,1,1,3,3,4,0
WHITTIER,7800075C,2938,131,N,472,POLLING PLACE,43,1,0,17,0,0,0,0,12,8,0,0,0,1,0,0
WHITTIER,7800075C,2938,131,N,0,VBM PORTION,61,0,0,25,0,4,0,0,18,10,0,0,1,1,0,0
WHITTIER,7800075C,2938,131,N,472,TOTAL,104,1,0,42,0,4,0,0,30,18,0,0,1,2,0,0
WHITTIER,7800079A,2939,131,N,1113,POLLING PLACE,123,1,1,45,1,2,0,3,48,14,0,0,1,2,1,0
WHITTIER,7800079A,2939,131,N,0,VBM PORTION,97,0,0,63,0,2,0,1,18,10,0,1,0,0,0,0
WHITTIER,7800079A,2939,131,N,1113,TOTAL,220,1,1,108,1,4,0,4,66,24,0,1,1,2,1,0
WHITTIER,7800082A,2940,131,N,1161,POLLING PLACE,123,3,1,44,0,1,0,0,46,25,0,1,1,0,0,0
WHITTIER,7800082A,2940,131,N,0,VBM PORTION,119,0,2,43,2,1,0,2,52,9,0,1,4,2,0,0
WHITTIER,7800082A,2940,131,N,1161,TOTAL,242,3,3,87,2,2,0,2,98,34,0,2,5,2,0,0
WHITTIER,7800083A,2941,131,N,590,POLLING PLACE,78,1,0,20,0,0,1,2,34,19,0,0,0,0,0,0
WHITTIER,7800083A,2941,131,N,0,VBM PORTION,56,0,0,17,0,1,0,1,22,9,0,0,0,4,1,0
WHITTIER,7800083A,2941,131,N,590,TOTAL,134,1,0,37,0,1,1,3,56,28,0,0,0,4,1,0
WHITTIER,7800087A,2942,131,N,1252,POLLING PLACE,175,1,1,55,0,1,0,1,85,21,1,0,4,0,1,0
WHITTIER,7800087A,2942,131,N,0,VBM PORTION,162,1,0,47,0,7,1,0,73,26,0,0,2,0,0,1
WHITTIER,7800087A,2942,131,N,1252,TOTAL,337,2,1,102,0,8,1,1,158,47,1,0,6,0,1,1
WHITTIER,7800095A,6176,127,Y,0,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WHITTIER,7800095A,6176,127,Y,0,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WHITTIER,7800095A,6176,127,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WHITTIER,7800144A,2943,131,N,1263,POLLING PLACE,131,1,1,76,0,0,0,2,31,10,0,1,2,2,0,0
WHITTIER,7800144A,2943,131,N,0,VBM PORTION,109,1,1,67,1,1,0,0,19,13,0,1,0,0,1,0
WHITTIER,7800144A,2943,131,N,1263,TOTAL,240,2,2,143,1,1,0,2,50,23,0,2,2,2,1,0
WHITTIER,7800148A,2944,131,N,859,POLLING PLACE,54,2,0,32,0,2,1,0,9,3,0,1,0,0,1,0
WHITTIER,7800148A,2944,131,N,0,VBM PORTION,45,0,0,31,0,0,0,0,4,7,0,0,0,1,1,0
WHITTIER,7800148A,2944,131,N,859,TOTAL,99,2,0,63,0,2,1,0,13,10,0,1,0,1,2,0
WHITTIER,7800149A,2945,131,N,985,POLLING PLACE,51,0,0,28,2,0,0,0,12,6,1,0,0,1,0,0
WHITTIER,7800149A,2945,131,N,0,VBM PORTION,94,1,1,48,0,1,0,1,17,12,1,3,0,6,0,0
WHITTIER,7800149A,2945,131,N,985,TOTAL,145,1,1,76,2,1,0,1,29,18,2,3,0,7,0,0
WHITTIER,7800165D,2946,131,N,1169,POLLING PLACE,80,2,0,46,0,1,0,2,10,13,1,1,1,1,0,1
WHITTIER,7800165D,2946,131,N,0,VBM PORTION,68,1,0,31,0,0,1,0,23,10,0,0,0,0,1,0
WHITTIER,7800165D,2946,131,N,1169,TOTAL,148,3,0,77,0,1,1,2,33,23,1,1,1,1,1,1
WHITTIER,7800167B,2947,131,N,1264,POLLING PLACE,67,3,0,43,0,0,0,2,7,3,0,2,1,2,2,0
WHITTIER,7800167B,2947,131,N,0,VBM PORTION,53,0,3,25,1,0,0,3,8,5,0,4,3,0,1,0
WHITTIER,7800167B,2947,131,N,1264,TOTAL,120,3,3,68,1,0,0,5,15,8,0,6,4,2,3,0
WHITTIER,7800170B,2948,131,N,1034,POLLING PLACE,44,2,1,22,1,0,0,0,6,5,0,1,3,0,1,0
WHITTIER,7800170B,2948,131,N,0,VBM PORTION,28,2,0,12,0,2,0,0,4,5,0,1,1,0,1,0
WHITTIER,7800170B,2948,131,N,1034,TOTAL,72,4,1,34,1,2,0,0,10,10,0,2,4,0,2,0
WHITTIER,7800171B,2949,131,N,1204,POLLING PLACE,85,1,0,51,0,0,0,3,13,6,2,1,0,0,2,2
WHITTIER,7800171B,2949,131,N,0,VBM PORTION,63,3,0,34,0,1,0,0,10,10,0,2,1,0,0,0
WHITTIER,7800171B,2949,131,N,1204,TOTAL,148,4,0,85,0,1,0,3,23,16,2,3,1,0,2,2
WHITTIER,7800172A,2950,131,N,695,POLLING PLACE,50,0,0,26,0,0,1,1,8,5,0,1,1,1,1,0
WHITTIER,7800172A,2950,131,N,0,VBM PORTION,29,0,0,17,0,0,0,1,5,3,1,0,0,1,0,0
WHITTIER,7800172A,2950,131,N,695,TOTAL,79,0,0,43,0,0,1,2,13,8,1,1,1,2,1,0
WHITTIER,7800176A,2951,131,N,1209,POLLING PLACE,46,1,1,29,0,0,0,0,10,0,0,0,2,1,0,1
WHITTIER,7800176A,2951,131,N,0,VBM PORTION,30,0,0,18,0,0,0,0,7,2,0,1,0,1,1,0
WHITTIER,7800176A,2951,131,N,1209,TOTAL,76,1,1,47,0,0,0,0,17,2,0,1,2,2,1,1
WHITTIER,7800185A,2952,131,N,1320,POLLING PLACE,186,1,1,83,0,1,0,5,62,23,0,0,3,1,1,0
WHITTIER,7800185A,2952,131,N,0,VBM PORTION,172,3,0,72,0,1,1,3,61,21,0,0,0,3,0,0
WHITTIER,7800185A,2952,131,N,1320,TOTAL,358,4,1,155,0,2,1,8,123,44,0,0,3,4,1,0
WILLOWBROOK,7850001A,2953,178,N,1069,POLLING PLACE,42,1,0,32,2,0,0,0,2,0,0,2,0,0,1,0
WILLOWBROOK,7850001A,2953,178,N,0,VBM PORTION,32,1,0,24,1,0,0,0,0,0,0,1,0,0,2,0
WILLOWBROOK,7850001A,2953,178,N,1069,TOTAL,74,2,0,56,3,0,0,0,2,0,0,3,0,0,3,0
WILLOWBROOK,7850002A,2954,171,N,875,POLLING PLACE,39,0,0,30,1,0,0,1,1,0,0,2,0,1,1,0
WILLOWBROOK,7850002A,2954,171,N,0,VBM PORTION,4,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
WILLOWBROOK,7850002A,2954,171,N,875,TOTAL,43,0,0,33,1,0,0,2,1,0,0,2,0,1,1,0
WILLOWBROOK,7850003A,2955,178,N,974,POLLING PLACE,88,1,0,67,1,2,0,0,1,4,0,5,0,1,0,0
WILLOWBROOK,7850003A,2955,178,N,0,VBM PORTION,50,0,0,37,0,0,0,0,0,1,0,2,0,0,4,0
WILLOWBROOK,7850003A,2955,178,N,974,TOTAL,138,1,0,104,1,2,0,0,1,5,0,7,0,1,4,0
WILLOWBROOK,7850009A,2956,178,N,1114,POLLING PLACE,58,4,1,50,1,1,0,0,0,0,0,0,1,0,0,0
WILLOWBROOK,7850009A,2956,178,N,0,VBM PORTION,22,1,0,19,0,0,0,0,1,0,0,0,0,0,1,0
WILLOWBROOK,7850009A,2956,178,N,1114,TOTAL,80,5,1,69,1,1,0,0,1,0,0,0,1,0,1,0
WILLOWBROOK,7850011A,2957,178,N,1062,POLLING PLACE,47,1,0,36,0,2,0,0,0,0,0,5,0,1,0,0
WILLOWBROOK,7850011A,2957,178,N,0,VBM PORTION,34,1,1,22,0,0,0,2,0,3,0,2,0,0,1,0
WILLOWBROOK,7850011A,2957,178,N,1062,TOTAL,81,2,1,58,0,2,0,2,0,3,0,7,0,1,1,0
WILLOWBROOK,7850013A,2958,178,N,870,POLLING PLACE,49,1,0,39,1,2,0,0,0,0,0,2,0,2,1,0
WILLOWBROOK,7850013A,2958,178,N,0,VBM PORTION,33,0,1,21,0,0,0,0,1,3,0,4,0,0,0,0
WILLOWBROOK,7850013A,2958,178,N,870,TOTAL,82,1,1,60,1,2,0,0,1,3,0,6,0,2,1,0
WILLOWBROOK,7850015A,2959,178,N,891,POLLING PLACE,40,0,1,32,1,0,0,0,0,2,0,1,0,0,0,0
WILLOWBROOK,7850015A,2959,178,N,0,VBM PORTION,18,1,1,13,0,1,0,0,0,2,0,0,0,0,0,0
WILLOWBROOK,7850015A,2959,178,N,891,TOTAL,58,1,2,45,1,1,0,0,0,4,0,1,0,0,0,0
WILLOWBROOK,7850017A,2960,178,N,1087,POLLING PLACE,46,4,1,36,2,0,1,0,0,1,0,0,0,0,0,0
WILLOWBROOK,7850017A,2960,178,N,0,VBM PORTION,29,1,0,24,0,0,0,1,0,0,0,3,0,0,0,0
WILLOWBROOK,7850017A,2960,178,N,1087,TOTAL,75,5,1,60,2,0,1,1,0,1,0,3,0,0,0,0
WILLOWBROOK,7850024A,2961,178,N,919,POLLING PLACE,32,1,0,24,0,0,1,1,0,0,0,3,0,0,0,0
WILLOWBROOK,7850024A,2961,178,N,0,VBM PORTION,16,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0
WILLOWBROOK,7850024A,2961,178,N,919,TOTAL,48,1,0,38,0,0,1,1,0,0,0,4,0,0,0,0
WILLOWBROOK,7850042A,2962,178,N,446,POLLING PLACE,24,4,1,16,0,1,0,0,0,0,0,1,0,0,0,0
WILLOWBROOK,7850042A,2962,178,N,0,VBM PORTION,23,0,0,14,0,0,0,0,0,4,0,3,0,0,0,1
WILLOWBROOK,7850042A,2962,178,N,446,TOTAL,47,4,1,30,0,1,0,0,0,4,0,4,0,0,0,1
WILLOWBROOK,7850043A,2963,178,N,886,POLLING PLACE,48,0,0,43,0,1,0,0,0,0,0,2,1,0,0,0
WILLOWBROOK,7850043A,2963,178,N,0,VBM PORTION,49,0,0,40,0,1,0,0,0,2,0,1,1,0,0,0
WILLOWBROOK,7850043A,2963,178,N,886,TOTAL,97,0,0,83,0,2,0,0,0,2,0,3,2,0,0,0
WILLOWBROOK,7850044A,2964,178,N,947,POLLING PLACE,82,0,0,71,3,0,0,0,0,0,0,1,0,0,1,0
WILLOWBROOK,7850044A,2964,178,N,0,VBM PORTION,60,0,1,50,0,0,2,0,1,2,0,2,0,0,1,0
WILLOWBROOK,7850044A,2964,178,N,947,TOTAL,142,0,1,121,3,0,2,0,1,2,0,3,0,0,2,0
WILLOWBROOK,7850050A,2965,178,N,1028,POLLING PLACE,96,0,0,82,2,1,0,0,1,2,0,4,0,0,0,0
WILLOWBROOK,7850050A,2965,178,N,0,VBM PORTION,60,0,0,52,0,1,0,0,1,1,0,1,0,0,0,0
WILLOWBROOK,7850050A,2965,178,N,1028,TOTAL,156,0,0,134,2,2,0,0,2,3,0,5,0,0,0,0
WILLOWBROOK,7850204A,2966,178,N,1053,POLLING PLACE,53,7,0,33,0,4,0,0,0,1,0,4,1,0,0,0
WILLOWBROOK,7850204A,2966,178,N,0,VBM PORTION,14,1,0,11,0,0,0,0,0,0,0,0,1,0,0,0
WILLOWBROOK,7850204A,2966,178,N,1053,TOTAL,67,8,0,44,0,4,0,0,0,1,0,4,2,0,0,0
WILSONA,7900005A,2967,3,N,1029,POLLING PLACE,70,1,0,28,0,0,1,5,9,20,0,1,0,1,1,1
WILSONA,7900005A,2967,3,N,0,VBM PORTION,75,1,0,35,0,2,0,0,11,12,1,2,0,3,1,0
WILSONA,7900005A,2967,3,N,1029,TOTAL,145,2,0,63,0,2,1,5,20,32,1,3,0,4,2,1
WILSONA,7900006A,2968,3,N,861,POLLING PLACE,73,0,1,18,0,3,1,2,24,14,1,2,1,2,2,0
WILSONA,7900006A,2968,3,N,0,VBM PORTION,63,2,0,19,1,1,2,2,12,15,0,2,1,1,1,0
WILSONA,7900006A,2968,3,N,861,TOTAL,136,2,1,37,1,4,3,4,36,29,1,4,2,3,3,0
WILSONA,7900008A,2969,3,N,1154,POLLING PLACE,67,3,0,25,0,0,0,0,21,12,1,1,0,3,0,0
WILSONA,7900008A,2969,3,N,0,VBM PORTION,109,0,3,44,1,2,2,0,25,23,0,1,0,2,3,0
WILSONA,7900008A,2969,3,N,1154,TOTAL,176,3,3,69,1,2,2,0,46,35,1,2,0,5,3,0
WILSONA,7900009A,2970,3,N,720,POLLING PLACE,52,1,0,13,0,4,1,2,11,13,0,3,0,2,0,0
WILSONA,7900009A,2970,3,N,0,VBM PORTION,40,1,0,17,0,0,0,0,11,8,0,2,0,1,0,0
WILSONA,7900009A,2970,3,N,720,TOTAL,92,2,0,30,0,4,1,2,22,21,0,5,0,3,0,0
WILSONA,7900010A,2971,3,N,900,POLLING PLACE,63,2,0,16,1,0,0,2,17,20,0,0,0,0,0,0
WILSONA,7900010A,2971,3,N,0,VBM PORTION,77,2,0,22,1,2,0,0,19,27,0,0,0,3,0,0
WILSONA,7900010A,2971,3,N,900,TOTAL,140,4,0,38,2,2,0,2,36,47,0,0,0,3,0,0
WILSONA,7900011A,2972,3,N,896,POLLING PLACE,112,3,0,38,0,4,1,2,36,19,2,2,0,1,1,1
WILSONA,7900011A,2972,3,N,0,VBM PORTION,56,0,0,25,0,2,1,2,11,12,0,0,0,1,1,0
WILSONA,7900011A,2972,3,N,896,TOTAL,168,3,0,63,0,6,2,4,47,31,2,2,0,2,2,1
LOS ANGELES,9000002A,2973,116,N,839,POLLING PLACE,110,0,0,79,0,1,0,1,18,4,1,0,0,0,2,0
LOS ANGELES,9000002A,2973,116,N,0,VBM PORTION,102,2,0,68,0,0,0,3,12,13,0,0,0,1,0,0
LOS ANGELES,9000002A,2973,116,N,839,TOTAL,212,2,0,147,0,1,0,4,30,17,1,0,0,1,2,0
LOS ANGELES,9000003A,2974,154,N,825,POLLING PLACE,124,5,0,100,0,0,0,0,6,4,0,1,0,0,3,0
LOS ANGELES,9000003A,2974,154,N,0,VBM PORTION,80,1,0,69,0,1,0,0,2,2,0,0,0,0,3,0
LOS ANGELES,9000003A,2974,154,N,825,TOTAL,204,6,0,169,0,1,0,0,8,6,0,1,0,0,6,0
LOS ANGELES,9000004A,2975,158,N,1045,POLLING PLACE,143,1,3,89,0,1,0,0,33,12,0,2,0,1,1,0
LOS ANGELES,9000004A,2975,158,N,0,VBM PORTION,108,2,2,64,0,1,0,0,22,12,0,0,1,0,2,1
LOS ANGELES,9000004A,2975,158,N,1045,TOTAL,251,3,5,153,0,2,0,0,55,24,0,2,1,1,3,1
LOS ANGELES,9000006A,2976,86,N,1290,POLLING PLACE,127,0,0,101,0,2,1,1,10,5,0,0,0,0,1,1
LOS ANGELES,9000006A,2976,86,N,0,VBM PORTION,172,3,0,128,0,3,0,0,19,8,0,2,0,0,4,0
LOS ANGELES,9000006A,2976,86,N,1290,TOTAL,299,3,0,229,0,5,1,1,29,13,0,2,0,0,5,1
LOS ANGELES,9000008A,2977,26,N,1337,POLLING PLACE,85,2,1,44,0,0,0,1,19,14,1,1,0,1,0,0
LOS ANGELES,9000008A,2977,26,N,0,VBM PORTION,72,2,0,43,0,1,2,0,7,8,0,0,0,2,3,0
LOS ANGELES,9000008A,2977,26,N,1337,TOTAL,157,4,1,87,0,1,2,1,26,22,1,1,0,3,3,0
LOS ANGELES,9000009A,2978,15,N,810,POLLING PLACE,54,0,1,32,2,2,0,0,5,11,1,0,0,0,0,0
LOS ANGELES,9000009A,2978,15,N,0,VBM PORTION,41,1,0,21,1,1,0,0,5,6,0,1,0,2,1,0
LOS ANGELES,9000009A,2978,15,N,810,TOTAL,95,1,1,53,3,3,0,0,10,17,1,1,0,2,1,0
LOS ANGELES,9000016A,2979,14,N,750,POLLING PLACE,100,0,1,45,0,0,0,4,36,13,0,0,0,0,0,0
LOS ANGELES,9000016A,2979,14,N,0,VBM PORTION,91,0,0,44,0,1,0,3,31,10,0,1,0,0,0,0
LOS ANGELES,9000016A,2979,14,N,750,TOTAL,191,0,1,89,0,1,0,7,67,23,0,1,0,0,0,0
LOS ANGELES,9000017A,2980,14,N,1231,POLLING PLACE,160,2,0,84,0,0,0,0,46,17,1,2,1,1,1,0
LOS ANGELES,9000017A,2980,14,N,0,VBM PORTION,126,0,2,78,0,0,0,1,25,12,0,0,0,2,1,0
LOS ANGELES,9000017A,2980,14,N,1231,TOTAL,286,2,2,162,0,0,0,1,71,29,1,2,1,3,2,0
LOS ANGELES,9000019A,2981,15,N,852,POLLING PLACE,87,2,0,48,0,0,0,0,13,16,0,2,0,1,1,0
LOS ANGELES,9000019A,2981,15,N,0,VBM PORTION,77,2,0,42,1,0,0,1,13,13,1,0,0,0,0,0
LOS ANGELES,9000019A,2981,15,N,852,TOTAL,164,4,0,90,1,0,0,1,26,29,1,2,0,1,1,0
LOS ANGELES,9000020A,6177,158,Y,0,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9000020A,6177,158,Y,0,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9000020A,6177,158,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOS ANGELES,9000021A,2982,26,N,1492,POLLING PLACE,111,1,0,42,1,1,0,1,36,23,0,2,0,0,0,0
LOS ANGELES,9000021A,2982,26,N,0,VBM PORTION,181,0,1,56,0,2,0,4,48,48,1,2,1,1,3,1
LOS ANGELES,9000021A,2982,26,N,1492,TOTAL,292,1,1,98,1,3,0,5,84,71,1,4,1,1,3,1
LOS ANGELES,9000023A,2983,14,N,1109,POLLING PLACE,143,1,1,46,0,0,0,1,60,26,0,0,3,0,2,1
LOS ANGELES,9000023A,2983,14,N,0,VBM PORTION,125,0,0,61,0,0,0,1,37,21,0,0,0,0,2,0
LOS ANGELES,9000023A,2983,14,N,1109,TOTAL,268,1,1,107,0,0,0,2,97,47,0,0,3,0,4,1
