LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,SHANNON L KNIGHT,DEBRA L LOSNICK
SANTA CLARITA,6220034A,2359,10,N,804,POLLING PLACE,45,30,9
SANTA CLARITA,6220034A,2359,10,N,0,VBM PORTION,78,45,18
SANTA CLARITA,6220034A,2359,10,N,804,TOTAL,123,75,27
SANTA CLARITA,6220037B,2360,10,N,617,POLLING PLACE,53,31,12
SANTA CLARITA,6220037B,2360,10,N,0,VBM PORTION,53,24,11
SANTA CLARITA,6220037B,2360,10,N,617,TOTAL,106,55,23
SANTA CLARITA,6220038A,2361,10,N,1191,POLLING PLACE,136,73,35
SANTA CLARITA,6220038A,2361,10,N,0,VBM PORTION,198,93,39
SANTA CLARITA,6220038A,2361,10,N,1191,TOTAL,334,166,74
SANTA CLARITA,6220040A,2362,10,N,1114,POLLING PLACE,83,47,25
SANTA CLARITA,6220040A,2362,10,N,0,VBM PORTION,88,65,17
SANTA CLARITA,6220040A,2362,10,N,1114,TOTAL,171,112,42
SANTA CLARITA,6220041A,2363,10,N,1369,POLLING PLACE,139,86,25
SANTA CLARITA,6220041A,2363,10,N,0,VBM PORTION,198,102,40
SANTA CLARITA,6220041A,2363,10,N,1369,TOTAL,337,188,65
SANTA CLARITA,6220042A,2364,10,N,1295,POLLING PLACE,98,55,24
SANTA CLARITA,6220042A,2364,10,N,0,VBM PORTION,177,113,34
SANTA CLARITA,6220042A,2364,10,N,1295,TOTAL,275,168,58
SANTA CLARITA,6220043A,2365,10,N,1279,POLLING PLACE,138,79,30
SANTA CLARITA,6220043A,2365,10,N,0,VBM PORTION,207,108,46
SANTA CLARITA,6220043A,2365,10,N,1279,TOTAL,345,187,76
SANTA CLARITA,6220044A,2366,10,N,1012,POLLING PLACE,95,53,24
SANTA CLARITA,6220044A,2366,10,N,0,VBM PORTION,133,65,38
SANTA CLARITA,6220044A,2366,10,N,1012,TOTAL,228,118,62
SANTA CLARITA,6220046B,2367,10,N,958,POLLING PLACE,48,27,11
SANTA CLARITA,6220046B,2367,10,N,0,VBM PORTION,67,39,9
SANTA CLARITA,6220046B,2367,10,N,958,TOTAL,115,66,20
SANTA CLARITA,6220047A,2368,10,N,1089,POLLING PLACE,97,62,14
SANTA CLARITA,6220047A,2368,10,N,0,VBM PORTION,140,78,30
SANTA CLARITA,6220047A,2368,10,N,1089,TOTAL,237,140,44
SANTA CLARITA,6220049A,2369,10,N,1026,POLLING PLACE,108,61,18
SANTA CLARITA,6220049A,2369,10,N,0,VBM PORTION,135,80,30
SANTA CLARITA,6220049A,2369,10,N,1026,TOTAL,243,141,48
SANTA CLARITA,6220051A,2370,10,N,992,POLLING PLACE,60,38,10
SANTA CLARITA,6220051A,2370,10,N,0,VBM PORTION,128,71,21
SANTA CLARITA,6220051A,2370,10,N,992,TOTAL,188,109,31
SANTA CLARITA,6220052A,2371,10,N,724,POLLING PLACE,119,71,22
SANTA CLARITA,6220052A,2371,10,N,0,VBM PORTION,78,48,15
SANTA CLARITA,6220052A,2371,10,N,724,TOTAL,197,119,37
SANTA CLARITA,6220053A,2372,10,N,1119,POLLING PLACE,115,70,23
SANTA CLARITA,6220053A,2372,10,N,0,VBM PORTION,118,66,24
SANTA CLARITA,6220053A,2372,10,N,1119,TOTAL,233,136,47
SANTA CLARITA,6220054A,2373,10,N,1088,POLLING PLACE,128,76,19
SANTA CLARITA,6220054A,2373,10,N,0,VBM PORTION,104,57,26
SANTA CLARITA,6220054A,2373,10,N,1088,TOTAL,232,133,45
SANTA CLARITA,6220055A,2374,10,N,1216,POLLING PLACE,137,88,29
SANTA CLARITA,6220055A,2374,10,N,0,VBM PORTION,123,71,17
SANTA CLARITA,6220055A,2374,10,N,1216,TOTAL,260,159,46
SANTA CLARITA,6220061A,2375,10,N,1210,POLLING PLACE,145,94,20
SANTA CLARITA,6220061A,2375,10,N,0,VBM PORTION,109,67,23
SANTA CLARITA,6220061A,2375,10,N,1210,TOTAL,254,161,43
SANTA CLARITA,6220063A,2376,10,N,1408,POLLING PLACE,109,69,15
SANTA CLARITA,6220063A,2376,10,N,0,VBM PORTION,131,66,38
SANTA CLARITA,6220063A,2376,10,N,1408,TOTAL,240,135,53
SANTA CLARITA,6220064B,2377,10,N,604,POLLING PLACE,67,45,8
SANTA CLARITA,6220064B,2377,10,N,0,VBM PORTION,64,33,16
SANTA CLARITA,6220064B,2377,10,N,604,TOTAL,131,78,24
SANTA CLARITA,6220065A,2378,10,N,1249,POLLING PLACE,111,61,28
SANTA CLARITA,6220065A,2378,10,N,0,VBM PORTION,132,76,35
SANTA CLARITA,6220065A,2378,10,N,1249,TOTAL,243,137,63
SANTA CLARITA,6220067A,2379,10,N,1297,POLLING PLACE,98,53,26
SANTA CLARITA,6220067A,2379,10,N,0,VBM PORTION,137,89,34
SANTA CLARITA,6220067A,2379,10,N,1297,TOTAL,235,142,60
SANTA CLARITA,6220069A,2380,10,N,1307,POLLING PLACE,105,62,21
SANTA CLARITA,6220069A,2380,10,N,0,VBM PORTION,77,35,26
SANTA CLARITA,6220069A,2380,10,N,1307,TOTAL,182,97,47
SANTA CLARITA,6220071A,2381,10,N,1002,POLLING PLACE,80,51,17
SANTA CLARITA,6220071A,2381,10,N,0,VBM PORTION,98,49,21
SANTA CLARITA,6220071A,2381,10,N,1002,TOTAL,178,100,38
SANTA CLARITA,6220073B,2382,10,N,1086,POLLING PLACE,60,28,21
SANTA CLARITA,6220073B,2382,10,N,0,VBM PORTION,84,50,20
SANTA CLARITA,6220073B,2382,10,N,1086,TOTAL,144,78,41
SANTA CLARITA,6220074A,2383,10,N,1237,POLLING PLACE,91,57,21
SANTA CLARITA,6220074A,2383,10,N,0,VBM PORTION,87,53,19
SANTA CLARITA,6220074A,2383,10,N,1237,TOTAL,178,110,40
SANTA CLARITA,6220075A,2384,10,N,1262,POLLING PLACE,112,74,21
SANTA CLARITA,6220075A,2384,10,N,0,VBM PORTION,124,79,25
SANTA CLARITA,6220075A,2384,10,N,1262,TOTAL,236,153,46
SANTA CLARITA,6220076A,2385,10,N,1468,POLLING PLACE,282,147,62
SANTA CLARITA,6220076A,2385,10,N,0,VBM PORTION,398,209,76
SANTA CLARITA,6220076A,2385,10,N,1468,TOTAL,680,356,138
SANTA CLARITA,6220078A,2386,10,N,937,POLLING PLACE,60,40,7
SANTA CLARITA,6220078A,2386,10,N,0,VBM PORTION,79,43,17
SANTA CLARITA,6220078A,2386,10,N,937,TOTAL,139,83,24
SANTA CLARITA,6220080A,2387,10,N,1214,POLLING PLACE,96,66,14
SANTA CLARITA,6220080A,2387,10,N,0,VBM PORTION,122,66,38
SANTA CLARITA,6220080A,2387,10,N,1214,TOTAL,218,132,52
SANTA CLARITA,6220081A,2388,10,N,1076,POLLING PLACE,108,55,30
SANTA CLARITA,6220081A,2388,10,N,0,VBM PORTION,112,55,27
SANTA CLARITA,6220081A,2388,10,N,1076,TOTAL,220,110,57
SANTA CLARITA,6220081C,6146,10,Y,201,POLLING PLACE,0,0,0
SANTA CLARITA,6220081C,6146,10,Y,0,VBM PORTION,37,21,9
SANTA CLARITA,6220081C,6146,10,Y,201,TOTAL,37,21,9
SANTA CLARITA,6220082C,6147,10,Y,0,POLLING PLACE,0,0,0
SANTA CLARITA,6220082C,6147,10,Y,0,VBM PORTION,0,0,0
SANTA CLARITA,6220082C,6147,10,Y,0,TOTAL,0,0,0
SANTA CLARITA,6220083A,2389,10,N,898,POLLING PLACE,36,20,6
SANTA CLARITA,6220083A,2389,10,N,0,VBM PORTION,84,48,23
SANTA CLARITA,6220083A,2389,10,N,898,TOTAL,120,68,29
SANTA CLARITA,6220086A,2390,10,N,1330,POLLING PLACE,97,49,26
SANTA CLARITA,6220086A,2390,10,N,0,VBM PORTION,83,48,20
SANTA CLARITA,6220086A,2390,10,N,1330,TOTAL,180,97,46
SANTA CLARITA,6220087A,2391,10,N,962,POLLING PLACE,81,39,22
SANTA CLARITA,6220087A,2391,10,N,0,VBM PORTION,133,77,29
SANTA CLARITA,6220087A,2391,10,N,962,TOTAL,214,116,51
SANTA CLARITA,6220088A,2392,10,N,904,POLLING PLACE,88,49,23
SANTA CLARITA,6220088A,2392,10,N,0,VBM PORTION,116,66,26
SANTA CLARITA,6220088A,2392,10,N,904,TOTAL,204,115,49
SANTA CLARITA,6220090A,2393,10,N,949,POLLING PLACE,135,77,16
SANTA CLARITA,6220090A,2393,10,N,0,VBM PORTION,159,94,25
SANTA CLARITA,6220090A,2393,10,N,949,TOTAL,294,171,41
SANTA CLARITA,6220091A,2394,10,N,927,POLLING PLACE,132,82,16
SANTA CLARITA,6220091A,2394,10,N,0,VBM PORTION,117,74,22
SANTA CLARITA,6220091A,2394,10,N,927,TOTAL,249,156,38
SANTA CLARITA,6220093A,2395,10,N,996,POLLING PLACE,112,56,19
SANTA CLARITA,6220093A,2395,10,N,0,VBM PORTION,152,95,22
SANTA CLARITA,6220093A,2395,10,N,996,TOTAL,264,151,41
SANTA CLARITA,6220094A,2396,10,N,923,POLLING PLACE,46,25,12
SANTA CLARITA,6220094A,2396,10,N,0,VBM PORTION,64,40,13
SANTA CLARITA,6220094A,2396,10,N,923,TOTAL,110,65,25
SANTA CLARITA,6220096A,2397,10,N,1226,POLLING PLACE,100,59,19
SANTA CLARITA,6220096A,2397,10,N,0,VBM PORTION,92,41,29
SANTA CLARITA,6220096A,2397,10,N,1226,TOTAL,192,100,48
SANTA CLARITA,6220098B,2398,10,N,1393,POLLING PLACE,115,68,18
SANTA CLARITA,6220098B,2398,10,N,0,VBM PORTION,193,106,26
SANTA CLARITA,6220098B,2398,10,N,1393,TOTAL,308,174,44
SANTA CLARITA,6220101B,2399,10,N,1222,POLLING PLACE,132,72,24
SANTA CLARITA,6220101B,2399,10,N,0,VBM PORTION,167,84,49
SANTA CLARITA,6220101B,2399,10,N,1222,TOTAL,299,156,73
SANTA CLARITA,6220102A,2400,10,N,1318,POLLING PLACE,122,73,32
SANTA CLARITA,6220102A,2400,10,N,0,VBM PORTION,132,87,24
SANTA CLARITA,6220102A,2400,10,N,1318,TOTAL,254,160,56
SANTA CLARITA,6220103A,2401,10,N,881,POLLING PLACE,107,48,27
SANTA CLARITA,6220103A,2401,10,N,0,VBM PORTION,167,91,34
SANTA CLARITA,6220103A,2401,10,N,881,TOTAL,274,139,61
SANTA CLARITA,6220105A,2402,10,N,868,POLLING PLACE,88,53,16
SANTA CLARITA,6220105A,2402,10,N,0,VBM PORTION,95,57,18
SANTA CLARITA,6220105A,2402,10,N,868,TOTAL,183,110,34
SANTA CLARITA,6220106A,2403,10,N,1043,POLLING PLACE,130,71,24
SANTA CLARITA,6220106A,2403,10,N,0,VBM PORTION,90,45,23
SANTA CLARITA,6220106A,2403,10,N,1043,TOTAL,220,116,47
SANTA CLARITA,6220107A,2404,10,N,1398,POLLING PLACE,96,50,24
SANTA CLARITA,6220107A,2404,10,N,0,VBM PORTION,159,97,31
SANTA CLARITA,6220107A,2404,10,N,1398,TOTAL,255,147,55
SANTA CLARITA,6220108A,2405,10,N,925,POLLING PLACE,66,43,11
SANTA CLARITA,6220108A,2405,10,N,0,VBM PORTION,99,63,17
SANTA CLARITA,6220108A,2405,10,N,925,TOTAL,165,106,28
SANTA CLARITA,6220109A,2406,10,N,1511,POLLING PLACE,90,52,17
SANTA CLARITA,6220109A,2406,10,N,0,VBM PORTION,253,130,66
SANTA CLARITA,6220109A,2406,10,N,1511,TOTAL,343,182,83
SANTA CLARITA,6220113A,2407,10,N,817,POLLING PLACE,124,78,28
SANTA CLARITA,6220113A,2407,10,N,0,VBM PORTION,108,60,23
SANTA CLARITA,6220113A,2407,10,N,817,TOTAL,232,138,51
SANTA CLARITA,6220114A,2408,10,N,1250,POLLING PLACE,73,40,16
SANTA CLARITA,6220114A,2408,10,N,0,VBM PORTION,103,64,18
SANTA CLARITA,6220114A,2408,10,N,1250,TOTAL,176,104,34
SANTA CLARITA,6220115A,2409,10,N,1017,POLLING PLACE,105,58,20
SANTA CLARITA,6220115A,2409,10,N,0,VBM PORTION,82,53,15
SANTA CLARITA,6220115A,2409,10,N,1017,TOTAL,187,111,35
SANTA CLARITA,6220116A,2410,10,N,1081,POLLING PLACE,86,51,14
SANTA CLARITA,6220116A,2410,10,N,0,VBM PORTION,117,69,24
SANTA CLARITA,6220116A,2410,10,N,1081,TOTAL,203,120,38
SANTA CLARITA,6220118A,2411,10,N,813,POLLING PLACE,21,14,3
SANTA CLARITA,6220118A,2411,10,N,0,VBM PORTION,45,21,11
SANTA CLARITA,6220118A,2411,10,N,813,TOTAL,66,35,14
SANTA CLARITA,6220126A,2412,10,N,1099,POLLING PLACE,97,51,28
SANTA CLARITA,6220126A,2412,10,N,0,VBM PORTION,135,68,31
SANTA CLARITA,6220126A,2412,10,N,1099,TOTAL,232,119,59
SANTA CLARITA,6220127A,2413,10,N,709,POLLING PLACE,29,19,6
SANTA CLARITA,6220127A,2413,10,N,0,VBM PORTION,53,27,17
SANTA CLARITA,6220127A,2413,10,N,709,TOTAL,82,46,23
SANTA CLARITA,6220132A,2414,10,N,597,POLLING PLACE,50,27,8
SANTA CLARITA,6220132A,2414,10,N,0,VBM PORTION,68,52,8
SANTA CLARITA,6220132A,2414,10,N,597,TOTAL,118,79,16
SANTA CLARITA,6220135A,2415,10,N,920,POLLING PLACE,77,52,8
SANTA CLARITA,6220135A,2415,10,N,0,VBM PORTION,108,64,22
SANTA CLARITA,6220135A,2415,10,N,920,TOTAL,185,116,30
SANTA CLARITA,6220136A,2416,10,N,1297,POLLING PLACE,116,59,15
SANTA CLARITA,6220136A,2416,10,N,0,VBM PORTION,176,102,35
SANTA CLARITA,6220136A,2416,10,N,1297,TOTAL,292,161,50
SANTA CLARITA,6220139A,2417,10,N,1297,POLLING PLACE,87,48,21
SANTA CLARITA,6220139A,2417,10,N,0,VBM PORTION,124,53,43
SANTA CLARITA,6220139A,2417,10,N,1297,TOTAL,211,101,64
SANTA CLARITA,6220141A,2418,10,N,817,POLLING PLACE,68,35,22
SANTA CLARITA,6220141A,2418,10,N,0,VBM PORTION,95,61,21
SANTA CLARITA,6220141A,2418,10,N,817,TOTAL,163,96,43
SANTA CLARITA,6220142A,2419,10,N,1307,POLLING PLACE,101,61,19
SANTA CLARITA,6220142A,2419,10,N,0,VBM PORTION,94,62,19
SANTA CLARITA,6220142A,2419,10,N,1307,TOTAL,195,123,38
SANTA CLARITA,6220145A,2420,10,N,1178,POLLING PLACE,93,55,17
SANTA CLARITA,6220145A,2420,10,N,0,VBM PORTION,110,56,23
SANTA CLARITA,6220145A,2420,10,N,1178,TOTAL,203,111,40
SANTA CLARITA,6220146A,2421,10,N,1374,POLLING PLACE,120,62,26
SANTA CLARITA,6220146A,2421,10,N,0,VBM PORTION,147,79,23
SANTA CLARITA,6220146A,2421,10,N,1374,TOTAL,267,141,49
SANTA CLARITA,6220148A,2422,10,N,1451,POLLING PLACE,131,74,25
SANTA CLARITA,6220148A,2422,10,N,0,VBM PORTION,253,121,72
SANTA CLARITA,6220148A,2422,10,N,1451,TOTAL,384,195,97
SANTA CLARITA,6220149A,2423,10,N,820,POLLING PLACE,54,33,12
SANTA CLARITA,6220149A,2423,10,N,0,VBM PORTION,60,39,14
SANTA CLARITA,6220149A,2423,10,N,820,TOTAL,114,72,26
SANTA CLARITA,6220151A,6148,24,Y,0,POLLING PLACE,0,0,0
SANTA CLARITA,6220151A,6148,24,Y,0,VBM PORTION,0,0,0
SANTA CLARITA,6220151A,6148,24,Y,0,TOTAL,0,0,0
SANTA CLARITA,6220153A,6149,21,Y,1,POLLING PLACE,0,0,0
SANTA CLARITA,6220153A,6149,21,Y,0,VBM PORTION,0,0,0
SANTA CLARITA,6220153A,6149,21,Y,1,TOTAL,0,0,0
SANTA CLARITA,6220155A,2424,10,N,641,POLLING PLACE,48,27,13
SANTA CLARITA,6220155A,2424,10,N,0,VBM PORTION,82,49,14
SANTA CLARITA,6220155A,2424,10,N,641,TOTAL,130,76,27
SANTA CLARITA,6220160A,2425,10,N,1037,POLLING PLACE,63,37,14
SANTA CLARITA,6220160A,2425,10,N,0,VBM PORTION,76,36,18
SANTA CLARITA,6220160A,2425,10,N,1037,TOTAL,139,73,32
SANTA CLARITA,6220161A,2426,10,N,1249,POLLING PLACE,36,22,9
SANTA CLARITA,6220161A,2426,10,N,0,VBM PORTION,30,19,3
SANTA CLARITA,6220161A,2426,10,N,1249,TOTAL,66,41,12
SANTA CLARITA,6220163A,2427,10,N,1162,POLLING PLACE,52,31,11
SANTA CLARITA,6220163A,2427,10,N,0,VBM PORTION,75,49,17
SANTA CLARITA,6220163A,2427,10,N,1162,TOTAL,127,80,28
SANTA CLARITA,6220164A,2428,10,N,1048,POLLING PLACE,67,43,11
SANTA CLARITA,6220164A,2428,10,N,0,VBM PORTION,106,46,40
SANTA CLARITA,6220164A,2428,10,N,1048,TOTAL,173,89,51
SANTA CLARITA,6220166A,2429,3,N,673,POLLING PLACE,69,46,11
SANTA CLARITA,6220166A,2429,3,N,0,VBM PORTION,52,30,12
SANTA CLARITA,6220166A,2429,3,N,673,TOTAL,121,76,23
SANTA CLARITA,6220167C,2430,3,N,833,POLLING PLACE,88,61,14
SANTA CLARITA,6220167C,2430,3,N,0,VBM PORTION,82,54,14
SANTA CLARITA,6220167C,2430,3,N,833,TOTAL,170,115,28
SANTA CLARITA,6220168A,6150,10,Y,315,POLLING PLACE,0,0,0
SANTA CLARITA,6220168A,6150,10,Y,0,VBM PORTION,56,31,13
SANTA CLARITA,6220168A,6150,10,Y,315,TOTAL,56,31,13
SANTA CLARITA,6220170A,2431,3,N,1256,POLLING PLACE,99,66,18
SANTA CLARITA,6220170A,2431,3,N,0,VBM PORTION,122,80,14
SANTA CLARITA,6220170A,2431,3,N,1256,TOTAL,221,146,32
SANTA CLARITA,6220176A,2432,3,N,1290,POLLING PLACE,87,50,16
SANTA CLARITA,6220176A,2432,3,N,0,VBM PORTION,166,104,26
SANTA CLARITA,6220176A,2432,3,N,1290,TOTAL,253,154,42
SANTA CLARITA,6220179A,2433,3,N,914,POLLING PLACE,71,42,11
SANTA CLARITA,6220179A,2433,3,N,0,VBM PORTION,110,72,18
SANTA CLARITA,6220179A,2433,3,N,914,TOTAL,181,114,29
SANTA CLARITA,6220180A,2434,3,N,1045,POLLING PLACE,86,54,18
SANTA CLARITA,6220180A,2434,3,N,0,VBM PORTION,96,52,21
SANTA CLARITA,6220180A,2434,3,N,1045,TOTAL,182,106,39
SANTA CLARITA,6220182A,2435,10,N,995,POLLING PLACE,110,63,25
SANTA CLARITA,6220182A,2435,10,N,0,VBM PORTION,126,72,27
SANTA CLARITA,6220182A,2435,10,N,995,TOTAL,236,135,52
SANTA CLARITA,6220183A,2436,10,N,1006,POLLING PLACE,66,33,20
SANTA CLARITA,6220183A,2436,10,N,0,VBM PORTION,119,55,32
SANTA CLARITA,6220183A,2436,10,N,1006,TOTAL,185,88,52
SANTA CLARITA,6220185A,6151,10,Y,437,POLLING PLACE,0,0,0
SANTA CLARITA,6220185A,6151,10,Y,0,VBM PORTION,186,93,60
SANTA CLARITA,6220185A,6151,10,Y,437,TOTAL,186,93,60
SANTA CLARITA,6220186A,2437,10,N,697,POLLING PLACE,84,55,14
SANTA CLARITA,6220186A,2437,10,N,0,VBM PORTION,82,53,16
SANTA CLARITA,6220186A,2437,10,N,697,TOTAL,166,108,30
SANTA CLARITA,6220190A,2438,10,N,646,POLLING PLACE,20,15,4
SANTA CLARITA,6220190A,2438,10,N,0,VBM PORTION,42,15,18
SANTA CLARITA,6220190A,2438,10,N,646,TOTAL,62,30,22
SANTA CLARITA,6220191A,6152,24,Y,42,POLLING PLACE,0,0,0
SANTA CLARITA,6220191A,6152,24,Y,0,VBM PORTION,4,3,1
SANTA CLARITA,6220191A,6152,24,Y,42,TOTAL,4,3,1
SANTA CLARITA,6220193A,2439,10,N,575,POLLING PLACE,54,38,9
SANTA CLARITA,6220193A,2439,10,N,0,VBM PORTION,73,37,19
SANTA CLARITA,6220193A,2439,10,N,575,TOTAL,127,75,28
SANTA CLARITA,6220194A,2440,10,N,751,POLLING PLACE,62,32,15
SANTA CLARITA,6220194A,2440,10,N,0,VBM PORTION,39,24,11
SANTA CLARITA,6220194A,2440,10,N,751,TOTAL,101,56,26
SANTA FE SPRINGS,6230001A,2441,132,N,1107,POLLING PLACE,61,38,12
SANTA FE SPRINGS,6230001A,2441,132,N,0,VBM PORTION,67,29,19
SANTA FE SPRINGS,6230001A,2441,132,N,1107,TOTAL,128,67,31
SANTA FE SPRINGS,6230004A,2442,132,N,997,POLLING PLACE,78,44,24
SANTA FE SPRINGS,6230004A,2442,132,N,0,VBM PORTION,65,35,17
SANTA FE SPRINGS,6230004A,2442,132,N,997,TOTAL,143,79,41
SANTA FE SPRINGS,6230006A,2443,132,N,1196,POLLING PLACE,110,61,29
SANTA FE SPRINGS,6230006A,2443,132,N,0,VBM PORTION,59,32,18
SANTA FE SPRINGS,6230006A,2443,132,N,1196,TOTAL,169,93,47
SANTA FE SPRINGS,6230008A,2444,132,N,839,POLLING PLACE,74,45,18
SANTA FE SPRINGS,6230008A,2444,132,N,0,VBM PORTION,54,26,16
SANTA FE SPRINGS,6230008A,2444,132,N,839,TOTAL,128,71,34
SANTA FE SPRINGS,6230009A,2445,132,N,970,POLLING PLACE,75,39,19
SANTA FE SPRINGS,6230009A,2445,132,N,0,VBM PORTION,95,54,24
SANTA FE SPRINGS,6230009A,2445,132,N,970,TOTAL,170,93,43
SANTA FE SPRINGS,6230010A,2446,132,N,1033,POLLING PLACE,62,36,18
SANTA FE SPRINGS,6230010A,2446,132,N,0,VBM PORTION,24,14,7
SANTA FE SPRINGS,6230010A,2446,132,N,1033,TOTAL,86,50,25
SANTA FE SPRINGS,6230011A,2447,132,N,1266,POLLING PLACE,69,24,30
SANTA FE SPRINGS,6230011A,2447,132,N,0,VBM PORTION,68,31,29
SANTA FE SPRINGS,6230011A,2447,132,N,1266,TOTAL,137,55,59
SANTA FE SPRINGS,6230018A,2448,132,N,938,POLLING PLACE,72,44,20
SANTA FE SPRINGS,6230018A,2448,132,N,0,VBM PORTION,61,33,16
SANTA FE SPRINGS,6230018A,2448,132,N,938,TOTAL,133,77,36
SANTA FE SPRINGS,6230051A,2449,132,N,1115,POLLING PLACE,69,38,18
SANTA FE SPRINGS,6230051A,2449,132,N,0,VBM PORTION,64,21,26
SANTA FE SPRINGS,6230051A,2449,132,N,1115,TOTAL,133,59,44
SANTA FE SPRINGS,6230052B,6153,132,Y,191,POLLING PLACE,0,0,0
SANTA FE SPRINGS,6230052B,6153,132,Y,0,VBM PORTION,20,11,5
SANTA FE SPRINGS,6230052B,6153,132,Y,191,TOTAL,20,11,5
SANTA FE SPRINGS,6230052L,6154,132,Y,25,POLLING PLACE,0,0,0
SANTA FE SPRINGS,6230052L,6154,132,Y,0,VBM PORTION,3,2,0
SANTA FE SPRINGS,6230052L,6154,132,Y,25,TOTAL,3,2,0
SANTA MONICA,6250001A,2450,82,N,945,POLLING PLACE,176,46,72
SANTA MONICA,6250001A,2450,82,N,0,VBM PORTION,156,42,79
SANTA MONICA,6250001A,2450,82,N,945,TOTAL,332,88,151
SANTA MONICA,6250003C,2451,82,N,1050,POLLING PLACE,228,62,95
SANTA MONICA,6250003C,2451,82,N,0,VBM PORTION,187,54,82
SANTA MONICA,6250003C,2451,82,N,1050,TOTAL,415,116,177
SANTA MONICA,6250005A,2452,82,N,1264,POLLING PLACE,194,62,60
SANTA MONICA,6250005A,2452,82,N,0,VBM PORTION,128,28,56
SANTA MONICA,6250005A,2452,82,N,1264,TOTAL,322,90,116
SANTA MONICA,6250006A,2453,82,N,1150,POLLING PLACE,242,90,89
SANTA MONICA,6250006A,2453,82,N,0,VBM PORTION,147,44,44
SANTA MONICA,6250006A,2453,82,N,1150,TOTAL,389,134,133
SANTA MONICA,6250008A,2454,82,N,1214,POLLING PLACE,162,51,45
SANTA MONICA,6250008A,2454,82,N,0,VBM PORTION,198,49,78
SANTA MONICA,6250008A,2454,82,N,1214,TOTAL,360,100,123
SANTA MONICA,6250010E,2455,82,N,1176,POLLING PLACE,167,57,66
SANTA MONICA,6250010E,2455,82,N,0,VBM PORTION,113,27,33
SANTA MONICA,6250010E,2455,82,N,1176,TOTAL,280,84,99
SANTA MONICA,6250011A,2456,82,N,1183,POLLING PLACE,160,55,52
SANTA MONICA,6250011A,2456,82,N,0,VBM PORTION,157,42,64
SANTA MONICA,6250011A,2456,82,N,1183,TOTAL,317,97,116
SANTA MONICA,6250015B,2457,82,N,1320,POLLING PLACE,214,68,83
SANTA MONICA,6250015B,2457,82,N,0,VBM PORTION,227,55,85
SANTA MONICA,6250015B,2457,82,N,1320,TOTAL,441,123,168
SANTA MONICA,6250016A,2458,82,N,1376,POLLING PLACE,234,59,95
SANTA MONICA,6250016A,2458,82,N,0,VBM PORTION,174,44,67
SANTA MONICA,6250016A,2458,82,N,1376,TOTAL,408,103,162
SANTA MONICA,6250017A,2459,82,N,1334,POLLING PLACE,285,89,105
SANTA MONICA,6250017A,2459,82,N,0,VBM PORTION,211,67,59
SANTA MONICA,6250017A,2459,82,N,1334,TOTAL,496,156,164
SANTA MONICA,6250019A,2460,82,N,1461,POLLING PLACE,137,48,49
SANTA MONICA,6250019A,2460,82,N,0,VBM PORTION,140,38,53
SANTA MONICA,6250019A,2460,82,N,1461,TOTAL,277,86,102
SANTA MONICA,6250020A,2461,82,N,1129,POLLING PLACE,184,55,68
SANTA MONICA,6250020A,2461,82,N,0,VBM PORTION,118,38,42
SANTA MONICA,6250020A,2461,82,N,1129,TOTAL,302,93,110
SANTA MONICA,6250024A,2462,82,N,824,POLLING PLACE,86,33,30
SANTA MONICA,6250024A,2462,82,N,0,VBM PORTION,61,24,18
SANTA MONICA,6250024A,2462,82,N,824,TOTAL,147,57,48
SANTA MONICA,6250025B,2463,82,N,1155,POLLING PLACE,115,45,44
SANTA MONICA,6250025B,2463,82,N,0,VBM PORTION,81,22,33
SANTA MONICA,6250025B,2463,82,N,1155,TOTAL,196,67,77
SANTA MONICA,6250026A,2464,82,N,1251,POLLING PLACE,245,72,101
SANTA MONICA,6250026A,2464,82,N,0,VBM PORTION,172,47,59
SANTA MONICA,6250026A,2464,82,N,1251,TOTAL,417,119,160
SANTA MONICA,6250029A,2465,82,N,782,POLLING PLACE,130,42,55
SANTA MONICA,6250029A,2465,82,N,0,VBM PORTION,136,51,46
SANTA MONICA,6250029A,2465,82,N,782,TOTAL,266,93,101
SANTA MONICA,6250032A,2466,82,N,1204,POLLING PLACE,162,46,62
SANTA MONICA,6250032A,2466,82,N,0,VBM PORTION,167,45,55
SANTA MONICA,6250032A,2466,82,N,1204,TOTAL,329,91,117
SANTA MONICA,6250034A,2467,82,N,1217,POLLING PLACE,222,58,81
SANTA MONICA,6250034A,2467,82,N,0,VBM PORTION,138,41,40
SANTA MONICA,6250034A,2467,82,N,1217,TOTAL,360,99,121
SANTA MONICA,6250036B,2468,82,N,1250,POLLING PLACE,170,63,62
SANTA MONICA,6250036B,2468,82,N,0,VBM PORTION,119,36,41
SANTA MONICA,6250036B,2468,82,N,1250,TOTAL,289,99,103
SANTA MONICA,6250041A,2469,82,N,1383,POLLING PLACE,129,56,43
SANTA MONICA,6250041A,2469,82,N,0,VBM PORTION,159,47,56
SANTA MONICA,6250041A,2469,82,N,1383,TOTAL,288,103,99
SANTA MONICA,6250045A,2470,82,N,1306,POLLING PLACE,138,35,59
SANTA MONICA,6250045A,2470,82,N,0,VBM PORTION,131,41,48
SANTA MONICA,6250045A,2470,82,N,1306,TOTAL,269,76,107
