LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,PAMALA F MATSUMOTO,AMY CARTER
VERNON,7450003A,6171,164,Y,0,TOTAL,0,0,0
VERNON,7450011A,6172,98,Y,60,POLLING PLACE,0,0,0
VERNON,7450011A,6172,98,Y,0,VBM PORTION,14,3,5
VERNON,7450011A,6172,98,Y,60,TOTAL,14,3,5
VETERANS ADMIN CENTER,7470001A,6173,108,Y,174,POLLING PLACE,0,0,0
VETERANS ADMIN CENTER,7470001A,6173,108,Y,0,VBM PORTION,34,13,14
VETERANS ADMIN CENTER,7470001A,6173,108,Y,174,TOTAL,34,13,14
VIEW PARK,7510001A,2752,116,N,1240,POLLING PLACE,202,44,116
VIEW PARK,7510001A,2752,116,N,0,VBM PORTION,137,37,68
VIEW PARK,7510001A,2752,116,N,1240,TOTAL,339,81,184
VIEW PARK,7510003C,2753,116,N,1359,POLLING PLACE,183,49,104
VIEW PARK,7510003C,2753,116,N,0,VBM PORTION,157,45,77
VIEW PARK,7510003C,2753,116,N,1359,TOTAL,340,94,181
VIEW PARK,7510004A,2754,116,N,768,POLLING PLACE,103,22,68
VIEW PARK,7510004A,2754,116,N,0,VBM PORTION,66,19,37
VIEW PARK,7510004A,2754,116,N,768,TOTAL,169,41,105
VIEW PARK,7510006A,2755,116,N,1279,POLLING PLACE,167,27,112
VIEW PARK,7510006A,2755,116,N,0,VBM PORTION,100,40,47
VIEW PARK,7510006A,2755,116,N,1279,TOTAL,267,67,159
VIEW PARK,7510008A,2756,116,N,1052,POLLING PLACE,173,44,97
VIEW PARK,7510008A,2756,116,N,0,VBM PORTION,136,30,67
VIEW PARK,7510008A,2756,116,N,1052,TOTAL,309,74,164
VIEW PARK,7510009B,2757,116,N,1269,POLLING PLACE,209,50,121
VIEW PARK,7510009B,2757,116,N,0,VBM PORTION,133,48,56
VIEW PARK,7510009B,2757,116,N,1269,TOTAL,342,98,177
VIEW PARK,7510010A,2758,116,N,974,POLLING PLACE,130,20,88
VIEW PARK,7510010A,2758,116,N,0,VBM PORTION,166,66,64
VIEW PARK,7510010A,2758,116,N,974,TOTAL,296,86,152
VIEW PARK,7510012A,2759,116,N,1034,POLLING PLACE,210,45,123
VIEW PARK,7510012A,2759,116,N,0,VBM PORTION,164,58,78
VIEW PARK,7510012A,2759,116,N,1034,TOTAL,374,103,201
WALNUT,7600002A,2760,120,N,590,POLLING PLACE,37,12,17
WALNUT,7600002A,2760,120,N,0,VBM PORTION,57,16,29
WALNUT,7600002A,2760,120,N,590,TOTAL,94,28,46
WALNUT,7600002D,2761,120,N,671,POLLING PLACE,58,8,34
WALNUT,7600002D,2761,120,N,0,VBM PORTION,42,18,14
WALNUT,7600002D,2761,120,N,671,TOTAL,100,26,48
WALNUT,7600003A,2762,120,N,866,POLLING PLACE,84,17,56
WALNUT,7600003A,2762,120,N,0,VBM PORTION,95,28,39
WALNUT,7600003A,2762,120,N,866,TOTAL,179,45,95
WALNUT,7600004A,2763,120,N,1071,POLLING PLACE,67,10,32
WALNUT,7600004A,2763,120,N,0,VBM PORTION,80,21,39
WALNUT,7600004A,2763,120,N,1071,TOTAL,147,31,71
WALNUT,7600006A,2764,120,N,1370,POLLING PLACE,100,21,60
WALNUT,7600006A,2764,120,N,0,VBM PORTION,126,34,72
WALNUT,7600006A,2764,120,N,1370,TOTAL,226,55,132
WALNUT,7600006B,2765,120,N,978,POLLING PLACE,45,9,24
WALNUT,7600006B,2765,120,N,0,VBM PORTION,68,15,28
WALNUT,7600006B,2765,120,N,978,TOTAL,113,24,52
WALNUT,7600007A,2766,120,N,1229,POLLING PLACE,86,23,46
WALNUT,7600007A,2766,120,N,0,VBM PORTION,140,40,61
WALNUT,7600007A,2766,120,N,1229,TOTAL,226,63,107
WALNUT,7600008A,2767,120,N,1283,POLLING PLACE,75,13,46
WALNUT,7600008A,2767,120,N,0,VBM PORTION,108,18,65
WALNUT,7600008A,2767,120,N,1283,TOTAL,183,31,111
WALNUT,7600009A,2768,120,N,1009,POLLING PLACE,60,12,33
WALNUT,7600009A,2768,120,N,0,VBM PORTION,76,27,31
WALNUT,7600009A,2768,120,N,1009,TOTAL,136,39,64
WALNUT,7600011A,2769,120,N,1089,POLLING PLACE,65,14,35
WALNUT,7600011A,2769,120,N,0,VBM PORTION,120,35,58
WALNUT,7600011A,2769,120,N,1089,TOTAL,185,49,93
WALNUT,7600012A,2770,120,N,933,POLLING PLACE,87,19,53
WALNUT,7600012A,2770,120,N,0,VBM PORTION,82,21,40
WALNUT,7600012A,2770,120,N,933,TOTAL,169,40,93
WALNUT,7600017A,2771,120,N,1312,POLLING PLACE,117,30,67
WALNUT,7600017A,2771,120,N,0,VBM PORTION,144,30,71
WALNUT,7600017A,2771,120,N,1312,TOTAL,261,60,138
WALNUT,7600018A,2772,120,N,994,POLLING PLACE,59,14,33
WALNUT,7600018A,2772,120,N,0,VBM PORTION,112,31,52
WALNUT,7600018A,2772,120,N,994,TOTAL,171,45,85
WALNUT,7600030A,2773,120,N,1148,POLLING PLACE,77,11,47
WALNUT,7600030A,2773,120,N,0,VBM PORTION,85,19,51
WALNUT,7600030A,2773,120,N,1148,TOTAL,162,30,98
WALNUT,7600031A,2774,120,N,1123,POLLING PLACE,74,15,40
WALNUT,7600031A,2774,120,N,0,VBM PORTION,82,20,49
WALNUT,7600031A,2774,120,N,1123,TOTAL,156,35,89
WALNUT,7600032A,2775,120,N,1389,POLLING PLACE,90,24,39
WALNUT,7600032A,2775,120,N,0,VBM PORTION,139,39,63
WALNUT,7600032A,2775,120,N,1389,TOTAL,229,63,102
WALNUT,7600033A,2776,120,N,947,POLLING PLACE,66,19,32
WALNUT,7600033A,2776,120,N,0,VBM PORTION,102,25,46
WALNUT,7600033A,2776,120,N,947,TOTAL,168,44,78
WALNUT PARK,7650001A,2777,145,N,1135,POLLING PLACE,73,29,36
WALNUT PARK,7650001A,2777,145,N,0,VBM PORTION,32,15,11
WALNUT PARK,7650001A,2777,145,N,1135,TOTAL,105,44,47
WALNUT PARK,7650004A,2778,145,N,1029,POLLING PLACE,69,32,32
WALNUT PARK,7650004A,2778,145,N,0,VBM PORTION,21,5,15
WALNUT PARK,7650004A,2778,145,N,1029,TOTAL,90,37,47
WALNUT PARK,7650005A,2779,145,N,1073,POLLING PLACE,63,29,24
WALNUT PARK,7650005A,2779,145,N,0,VBM PORTION,19,7,11
WALNUT PARK,7650005A,2779,145,N,1073,TOTAL,82,36,35
WALNUT PARK,7650006A,2780,145,N,972,POLLING PLACE,61,24,30
WALNUT PARK,7650006A,2780,145,N,0,VBM PORTION,32,11,16
WALNUT PARK,7650006A,2780,145,N,972,TOTAL,93,35,46
WALNUT PARK,7650008A,2781,145,N,854,POLLING PLACE,74,24,41
WALNUT PARK,7650008A,2781,145,N,0,VBM PORTION,21,6,11
WALNUT PARK,7650008A,2781,145,N,854,TOTAL,95,30,52
WALNUT PARK,7650009A,2782,145,N,785,POLLING PLACE,58,22,31
WALNUT PARK,7650009A,2782,145,N,0,VBM PORTION,22,4,18
WALNUT PARK,7650009A,2782,145,N,785,TOTAL,80,26,49
WEST ATHENS,7670001A,2783,151,N,1100,POLLING PLACE,53,15,29
WEST ATHENS,7670001A,2783,151,N,0,VBM PORTION,34,6,25
WEST ATHENS,7670001A,2783,151,N,1100,TOTAL,87,21,54
WEST ATHENS,7670003A,2784,151,N,1093,POLLING PLACE,51,10,38
WEST ATHENS,7670003A,2784,151,N,0,VBM PORTION,41,9,26
WEST ATHENS,7670003A,2784,151,N,1093,TOTAL,92,19,64
WEST ATHENS,7670004A,2785,161,N,1161,POLLING PLACE,60,11,41
WEST ATHENS,7670004A,2785,161,N,0,VBM PORTION,32,5,22
WEST ATHENS,7670004A,2785,161,N,1161,TOTAL,92,16,63
WEST ATHENS,7670005A,2786,161,N,830,POLLING PLACE,37,6,27
WEST ATHENS,7670005A,2786,161,N,0,VBM PORTION,29,5,23
WEST ATHENS,7670005A,2786,161,N,830,TOTAL,66,11,50
WEST ATHENS,7670006A,2787,161,N,1100,POLLING PLACE,128,21,89
WEST ATHENS,7670006A,2787,161,N,0,VBM PORTION,107,22,66
WEST ATHENS,7670006A,2787,161,N,1100,TOTAL,235,43,155
WEST ATHENS,7670007A,2788,161,N,845,POLLING PLACE,28,4,21
WEST ATHENS,7670007A,2788,161,N,0,VBM PORTION,36,13,16
WEST ATHENS,7670007A,2788,161,N,845,TOTAL,64,17,37
WEST ATHENS,7670009A,2789,151,N,1184,POLLING PLACE,50,7,36
WEST ATHENS,7670009A,2789,151,N,0,VBM PORTION,39,12,21
WEST ATHENS,7670009A,2789,151,N,1184,TOTAL,89,19,57
WEST ATHENS,7670010A,2790,161,N,1079,POLLING PLACE,76,14,57
WEST ATHENS,7670010A,2790,161,N,0,VBM PORTION,49,13,29
WEST ATHENS,7670010A,2790,161,N,1079,TOTAL,125,27,86
WEST ATHENS,7670011A,2791,161,N,758,POLLING PLACE,83,11,63
WEST ATHENS,7670011A,2791,161,N,0,VBM PORTION,39,6,32
WEST ATHENS,7670011A,2791,161,N,758,TOTAL,122,17,95
WEST ATHENS,7670012B,2792,161,N,1168,POLLING PLACE,99,12,70
WEST ATHENS,7670012B,2792,161,N,0,VBM PORTION,74,19,42
WEST ATHENS,7670012B,2792,161,N,1168,TOTAL,173,31,112
WEST ATHENS,7670013A,2793,161,N,834,POLLING PLACE,105,13,75
WEST ATHENS,7670013A,2793,161,N,0,VBM PORTION,58,8,38
WEST ATHENS,7670013A,2793,161,N,834,TOTAL,163,21,113
WEST ATHENS,7670014A,2794,161,N,940,POLLING PLACE,40,10,24
WEST ATHENS,7670014A,2794,161,N,0,VBM PORTION,22,4,14
WEST ATHENS,7670014A,2794,161,N,940,TOTAL,62,14,38
WEST ATHENS,7670015A,2795,163,N,698,POLLING PLACE,46,6,32
WEST ATHENS,7670015A,2795,163,N,0,VBM PORTION,34,3,25
WEST ATHENS,7670015A,2795,163,N,698,TOTAL,80,9,57
WEST ATHENS,7670016A,2796,161,N,913,POLLING PLACE,57,9,44
WEST ATHENS,7670016A,2796,161,N,0,VBM PORTION,30,8,18
WEST ATHENS,7670016A,2796,161,N,913,TOTAL,87,17,62
WEST ATHENS,7670017A,2797,163,N,1021,POLLING PLACE,71,20,35
WEST ATHENS,7670017A,2797,163,N,0,VBM PORTION,33,8,23
WEST ATHENS,7670017A,2797,163,N,1021,TOTAL,104,28,58
WEST ATHENS,7670018A,2798,163,N,884,POLLING PLACE,97,10,80
WEST ATHENS,7670018A,2798,163,N,0,VBM PORTION,54,11,29
WEST ATHENS,7670018A,2798,163,N,884,TOTAL,151,21,109
WEST ATHENS,7670019A,2799,163,N,781,POLLING PLACE,83,17,54
WEST ATHENS,7670019A,2799,163,N,0,VBM PORTION,30,8,20
WEST ATHENS,7670019A,2799,163,N,781,TOTAL,113,25,74
WEST ATHENS,7670020A,2800,163,N,967,POLLING PLACE,155,23,103
WEST ATHENS,7670020A,2800,163,N,0,VBM PORTION,82,30,37
WEST ATHENS,7670020A,2800,163,N,967,TOTAL,237,53,140
WEST ATHENS,7670021A,2801,163,N,837,POLLING PLACE,119,10,94
WEST ATHENS,7670021A,2801,163,N,0,VBM PORTION,69,23,32
WEST ATHENS,7670021A,2801,163,N,837,TOTAL,188,33,126
WEST ATHENS,7670022A,2802,161,N,1029,POLLING PLACE,54,6,43
WEST ATHENS,7670022A,2802,161,N,0,VBM PORTION,41,9,27
WEST ATHENS,7670022A,2802,161,N,1029,TOTAL,95,15,70
WEST ATHENS,7670023A,2803,161,N,935,POLLING PLACE,97,16,67
WEST ATHENS,7670023A,2803,161,N,0,VBM PORTION,51,12,34
WEST ATHENS,7670023A,2803,161,N,935,TOTAL,148,28,101
WEST ATHENS,7670024A,2804,161,N,817,POLLING PLACE,79,14,55
WEST ATHENS,7670024A,2804,161,N,0,VBM PORTION,47,2,34
WEST ATHENS,7670024A,2804,161,N,817,TOTAL,126,16,89
WEST CARSON,7680001A,6174,176,Y,22,POLLING PLACE,0,0,0
WEST CARSON,7680001A,6174,176,Y,0,VBM PORTION,1,0,1
WEST CARSON,7680001A,6174,176,Y,22,TOTAL,1,0,1
WEST CARSON,7680002A,2805,186,N,1042,POLLING PLACE,35,5,24
WEST CARSON,7680002A,2805,186,N,0,VBM PORTION,77,28,37
WEST CARSON,7680002A,2805,186,N,1042,TOTAL,112,33,61
WEST CARSON,7680003A,2806,186,N,1015,POLLING PLACE,86,35,40
WEST CARSON,7680003A,2806,186,N,0,VBM PORTION,90,40,36
WEST CARSON,7680003A,2806,186,N,1015,TOTAL,176,75,76
WEST CARSON,7680005A,2807,186,N,707,POLLING PLACE,66,20,35
WEST CARSON,7680005A,2807,186,N,0,VBM PORTION,47,11,21
WEST CARSON,7680005A,2807,186,N,707,TOTAL,113,31,56
WEST CARSON,7680006A,6175,176,Y,2,POLLING PLACE,0,0,0
WEST CARSON,7680006A,6175,176,Y,0,VBM PORTION,0,0,0
WEST CARSON,7680006A,6175,176,Y,2,TOTAL,0,0,0
WEST CARSON,7680009A,2808,186,N,1095,POLLING PLACE,73,24,44
WEST CARSON,7680009A,2808,186,N,0,VBM PORTION,103,28,45
WEST CARSON,7680009A,2808,186,N,1095,TOTAL,176,52,89
WEST CARSON,7680010A,2809,186,N,1107,POLLING PLACE,87,24,44
WEST CARSON,7680010A,2809,186,N,0,VBM PORTION,96,27,53
WEST CARSON,7680010A,2809,186,N,1107,TOTAL,183,51,97
WEST CARSON,7680011C,2810,186,N,1505,POLLING PLACE,105,37,56
WEST CARSON,7680011C,2810,186,N,0,VBM PORTION,127,40,69
WEST CARSON,7680011C,2810,186,N,1505,TOTAL,232,77,125
WEST CARSON,7680012A,2811,186,N,1242,POLLING PLACE,179,60,87
WEST CARSON,7680012A,2811,186,N,0,VBM PORTION,160,42,89
WEST CARSON,7680012A,2811,186,N,1242,TOTAL,339,102,176
WEST CARSON,7680013A,2812,186,N,789,POLLING PLACE,107,33,56
WEST CARSON,7680013A,2812,186,N,0,VBM PORTION,80,38,27
WEST CARSON,7680013A,2812,186,N,789,TOTAL,187,71,83
WEST CARSON,7680015B,2813,186,N,1283,POLLING PLACE,95,25,55
WEST CARSON,7680015B,2813,186,N,0,VBM PORTION,124,33,71
WEST CARSON,7680015B,2813,186,N,1283,TOTAL,219,58,126
WEST CARSON,7680016A,2814,186,N,903,POLLING PLACE,49,15,27
WEST CARSON,7680016A,2814,186,N,0,VBM PORTION,121,43,48
WEST CARSON,7680016A,2814,186,N,903,TOTAL,170,58,75
WEST CARSON,7680018A,2815,186,N,679,POLLING PLACE,81,24,46
WEST CARSON,7680018A,2815,186,N,0,VBM PORTION,67,30,27
WEST CARSON,7680018A,2815,186,N,679,TOTAL,148,54,73
WEST COMPTON,7690001A,2816,178,N,797,POLLING PLACE,88,8,68
WEST COMPTON,7690001A,2816,178,N,0,VBM PORTION,50,13,27
WEST COMPTON,7690001A,2816,178,N,797,TOTAL,138,21,95
WEST COMPTON,7690002A,2817,178,N,897,POLLING PLACE,55,8,38
WEST COMPTON,7690002A,2817,178,N,0,VBM PORTION,45,11,25
WEST COMPTON,7690002A,2817,178,N,897,TOTAL,100,19,63
WEST COMPTON,7690005A,2818,178,N,949,POLLING PLACE,115,21,72
WEST COMPTON,7690005A,2818,178,N,0,VBM PORTION,36,6,20
WEST COMPTON,7690005A,2818,178,N,949,TOTAL,151,27,92
WEST COMPTON,7690006A,2819,178,N,805,POLLING PLACE,56,9,38
WEST COMPTON,7690006A,2819,178,N,0,VBM PORTION,57,20,29
WEST COMPTON,7690006A,2819,178,N,805,TOTAL,113,29,67
WEST COVINA,7700001A,2820,66,N,1085,POLLING PLACE,77,25,36
WEST COVINA,7700001A,2820,66,N,0,VBM PORTION,72,22,36
WEST COVINA,7700001A,2820,66,N,1085,TOTAL,149,47,72
WEST COVINA,7700002A,2821,66,N,908,POLLING PLACE,43,7,30
WEST COVINA,7700002A,2821,66,N,0,VBM PORTION,49,11,24
WEST COVINA,7700002A,2821,66,N,908,TOTAL,92,18,54
WEST COVINA,7700003A,2822,66,N,983,POLLING PLACE,51,16,27
WEST COVINA,7700003A,2822,66,N,0,VBM PORTION,51,15,23
WEST COVINA,7700003A,2822,66,N,983,TOTAL,102,31,50
WEST COVINA,7700004A,2823,66,N,1046,POLLING PLACE,81,18,54
WEST COVINA,7700004A,2823,66,N,0,VBM PORTION,76,21,45
WEST COVINA,7700004A,2823,66,N,1046,TOTAL,157,39,99
WEST COVINA,7700008A,2824,66,N,570,POLLING PLACE,44,11,24
WEST COVINA,7700008A,2824,66,N,0,VBM PORTION,30,11,16
WEST COVINA,7700008A,2824,66,N,570,TOTAL,74,22,40
WEST COVINA,7700008B,2825,66,N,1170,POLLING PLACE,62,20,25
WEST COVINA,7700008B,2825,66,N,0,VBM PORTION,104,24,56
WEST COVINA,7700008B,2825,66,N,1170,TOTAL,166,44,81
WEST COVINA,7700011A,2826,66,N,988,POLLING PLACE,99,22,55
WEST COVINA,7700011A,2826,66,N,0,VBM PORTION,62,17,39
WEST COVINA,7700011A,2826,66,N,988,TOTAL,161,39,94
WEST COVINA,7700012A,2827,66,N,945,POLLING PLACE,70,15,35
WEST COVINA,7700012A,2827,66,N,0,VBM PORTION,65,19,32
WEST COVINA,7700012A,2827,66,N,945,TOTAL,135,34,67
WEST COVINA,7700012C,2828,66,N,1054,POLLING PLACE,86,25,44
WEST COVINA,7700012C,2828,66,N,0,VBM PORTION,84,30,40
WEST COVINA,7700012C,2828,66,N,1054,TOTAL,170,55,84
WEST COVINA,7700014B,2829,66,N,1195,POLLING PLACE,54,20,28
WEST COVINA,7700014B,2829,66,N,0,VBM PORTION,78,42,24
WEST COVINA,7700014B,2829,66,N,1195,TOTAL,132,62,52
WEST COVINA,7700015B,2830,66,N,966,POLLING PLACE,78,9,49
WEST COVINA,7700015B,2830,66,N,0,VBM PORTION,74,15,49
WEST COVINA,7700015B,2830,66,N,966,TOTAL,152,24,98
WEST COVINA,7700016A,2831,66,N,1270,POLLING PLACE,91,36,43
WEST COVINA,7700016A,2831,66,N,0,VBM PORTION,102,25,49
WEST COVINA,7700016A,2831,66,N,1270,TOTAL,193,61,92
WEST COVINA,7700019B,2832,66,N,762,POLLING PLACE,57,19,28
WEST COVINA,7700019B,2832,66,N,0,VBM PORTION,60,18,29
WEST COVINA,7700019B,2832,66,N,762,TOTAL,117,37,57
WEST COVINA,7700020C,2833,66,N,899,POLLING PLACE,81,19,44
WEST COVINA,7700020C,2833,66,N,0,VBM PORTION,104,47,32
WEST COVINA,7700020C,2833,66,N,899,TOTAL,185,66,76
WEST COVINA,7700021B,2834,119,N,991,POLLING PLACE,69,21,34
WEST COVINA,7700021B,2834,119,N,0,VBM PORTION,103,24,52
WEST COVINA,7700021B,2834,119,N,991,TOTAL,172,45,86
WEST COVINA,7700022A,2835,66,N,1254,POLLING PLACE,94,27,53
WEST COVINA,7700022A,2835,66,N,0,VBM PORTION,100,39,41
WEST COVINA,7700022A,2835,66,N,1254,TOTAL,194,66,94
WEST COVINA,7700024A,2836,66,N,806,POLLING PLACE,88,22,48
WEST COVINA,7700024A,2836,66,N,0,VBM PORTION,67,17,32
WEST COVINA,7700024A,2836,66,N,806,TOTAL,155,39,80
WEST COVINA,7700024B,2837,66,N,705,POLLING PLACE,64,15,35
WEST COVINA,7700024B,2837,66,N,0,VBM PORTION,47,10,21
WEST COVINA,7700024B,2837,66,N,705,TOTAL,111,25,56
WEST COVINA,7700026A,2838,66,N,1211,POLLING PLACE,114,31,58
WEST COVINA,7700026A,2838,66,N,0,VBM PORTION,123,34,63
WEST COVINA,7700026A,2838,66,N,1211,TOTAL,237,65,121
WEST COVINA,7700027A,2839,66,N,979,POLLING PLACE,65,26,33
WEST COVINA,7700027A,2839,66,N,0,VBM PORTION,121,31,57
WEST COVINA,7700027A,2839,66,N,979,TOTAL,186,57,90
WEST COVINA,7700028A,2840,66,N,794,POLLING PLACE,62,19,34
WEST COVINA,7700028A,2840,66,N,0,VBM PORTION,30,8,16
WEST COVINA,7700028A,2840,66,N,794,TOTAL,92,27,50
WEST COVINA,7700031A,2841,66,N,1003,POLLING PLACE,77,18,44
WEST COVINA,7700031A,2841,66,N,0,VBM PORTION,56,20,25
WEST COVINA,7700031A,2841,66,N,1003,TOTAL,133,38,69
WEST COVINA,7700033A,2842,66,N,1301,POLLING PLACE,80,23,46
WEST COVINA,7700033A,2842,66,N,0,VBM PORTION,80,18,40
WEST COVINA,7700033A,2842,66,N,1301,TOTAL,160,41,86
WEST COVINA,7700037A,2843,66,N,1080,POLLING PLACE,78,28,38
WEST COVINA,7700037A,2843,66,N,0,VBM PORTION,80,30,45
WEST COVINA,7700037A,2843,66,N,1080,TOTAL,158,58,83
WEST COVINA,7700038A,2844,66,N,1108,POLLING PLACE,56,26,22
WEST COVINA,7700038A,2844,66,N,0,VBM PORTION,68,17,43
WEST COVINA,7700038A,2844,66,N,1108,TOTAL,124,43,65
WEST COVINA,7700039A,2845,66,N,884,POLLING PLACE,64,14,38
WEST COVINA,7700039A,2845,66,N,0,VBM PORTION,61,23,30
WEST COVINA,7700039A,2845,66,N,884,TOTAL,125,37,68
WEST COVINA,7700040A,2846,66,N,1309,POLLING PLACE,95,22,52
WEST COVINA,7700040A,2846,66,N,0,VBM PORTION,69,13,42
WEST COVINA,7700040A,2846,66,N,1309,TOTAL,164,35,94
WEST COVINA,7700056A,2847,119,N,574,POLLING PLACE,45,9,26
WEST COVINA,7700056A,2847,119,N,0,VBM PORTION,44,10,27
WEST COVINA,7700056A,2847,119,N,574,TOTAL,89,19,53
WEST COVINA,7700056C,2848,119,N,780,POLLING PLACE,23,4,16
WEST COVINA,7700056C,2848,119,N,0,VBM PORTION,61,20,23
WEST COVINA,7700056C,2848,119,N,780,TOTAL,84,24,39
WEST COVINA,7700073A,2849,119,N,537,POLLING PLACE,30,8,16
WEST COVINA,7700073A,2849,119,N,0,VBM PORTION,28,9,15
WEST COVINA,7700073A,2849,119,N,537,TOTAL,58,17,31
WEST COVINA,7700079A,2850,119,N,966,POLLING PLACE,56,18,34
WEST COVINA,7700079A,2850,119,N,0,VBM PORTION,58,22,29
WEST COVINA,7700079A,2850,119,N,966,TOTAL,114,40,63
WEST COVINA,7700079B,2851,119,N,639,POLLING PLACE,36,7,24
WEST COVINA,7700079B,2851,119,N,0,VBM PORTION,68,26,31
WEST COVINA,7700079B,2851,119,N,639,TOTAL,104,33,55
WEST COVINA,7700080A,2852,119,N,728,POLLING PLACE,67,18,40
WEST COVINA,7700080A,2852,119,N,0,VBM PORTION,48,10,27
WEST COVINA,7700080A,2852,119,N,728,TOTAL,115,28,67
WEST COVINA,7700114A,2853,119,N,942,POLLING PLACE,48,13,28
WEST COVINA,7700114A,2853,119,N,0,VBM PORTION,72,21,37
WEST COVINA,7700114A,2853,119,N,942,TOTAL,120,34,65
WEST COVINA,7700115A,2854,119,N,677,POLLING PLACE,42,17,17
WEST COVINA,7700115A,2854,119,N,0,VBM PORTION,71,16,43
WEST COVINA,7700115A,2854,119,N,677,TOTAL,113,33,60
WEST COVINA,7700116A,2855,119,N,808,POLLING PLACE,51,13,33
WEST COVINA,7700116A,2855,119,N,0,VBM PORTION,59,24,25
WEST COVINA,7700116A,2855,119,N,808,TOTAL,110,37,58
WEST COVINA,7700118A,2856,119,N,1059,POLLING PLACE,54,12,32
WEST COVINA,7700118A,2856,119,N,0,VBM PORTION,97,24,53
WEST COVINA,7700118A,2856,119,N,1059,TOTAL,151,36,85
WEST COVINA,7700122A,2857,119,N,599,POLLING PLACE,32,12,14
WEST COVINA,7700122A,2857,119,N,0,VBM PORTION,47,16,25
WEST COVINA,7700122A,2857,119,N,599,TOTAL,79,28,39
WEST COVINA,7700140A,2858,66,N,975,POLLING PLACE,65,14,41
WEST COVINA,7700140A,2858,66,N,0,VBM PORTION,57,15,33
WEST COVINA,7700140A,2858,66,N,975,TOTAL,122,29,74
WEST COVINA,7700141A,2859,66,N,1168,POLLING PLACE,74,18,47
WEST COVINA,7700141A,2859,66,N,0,VBM PORTION,74,24,30
WEST COVINA,7700141A,2859,66,N,1168,TOTAL,148,42,77
WEST COVINA,7700142A,2860,66,N,1249,POLLING PLACE,82,23,44
WEST COVINA,7700142A,2860,66,N,0,VBM PORTION,54,11,34
WEST COVINA,7700142A,2860,66,N,1249,TOTAL,136,34,78
WEST COVINA,7700143A,2861,66,N,1101,POLLING PLACE,73,13,46
WEST COVINA,7700143A,2861,66,N,0,VBM PORTION,86,26,50
WEST COVINA,7700143A,2861,66,N,1101,TOTAL,159,39,96
WEST COVINA,7700144A,2862,66,N,919,POLLING PLACE,52,12,33
WEST COVINA,7700144A,2862,66,N,0,VBM PORTION,61,15,28
WEST COVINA,7700144A,2862,66,N,919,TOTAL,113,27,61
WEST COVINA,7700145A,2863,66,N,940,POLLING PLACE,66,28,32
WEST COVINA,7700145A,2863,66,N,0,VBM PORTION,47,14,22
WEST COVINA,7700145A,2863,66,N,940,TOTAL,113,42,54
WEST COVINA,7700148A,2864,66,N,1065,POLLING PLACE,89,19,55
WEST COVINA,7700148A,2864,66,N,0,VBM PORTION,53,13,33
WEST COVINA,7700148A,2864,66,N,1065,TOTAL,142,32,88
WEST COVINA,7700150A,2865,66,N,1080,POLLING PLACE,80,16,56
WEST COVINA,7700150A,2865,66,N,0,VBM PORTION,65,9,40
WEST COVINA,7700150A,2865,66,N,1080,TOTAL,145,25,96
WEST COVINA,7700153A,2866,66,N,663,POLLING PLACE,49,12,29
WEST COVINA,7700153A,2866,66,N,0,VBM PORTION,68,19,37
WEST COVINA,7700153A,2866,66,N,663,TOTAL,117,31,66
WEST COVINA,7700153C,2867,66,N,1118,POLLING PLACE,70,24,41
WEST COVINA,7700153C,2867,66,N,0,VBM PORTION,75,18,40
WEST COVINA,7700153C,2867,66,N,1118,TOTAL,145,42,81
WEST COVINA,7700154A,2868,66,N,704,POLLING PLACE,39,13,17
WEST COVINA,7700154A,2868,66,N,0,VBM PORTION,67,21,36
WEST COVINA,7700154A,2868,66,N,704,TOTAL,106,34,53
WEST COVINA,7700155C,2869,119,N,897,POLLING PLACE,41,7,25
WEST COVINA,7700155C,2869,119,N,0,VBM PORTION,80,24,37
WEST COVINA,7700155C,2869,119,N,897,TOTAL,121,31,62
WEST COVINA,7700158A,2870,66,N,1137,POLLING PLACE,76,27,39
WEST COVINA,7700158A,2870,66,N,0,VBM PORTION,84,32,37
WEST COVINA,7700158A,2870,66,N,1137,TOTAL,160,59,76
WEST COVINA,7700162A,2871,119,N,454,POLLING PLACE,16,1,12
WEST COVINA,7700162A,2871,119,N,0,VBM PORTION,39,11,17
WEST COVINA,7700162A,2871,119,N,454,TOTAL,55,12,29
WEST COVINA,7700163A,2872,119,N,973,POLLING PLACE,45,4,31
WEST COVINA,7700163A,2872,119,N,0,VBM PORTION,48,13,29
WEST COVINA,7700163A,2872,119,N,973,TOTAL,93,17,60
WEST COVINA,7700165A,2873,66,N,1129,POLLING PLACE,88,22,47
WEST COVINA,7700165A,2873,66,N,0,VBM PORTION,89,21,46
WEST COVINA,7700165A,2873,66,N,1129,TOTAL,177,43,93
WEST COVINA,7700169A,2874,119,N,777,POLLING PLACE,106,26,65
WEST COVINA,7700169A,2874,119,N,0,VBM PORTION,102,20,60
WEST COVINA,7700169A,2874,119,N,777,TOTAL,208,46,125
WEST COVINA,7700169B,2875,119,N,955,POLLING PLACE,88,11,55
WEST COVINA,7700169B,2875,119,N,0,VBM PORTION,97,23,51
WEST COVINA,7700169B,2875,119,N,955,TOTAL,185,34,106
WEST COVINA,7700313A,2876,119,N,607,POLLING PLACE,38,1,34
