LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,TRACY OKIDA,JOHN Y WONG,JOHN MORRIS,B E MANYERE,KRISH KUMAR,NESTOR VALENCIA,JEFFREY PRANG,OMAR HAROON,FRANK DIAZ JR,YVONNE AUSTIN,SANDY SUN,JOHN LOEW
SOUTH EL MONTE,6530002A,2525,74,N,0,VBM PORTION,50,1,6,6,0,0,1,5,4,4,2,9,2
SOUTH EL MONTE,6530002A,2525,74,N,1159,TOTAL,92,3,7,10,0,1,3,8,10,19,2,9,6
SOUTH EL MONTE,6530004A,2526,124,N,1097,POLLING PLACE,93,0,3,3,1,3,10,8,15,22,5,6,7
SOUTH EL MONTE,6530004A,2526,124,N,0,VBM PORTION,54,2,5,7,0,4,2,6,1,6,0,3,8
SOUTH EL MONTE,6530004A,2526,124,N,1097,TOTAL,147,2,8,10,1,7,12,14,16,28,5,9,15
SOUTH EL MONTE,6530005A,2527,124,N,871,POLLING PLACE,37,0,1,1,1,2,8,2,3,7,3,0,0
SOUTH EL MONTE,6530005A,2527,124,N,0,VBM PORTION,25,1,2,4,0,0,5,5,1,2,1,0,0
SOUTH EL MONTE,6530005A,2527,124,N,871,TOTAL,62,1,3,5,1,2,13,7,4,9,4,0,0
SOUTH EL MONTE,6530041A,2528,124,N,1305,POLLING PLACE,76,1,2,4,1,5,4,18,1,21,5,0,3
SOUTH EL MONTE,6530041A,2528,124,N,0,VBM PORTION,60,0,1,1,1,6,4,13,0,10,0,8,8
SOUTH EL MONTE,6530041A,2528,124,N,1305,TOTAL,136,1,3,5,2,11,8,31,1,31,5,8,11
SOUTH EL MONTE,6530043B,2529,124,N,887,POLLING PLACE,39,2,0,2,1,6,1,6,0,14,0,0,2
SOUTH EL MONTE,6530043B,2529,124,N,0,VBM PORTION,49,1,15,2,1,5,0,8,4,5,3,2,1
SOUTH EL MONTE,6530043B,2529,124,N,887,TOTAL,88,3,15,4,2,11,1,14,4,19,3,2,3
SOUTH EL MONTE,6530045A,2530,124,N,1197,POLLING PLACE,66,0,2,2,2,3,6,17,3,16,3,1,4
SOUTH EL MONTE,6530045A,2530,124,N,0,VBM PORTION,71,1,3,0,0,9,8,9,2,12,3,8,2
SOUTH EL MONTE,6530045A,2530,124,N,1197,TOTAL,137,1,5,2,2,12,14,26,5,28,6,9,6
SOUTH EL MONTE,6530046A,2531,124,N,783,POLLING PLACE,45,1,0,2,0,3,2,7,1,15,1,2,4
SOUTH EL MONTE,6530046A,2531,124,N,0,VBM PORTION,38,1,0,4,0,4,0,6,0,5,0,2,3
SOUTH EL MONTE,6530046A,2531,124,N,783,TOTAL,83,2,0,6,0,7,2,13,1,20,1,4,7
SOUTH GATE,6550001A,2532,165,N,1165,POLLING PLACE,71,1,2,8,3,7,8,10,8,10,1,3,2
SOUTH GATE,6550001A,2532,165,N,0,VBM PORTION,57,1,2,4,1,1,0,3,2,14,1,7,3
SOUTH GATE,6550001A,2532,165,N,1165,TOTAL,128,2,4,12,4,8,8,13,10,24,2,10,5
SOUTH GATE,6550003A,2533,165,N,989,POLLING PLACE,41,0,3,1,1,1,6,7,8,5,3,1,0
SOUTH GATE,6550003A,2533,165,N,0,VBM PORTION,23,1,2,2,0,1,0,1,2,6,1,1,0
SOUTH GATE,6550003A,2533,165,N,989,TOTAL,64,1,5,3,1,2,6,8,10,11,4,2,0
SOUTH GATE,6550004A,2534,165,N,976,POLLING PLACE,51,0,7,0,1,2,5,0,1,17,2,3,6
SOUTH GATE,6550004A,2534,165,N,0,VBM PORTION,24,0,2,1,0,0,5,2,0,7,1,1,4
SOUTH GATE,6550004A,2534,165,N,976,TOTAL,75,0,9,1,1,2,10,2,1,24,3,4,10
SOUTH GATE,6550006A,2535,165,N,1028,POLLING PLACE,39,1,2,6,1,1,2,1,3,10,5,3,1
SOUTH GATE,6550006A,2535,165,N,0,VBM PORTION,38,1,0,2,0,2,1,9,4,4,1,2,4
SOUTH GATE,6550006A,2535,165,N,1028,TOTAL,77,2,2,8,1,3,3,10,7,14,6,5,5
SOUTH GATE,6550009A,2536,165,N,1044,POLLING PLACE,45,1,1,3,0,3,4,6,10,11,0,0,3
SOUTH GATE,6550009A,2536,165,N,0,VBM PORTION,24,0,0,2,0,0,2,3,1,10,0,0,1
SOUTH GATE,6550009A,2536,165,N,1044,TOTAL,69,1,1,5,0,3,6,9,11,21,0,0,4
SOUTH GATE,6550010A,2537,165,N,1131,POLLING PLACE,78,1,0,5,0,2,15,6,11,22,2,1,3
SOUTH GATE,6550010A,2537,165,N,0,VBM PORTION,19,0,0,1,1,0,2,2,2,7,0,0,2
SOUTH GATE,6550010A,2537,165,N,1131,TOTAL,97,1,0,6,1,2,17,8,13,29,2,1,5
SOUTH GATE,6550011A,2538,165,N,1265,POLLING PLACE,48,0,3,1,0,0,8,1,5,19,0,1,0
SOUTH GATE,6550011A,2538,165,N,0,VBM PORTION,38,3,1,4,1,1,2,3,3,12,0,2,2
SOUTH GATE,6550011A,2538,165,N,1265,TOTAL,86,3,4,5,1,1,10,4,8,31,0,3,2
SOUTH GATE,6550012B,2539,165,N,1137,POLLING PLACE,64,1,4,2,0,0,6,6,11,17,1,5,3
SOUTH GATE,6550012B,2539,165,N,0,VBM PORTION,29,2,1,1,0,0,2,1,1,7,3,7,3
SOUTH GATE,6550012B,2539,165,N,1137,TOTAL,93,3,5,3,0,0,8,7,12,24,4,12,6
SOUTH GATE,6550015A,2540,165,N,1146,POLLING PLACE,64,0,4,4,0,1,5,9,5,19,4,2,3
SOUTH GATE,6550015A,2540,165,N,0,VBM PORTION,48,1,2,1,0,3,1,11,7,10,2,2,4
SOUTH GATE,6550015A,2540,165,N,1146,TOTAL,112,1,6,5,0,4,6,20,12,29,6,4,7
SOUTH GATE,6550016A,2541,165,N,989,POLLING PLACE,42,0,1,2,0,0,11,12,1,5,1,0,3
SOUTH GATE,6550016A,2541,165,N,0,VBM PORTION,29,1,0,3,0,0,0,7,1,13,0,0,0
SOUTH GATE,6550016A,2541,165,N,989,TOTAL,71,1,1,5,0,0,11,19,2,18,1,0,3
SOUTH GATE,6550017A,2542,165,N,1149,POLLING PLACE,66,0,1,6,1,4,12,9,0,16,1,5,1
SOUTH GATE,6550017A,2542,165,N,0,VBM PORTION,33,0,5,2,1,2,1,4,0,6,4,0,1
SOUTH GATE,6550017A,2542,165,N,1149,TOTAL,99,0,6,8,2,6,13,13,0,22,5,5,2
SOUTH GATE,6550018A,2543,165,N,1036,POLLING PLACE,42,0,1,1,0,3,2,7,3,12,6,2,0
SOUTH GATE,6550018A,2543,165,N,0,VBM PORTION,38,3,0,3,0,2,2,4,4,13,0,1,1
SOUTH GATE,6550018A,2543,165,N,1036,TOTAL,80,3,1,4,0,5,4,11,7,25,6,3,1
SOUTH GATE,6550019B,2544,165,N,1164,POLLING PLACE,55,2,1,3,0,0,4,15,2,17,2,1,1
SOUTH GATE,6550019B,2544,165,N,0,VBM PORTION,32,0,2,1,0,2,2,8,0,6,5,0,1
SOUTH GATE,6550019B,2544,165,N,1164,TOTAL,87,2,3,4,0,2,6,23,2,23,7,1,2
SOUTH GATE,6550020A,2545,165,N,1066,POLLING PLACE,51,0,2,3,1,0,6,12,6,11,0,2,2
SOUTH GATE,6550020A,2545,165,N,0,VBM PORTION,28,0,5,1,0,0,5,7,2,1,1,4,0
SOUTH GATE,6550020A,2545,165,N,1066,TOTAL,79,0,7,4,1,0,11,19,8,12,1,6,2
SOUTH GATE,6550021A,2546,165,N,790,POLLING PLACE,13,0,1,0,0,0,4,0,0,6,1,0,1
SOUTH GATE,6550021A,2546,165,N,0,VBM PORTION,20,1,1,1,1,1,0,1,3,6,1,1,0
SOUTH GATE,6550021A,2546,165,N,790,TOTAL,33,1,2,1,1,1,4,1,3,12,2,1,1
SOUTH GATE,6550022A,2547,165,N,940,POLLING PLACE,50,0,4,1,1,1,4,4,8,17,1,1,5
SOUTH GATE,6550022A,2547,165,N,0,VBM PORTION,26,0,0,0,0,0,2,7,0,10,1,2,2
SOUTH GATE,6550022A,2547,165,N,940,TOTAL,76,0,4,1,1,1,6,11,8,27,2,3,7
SOUTH GATE,6550022B,2548,165,N,795,POLLING PLACE,31,0,0,1,0,0,2,6,4,11,1,4,1
SOUTH GATE,6550022B,2548,165,N,0,VBM PORTION,19,0,0,1,0,0,0,1,1,6,2,1,2
SOUTH GATE,6550022B,2548,165,N,795,TOTAL,50,0,0,2,0,0,2,7,5,17,3,5,3
SOUTH GATE,6550028A,2549,165,N,1036,POLLING PLACE,65,1,2,3,2,1,1,16,7,13,3,1,7
SOUTH GATE,6550028A,2549,165,N,0,VBM PORTION,39,4,0,0,1,0,1,8,6,8,1,5,1
SOUTH GATE,6550028A,2549,165,N,1036,TOTAL,104,5,2,3,3,1,2,24,13,21,4,6,8
SOUTH GATE,6550029A,2550,165,N,1139,POLLING PLACE,61,3,0,4,0,0,6,10,4,11,4,3,1
SOUTH GATE,6550029A,2550,165,N,0,VBM PORTION,30,1,3,3,0,1,2,3,1,7,1,0,1
SOUTH GATE,6550029A,2550,165,N,1139,TOTAL,91,4,3,7,0,1,8,13,5,18,5,3,2
SOUTH GATE,6550030C,2551,165,N,797,POLLING PLACE,63,1,2,5,0,0,9,9,5,19,2,0,1
SOUTH GATE,6550030C,2551,165,N,0,VBM PORTION,25,0,0,4,1,0,4,3,2,6,1,0,1
SOUTH GATE,6550030C,2551,165,N,797,TOTAL,88,1,2,9,1,0,13,12,7,25,3,0,2
SOUTH GATE,6550031A,2552,165,N,1186,POLLING PLACE,48,0,1,3,0,0,4,17,3,7,2,0,4
SOUTH GATE,6550031A,2552,165,N,0,VBM PORTION,35,2,0,3,0,0,4,9,0,10,3,0,1
SOUTH GATE,6550031A,2552,165,N,1186,TOTAL,83,2,1,6,0,0,8,26,3,17,5,0,5
SOUTH GATE,6550035A,2553,165,N,1277,POLLING PLACE,62,0,4,7,0,0,8,7,4,19,4,2,0
SOUTH GATE,6550035A,2553,165,N,0,VBM PORTION,41,0,3,3,0,0,3,2,6,5,3,0,2
SOUTH GATE,6550035A,2553,165,N,1277,TOTAL,103,0,7,10,0,0,11,9,10,24,7,2,2
SOUTH GATE,6550036A,2554,165,N,1105,POLLING PLACE,50,0,1,1,0,0,9,6,7,11,1,5,4
SOUTH GATE,6550036A,2554,165,N,0,VBM PORTION,21,1,0,1,0,0,3,1,1,5,2,0,0
SOUTH GATE,6550036A,2554,165,N,1105,TOTAL,71,1,1,2,0,0,12,7,8,16,3,5,4
SOUTH GATE,6550039A,2555,165,N,924,POLLING PLACE,63,2,3,1,0,2,4,9,5,20,6,0,0
SOUTH GATE,6550039A,2555,165,N,0,VBM PORTION,17,1,0,0,0,1,4,2,0,7,1,0,1
SOUTH GATE,6550039A,2555,165,N,924,TOTAL,80,3,3,1,0,3,8,11,5,27,7,0,1
SOUTH GATE,6550047B,2556,165,N,1114,POLLING PLACE,60,2,2,3,0,2,4,10,6,13,5,4,3
SOUTH GATE,6550047B,2556,165,N,0,VBM PORTION,33,0,1,2,1,1,2,12,2,5,0,1,2
SOUTH GATE,6550047B,2556,165,N,1114,TOTAL,93,2,3,5,1,3,6,22,8,18,5,5,5
SOUTH GATE,6550048A,2557,165,N,1312,POLLING PLACE,60,0,6,2,0,0,8,6,5,18,3,4,2
SOUTH GATE,6550048A,2557,165,N,0,VBM PORTION,33,0,2,0,0,0,3,8,3,7,1,2,0
SOUTH GATE,6550048A,2557,165,N,1312,TOTAL,93,0,8,2,0,0,11,14,8,25,4,6,2
SOUTH GATE,6550050A,2558,165,N,1060,POLLING PLACE,52,0,1,4,0,1,6,6,5,16,0,1,1
SOUTH GATE,6550050A,2558,165,N,0,VBM PORTION,40,3,0,3,0,2,4,3,0,12,1,3,3
SOUTH GATE,6550050A,2558,165,N,1060,TOTAL,92,3,1,7,0,3,10,9,5,28,1,4,4
SOUTH GATE,6550052A,2559,165,N,1035,POLLING PLACE,46,0,5,1,1,0,4,13,4,8,0,1,1
SOUTH GATE,6550052A,2559,165,N,0,VBM PORTION,38,0,7,3,0,1,1,11,3,6,0,1,2
SOUTH GATE,6550052A,2559,165,N,1035,TOTAL,84,0,12,4,1,1,5,24,7,14,0,2,3
SOUTH GATE,6550053A,2560,165,N,1272,POLLING PLACE,62,3,6,3,1,0,10,9,4,18,0,2,2
SOUTH GATE,6550053A,2560,165,N,0,VBM PORTION,42,0,0,0,0,1,9,5,3,8,2,6,4
SOUTH GATE,6550053A,2560,165,N,1272,TOTAL,104,3,6,3,1,1,19,14,7,26,2,8,6
SOUTH GATE,6550055A,2561,165,N,794,POLLING PLACE,46,0,3,3,0,2,1,5,6,11,0,0,2
SOUTH GATE,6550055A,2561,165,N,0,VBM PORTION,30,0,4,0,0,1,1,8,2,6,2,0,2
SOUTH GATE,6550055A,2561,165,N,794,TOTAL,76,0,7,3,0,3,2,13,8,17,2,0,4
SOUTH GATE,6550056A,2562,165,N,434,POLLING PLACE,28,0,0,2,0,1,2,5,7,3,1,1,1
SOUTH GATE,6550056A,2562,165,N,0,VBM PORTION,53,0,1,1,0,1,1,5,6,19,4,6,2
SOUTH GATE,6550056A,2562,165,N,434,TOTAL,81,0,1,3,0,2,3,10,13,22,5,7,3
SOUTH GATE,6550060A,2563,165,N,1118,POLLING PLACE,80,0,5,6,2,1,5,15,2,20,0,4,4
SOUTH GATE,6550060A,2563,165,N,0,VBM PORTION,56,3,3,4,0,1,4,7,5,13,7,2,2
SOUTH GATE,6550060A,2563,165,N,1118,TOTAL,136,3,8,10,2,2,9,22,7,33,7,6,6
SOUTH GATE,6550061A,2564,165,N,632,POLLING PLACE,38,0,3,6,0,0,3,3,1,9,3,3,2
SOUTH GATE,6550061A,2564,165,N,0,VBM PORTION,19,0,0,1,0,0,0,6,0,4,0,0,3
SOUTH GATE,6550061A,2564,165,N,632,TOTAL,57,0,3,7,0,0,3,9,1,13,3,3,5
SOUTH GATE,6550062A,2565,165,N,1170,POLLING PLACE,76,0,4,4,0,2,7,9,9,16,5,4,7
SOUTH GATE,6550062A,2565,165,N,0,VBM PORTION,54,2,4,2,0,0,0,8,1,10,3,4,13
SOUTH GATE,6550062A,2565,165,N,1170,TOTAL,130,2,8,6,0,2,7,17,10,26,8,8,20
SOUTH GATE,6550066C,2566,165,N,558,POLLING PLACE,32,2,1,4,0,0,1,4,3,6,0,2,2
SOUTH GATE,6550066C,2566,165,N,0,VBM PORTION,43,2,3,3,2,1,0,8,0,5,3,3,5
SOUTH GATE,6550066C,2566,165,N,558,TOTAL,75,4,4,7,2,1,1,12,3,11,3,5,7
SOUTH PASADENA,6600001A,2567,33,N,997,POLLING PLACE,100,2,7,13,2,7,5,22,5,7,5,4,4
SOUTH PASADENA,6600001A,2567,33,N,0,VBM PORTION,84,2,13,10,2,4,0,13,2,7,1,6,6
SOUTH PASADENA,6600001A,2567,33,N,997,TOTAL,184,4,20,23,4,11,5,35,7,14,6,10,10
SOUTH PASADENA,6600003A,2568,33,N,1037,POLLING PLACE,118,7,7,21,3,5,1,24,2,8,2,8,7
SOUTH PASADENA,6600003A,2568,33,N,0,VBM PORTION,100,0,2,18,1,1,0,22,5,4,3,13,3
SOUTH PASADENA,6600003A,2568,33,N,1037,TOTAL,218,7,9,39,4,6,1,46,7,12,5,21,10
SOUTH PASADENA,6600005A,2569,33,N,998,POLLING PLACE,140,2,11,33,2,7,2,15,3,13,0,6,9
SOUTH PASADENA,6600005A,2569,33,N,0,VBM PORTION,161,4,10,39,1,7,4,12,12,2,5,11,6
SOUTH PASADENA,6600005A,2569,33,N,998,TOTAL,301,6,21,72,3,14,6,27,15,15,5,17,15
SOUTH PASADENA,6600006A,2570,33,N,885,POLLING PLACE,105,2,2,18,4,3,2,23,7,8,5,3,4
SOUTH PASADENA,6600006A,2570,33,N,0,VBM PORTION,74,3,0,18,3,1,0,12,1,3,4,2,2
SOUTH PASADENA,6600006A,2570,33,N,885,TOTAL,179,5,2,36,7,4,2,35,8,11,9,5,6
SOUTH PASADENA,6600008A,2571,33,N,860,POLLING PLACE,73,4,4,14,1,4,0,9,4,7,4,2,4
SOUTH PASADENA,6600008A,2571,33,N,0,VBM PORTION,50,1,2,15,4,1,1,6,0,4,1,1,2
SOUTH PASADENA,6600008A,2571,33,N,860,TOTAL,123,5,6,29,5,5,1,15,4,11,5,3,6
SOUTH PASADENA,6600009A,2572,33,N,904,POLLING PLACE,142,1,12,39,3,3,2,15,5,8,4,2,4
SOUTH PASADENA,6600009A,2572,33,N,0,VBM PORTION,127,2,11,21,0,2,0,23,4,3,1,5,7
SOUTH PASADENA,6600009A,2572,33,N,904,TOTAL,269,3,23,60,3,5,2,38,9,11,5,7,11
SOUTH PASADENA,6600010A,2573,33,N,738,POLLING PLACE,81,2,0,21,0,4,1,17,4,1,2,2,3
SOUTH PASADENA,6600010A,2573,33,N,0,VBM PORTION,108,5,6,28,2,2,0,17,8,3,0,3,6
SOUTH PASADENA,6600010A,2573,33,N,738,TOTAL,189,7,6,49,2,6,1,34,12,4,2,5,9
SOUTH PASADENA,6600011A,2574,33,N,992,POLLING PLACE,134,4,5,37,5,4,3,19,15,1,4,7,4
SOUTH PASADENA,6600011A,2574,33,N,0,VBM PORTION,80,1,14,10,1,0,1,9,3,3,2,3,5
SOUTH PASADENA,6600011A,2574,33,N,992,TOTAL,214,5,19,47,6,4,4,28,18,4,6,10,9
SOUTH PASADENA,6600013A,2575,33,N,804,POLLING PLACE,118,2,6,28,3,8,3,15,4,4,1,2,6
SOUTH PASADENA,6600013A,2575,33,N,0,VBM PORTION,94,1,7,21,2,3,0,11,5,3,2,4,2
SOUTH PASADENA,6600013A,2575,33,N,804,TOTAL,212,3,13,49,5,11,3,26,9,7,3,6,8
SOUTH PASADENA,6600015A,2576,33,N,677,POLLING PLACE,82,3,4,20,1,1,2,6,8,2,3,6,4
SOUTH PASADENA,6600015A,2576,33,N,0,VBM PORTION,117,3,9,37,4,3,0,10,4,5,0,5,5
SOUTH PASADENA,6600015A,2576,33,N,677,TOTAL,199,6,13,57,5,4,2,16,12,7,3,11,9
SOUTH PASADENA,6600016A,2577,33,N,895,POLLING PLACE,140,2,10,31,6,4,3,16,16,4,4,2,6
SOUTH PASADENA,6600016A,2577,33,N,0,VBM PORTION,99,3,12,24,0,1,3,9,8,6,2,9,1
SOUTH PASADENA,6600016A,2577,33,N,895,TOTAL,239,5,22,55,6,5,6,25,24,10,6,11,7
SOUTH PASADENA,6600017A,2578,33,N,703,POLLING PLACE,102,1,10,18,4,9,1,13,8,2,5,5,3
SOUTH PASADENA,6600017A,2578,33,N,0,VBM PORTION,72,4,11,17,2,2,1,8,4,7,1,3,1
SOUTH PASADENA,6600017A,2578,33,N,703,TOTAL,174,5,21,35,6,11,2,21,12,9,6,8,4
SOUTH PASADENA,6600019A,2579,33,N,1216,POLLING PLACE,105,5,12,18,1,7,2,10,12,6,1,9,4
SOUTH PASADENA,6600019A,2579,33,N,0,VBM PORTION,121,6,14,21,2,2,1,12,11,7,5,2,4
SOUTH PASADENA,6600019A,2579,33,N,1216,TOTAL,226,11,26,39,3,9,3,22,23,13,6,11,8
SOUTH PASADENA,6600022A,2580,33,N,721,POLLING PLACE,91,0,9,12,3,4,3,11,14,1,2,5,4
SOUTH PASADENA,6600022A,2580,33,N,0,VBM PORTION,117,5,13,21,2,1,0,18,1,6,3,8,6
SOUTH PASADENA,6600022A,2580,33,N,721,TOTAL,208,5,22,33,5,5,3,29,15,7,5,13,10
SOUTH PASADENA,6600024A,2581,33,N,1247,POLLING PLACE,145,3,10,28,3,6,1,27,15,5,5,6,3
SOUTH PASADENA,6600024A,2581,33,N,0,VBM PORTION,147,9,19,14,1,4,3,23,8,5,3,9,3
SOUTH PASADENA,6600024A,2581,33,N,1247,TOTAL,292,12,29,42,4,10,4,50,23,10,8,15,6
SOUTH PASADENA,6600026A,2582,33,N,844,POLLING PLACE,126,4,21,22,0,9,1,17,7,5,4,11,3
SOUTH PASADENA,6600026A,2582,33,N,0,VBM PORTION,133,3,27,16,3,3,0,16,8,0,4,5,4
SOUTH PASADENA,6600026A,2582,33,N,844,TOTAL,259,7,48,38,3,12,1,33,15,5,8,16,7
SOUTH PASADENA,6600028A,2583,33,N,775,POLLING PLACE,104,2,19,28,0,2,1,14,12,2,1,3,3
SOUTH PASADENA,6600028A,2583,33,N,0,VBM PORTION,94,5,12,7,1,4,0,11,6,5,1,13,4
SOUTH PASADENA,6600028A,2583,33,N,775,TOTAL,198,7,31,35,1,6,1,25,18,7,2,16,7
SOUTH PASADENA,6600031A,2584,33,N,788,POLLING PLACE,89,4,12,16,3,5,3,12,6,4,3,5,5
SOUTH PASADENA,6600031A,2584,33,N,0,VBM PORTION,81,0,16,17,2,6,0,5,8,1,0,6,3
SOUTH PASADENA,6600031A,2584,33,N,788,TOTAL,170,4,28,33,5,11,3,17,14,5,3,11,8
SOUTH SAN GABRIEL,6650010A,6162,74,Y,212,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH SAN GABRIEL,6650010A,6162,74,Y,0,VBM PORTION,24,1,0,3,0,0,0,3,3,6,4,0,0
SOUTH SAN GABRIEL,6650010A,6162,74,Y,212,TOTAL,24,1,0,3,0,0,0,3,3,6,4,0,0
SOUTH SAN GABRIEL,6650032A,2585,72,N,867,POLLING PLACE,63,5,7,6,0,2,1,9,6,13,4,2,2
SOUTH SAN GABRIEL,6650032A,2585,72,N,0,VBM PORTION,85,14,7,5,1,2,0,8,4,2,1,10,8
SOUTH SAN GABRIEL,6650032A,2585,72,N,867,TOTAL,148,19,14,11,1,4,1,17,10,15,5,12,10
SOUTH SAN GABRIEL,6650033B,2586,72,N,524,POLLING PLACE,35,0,3,6,0,2,3,1,0,9,3,1,4
SOUTH SAN GABRIEL,6650033B,2586,72,N,0,VBM PORTION,38,5,4,0,0,0,2,5,2,9,0,6,2
SOUTH SAN GABRIEL,6650033B,2586,72,N,524,TOTAL,73,5,7,6,0,2,5,6,2,18,3,7,6
SOUTH SAN GABRIEL,6650034A,2587,72,N,1011,POLLING PLACE,62,4,7,6,3,0,4,3,3,17,1,5,5
SOUTH SAN GABRIEL,6650034A,2587,72,N,0,VBM PORTION,52,2,6,3,0,0,1,8,2,9,5,6,5
SOUTH SAN GABRIEL,6650034A,2587,72,N,1011,TOTAL,114,6,13,9,3,0,5,11,5,26,6,11,10
SOUTH SAN GABRIEL,6650035A,2588,72,N,1243,POLLING PLACE,91,6,5,8,2,3,7,9,3,19,7,4,8
SOUTH SAN GABRIEL,6650035A,2588,72,N,0,VBM PORTION,94,12,11,13,1,0,1,13,1,4,8,10,1
SOUTH SAN GABRIEL,6650035A,2588,72,N,1243,TOTAL,185,18,16,21,3,3,8,22,4,23,15,14,9
SOUTH WHITTIER,6700001A,2589,132,N,814,POLLING PLACE,63,5,7,8,1,1,3,8,7,7,1,3,3
SOUTH WHITTIER,6700001A,2589,132,N,0,VBM PORTION,40,0,4,2,1,0,0,7,1,2,3,4,7
SOUTH WHITTIER,6700001A,2589,132,N,814,TOTAL,103,5,11,10,2,1,3,15,8,9,4,7,10
SOUTH WHITTIER,6700002A,2590,132,N,1276,POLLING PLACE,78,2,9,3,2,6,1,10,6,10,7,3,9
SOUTH WHITTIER,6700002A,2590,132,N,0,VBM PORTION,83,3,11,7,1,5,4,14,5,5,4,4,2
SOUTH WHITTIER,6700002A,2590,132,N,1276,TOTAL,161,5,20,10,3,11,5,24,11,15,11,7,11
SOUTH WHITTIER,6700003A,2591,132,N,929,POLLING PLACE,41,1,3,3,0,0,2,5,5,5,3,3,2
SOUTH WHITTIER,6700003A,2591,132,N,0,VBM PORTION,34,1,5,2,0,0,3,4,1,4,2,3,5
SOUTH WHITTIER,6700003A,2591,132,N,929,TOTAL,75,2,8,5,0,0,5,9,6,9,5,6,7
SOUTH WHITTIER,6700004B,2592,132,N,1121,POLLING PLACE,80,0,8,4,0,6,5,14,4,17,6,5,6
SOUTH WHITTIER,6700004B,2592,132,N,0,VBM PORTION,49,1,1,4,1,5,1,7,2,4,3,3,5
SOUTH WHITTIER,6700004B,2592,132,N,1121,TOTAL,129,1,9,8,1,11,6,21,6,21,9,8,11
SOUTH WHITTIER,6700007A,2593,132,N,1029,POLLING PLACE,59,1,7,5,4,6,6,5,5,4,1,2,6
SOUTH WHITTIER,6700007A,2593,132,N,0,VBM PORTION,60,0,7,2,1,3,2,10,6,5,3,0,5
SOUTH WHITTIER,6700007A,2593,132,N,1029,TOTAL,119,1,14,7,5,9,8,15,11,9,4,2,11
SOUTH WHITTIER,6700008A,2594,132,N,1208,POLLING PLACE,103,4,19,7,2,13,1,7,5,12,4,2,11
SOUTH WHITTIER,6700008A,2594,132,N,0,VBM PORTION,87,4,10,9,2,4,0,10,4,4,4,8,8
SOUTH WHITTIER,6700008A,2594,132,N,1208,TOTAL,190,8,29,16,4,17,1,17,9,16,8,10,19
SOUTH WHITTIER,6700009B,2595,132,N,689,POLLING PLACE,53,1,6,3,0,6,2,5,3,3,2,5,6
SOUTH WHITTIER,6700009B,2595,132,N,0,VBM PORTION,32,2,6,4,0,5,0,2,2,3,1,1,2
SOUTH WHITTIER,6700009B,2595,132,N,689,TOTAL,85,3,12,7,0,11,2,7,5,6,3,6,8
SOUTH WHITTIER,6700010A,2596,132,N,975,POLLING PLACE,65,0,7,6,0,3,6,12,3,14,1,3,2
SOUTH WHITTIER,6700010A,2596,132,N,0,VBM PORTION,71,1,6,9,0,6,0,6,1,7,3,12,3
SOUTH WHITTIER,6700010A,2596,132,N,975,TOTAL,136,1,13,15,0,9,6,18,4,21,4,15,5
SOUTH WHITTIER,6700011B,2597,132,N,1302,POLLING PLACE,96,3,15,7,1,6,5,15,4,14,3,0,9
SOUTH WHITTIER,6700011B,2597,132,N,0,VBM PORTION,107,1,8,14,3,2,2,15,4,16,4,7,7
SOUTH WHITTIER,6700011B,2597,132,N,1302,TOTAL,203,4,23,21,4,8,7,30,8,30,7,7,16
SOUTH WHITTIER,6700012A,2598,132,N,1036,POLLING PLACE,97,1,12,14,0,7,4,11,8,5,0,7,10
SOUTH WHITTIER,6700012A,2598,132,N,0,VBM PORTION,84,1,8,5,2,9,0,14,6,7,5,3,7
SOUTH WHITTIER,6700012A,2598,132,N,1036,TOTAL,181,2,20,19,2,16,4,25,14,12,5,10,17
SOUTH WHITTIER,6700014B,2599,132,N,1089,POLLING PLACE,66,1,12,5,1,6,0,7,2,10,3,2,4
SOUTH WHITTIER,6700014B,2599,132,N,0,VBM PORTION,66,3,6,8,0,2,3,8,8,7,2,3,3
SOUTH WHITTIER,6700014B,2599,132,N,1089,TOTAL,132,4,18,13,1,8,3,15,10,17,5,5,7
SOUTH WHITTIER,6700015A,2600,132,N,751,POLLING PLACE,62,0,6,5,3,4,3,6,3,6,3,3,6
SOUTH WHITTIER,6700015A,2600,132,N,0,VBM PORTION,39,1,5,1,0,0,0,3,3,6,2,3,4
SOUTH WHITTIER,6700015A,2600,132,N,751,TOTAL,101,1,11,6,3,4,3,9,6,12,5,6,10
SOUTH WHITTIER,6700016A,2601,132,N,1077,POLLING PLACE,111,4,12,12,1,5,1,10,7,9,6,8,13
SOUTH WHITTIER,6700016A,2601,132,N,0,VBM PORTION,97,4,17,11,2,7,1,10,0,11,2,2,7
SOUTH WHITTIER,6700016A,2601,132,N,1077,TOTAL,208,8,29,23,3,12,2,20,7,20,8,10,20
SOUTH WHITTIER,6700017A,2602,132,N,1298,POLLING PLACE,116,5,23,7,1,6,3,12,7,7,3,6,12
SOUTH WHITTIER,6700017A,2602,132,N,0,VBM PORTION,112,2,9,12,1,10,3,17,5,11,6,10,3
