LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,BOBBY SHRIVER,SHEILA KUEHL,
LOS ANGELES,9002239A,4075,183,N,,VBM PORTION,30,15,11,
LOS ANGELES,9002239A,4075,183,N,360,TOTAL,131,55,59,
LOS ANGELES,9002250A,4078,183,N,842,POLLING PLACE,181,59,92,
LOS ANGELES,9002250A,4078,183,N,,VBM PORTION,49,14,25,
LOS ANGELES,9002250A,4078,183,N,842,TOTAL,230,73,117,
LOS ANGELES,9002251A,4079,183,N,244,POLLING PLACE,24,9,8,
LOS ANGELES,9002251A,4079,183,N,,VBM PORTION,15,4,10,
LOS ANGELES,9002251A,4079,183,N,244,TOTAL,39,13,18,
LOS ANGELES,9002251B,6292,184,Y,,POLLING PLACE,,,,
LOS ANGELES,9002251B,6292,184,Y,,VBM PORTION,,,,
LOS ANGELES,9002251B,6292,184,Y,,TOTAL,,,,
LOS ANGELES,9002252A,4080,183,N,990,POLLING PLACE,167,54,86,
LOS ANGELES,9002252A,4080,183,N,,VBM PORTION,64,27,27,
LOS ANGELES,9002252A,4080,183,N,990,TOTAL,231,81,113,
LOS ANGELES,9002262B,4082,183,N,968,POLLING PLACE,156,50,84,
LOS ANGELES,9002262B,4082,183,N,,VBM PORTION,59,26,23,
LOS ANGELES,9002262B,4082,183,N,968,TOTAL,215,76,107,
LOS ANGELES,9002265B,4084,183,N,959,POLLING PLACE,246,76,131,
LOS ANGELES,9002265B,4084,183,N,,VBM PORTION,68,26,31,
LOS ANGELES,9002265B,4084,183,N,959,TOTAL,314,102,162,
LOS ANGELES,9002267A,4085,126,N,1268,POLLING PLACE,223,87,103,
LOS ANGELES,9002267A,4085,126,N,,VBM PORTION,100,42,28,
LOS ANGELES,9002267A,4085,126,N,1268,TOTAL,323,129,131,
LOS ANGELES,9002269A,4086,121,N,1121,POLLING PLACE,119,44,58,
LOS ANGELES,9002269A,4086,121,N,,VBM PORTION,55,12,36,
LOS ANGELES,9002269A,4086,121,N,1121,TOTAL,174,56,94,
LOS ANGELES,9002270A,4087,183,N,1029,POLLING PLACE,194,56,108,
LOS ANGELES,9002270A,4087,183,N,,VBM PORTION,69,35,23,
LOS ANGELES,9002270A,4087,183,N,1029,TOTAL,263,91,131,
LOS ANGELES,9002271A,4088,183,N,960,POLLING PLACE,187,56,99,
LOS ANGELES,9002271A,4088,183,N,,VBM PORTION,82,18,47,
LOS ANGELES,9002271A,4088,183,N,960,TOTAL,269,74,146,
LOS ANGELES,9002273A,4089,183,N,898,POLLING PLACE,192,66,94,
LOS ANGELES,9002273A,4089,183,N,,VBM PORTION,60,26,24,
LOS ANGELES,9002273A,4089,183,N,898,TOTAL,252,92,118,
LOS ANGELES,9002279A,4090,183,N,1030,POLLING PLACE,198,60,106,
LOS ANGELES,9002279A,4090,183,N,,VBM PORTION,102,36,50,
LOS ANGELES,9002279A,4090,183,N,1030,TOTAL,300,96,156,
LOS ANGELES,9002280A,4091,183,N,1227,POLLING PLACE,219,75,112,
LOS ANGELES,9002280A,4091,183,N,,VBM PORTION,88,18,49,
LOS ANGELES,9002280A,4091,183,N,1227,TOTAL,307,93,161,
LOS ANGELES,9002281A,4092,55,N,1025,POLLING PLACE,171,69,78,
LOS ANGELES,9002281A,4092,55,N,,VBM PORTION,50,14,21,
LOS ANGELES,9002281A,4092,55,N,1025,TOTAL,221,83,99,
LOS ANGELES,9002291A,4096,55,N,594,POLLING PLACE,86,36,43,
LOS ANGELES,9002291A,4096,55,N,,VBM PORTION,28,14,10,
LOS ANGELES,9002291A,4096,55,N,594,TOTAL,114,50,53,
LOS ANGELES,9002301A,4099,59,N,1019,POLLING PLACE,140,55,62,
LOS ANGELES,9002301A,4099,59,N,,VBM PORTION,38,16,19,
LOS ANGELES,9002301A,4099,59,N,1019,TOTAL,178,71,81,
LOS ANGELES,9002305A,4102,59,N,1045,POLLING PLACE,147,65,69,
LOS ANGELES,9002305A,4102,59,N,,VBM PORTION,55,20,28,
LOS ANGELES,9002305A,4102,59,N,1045,TOTAL,202,85,97,
LOS ANGELES,9002307A,4104,115,N,1393,POLLING PLACE,171,69,73,
LOS ANGELES,9002307A,4104,115,N,,VBM PORTION,67,32,26,
LOS ANGELES,9002307A,4104,115,N,1393,TOTAL,238,101,99,
LOS ANGELES,9002314A,4105,121,N,442,POLLING PLACE,54,20,29,
LOS ANGELES,9002314A,4105,121,N,,VBM PORTION,8,3,4,
LOS ANGELES,9002314A,4105,121,N,442,TOTAL,62,23,33,
LOS ANGELES,9002315A,4106,113,N,986,POLLING PLACE,116,45,56,
LOS ANGELES,9002315A,4106,113,N,,VBM PORTION,59,24,26,
LOS ANGELES,9002315A,4106,113,N,986,TOTAL,175,69,82,
LOS ANGELES,9002319A,4108,59,N,1017,POLLING PLACE,157,60,85,
LOS ANGELES,9002319A,4108,59,N,,VBM PORTION,25,12,10,
LOS ANGELES,9002319A,4108,59,N,1017,TOTAL,182,72,95,
LOS ANGELES,9002320A,4109,121,N,933,POLLING PLACE,172,87,72,
LOS ANGELES,9002320A,4109,121,N,,VBM PORTION,65,25,25,
LOS ANGELES,9002320A,4109,121,N,933,TOTAL,237,112,97,
LOS ANGELES,9002321A,4110,121,N,1194,POLLING PLACE,195,77,88,
LOS ANGELES,9002321A,4110,121,N,,VBM PORTION,71,25,35,
LOS ANGELES,9002321A,4110,121,N,1194,TOTAL,266,102,123,
LOS ANGELES,9002388A,4142,320,N,777,POLLING PLACE,128,45,62,
LOS ANGELES,9002388A,4142,320,N,,VBM PORTION,25,7,12,
LOS ANGELES,9002388A,4142,320,N,777,TOTAL,153,52,74,
LOS ANGELES,9002389A,4143,320,N,688,POLLING PLACE,179,64,96,
LOS ANGELES,9002389A,4143,320,N,,VBM PORTION,54,28,17,
LOS ANGELES,9002389A,4143,320,N,688,TOTAL,233,92,113,
LOS ANGELES,9002393A,4145,320,N,706,POLLING PLACE,206,67,109,
LOS ANGELES,9002393A,4145,320,N,,VBM PORTION,63,23,33,
LOS ANGELES,9002393A,4145,320,N,706,TOTAL,269,90,142,
LOS ANGELES,9002398A,4149,59,N,874,POLLING PLACE,115,49,58,
LOS ANGELES,9002398A,4149,59,N,,VBM PORTION,41,18,19,
LOS ANGELES,9002398A,4149,59,N,874,TOTAL,156,67,77,
LOS ANGELES,9002414A,4153,115,N,1086,POLLING PLACE,158,75,69,
LOS ANGELES,9002414A,4153,115,N,,VBM PORTION,34,20,11,
LOS ANGELES,9002414A,4153,115,N,1086,TOTAL,192,95,80,
LOS ANGELES,9002464A,6298,197,Y,,POLLING PLACE,,,,
LOS ANGELES,9002464A,6298,197,Y,,VBM PORTION,,,,
LOS ANGELES,9002464A,6298,197,Y,,TOTAL,,,,
LOS ANGELES,9002473A,4175,113,N,165,POLLING PLACE,41,16,23,
LOS ANGELES,9002473A,4175,113,N,,VBM PORTION,10,4,6,
LOS ANGELES,9002473A,4175,113,N,165,TOTAL,51,20,29,
LOS ANGELES,9002527A,6301,124,Y,85,POLLING PLACE,,,,
LOS ANGELES,9002527A,6301,124,Y,,VBM PORTION,8,2,6,
LOS ANGELES,9002527A,6301,124,Y,85,TOTAL,8,2,6,
LOS ANGELES,9002533A,4204,100,N,939,POLLING PLACE,158,48,90,
LOS ANGELES,9002533A,4204,100,N,,VBM PORTION,74,22,41,
LOS ANGELES,9002533A,4204,100,N,939,TOTAL,232,70,131,
LOS ANGELES,9002536A,6302,32,Y,,POLLING PLACE,,,,
LOS ANGELES,9002536A,6302,32,Y,,VBM PORTION,,,,
LOS ANGELES,9002536A,6302,32,Y,,TOTAL,,,,
LOS ANGELES,9002560A,6308,98,Y,,POLLING PLACE,,,,
LOS ANGELES,9002560A,6308,98,Y,,VBM PORTION,,,,
LOS ANGELES,9002560A,6308,98,Y,,TOTAL,,,,
LOS ANGELES,9002573B,4225,177,N,540,POLLING PLACE,63,19,35,
LOS ANGELES,9002573B,4225,177,N,,VBM PORTION,33,10,13,
LOS ANGELES,9002573B,4225,177,N,540,TOTAL,96,29,48,
LOS ANGELES,9002629A,4238,210,N,398,POLLING PLACE,87,31,44,
LOS ANGELES,9002629A,4238,210,N,,VBM PORTION,29,11,8,
LOS ANGELES,9002629A,4238,210,N,398,TOTAL,116,42,52,
LOS ANGELES,9002704A,4258,124,N,817,POLLING PLACE,212,69,101,
LOS ANGELES,9002704A,4258,124,N,,VBM PORTION,50,20,16,
LOS ANGELES,9002704A,4258,124,N,817,TOTAL,262,89,117,
LOS ANGELES,9002716A,4261,183,N,953,POLLING PLACE,192,72,91,
LOS ANGELES,9002716A,4261,183,N,,VBM PORTION,107,49,43,
LOS ANGELES,9002716A,4261,183,N,953,TOTAL,299,121,134,
LOS ANGELES,9002730A,4263,55,N,857,POLLING PLACE,162,93,53,
LOS ANGELES,9002730A,4263,55,N,,VBM PORTION,29,12,15,
LOS ANGELES,9002730A,4263,55,N,857,TOTAL,191,105,68,
LOS ANGELES,9002742A,6324,183,Y,30,POLLING PLACE,,,,
LOS ANGELES,9002742A,6324,183,Y,,VBM PORTION,4,3,1,
LOS ANGELES,9002742A,6324,183,Y,30,TOTAL,4,3,1,
LOS ANGELES,9002745A,4265,98,N,1226,POLLING PLACE,399,106,219,
LOS ANGELES,9002745A,4265,98,N,,VBM PORTION,81,22,42,
LOS ANGELES,9002745A,4265,98,N,1226,TOTAL,480,128,261,
LOS ANGELES,9002754A,4266,121,N,681,POLLING PLACE,93,40,41,
LOS ANGELES,9002754A,4266,121,N,,VBM PORTION,39,15,16,
LOS ANGELES,9002754A,4266,121,N,681,TOTAL,132,55,57,
LOS ANGELES,9002766A,4267,183,N,695,POLLING PLACE,114,49,41,
LOS ANGELES,9002766A,4267,183,N,,VBM PORTION,63,17,28,
LOS ANGELES,9002766A,4267,183,N,695,TOTAL,177,66,69,
LOS ANGELES,9002772A,4269,115,N,846,POLLING PLACE,166,87,59,
LOS ANGELES,9002772A,4269,115,N,,VBM PORTION,67,27,25,
LOS ANGELES,9002772A,4269,115,N,846,TOTAL,233,114,84,
LOS ANGELES,9002786A,4271,179,N,1114,POLLING PLACE,217,75,113,
LOS ANGELES,9002786A,4271,179,N,,VBM PORTION,97,27,47,
LOS ANGELES,9002786A,4271,179,N,1114,TOTAL,314,102,160,
LOS ANGELES,9002796A,4274,70,N,666,POLLING PLACE,140,64,50,
LOS ANGELES,9002796A,4274,70,N,,VBM PORTION,46,25,13,
LOS ANGELES,9002796A,4274,70,N,666,TOTAL,186,89,63,
LOS ANGELES,9002803A,4275,121,N,541,POLLING PLACE,34,15,16,
LOS ANGELES,9002803A,4275,121,N,,VBM PORTION,16,9,6,
LOS ANGELES,9002803A,4275,121,N,541,TOTAL,50,24,22,
LOS ANGELES,9002804A,6327,115,Y,10,POLLING PLACE,,,,
LOS ANGELES,9002804A,6327,115,Y,,VBM PORTION,,,,
LOS ANGELES,9002804A,6327,115,Y,10,TOTAL,,,,
LOS ANGELES,9002807A,4276,121,N,425,POLLING PLACE,59,24,27,
LOS ANGELES,9002807A,4276,121,N,,VBM PORTION,18,7,10,
LOS ANGELES,9002807A,4276,121,N,425,TOTAL,77,31,37,
LOS ANGELES,9002811A,4278,59,N,1069,POLLING PLACE,142,58,76,
LOS ANGELES,9002811A,4278,59,N,,VBM PORTION,37,14,17,
LOS ANGELES,9002811A,4278,59,N,1069,TOTAL,179,72,93,
LOS ANGELES,9002824A,4281,55,N,1144,POLLING PLACE,170,76,73,
LOS ANGELES,9002824A,4281,55,N,,VBM PORTION,45,15,26,
LOS ANGELES,9002824A,4281,55,N,1144,TOTAL,215,91,99,
LOS ANGELES,9002851A,4286,125,N,929,POLLING PLACE,204,74,97,
LOS ANGELES,9002851A,4286,125,N,,VBM PORTION,64,24,28,
LOS ANGELES,9002851A,4286,125,N,929,TOTAL,268,98,125,
LOS ANGELES,9002863A,4287,320,N,732,POLLING PLACE,178,57,92,
LOS ANGELES,9002863A,4287,320,N,,VBM PORTION,38,19,13,
LOS ANGELES,9002863A,4287,320,N,732,TOTAL,216,76,105,
LOS ANGELES,9002873B,4288,125,N,1088,POLLING PLACE,199,58,117,
LOS ANGELES,9002873B,4288,125,N,,VBM PORTION,63,21,34,
LOS ANGELES,9002873B,4288,125,N,1088,TOTAL,262,79,151,
LOS ANGELES,9002877C,6333,180,Y,,POLLING PLACE,,,,
LOS ANGELES,9002877C,6333,180,Y,,VBM PORTION,,,,
LOS ANGELES,9002877C,6333,180,Y,,TOTAL,,,,
LOS ANGELES,9002888A,4289,55,N,1048,POLLING PLACE,168,63,83,
LOS ANGELES,9002888A,4289,55,N,,VBM PORTION,31,15,12,
LOS ANGELES,9002888A,4289,55,N,1048,TOTAL,199,78,95,
LOS ANGELES,9002894A,4294,55,N,1053,POLLING PLACE,177,63,85,
LOS ANGELES,9002894A,4294,55,N,,VBM PORTION,46,28,15,
LOS ANGELES,9002894A,4294,55,N,1053,TOTAL,223,91,100,
LOS ANGELES,9002900A,4295,226,N,1433,POLLING PLACE,186,77,82,
LOS ANGELES,9002900A,4295,226,N,,VBM PORTION,368,150,143,
LOS ANGELES,9002900A,4295,226,N,1433,TOTAL,554,227,225,
LOS ANGELES,9002903B,4296,55,N,986,POLLING PLACE,135,52,71,
LOS ANGELES,9002903B,4296,55,N,,VBM PORTION,31,11,18,
LOS ANGELES,9002903B,4296,55,N,986,TOTAL,166,63,89,
LOS ANGELES,9002907A,4297,183,N,449,POLLING PLACE,86,34,32,
LOS ANGELES,9002907A,4297,183,N,,VBM PORTION,80,35,35,
LOS ANGELES,9002907A,4297,183,N,449,TOTAL,166,69,67,
LOS ANGELES,9002921A,4303,320,N,674,POLLING PLACE,165,62,85,
LOS ANGELES,9002921A,4303,320,N,,VBM PORTION,50,17,23,
LOS ANGELES,9002921A,4303,320,N,674,TOTAL,215,79,108,
LOS ANGELES,9002988A,4309,59,N,1105,POLLING PLACE,170,86,68,
LOS ANGELES,9002988A,4309,59,N,,VBM PORTION,40,27,9,
LOS ANGELES,9002988A,4309,59,N,1105,TOTAL,210,113,77,
LOS ANGELES,9003077A,4315,220,N,1228,POLLING PLACE,21,2,10,
LOS ANGELES,9003077A,4315,220,N,,VBM PORTION,1,,1,
LOS ANGELES,9003077A,4315,220,N,1228,TOTAL,22,2,11,
LOS ANGELES,9003077C,4316,220,N,778,POLLING PLACE,141,42,60,
LOS ANGELES,9003077C,4316,220,N,,VBM PORTION,64,28,27,
LOS ANGELES,9003077C,4316,220,N,778,TOTAL,205,70,87,
LOS ANGELES,9003122A,4318,115,N,1187,POLLING PLACE,302,167,105,
LOS ANGELES,9003122A,4318,115,N,,VBM PORTION,136,63,53,
LOS ANGELES,9003122A,4318,115,N,1187,TOTAL,438,230,158,
LOS ANGELES,9003150A,4321,220,N,930,POLLING PLACE,52,14,24,
LOS ANGELES,9003150A,4321,220,N,,VBM PORTION,19,7,11,
LOS ANGELES,9003150A,4321,220,N,930,TOTAL,71,21,35,
LOS ANGELES,9003181A,4323,183,N,1052,POLLING PLACE,255,107,111,
LOS ANGELES,9003181A,4323,183,N,,VBM PORTION,92,41,27,
LOS ANGELES,9003181A,4323,183,N,1052,TOTAL,347,148,138,
LOS ANGELES,9003197A,4326,320,N,837,POLLING PLACE,169,65,80,
LOS ANGELES,9003197A,4326,320,N,,VBM PORTION,105,48,42,
LOS ANGELES,9003197A,4326,320,N,837,TOTAL,274,113,122,
LOS ANGELES,9003201A,4327,320,N,723,POLLING PLACE,150,45,95,
LOS ANGELES,9003201A,4327,320,N,,VBM PORTION,54,17,28,
LOS ANGELES,9003201A,4327,320,N,723,TOTAL,204,62,123,
LOS ANGELES,9003202A,4328,320,N,760,POLLING PLACE,232,70,129,
LOS ANGELES,9003202A,4328,320,N,,VBM PORTION,55,10,34,
LOS ANGELES,9003202A,4328,320,N,760,TOTAL,287,80,163,
LOS ANGELES,9003206A,4329,183,N,477,POLLING PLACE,119,63,25,
LOS ANGELES,9003206A,4329,183,N,,VBM PORTION,53,23,14,
LOS ANGELES,9003206A,4329,183,N,477,TOTAL,172,86,39,
LOS ANGELES,9003218B,4331,115,N,1280,POLLING PLACE,248,111,114,
LOS ANGELES,9003218B,4331,115,N,,VBM PORTION,143,61,67,
LOS ANGELES,9003218B,4331,115,N,1280,TOTAL,391,172,181,
LOS ANGELES,9003228A,4333,125,N,1168,POLLING PLACE,192,65,96,
LOS ANGELES,9003228A,4333,125,N,,VBM PORTION,57,20,30,
LOS ANGELES,9003228A,4333,125,N,1168,TOTAL,249,85,126,
LOS ANGELES,9003235A,4335,320,N,779,POLLING PLACE,145,37,78,
LOS ANGELES,9003235A,4335,320,N,,VBM PORTION,29,8,15,
LOS ANGELES,9003235A,4335,320,N,779,TOTAL,174,45,93,
LOS ANGELES,9003238A,4336,125,N,708,POLLING PLACE,137,47,65,
LOS ANGELES,9003238A,4336,125,N,,VBM PORTION,50,16,25,
LOS ANGELES,9003238A,4336,125,N,708,TOTAL,187,63,90,
LOS ANGELES,9003351A,4341,183,N,743,POLLING PLACE,165,53,84,
LOS ANGELES,9003351A,4341,183,N,,VBM PORTION,92,48,30,
LOS ANGELES,9003351A,4341,183,N,743,TOTAL,257,101,114,
LOS ANGELES,9003431A,4346,183,N,788,POLLING PLACE,164,73,62,
LOS ANGELES,9003431A,4346,183,N,,VBM PORTION,143,63,53,
LOS ANGELES,9003431A,4346,183,N,788,TOTAL,307,136,115,
LOS ANGELES,9003448A,4347,59,N,884,POLLING PLACE,105,51,41,
LOS ANGELES,9003448A,4347,59,N,,VBM PORTION,71,27,25,
LOS ANGELES,9003448A,4347,59,N,884,TOTAL,176,78,66,
LOS ANGELES,9003465A,4350,115,N,429,POLLING PLACE,82,28,38,
LOS ANGELES,9003465A,4350,115,N,,VBM PORTION,60,26,19,
LOS ANGELES,9003465A,4350,115,N,429,TOTAL,142,54,57,
LOS ANGELES,9003468A,4352,183,N,457,POLLING PLACE,119,55,53,
LOS ANGELES,9003468A,4352,183,N,,VBM PORTION,65,29,23,
LOS ANGELES,9003468A,4352,183,N,457,TOTAL,184,84,76,
LOS ANGELES,9003520B,4354,98,N,1046,POLLING PLACE,204,69,106,
LOS ANGELES,9003520B,4354,98,N,,VBM PORTION,59,20,31,
LOS ANGELES,9003520B,4354,98,N,1046,TOTAL,263,89,137,
LOS ANGELES,9003552A,4355,220,N,875,POLLING PLACE,47,13,20,
LOS ANGELES,9003552A,4355,220,N,,VBM PORTION,4,2,2,
LOS ANGELES,9003552A,4355,220,N,875,TOTAL,51,15,22,
LOS ANGELES,9003600A,4356,115,N,1133,POLLING PLACE,207,105,77,
LOS ANGELES,9003600A,4356,115,N,,VBM PORTION,105,57,31,
LOS ANGELES,9003600A,4356,115,N,1133,TOTAL,312,162,108,
LOS ANGELES,9003606A,4357,55,N,1160,POLLING PLACE,238,90,96,
LOS ANGELES,9003606A,4357,55,N,,VBM PORTION,88,55,25,
LOS ANGELES,9003606A,4357,55,N,1160,TOTAL,326,145,121,
LOS ANGELES,9003626A,4360,109,N,1318,POLLING PLACE,268,120,122,
LOS ANGELES,9003626A,4360,109,N,,VBM PORTION,145,64,56,
LOS ANGELES,9003626A,4360,109,N,1318,TOTAL,413,184,178,
LOS ANGELES,9003681A,4363,115,N,1196,POLLING PLACE,157,58,82,
LOS ANGELES,9003681A,4363,115,N,,VBM PORTION,120,45,51,
LOS ANGELES,9003681A,4363,115,N,1196,TOTAL,277,103,133,
LOS ANGELES,9003683A,4364,115,N,1314,POLLING PLACE,207,82,86,
LOS ANGELES,9003683A,4364,115,N,,VBM PORTION,142,69,50,
LOS ANGELES,9003683A,4364,115,N,1314,TOTAL,349,151,136,
LOS ANGELES,9003814A,4367,98,N,808,POLLING PLACE,129,38,72,
LOS ANGELES,9003814A,4367,98,N,,VBM PORTION,43,15,17,
LOS ANGELES,9003814A,4367,98,N,808,TOTAL,172,53,89,
LOS ANGELES,9003998D,4381,59,N,394,POLLING PLACE,60,21,25,
LOS ANGELES,9003998D,4381,59,N,,VBM PORTION,18,9,9,
LOS ANGELES,9003998D,4381,59,N,394,TOTAL,78,30,34,
LOS ANGELES,9004201A,4385,121,N,869,POLLING PLACE,107,37,50,
LOS ANGELES,9004201A,4385,121,N,,VBM PORTION,54,23,22,
LOS ANGELES,9004201A,4385,121,N,869,TOTAL,161,60,72,
LOS ANGELES,9004204A,4386,121,N,1058,POLLING PLACE,112,49,53,
LOS ANGELES,9004204A,4386,121,N,,VBM PORTION,50,18,23,
LOS ANGELES,9004204A,4386,121,N,1058,TOTAL,162,67,76,
LOS ANGELES,9004212B,4388,55,N,465,POLLING PLACE,149,76,55,
LOS ANGELES,9004212B,4388,55,N,,VBM PORTION,63,32,20,
LOS ANGELES,9004212B,4388,55,N,465,TOTAL,212,108,75,
LOS ANGELES,9004216A,4390,179,N,773,POLLING PLACE,95,28,53,
LOS ANGELES,9004216A,4390,179,N,,VBM PORTION,27,10,6,
LOS ANGELES,9004216A,4390,179,N,773,TOTAL,122,38,59,
LOS ANGELES,9004218A,4392,226,N,699,POLLING PLACE,104,42,45,
LOS ANGELES,9004218A,4392,226,N,,VBM PORTION,59,28,21,
LOS ANGELES,9004218A,4392,226,N,699,TOTAL,163,70,66,
LOS ANGELES,9004226A,4393,55,N,1082,POLLING PLACE,156,78,56,
LOS ANGELES,9004226A,4393,55,N,,VBM PORTION,50,31,14,
LOS ANGELES,9004226A,4393,55,N,1082,TOTAL,206,109,70,
LOS ANGELES,9004229A,4394,179,N,922,POLLING PLACE,183,72,85,
LOS ANGELES,9004229A,4394,179,N,,VBM PORTION,44,21,18,
LOS ANGELES,9004229A,4394,179,N,922,TOTAL,227,93,103,
LOS ANGELES,9004230A,4395,212,N,722,POLLING PLACE,191,71,92,
LOS ANGELES,9004230A,4395,212,N,,VBM PORTION,64,26,30,
LOS ANGELES,9004230A,4395,212,N,722,TOTAL,255,97,122,
LOS ANGELES,9004239A,4400,98,N,1112,POLLING PLACE,263,64,140,
LOS ANGELES,9004239A,4400,98,N,,VBM PORTION,85,21,48,
LOS ANGELES,9004239A,4400,98,N,1112,TOTAL,348,85,188,
LOS ANGELES,9004240A,4401,115,N,1404,POLLING PLACE,209,94,85,
LOS ANGELES,9004240A,4401,115,N,,VBM PORTION,110,53,39,
LOS ANGELES,9004240A,4401,115,N,1404,TOTAL,319,147,124,
LOS ANGELES,9005107A,4411,121,N,717,POLLING PLACE,116,51,57,
LOS ANGELES,9005107A,4411,121,N,,VBM PORTION,47,14,16,
LOS ANGELES,9005107A,4411,121,N,717,TOTAL,163,65,73,
LOS ANGELES,9005113B,6338,102,Y,2,POLLING PLACE,,,,
LOS ANGELES,9005113B,6338,102,Y,,VBM PORTION,,,,
LOS ANGELES,9005113B,6338,102,Y,2,TOTAL,,,,
LOS ANGELES,9005117A,4412,102,N,1236,POLLING PLACE,243,72,118,
LOS ANGELES,9005117A,4412,102,N,,VBM PORTION,91,30,51,
LOS ANGELES,9005117A,4412,102,N,1236,TOTAL,334,102,169,
LOS ANGELES,9005118A,4413,98,N,590,POLLING PLACE,87,23,50,
LOS ANGELES,9005118A,4413,98,N,,VBM PORTION,40,12,22,
LOS ANGELES,9005118A,4413,98,N,590,TOTAL,127,35,72,
LOS ANGELES,9005124B,4414,98,N,1074,POLLING PLACE,239,65,137,
LOS ANGELES,9005124B,4414,98,N,,VBM PORTION,46,6,29,
LOS ANGELES,9005124B,4414,98,N,1074,TOTAL,285,71,166,
LOS ANGELES,9005136A,4415,125,N,822,POLLING PLACE,158,64,65,
LOS ANGELES,9005136A,4415,125,N,,VBM PORTION,52,22,21,
LOS ANGELES,9005136A,4415,125,N,822,TOTAL,210,86,86,
LOS ANGELES,9005139A,4416,125,N,1191,POLLING PLACE,248,84,135,
LOS ANGELES,9005139A,4416,125,N,,VBM PORTION,68,24,35,
LOS ANGELES,9005139A,4416,125,N,1191,TOTAL,316,108,170,
LOS ANGELES,9005140A,4417,124,N,1084,POLLING PLACE,273,109,132,
LOS ANGELES,9005140A,4417,124,N,,VBM PORTION,57,18,29,
LOS ANGELES,9005140A,4417,124,N,1084,TOTAL,330,127,161,
LOS ANGELES,9005142A,4418,125,N,1180,POLLING PLACE,351,133,173,
LOS ANGELES,9005142A,4418,125,N,,VBM PORTION,94,33,48,
LOS ANGELES,9005142A,4418,125,N,1180,TOTAL,445,166,221,
LOS ANGELES,9005145A,4419,125,N,1092,POLLING PLACE,229,86,120,
LOS ANGELES,9005145A,4419,125,N,,VBM PORTION,101,40,43,
LOS ANGELES,9005145A,4419,125,N,1092,TOTAL,330,126,163,
LOS ANGELES,9005147A,4420,124,N,883,POLLING PLACE,148,47,84,
LOS ANGELES,9005147A,4420,124,N,,VBM PORTION,39,19,14,
LOS ANGELES,9005147A,4420,124,N,883,TOTAL,187,66,98,
LOS ANGELES,9005151B,4421,124,N,775,POLLING PLACE,227,79,110,
LOS ANGELES,9005151B,4421,124,N,,VBM PORTION,51,23,17,
LOS ANGELES,9005151B,4421,124,N,775,TOTAL,278,102,127,
LOS ANGELES,9005152A,4422,125,N,1115,POLLING PLACE,216,83,106,
LOS ANGELES,9005152A,4422,125,N,,VBM PORTION,94,23,52,
LOS ANGELES,9005152A,4422,125,N,1115,TOTAL,310,106,158,
LOS ANGELES,9005155A,4423,125,N,1259,POLLING PLACE,270,98,132,
LOS ANGELES,9005155A,4423,125,N,,VBM PORTION,86,34,37,
LOS ANGELES,9005155A,4423,125,N,1259,TOTAL,356,132,169,
LOS ANGELES,9005159A,4424,125,N,1222,POLLING PLACE,292,111,143,
LOS ANGELES,9005159A,4424,125,N,,VBM PORTION,116,47,52,
LOS ANGELES,9005159A,4424,125,N,1222,TOTAL,408,158,195,
LOS ANGELES,9005187A,4425,124,N,1063,POLLING PLACE,227,88,117,
LOS ANGELES,9005187A,4425,124,N,,VBM PORTION,80,31,33,
LOS ANGELES,9005187A,4425,124,N,1063,TOTAL,307,119,150,
LOS ANGELES,9005188A,4426,121,N,1104,POLLING PLACE,203,74,92,
LOS ANGELES,9005188A,4426,121,N,,VBM PORTION,30,14,12,
LOS ANGELES,9005188A,4426,121,N,1104,TOTAL,233,88,104,
LOS ANGELES,9005189A,4427,121,N,1032,POLLING PLACE,135,43,74,
LOS ANGELES,9005189A,4427,121,N,,VBM PORTION,31,12,15,
LOS ANGELES,9005189A,4427,121,N,1032,TOTAL,166,55,89,
LOS ANGELES,9005196A,4428,125,N,1054,POLLING PLACE,265,94,131,
LOS ANGELES,9005196A,4428,125,N,,VBM PORTION,83,31,34,
LOS ANGELES,9005196A,4428,125,N,1054,TOTAL,348,125,165,
LOS ANGELES,9005199A,4429,125,N,900,POLLING PLACE,191,63,99,
LOS ANGELES,9005199A,4429,125,N,,VBM PORTION,100,36,48,
LOS ANGELES,9005199A,4429,125,N,900,TOTAL,291,99,147,
LOS ANGELES,9005310A,4439,183,N,1051,POLLING PLACE,197,62,97,
LOS ANGELES,9005310A,4439,183,N,,VBM PORTION,58,21,22,
LOS ANGELES,9005310A,4439,183,N,1051,TOTAL,255,83,119,
LOS ANGELES,9005312C,4440,183,N,853,POLLING PLACE,151,47,77,
LOS ANGELES,9005312C,4440,183,N,,VBM PORTION,43,11,25,
LOS ANGELES,9005312C,4440,183,N,853,TOTAL,194,58,102,
LOS ANGELES,9005386A,4448,320,N,864,POLLING PLACE,177,53,104,
LOS ANGELES,9005386A,4448,320,N,,VBM PORTION,43,13,16,
LOS ANGELES,9005386A,4448,320,N,864,TOTAL,220,66,120,
LOS ANGELES,9005389A,4449,183,N,656,POLLING PLACE,148,54,75,
LOS ANGELES,9005389A,4449,183,N,,VBM PORTION,48,22,15,
LOS ANGELES,9005389A,4449,183,N,656,TOTAL,196,76,90,
