INCIDENT NUMBER,INCIDENT TYPE,INCIDENT DATE,INCIDENT LOCATION,CITY,STATE,ZIP,REPORTING DISTRICT,GEO_LOCATION,HANDLING UNIT ID,HANDLING UNIT NAME,APPROX_LATITUDE,APPROX_LONGITUDE
1000247,UNINTENTIONAL DISCHARGE INCIDENT,05/20/2014 08:00:00 PM,9400 PENFIELD AVENUE,CHATSWORTH,CA,91311,4400,"9400 PENFIELD AVENUE
CHATSWORTH, CA 91311
(34.240555, -118.569637)",SSB,SAFE STREET BUREAU,34.240555,-118.569637
1000294,NON-HIT SHOOTING INCIDENT,04/02/2010 09:50:00 PM,800 S. MAYO STREET,COMPTON,CA,90221,2843,"800 S. MAYO STREET
COMPTON, CA 90221
(33.889609, -118.212193)",OSS,OPERATION SAFE STREETS BUREAU,33.889609,-118.212193
1000232,UNINTENTIONAL DISCHARGE INCIDENT,08/08/2013 04:30:00 AM,400 BAUCHET STREET,LOS ANGELES,CA,90012,0808,"400 BAUCHET STREET
LOS ANGELES, CA 90012
(34.058657, -118.233016)",CST,COURT SERVICES TRANSPORTATION,34.058657,-118.233016
1000248,UNINTENTIONAL DISCHARGE INCIDENT,06/03/2014 10:30:00 AM,16100 PIONEER BOULEVARD,NORWALK,CA,90650,0455,"16100 PIONEER BOULEVARD
NORWALK, CA 90650
(33.884979, -118.082419)",NWK,NORWALK REGIONAL STN,33.884979,-118.082419
1000203,UNINTENTIONAL DISCHARGE INCIDENT,07/07/2011 08:00:00 AM,7800 TELEGRAPH ROAD,DOWNEY,CA,90240,6837,"7800 TELEGRAPH ROAD
DOWNEY, CA 90240
(33.97237, -118.120681)",TSB,TRANSIT SERVICES BUREAU,33.97237,-118.120681
1000430,NON-HIT SHOOTING INCIDENT,01/29/2013 06:40:00 PM,1100 EAST 65TH STREET,LOS ANGELES,CA,90002,2170,"1100 EAST 65TH STREET
LOS ANGELES, CA 90002
(33.980835, -118.256358)",PKB,PARKS BUREAU,33.980835,-118.256358
1000329,NON-HIT SHOOTING INCIDENT,11/11/2010 05:35:00 PM,300 CLAUDE STREET,COMPTON,CA,90220,2836,"300 CLAUDE STREET
COMPTON, CA 90220
(33.886113, -118.225869)",OSS,OPERATION SAFE STREETS BUREAU,33.886113,-118.225869
1000650,NON-HIT SHOOTING INCIDENT,09/24/2015 02:45:00 PM,10100 FOSTER ROAD,BELLFLOWER,CA,90706,1331,"10100 FOSTER ROAD
BELLFLOWER, CA 90706
(33.909787, -118.115353)",OSS,OPERATION SAFE STREETS BUREAU,33.909787,-118.115353
1000686,HIT SHOOTING INCIDENT,02/20/2016 09:25:00 PM,15100 GUNDRY AVENUE,PARAMOUNT,CA,90723,1366,"15100 GUNDRY AVENUE
PARAMOUNT, CA 90723
(33.894729, -118.175544)",LKD,LAKEWOOD STN,33.894729,-118.175544
1000054,ANIMAL SHOOTING INCIDENT,12/19/2010 07:30:00 PM,3500 E. 54TH STREET,MAYWOOD,CA,90272,0250,"3500 E. 54TH STREET
MAYWOOD, CA 90272
(33.993873, -118.203432)",COP,COPS BUREAU,33.993873,-118.203432
1000441,HIT SHOOTING INCIDENT,05/18/2013 09:12:00 PM,6100 MIRAMONTE BLVD,LOS ANGELES,CA,90001,2171,"6100 MIRAMONTE BLVD
LOS ANGELES, CA 90001
(33.984765, -118.245342)",CEN,CENTURY STN,33.984765,-118.245342
1000338,HIT SHOOTING INCIDENT,02/05/2011 09:56:00 PM,3200 THOMAS AVENUE,PALMDALE,CA,93550,2603,"3200 THOMAS AVENUE
PALMDALE, CA 93550
(34.550873, -118.071451)",PLM,PALMDALE STN,34.550873,-118.071451
1000738,UNINTENTIONAL DISCHARGE INCIDENT,05/03/2016 09:15:00 PM,11700 S. ALAMEDA STREET,CARSON,CA,90059,,"11700 S. ALAMEDA STREET
CARSON, CA 90059
(33.928209, -118.226926)",CSN,CARSON STN,33.928209,-118.226926
1000305,HIT SHOOTING INCIDENT,06/15/2010 10:41:00 AM,100 SANDALWOOD AVENUE,EAST VALINDA,CA,91744,1442,"100 SANDALWOOD AVENUE
EAST VALINDA, CA 91744
(34.017734, -117.916877)",IDT,INDUSTRY STN,34.017734,-117.916877
1000019,ANIMAL SHOOTING INCIDENT,04/03/2010 04:10:00 PM,1200 S. OLEANDER AVENUE,COMPTON,CA,90220,2836,"1200 S. OLEANDER AVENUE
COMPTON, CA 90220
(33.884883, -118.22799)",COM,COMPTON STN,33.884883,-118.22799
1000521,HIT SHOOTING INCIDENT,03/25/2015 12:00:00 AM,102ND STREET AND S. VERMONT AVE,LOS ANGELES,CA,90044,0577,"102ND STREET AND S. VERMONT AVE
LOS ANGELES, CA 90044
(33.94408299312416425025, -118.29182501144271153503)",SLA,SOUTH LOS ANGELES STATION,33.944082993124164,-118.291825011442712
1000383,NON-HIT SHOOTING INCIDENT,02/11/2012 04:30:00 AM,4100 MARIS AVENUE,PICO RIVERA,CA,90660,1510,"4100 MARIS AVENUE
PICO RIVERA, CA 90660
(34.014831, -118.080655)",PRV,PICO RIVERA STN,34.014831,-118.080655
1000281,UNINTENTIONAL DISCHARGE INCIDENT,07/02/2015 07:03:00 AM,300 N. CALIFORNIA AVENUE,LA PUENTE,CA,91744,3614,"300 N. CALIFORNIA AVENUE
LA PUENTE, CA 91744
(34.033431, -117.967292)",NARCO,NARCOTICS BUREAU,34.033431,-117.967292
1000030,ANIMAL SHOOTING INCIDENT,07/07/2010 06:30:00 AM,17700 S. AVALON BOULEVARD,CARSON,CA,90745,1610,"17700 S. AVALON BOULEVARD
CARSON, CA 90745
(33.86809808547674434163, -118.26577161466911021035)",CSN,CARSON STN,33.868098085476744,-118.26577161466911
1000257,UNINTENTIONAL DISCHARGE INCIDENT,09/19/2014 10:00:00 PM,4800 ELIZABETH STREET,CUDAHY,CA,90201,0262,"4800 ELIZABETH STREET
CUDAHY, CA 90201
(33.962868, -118.182939)",ELA,EAST LA STN,33.962868,-118.182939
1000389,UNINTENTIONAL DISCHARGE INCIDENT,12/08/2013 03:20:00 PM,400 N. HICKS AVENUE,LOS ANGELES,CA,90063,0275,"400 N. HICKS AVENUE
LOS ANGELES, CA 90063
(34.04050744093310180353, -118.19024229555454234855)",ELA,EAST LA STN,34.040507440933102,-118.190242295554542
1000574,UNINTENTIONAL DISCHARGE INCIDENT,08/16/2015 12:45:00 PM,900 SOUTH CENTRAL AVENUE,COMPTON,CA,90221,2831,"900 SOUTH CENTRAL AVENUE
COMPTON, CA 90221
(33.888318, -118.249988)",COM,COMPTON STN,33.888318,-118.249988
1000464,HIT SHOOTING INCIDENT,08/29/2012 05:33:00 PM,SANTA FE AVENUE AND ANAHEIM STREET,LONG BEACH,CA,90813,1699,"SANTA FE AVENUE AND ANAHEIM STREET
LONG BEACH, CA 90813
(33.78273600103987143088, -118.21548000742128050492)",CSN,CARSON STN,33.782736001039871,-118.215480007421281
1000075,ANIMAL SHOOTING INCIDENT,02/01/2012 08:00:00 AM,600 SAYBROOK AVENUE,EAST LOS ANGELES,CA,90022,0287,"600 SAYBROOK AVENUE
EAST LOS ANGELES, CA 90022
(34.018716, -118.1347)",ELA,EAST LA STN,34.018716,-118.1347
1000364,HIT SHOOTING INCIDENT,04/04/2011 09:00:00 AM,1300 92ND STREET AND ZAMORA AVENUE,LOS ANGELES,CA,90002,2176,"1300 92ND STREET AND ZAMORA AVENUE
LOS ANGELES, CA 90002
(33.95317990369353098323, -118.25156514081930052406)",CEN,CENTURY STN,33.953179903693531,-118.251565140819301
1000060,ANIMAL SHOOTING INCIDENT,06/30/2011 08:05:00 AM,41000 178TH STREET W.,LAKE LOS ANGELES,CA,93535,1197,"41000 178TH STREET W.
LAKE LOS ANGELES, CA 93535
(34.627395, -117.812757)",LCS,LANCASTER STN,34.627395,-117.812757
1000005,ANIMAL SHOOTING INCIDENT,04/24/2010 04:05:00 PM,14700 MYSTIC STREET,WHITTIER,CA,90604,0493,"14700 MYSTIC STREET
WHITTIER, CA 90604
(33.931615, -118.01951)",NWK,NORWALK REGIONAL STN,33.931615,-118.01951
1000261,UNINTENTIONAL DISCHARGE INCIDENT,10/16/2014 03:45:00 AM,6200 WINNETKA AVENUE,WOODLAND HILLS,CA,91371,8751,"6200 WINNETKA AVENUE
WOODLAND HILLS, CA 91371
(34.182957, -118.570951)",CSD,COURT SERVICES DIV HQ,34.182957,-118.570951
1000462,HIT SHOOTING INCIDENT,10/06/2013 03:30:00 PM,6000 BLOCK OF WEST VENICE BLVD,LOS ANGELES,CA,90034,6893,"6000 BLOCK OF WEST VENICE BLVD
LOS ANGELES, CA 90034
(34.006282, -118.428977)",TSB,TRANSIT SERVICES BUREAU,34.006282,-118.428977
1000274,UNINTENTIONAL DISCHARGE INCIDENT,02/14/2015 05:10:00 AM,28500 APPLEWOOD LANE,CASTAIC,CA,91384,1299,"28500 APPLEWOOD LANE
CASTAIC, CA 91384
(34.488615, -118.634095)",CVS,CRESCENTA VALLEY STATION,34.488615,-118.634095
1000494,HIT SHOOTING INCIDENT,08/09/2014 04:12:00 AM,GRAND AVENUE AND PACIFIC BOULEVARD,WALNUT PARK,CA,90255,6835,"GRAND AVENUE AND PACIFIC BOULEVARD
WALNUT PARK, CA 90255
(33.969153, -118.225208)",TBS,TRANSIT BUREAU SOUTH,33.969153,-118.225208
1000168,ANIMAL SHOOTING INCIDENT,05/02/2015 07:35:00 PM,37000 ERIK COURT,PALMDALE,CA,93550,2603,"37000 ERIK COURT
PALMDALE, CA 93550
(34.554984, -118.101607)",PLM,PALMDALE STN,34.554984,-118.101607
1000207,UNINTENTIONAL DISCHARGE INCIDENT,02/06/2012 09:10:00 PM,500 W. LANCASTER BOULEVARD,LANCASTER,CA,93534,1124,"500 W. LANCASTER BOULEVARD
LANCASTER, CA 93534
(34.698335, -118.136932)",LCS,LANCASTER STN,34.698335,-118.136932
1000006,ANIMAL SHOOTING INCIDENT,11/16/2010 12:54:00 PM,3200 CABANA LANE,LANCASTER,CA,93536,1192,"3200 CABANA LANE
LANCASTER, CA 93536
(34.670523, -118.188021)",LCS,LANCASTER STN,34.670523,-118.188021
1000352,HIT SHOOTING INCIDENT,05/24/2011 06:44:00 AM,2000 EAST 76TH STREET,LOS ANGELES,CA,90001,2173,"2000 EAST 76TH STREET
LOS ANGELES, CA 90001
(33.971921, -118.236815)",CEN,CENTURY STN,33.971921,-118.236815
1000191,UNINTENTIONAL DISCHARGE INCIDENT,05/04/2010 09:35:00 PM,400 BAUCHET STREET,LOS ANGELES,CA,90012,4300,"400 BAUCHET STREET
LOS ANGELES, CA 90012
(34.05847326778588288016, -118.23296484497550072156)",TST,TRANSPORTATION BUREAU,34.058473267785883,-118.232964844975501
1000310,HIT SHOOTING INCIDENT,07/09/2010 02:50:00 AM,20400 SOLEDAD CANYON ROAD,CANYON COUNTRY,CA,91351,0610,"20400 SOLEDAD CANYON ROAD
CANYON COUNTRY, CA 91351
(34.421681, -118.491432)",SCV,SANTA CLARITA VALLEY STN,34.421681,-118.491432
1000523,HIT SHOOTING INCIDENT,05/05/2015 12:43:00 PM,10400 ENLOE STREET,EL MONTE,CA,91733,0560,"10400 ENLOE STREET
EL MONTE, CA 91733
(34.053666, -118.045247)",TEM,TEMPLE CITY STN,34.053666,-118.045247
1000264,UNINTENTIONAL DISCHARGE INCIDENT,11/12/2014 08:50:00 AM,43700 SIERRA HIGHWAY,LANCASTER,CA,93534,1123,"43700 SIERRA HIGHWAY
LANCASTER, CA 93534
(34.67705, -118.133203)",OSS,OPERATION SAFE STREETS BUREAU,34.67705,-118.133203
1000034,ANIMAL SHOOTING INCIDENT,08/14/2010 07:38:00 PM,500 W. CYPRESS STREET,COMPTON,CA,90220,2835,"500 W. CYPRESS STREET
COMPTON, CA 90220
(33.889749, -118.23112)",COM,COMPTON STN,33.889749,-118.23112
1000051,ANIMAL SHOOTING INCIDENT,11/02/2010 10:05:00 PM,300 N. CULVER AVENUE,COMPTON,CA,90220,2814,"300 N. CULVER AVENUE
COMPTON, CA 90220
(33.897553, -118.225515)",COM,COMPTON STN,33.897553,-118.225515
1000136,ANIMAL SHOOTING INCIDENT,08/17/2013 04:50:00 AM,6000 CANYONSIDE ROAD,LA CRENSCENTA,CA,91214,1285,"6000 CANYONSIDE ROAD
LA CRENSCENTA, CA 91214
(34.244229, -118.224061)",CVS,CRESCENTA VALLEY STATION,34.244229,-118.224061
1000492,NON-HIT SHOOTING INCIDENT,08/15/2013 05:44:00 PM,4100 NAOMI AVENUE,LOS ANGELES,CA,90011,0399,"4100 NAOMI AVENUE
LOS ANGELES, CA 90011
(34.009238, -118.253793)",SLA,SOUTH LOS ANGELES STATION,34.009238,-118.253793
1000657,UNINTENTIONAL DISCHARGE INCIDENT,12/07/2015 01:55:00 PM,8100 READING AVENUE,LOS ANGELES,CA,90045,6871,"8100 READING AVENUE
LOS ANGELES, CA 90045
(33.96354, -118.382133)",TBS,TRANSIT BUREAU SOUTH,33.96354,-118.382133
1000388,HIT SHOOTING INCIDENT,03/07/2012 02:49:00 PM,10300 LOU DILLON AVENUE,LOS ANGELES,CA,90059,2199,"10300 LOU DILLON AVENUE
LOS ANGELES, CA 90059
(33.943123, -118.234839)",OSS,OPERATION SAFE STREETS BUREAU,33.943123,-118.234839
1000135,ANIMAL SHOOTING INCIDENT,08/12/2013 11:54:00 AM,38500 MALBY AVENUE,PALMDALE,CA,93550,2663,"38500 MALBY AVENUE
PALMDALE, CA 93550
(34.583381, -118.090535)",PLM,PALMDALE STN,34.583381,-118.090535
1000442,HIT SHOOTING INCIDENT,05/22/2013 11:40:00 AM,5800 ALOTT AVENUE,VAN NUYS,CA,91401,3199,"5800 ALOTT AVENUE
VAN NUYS, CA 91401
(34.175726, -118.427941)",MCB,MAJOR CRIMES BUREAU,34.175726,-118.427941
1000490,HIT SHOOTING INCIDENT,06/25/2014 05:05:00 PM,BEAR VALLEY ROAD AND  CENTRAL ROAD,APPLE VALLEY,CA,92308,3199,"BEAR VALLEY ROAD AND CENTRAL ROAD
APPLE VALLEY, CA 92308
(34.471554, -117.172646)",MCB,MAJOR CRIMES BUREAU,34.471554,-117.172646
1000062,ANIMAL SHOOTING INCIDENT,08/02/2011 02:15:00 PM,4200 W. LANCASTER BOULEVARD,LANCASTER,CA,93536,1127,"4200 W. LANCASTER BOULEVARD
LANCASTER, CA 93536
(34.696813, -118.205367)",COP,COPS BUREAU,34.696813,-118.205367
1000680,OTHER SHOOTING INCIDENT,02/10/2016 09:50:00 PM,12100 LOS COYOTES AVENUE,LA MIRADA,CA,90638,0460,"12100 LOS COYOTES AVENUE
LA MIRADA, CA 90638
(33.92104, -118.008134)",NWK,NORWALK REGIONAL STN,33.92104,-118.008134
1000465,HIT SHOOTING INCIDENT,10/27/2013 01:27:00 AM,16400 WOODRUFF AVE.,BELLFLOWER,CA,90706,1337,"16400 WOODRUFF AVE.
BELLFLOWER, CA 90706
(33.88556, -118.117335)",LKD,LAKEWOOD STN,33.88556,-118.117335
1000007,ANIMAL SHOOTING INCIDENT,02/28/2012 08:45:00 AM,1400 ARLINGTON AVENUE,LOS ANGELES,CA,90019,5199,"1400 ARLINGTON AVENUE
LOS ANGELES, CA 90019
(34.046164, -118.317725)",IRC,INMATE RECEPTION CENTER,34.046164,-118.317725
1000249,UNINTENTIONAL DISCHARGE INCIDENT,06/08/2014 01:33:00 PM,ROSECRANS AVENUE AND VALLEY VIEW BOULEVARD,LA MIRADA,CA,90638,0469,"ROSECRANS AVENUE AND VALLEY VIEW BOULEVARD
LA MIRADA, CA 90638
(33.90252599528420960304, -118.02911500190379196884)",COM,COMPTON STN,33.90252599528421,-118.029115001903792
1000455,HIT SHOOTING INCIDENT,02/01/2013 08:00:00 AM,300 N LEMON AVENUE,WALNUT,CA,91789,2914,"300 N LEMON AVENUE
WALNUT, CA 91789
(34.018718, -117.865087)",WAL,WALNUT/SAN DIMAS STN,34.018718,-117.865087
1000677,HIT SHOOTING INCIDENT,01/04/2016 09:00:00 PM,15800 S. TARRANT AVENUE,COMPTON,CA,90220,2873,"15800 S. TARRANT AVENUE
COMPTON, CA 90220
(33.887127, -118.262318)",COM,COMPTON STN,33.887127,-118.262318
1000373,HIT SHOOTING INCIDENT,01/04/2012 03:28:00 PM,9300 E. VALLEY BLVD,ROSEMEAD,CA,91770,0530,"9300 E. VALLEY BLVD
ROSEMEAD, CA 91770
(34.081073, -118.066791)",TEM,TEMPLE CITY STN,34.081073,-118.066791
1000315,NON-HIT SHOOTING INCIDENT,10/03/2010 01:13:00 AM,8200 SANTA MONICA BOULEVARD,WEST HOLLYWOOD,CA,90046,0975,"8200 SANTA MONICA BOULEVARD
WEST HOLLYWOOD, CA 90046
(34.09075, -118.367162)",WHD,WEST HOLLYWOOD STN,34.09075,-118.367162
1000153,ANIMAL SHOOTING INCIDENT,12/27/2014 04:20:00 PM,20000 DEMERAL DRIVE,COVINA HILLS,CA,91724,2941,"20000 DEMERAL DRIVE
COVINA HILLS, CA 91724
(34.060176, -117.863656)",WAL,WALNUT/SAN DIMAS STN,34.060176,-117.863656
1000593,ANIMAL SHOOTING INCIDENT,11/25/2015 01:00:00 PM,40700 178TH STREET EAST,LAKE LOS ANGELES,CA,93535,1197,"40700 178TH STREET EAST
LAKE LOS ANGELES, CA 93535
(34.62296, -117.812727)",LCS,LANCASTER STN,34.62296,-117.812727
1000033,ANIMAL SHOOTING INCIDENT,07/29/2010 06:45:00 PM,1500 W. 103RD STREET,LOS ANGELES,CA,90047,0372,"1500 W. 103RD STREET
LOS ANGELES, CA 90047
(33.94304089174506593452, -118.30253493633014909457)",SLA,SOUTH LOS ANGELES STATION,33.943040891745066,-118.302534936330149
1000069,ANIMAL SHOOTING INCIDENT,11/13/2011 08:45:00 AM,W. 99TH STREET AND NORMANDIE AVENUE,LOS ANGELES,CA,90044,0371,"W. 99TH STREET AND NORMANDIE AVENUE
LOS ANGELES, CA 90044
(33.94594699346365147291, -118.30027000081825015538)",SLA,SOUTH LOS ANGELES STATION,33.945946993463651,-118.30027000081825
1000459,NON-HIT SHOOTING INCIDENT,09/22/2013 04:25:00 PM,7300 ALONDRA BLVD,PARAMOUNT,CA,90723,1367,"7300 ALONDRA BLVD
PARAMOUNT, CA 90723
(33.889076, -118.171578)",LKD,LAKEWOOD STN,33.889076,-118.171578
1000095,ANIMAL SHOOTING INCIDENT,07/31/2012 11:15:00 AM,1500 W. 87TH STREET,LOS ANGELES,CA,90047,3661,"1500 W. 87TH STREET
LOS ANGELES, CA 90047
(33.959012, -118.302475)",NARCO,NARCOTICS BUREAU,33.959012,-118.302475
1000325,HIT SHOOTING INCIDENT,10/27/2010 09:37:00 AM,4500 ABBOTT ROAD,LYNWOOD,CA,90262,2113,"4500 ABBOTT ROAD
LYNWOOD, CA 90262
(33.934969, -118.193581)",CEN,CENTURY STN,33.934969,-118.193581
1000382,HIT SHOOTING INCIDENT,02/08/2012 08:14:00 AM,1400 NORTH PEARL STREET,COMPTON,CA,90221,2824,"1400 NORTH PEARL STREET
COMPTON, CA 90221
(33.905226, -118.214631)",MCB,MAJOR CRIMES BUREAU,33.905226,-118.214631
1000052,ANIMAL SHOOTING INCIDENT,12/15/2010 04:30:00 AM,700 E. PINE STREET,COMPTON,CA,90221,2823,"700 E. PINE STREET
COMPTON, CA 90221
(33.911513, -118.215833)",COM,COMPTON STN,33.911513,-118.215833
1000501,HIT SHOOTING INCIDENT,10/27/2014 04:10:00 PM,14400 DOWNEY AVE,PARAMOUNT,CA,90723,1365,"14400 DOWNEY AVE
PARAMOUNT, CA 90723
(33.902299, -118.151397)",LKD,LAKEWOOD STN,33.902299,-118.151397
1000398,NON-HIT SHOOTING INCIDENT,04/17/2012 04:10:00 PM,CEDAR STREET WEST OF BELLFLOWER BLVD,BELLFLOWER,CA,90706,1334,"CEDAR STREET WEST OF BELLFLOWER BLVD
BELLFLOWER, CA 90706
(33.871191, -118.125184)",LKD,LAKEWOOD STN,33.871191,-118.125184
1000016,ANIMAL SHOOTING INCIDENT,01/14/2010 11:40:00 AM,9200 CALIFORNIA AVENUE,SOUTH GATE,CA,90280,2199,"9200 CALIFORNIA AVENUE
SOUTH GATE, CA 90280
(33.950842, -118.20658)",CEN,CENTURY STN,33.950842,-118.20658
1000739,ANIMAL SHOOTING INCIDENT,05/05/2016 02:30:00 PM,45000 16TH STREET WEST,LANCASTER,CA,93534,1125,"45000 16TH STREET WEST
LANCASTER, CA 93534
(34.701707, -118.158688)",LCS,LANCASTER STN,34.701707,-118.158688
1000417,HIT SHOOTING INCIDENT,09/08/2012 07:17:00 PM,2200 LONG BEACH BOULEVARD,COMPTON,CA,90221,2824,"2200 LONG BEACH BOULEVARD
COMPTON, CA 90221
(33.911105, -118.208963)",COM,COMPTON STN,33.911105,-118.208963
1000491,NON-HIT SHOOTING INCIDENT,07/10/2014 03:08:00 AM,JAMISON AVENUE AND TORRANCE BLVD,CARSON,CA,90745,2851,"JAMISON AVENUE AND TORRANCE BLVD
CARSON, CA 90745
(33.84217015962950306621, -118.27726154190630587571)",COM,COMPTON STN,33.842170159629503,-118.277261541906306
1000209,UNINTENTIONAL DISCHARGE INCIDENT,05/03/2012 04:11:00 PM,14400 DOWNEY AVENUE,PARAMOUNT,CA,90723,1365,"14400 DOWNEY AVENUE
PARAMOUNT, CA 90723
(33.902299, -118.151397)",LKD,LAKEWOOD STN,33.902299,-118.151397
1000436,HIT SHOOTING INCIDENT,04/26/2013 11:42:00 AM,11400 S VERMONT AVE,LOS ANGELES,CA,90044,0378,"11400 S VERMONT AVE
LOS ANGELES, CA 90044
(33.930622, -118.291581)",SLA,SOUTH LOS ANGELES STATION,33.930622,-118.291581
1000195,UNINTENTIONAL DISCHARGE INCIDENT,12/28/2010 07:30:00 PM,33100 SANTIAGO ROAD,ACTON,CA,93510,2646,"33100 SANTIAGO ROAD
ACTON, CA 93510
(34.485541, -118.164173)",PLM,PALMDALE STN,34.485541,-118.164173
1000346,HIT SHOOTING INCIDENT,03/12/2011 02:52:00 AM,700 E. EL SEGUNDO BLVD.,LOS ANGELES,CA,90059,2142,"700 E. EL SEGUNDO BLVD.
LOS ANGELES, CA 90059
(33.916347, -118.262711)",CEN,CENTURY STN,33.916347,-118.262711
1000339,HIT SHOOTING INCIDENT,02/11/2011 02:35:00 PM,EAST 60 FREEWAY AND SANTA ANITA AVENUE,SOUTH EL MONTE,CA,91773,0562,"EAST 60 FREEWAY AND SANTA ANITA AVENUE
SOUTH EL MONTE, CA 91773
(34.03984599003456984008, -118.05171500598513576515)",TTCF,TWIN TOWERS CORRECTIONAL FACILITY,34.03984599003457,-118.051715005985136
1000289,HIT SHOOTING INCIDENT,01/14/2010 03:41:00 PM,500 WEST GARDENA BOULEVARD,LOS ANGELES,CA,90248,1699,"500 WEST GARDENA BOULEVARD
LOS ANGELES, CA 90248
(33.881832, -118.282796)",CSN,CARSON STN,33.881832,-118.282796
1000495,HIT SHOOTING INCIDENT,08/10/2014 03:46:00 AM,11800 MAIN STREET,LOS ANGELES,CA,90061,2199,"11800 MAIN STREET
LOS ANGELES, CA 90061
(33.926472, -118.273893)",CEN,CENTURY STN,33.926472,-118.273893
1000039,ANIMAL SHOOTING INCIDENT,09/28/2010 02:20:00 PM,16500 LOS ALIMOS STREET,GRANADA HILLS,CA,91344,3661,"16500 LOS ALIMOS STREET
GRANADA HILLS, CA 91344
(34.265607, -118.491031)",TSB,TRANSIT SERVICES BUREAU,34.265607,-118.491031
1000293,HIT SHOOTING INCIDENT,03/24/2010 12:14:00 AM,3900 DOBINSON STREET,LOS ANGELES,CA,90063,0272,"3900 DOBINSON STREET
LOS ANGELES, CA 90063
(34.048984, -118.18256)",ELA,EAST LA STN,34.048984,-118.18256
1000206,UNINTENTIONAL DISCHARGE INCIDENT,01/31/2012 04:55:00 PM,5000 E. 3RD STREET,LOS ANGELES,CA,90022,0282,"5000 E. 3RD STREET
LOS ANGELES, CA 90022
(34.033326, -118.157918)",ELA,EAST LA STN,34.033326,-118.157918
1000354,HIT SHOOTING INCIDENT,06/22/2011 04:30:00 AM,1300 MATEO STREET,LOS ANGELES,CA,90021,2199,"1300 MATEO STREET
LOS ANGELES, CA 90021
(34.028682, -118.232214)",CAF,COMM & FLEET MGMT BUR,34.028682,-118.232214
1000381,HIT SHOOTING INCIDENT,02/01/2012 09:02:00 PM,44900 SPEARMAN AVENUE,LANCASTER,CA,93534,1132,"44900 SPEARMAN AVENUE
LANCASTER, CA 93534
(34.698743, -118.132932)",OSS,OPERATION SAFE STREETS BUREAU,34.698743,-118.132932
1000118,ANIMAL SHOOTING INCIDENT,03/14/2013 08:15:00 PM,35700 82ND STREET EAST,LITTLEROCK,CA,93543,1124,"35700 82ND STREET EAST
LITTLEROCK, CA 93543
(34.530485, -117.98369)",OSS,OPERATION SAFE STREETS BUREAU,34.530485,-117.98369
1000040,ANIMAL SHOOTING INCIDENT,10/05/2010 02:04:00 PM,13100 CROSSROADS PARKWAY,CITY OF INDUSTRY,CA,91746,1410,"13100 CROSSROADS PARKWAY
CITY OF INDUSTRY, CA 91746
(34.027814, -118.016255)",IDT,INDUSTRY STN,34.027814,-118.016255
1000390,ANIMAL SHOOTING INCIDENT,08/25/2015 05:41:00 AM,MANVILLE STREET AND WILLOWBROOK AVENUE,COMPTON,CA,90220,2837,"MANVILLE STREET AND WILLOWBROOK AVENUE
COMPTON, CA 90220
(33.87045500144405577895, -118.21999300989101519587)",CPT,COMPTON STATION,33.870455001444056,-118.219993009891015
1000304,HIT SHOOTING INCIDENT,06/09/2010 01:59:00 AM,1800 MORNINGSIDE COURT,AZUSA,CA,91702,3199,"1800 MORNINGSIDE COURT
AZUSA, CA 91702
(34.15647, -117.910953)",WHD,WEST HOLLYWOOD STN,34.15647,-117.910953
1000188,UNINTENTIONAL DISCHARGE INCIDENT,02/04/2010 11:46:00 PM,10000 BALMORAL STREET,WHITTIER,CA,90601,1573,"10000 BALMORAL STREET
WHITTIER, CA 90601
(34.00961, -118.061986)",PRV,PICO RIVERA STN,34.00961,-118.061986
1000397,NON-HIT SHOOTING INCIDENT,03/16/2012 08:49:00 AM,8600 GRAHAM AVENUE,LOS ANGELES,CA,90001,2174,"8600 GRAHAM AVENUE
LOS ANGELES, CA 90001
(33.960158, -118.243073)",COP,COPS BUREAU,33.960158,-118.243073
1000324,NON-HIT SHOOTING INCIDENT,07/27/2010 09:24:00 PM,11100 BROADWAY,LOS ANGELES,CA,90061,2199,"11100 BROADWAY
LOS ANGELES, CA 90061
(33.934773, -118.278108)",CEN,CENTURY STN,33.934773,-118.278108
1000512,HIT SHOOTING INCIDENT,01/24/2015 08:54:00 PM,3900 DENNION STREET,LOS ANGELES,CA,90022,0278,"3900 DENNION STREET
LOS ANGELES, CA 90022
(34.02061094023686153021, -118.19119472488842805974)",OSS,OPERATION SAFE STREETS BUREAU,34.020610940236862,-118.191194724888428
1000348,NON-HIT SHOOTING INCIDENT,03/29/2011 01:23:00 AM,11800 S FIGUEROA STREET,LOS ANGELES,CA,90061,2140,"11800 S FIGUEROA STREET
LOS ANGELES, CA 90061
(33.926323, -118.282588)",CEN,CENTURY STN,33.926323,-118.282588
1000378,NON-HIT SHOOTING INCIDENT,01/28/2012 08:26:00 AM,10800 DALEROSE AVENUE,LENNOX,CA,90304,0382,"10800 DALEROSE AVENUE
LENNOX, CA 90304
(33.937831, -118.360227)",SLA,SOUTH LOS ANGELES STATION,33.937831,-118.360227
1000130,ANIMAL SHOOTING INCIDENT,06/20/2013 04:40:00 PM,11400 CARSON STREET,LAKEWOOD,CA,90715,1327,"11400 CARSON STREET
LAKEWOOD, CA 90715
(33.83149200531601299517, -118.09006993468125895749)",LKD,LAKEWOOD STN,33.831492005316013,-118.090069934681259
