LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,BETTY T YEE,LAURA WELLS,TAMMY D BLAIR,JOHN A PEREZ,DAVID EVANS,ASHLEY SWEARENGIN
REDONDO BEACH,5550042A,2210,181,N,1081,POLLING PLACE,170,32,8,5,20,23,57
REDONDO BEACH,5550042A,2210,181,N,0,VBM PORTION,149,33,10,5,13,32,41
REDONDO BEACH,5550042A,2210,181,N,1081,TOTAL,319,65,18,10,33,55,98
REDONDO BEACH,5550045A,2211,181,N,1329,POLLING PLACE,144,36,9,3,28,9,42
REDONDO BEACH,5550045A,2211,181,N,0,VBM PORTION,129,34,10,1,24,17,32
REDONDO BEACH,5550045A,2211,181,N,1329,TOTAL,273,70,19,4,52,26,74
REDONDO BEACH,5550046A,2212,181,N,1269,POLLING PLACE,149,27,12,5,27,16,42
REDONDO BEACH,5550046A,2212,181,N,0,VBM PORTION,145,20,7,9,22,14,47
REDONDO BEACH,5550046A,2212,181,N,1269,TOTAL,294,47,19,14,49,30,89
REDONDO BEACH,5550050A,2213,181,N,1017,POLLING PLACE,91,19,10,8,12,8,25
REDONDO BEACH,5550050A,2213,181,N,0,VBM PORTION,115,29,5,2,22,16,26
REDONDO BEACH,5550050A,2213,181,N,1017,TOTAL,206,48,15,10,34,24,51
REDONDO BEACH,5550051A,2214,181,N,1002,POLLING PLACE,99,23,8,4,16,10,24
REDONDO BEACH,5550051A,2214,181,N,0,VBM PORTION,78,17,2,6,11,17,15
REDONDO BEACH,5550051A,2214,181,N,1002,TOTAL,177,40,10,10,27,27,39
REDONDO BEACH,5550056A,2215,181,N,1371,POLLING PLACE,186,34,4,2,38,33,56
REDONDO BEACH,5550056A,2215,181,N,0,VBM PORTION,203,35,7,2,40,27,69
REDONDO BEACH,5550056A,2215,181,N,1371,TOTAL,389,69,11,4,78,60,125
REDONDO BEACH,5550058A,2216,181,N,1440,POLLING PLACE,149,34,10,3,20,21,41
REDONDO BEACH,5550058A,2216,181,N,0,VBM PORTION,142,30,10,3,23,17,43
REDONDO BEACH,5550058A,2216,181,N,1440,TOTAL,291,64,20,6,43,38,84
REDONDO BEACH,5550063B,2217,181,N,1125,POLLING PLACE,135,18,4,1,25,13,63
REDONDO BEACH,5550063B,2217,181,N,0,VBM PORTION,140,29,4,4,27,28,29
REDONDO BEACH,5550063B,2217,181,N,1125,TOTAL,275,47,8,5,52,41,92
REDONDO BEACH,5550069A,2218,181,N,1343,POLLING PLACE,137,31,5,5,19,15,50
REDONDO BEACH,5550069A,2218,181,N,0,VBM PORTION,192,30,14,8,23,25,69
REDONDO BEACH,5550069A,2218,181,N,1343,TOTAL,329,61,19,13,42,40,119
REDONDO BEACH,5550070A,2219,181,N,1106,POLLING PLACE,100,15,9,0,20,6,30
REDONDO BEACH,5550070A,2219,181,N,0,VBM PORTION,165,36,10,9,16,28,38
REDONDO BEACH,5550070A,2219,181,N,1106,TOTAL,265,51,19,9,36,34,68
REDONDO BEACH,5550090A,2220,181,N,878,POLLING PLACE,91,17,7,0,13,11,33
REDONDO BEACH,5550090A,2220,181,N,0,VBM PORTION,108,19,6,2,19,11,38
REDONDO BEACH,5550090A,2220,181,N,878,TOTAL,199,36,13,2,32,22,71
REDONDO BEACH,5550091A,2221,181,N,951,POLLING PLACE,103,19,7,2,16,12,33
REDONDO BEACH,5550091A,2221,181,N,0,VBM PORTION,131,17,7,5,18,32,30
REDONDO BEACH,5550091A,2221,181,N,951,TOTAL,234,36,14,7,34,44,63
REDONDO BEACH,5550092A,2222,181,N,1329,POLLING PLACE,143,32,6,2,26,14,48
REDONDO BEACH,5550092A,2222,181,N,0,VBM PORTION,139,23,9,3,22,22,44
REDONDO BEACH,5550092A,2222,181,N,1329,TOTAL,282,55,15,5,48,36,92
REDONDO BEACH,5550093B,2223,181,N,1454,POLLING PLACE,150,32,5,1,18,21,60
REDONDO BEACH,5550093B,2223,181,N,0,VBM PORTION,154,42,6,4,15,19,46
REDONDO BEACH,5550093B,2223,181,N,1454,TOTAL,304,74,11,5,33,40,106
REDONDO BEACH,5550094A,2224,181,N,1078,POLLING PLACE,102,22,10,2,16,8,32
REDONDO BEACH,5550094A,2224,181,N,0,VBM PORTION,143,25,6,3,15,27,55
REDONDO BEACH,5550094A,2224,181,N,1078,TOTAL,245,47,16,5,31,35,87
REDONDO BEACH,5550095A,2225,181,N,1058,POLLING PLACE,114,16,3,2,20,21,40
REDONDO BEACH,5550095A,2225,181,N,0,VBM PORTION,130,16,12,0,17,19,43
REDONDO BEACH,5550095A,2225,181,N,1058,TOTAL,244,32,15,2,37,40,83
REDONDO BEACH,5550097A,2226,181,N,676,POLLING PLACE,66,7,2,1,6,8,36
REDONDO BEACH,5550097A,2226,181,N,0,VBM PORTION,62,4,2,2,14,10,26
REDONDO BEACH,5550097A,2226,181,N,676,TOTAL,128,11,4,3,20,18,62
REDONDO BEACH,5550098A,2227,181,N,1371,POLLING PLACE,136,24,5,6,21,23,37
REDONDO BEACH,5550098A,2227,181,N,0,VBM PORTION,136,34,6,2,23,22,31
REDONDO BEACH,5550098A,2227,181,N,1371,TOTAL,272,58,11,8,44,45,68
RIO HONDO,5600011A,6138,128,Y,1,POLLING PLACE,0,0,0,0,0,0,0
RIO HONDO,5600011A,6138,128,Y,0,VBM PORTION,0,0,0,0,0,0,0
RIO HONDO,5600011A,6138,128,Y,1,TOTAL,0,0,0,0,0,0,0
RIO HONDO,5600071A,6139,124,Y,0,POLLING PLACE,0,0,0,0,0,0,0
RIO HONDO,5600071A,6139,124,Y,0,VBM PORTION,0,0,0,0,0,0,0
RIO HONDO,5600071A,6139,124,Y,0,TOTAL,0,0,0,0,0,0,0
RIO HONDO,5600073A,2228,124,N,544,POLLING PLACE,43,7,2,1,23,0,1
RIO HONDO,5600073A,2228,124,N,0,VBM PORTION,4,0,0,0,2,0,2
RIO HONDO,5600073A,2228,124,N,544,TOTAL,47,7,2,1,25,0,3
RIO HONDO,5600086A,6140,73,Y,12,POLLING PLACE,0,0,0,0,0,0,0
RIO HONDO,5600086A,6140,73,Y,0,VBM PORTION,1,0,0,1,0,0,0
RIO HONDO,5600086A,6140,73,Y,12,TOTAL,1,0,0,1,0,0,0
ROLLING HILLS,5700001A,2229,181,N,788,POLLING PLACE,121,11,2,0,6,18,66
ROLLING HILLS,5700001A,2229,181,N,0,VBM PORTION,136,10,4,2,5,17,77
ROLLING HILLS,5700001A,2229,181,N,788,TOTAL,257,21,6,2,11,35,143
ROLLING HILLS,5700002A,2230,181,N,722,POLLING PLACE,148,19,3,0,7,29,76
ROLLING HILLS,5700002A,2230,181,N,0,VBM PORTION,127,9,4,0,5,30,59
ROLLING HILLS,5700002A,2230,181,N,722,TOTAL,275,28,7,0,12,59,135
ROLLING HILLS ESTATES,5730001A,2231,181,N,651,POLLING PLACE,99,11,3,3,8,20,44
ROLLING HILLS ESTATES,5730001A,2231,181,N,0,VBM PORTION,80,5,3,0,5,13,38
ROLLING HILLS ESTATES,5730001A,2231,181,N,651,TOTAL,179,16,6,3,13,33,82
ROLLING HILLS ESTATES,5730003A,2232,181,N,909,POLLING PLACE,140,17,4,0,19,13,75
ROLLING HILLS ESTATES,5730003A,2232,181,N,0,VBM PORTION,137,19,2,1,13,24,62
ROLLING HILLS ESTATES,5730003A,2232,181,N,909,TOTAL,277,36,6,1,32,37,137
ROLLING HILLS ESTATES,5730005A,2233,181,N,1266,POLLING PLACE,153,12,6,1,14,19,89
ROLLING HILLS ESTATES,5730005A,2233,181,N,0,VBM PORTION,225,21,4,4,22,38,104
ROLLING HILLS ESTATES,5730005A,2233,181,N,1266,TOTAL,378,33,10,5,36,57,193
ROLLING HILLS ESTATES,5730007A,2234,181,N,1027,POLLING PLACE,168,25,1,1,26,8,91
ROLLING HILLS ESTATES,5730007A,2234,181,N,0,VBM PORTION,152,16,1,0,6,28,81
ROLLING HILLS ESTATES,5730007A,2234,181,N,1027,TOTAL,320,41,2,1,32,36,172
ROLLING HILLS ESTATES,5730011A,2235,181,N,825,POLLING PLACE,134,22,2,4,17,6,68
ROLLING HILLS ESTATES,5730011A,2235,181,N,0,VBM PORTION,164,32,3,3,22,20,64
ROLLING HILLS ESTATES,5730011A,2235,181,N,825,TOTAL,298,54,5,7,39,26,132
ROLLING HILLS ESTATES,5730013A,2236,181,N,1143,POLLING PLACE,121,20,2,0,24,10,55
ROLLING HILLS ESTATES,5730013A,2236,181,N,0,VBM PORTION,176,28,2,4,12,38,70
ROLLING HILLS ESTATES,5730013A,2236,181,N,1143,TOTAL,297,48,4,4,36,48,125
ROSEMEAD,5750001A,2237,72,N,945,POLLING PLACE,79,22,5,2,19,12,9
ROSEMEAD,5750001A,2237,72,N,0,VBM PORTION,62,25,3,1,18,8,4
ROSEMEAD,5750001A,2237,72,N,945,TOTAL,141,47,8,3,37,20,13
ROSEMEAD,5750003B,2238,72,N,739,POLLING PLACE,44,11,2,1,13,5,7
ROSEMEAD,5750003B,2238,72,N,0,VBM PORTION,57,16,0,2,16,5,7
ROSEMEAD,5750003B,2238,72,N,739,TOTAL,101,27,2,3,29,10,14
ROSEMEAD,5750004A,6141,74,Y,0,POLLING PLACE,0,0,0,0,0,0,0
ROSEMEAD,5750004A,6141,74,Y,0,VBM PORTION,0,0,0,0,0,0,0
ROSEMEAD,5750004A,6141,74,Y,0,TOTAL,0,0,0,0,0,0,0
ROSEMEAD,5750006A,2239,72,N,1314,POLLING PLACE,93,26,7,3,27,8,13
ROSEMEAD,5750006A,2239,72,N,0,VBM PORTION,89,27,3,1,17,8,22
ROSEMEAD,5750006A,2239,72,N,1314,TOTAL,182,53,10,4,44,16,35
ROSEMEAD,5750007A,2240,72,N,1031,POLLING PLACE,62,9,3,2,17,5,15
ROSEMEAD,5750007A,2240,72,N,0,VBM PORTION,87,21,5,0,22,14,13
ROSEMEAD,5750007A,2240,72,N,1031,TOTAL,149,30,8,2,39,19,28
ROSEMEAD,5750010A,2241,72,N,1128,POLLING PLACE,60,17,2,1,23,4,10
ROSEMEAD,5750010A,2241,72,N,0,VBM PORTION,59,12,3,2,11,5,20
ROSEMEAD,5750010A,2241,72,N,1128,TOTAL,119,29,5,3,34,9,30
ROSEMEAD,5750012A,2242,72,N,954,POLLING PLACE,63,12,4,3,18,10,8
ROSEMEAD,5750012A,2242,72,N,0,VBM PORTION,43,11,2,3,9,5,5
ROSEMEAD,5750012A,2242,72,N,954,TOTAL,106,23,6,6,27,15,13
ROSEMEAD,5750014A,2243,72,N,1241,POLLING PLACE,79,20,3,5,17,11,14
ROSEMEAD,5750014A,2243,72,N,0,VBM PORTION,75,31,3,3,16,8,10
ROSEMEAD,5750014A,2243,72,N,1241,TOTAL,154,51,6,8,33,19,24
ROSEMEAD,5750014B,2244,72,N,488,POLLING PLACE,45,8,3,0,15,4,10
ROSEMEAD,5750014B,2244,72,N,0,VBM PORTION,23,10,0,3,3,1,4
ROSEMEAD,5750014B,2244,72,N,488,TOTAL,68,18,3,3,18,5,14
ROSEMEAD,5750015A,2245,72,N,1248,POLLING PLACE,52,11,4,0,13,6,10
ROSEMEAD,5750015A,2245,72,N,0,VBM PORTION,48,15,2,2,13,0,8
ROSEMEAD,5750015A,2245,72,N,1248,TOTAL,100,26,6,2,26,6,18
ROSEMEAD,5750015C,2246,72,N,677,POLLING PLACE,43,14,1,3,13,5,4
ROSEMEAD,5750015C,2246,72,N,0,VBM PORTION,27,10,3,2,4,0,5
ROSEMEAD,5750015C,2246,72,N,677,TOTAL,70,24,4,5,17,5,9
ROSEMEAD,5750019A,2247,72,N,747,POLLING PLACE,65,15,4,2,23,4,12
ROSEMEAD,5750019A,2247,72,N,0,VBM PORTION,88,30,1,1,28,3,16
ROSEMEAD,5750019A,2247,72,N,747,TOTAL,153,45,5,3,51,7,28
ROSEMEAD,5750020A,2248,72,N,1021,POLLING PLACE,68,22,3,3,26,1,5
ROSEMEAD,5750020A,2248,72,N,0,VBM PORTION,62,28,1,4,12,10,2
ROSEMEAD,5750020A,2248,72,N,1021,TOTAL,130,50,4,7,38,11,7
ROSEMEAD,5750023A,2249,72,N,1112,POLLING PLACE,54,12,2,1,12,7,10
ROSEMEAD,5750023A,2249,72,N,0,VBM PORTION,81,22,4,3,14,10,20
ROSEMEAD,5750023A,2249,72,N,1112,TOTAL,135,34,6,4,26,17,30
ROSEMEAD,5750026A,2250,72,N,1022,POLLING PLACE,41,16,2,2,13,4,2
ROSEMEAD,5750026A,2250,72,N,0,VBM PORTION,52,17,0,1,20,3,5
ROSEMEAD,5750026A,2250,72,N,1022,TOTAL,93,33,2,3,33,7,7
ROSEMEAD,5750027A,2251,72,N,1182,POLLING PLACE,62,23,0,5,20,4,4
ROSEMEAD,5750027A,2251,72,N,0,VBM PORTION,84,27,4,1,16,2,18
ROSEMEAD,5750027A,2251,72,N,1182,TOTAL,146,50,4,6,36,6,22
ROSEMEAD,5750030A,2252,72,N,856,POLLING PLACE,40,10,1,0,18,2,3
ROSEMEAD,5750030A,2252,72,N,0,VBM PORTION,45,11,3,0,20,7,1
ROSEMEAD,5750030A,2252,72,N,856,TOTAL,85,21,4,0,38,9,4
ROSEMEAD,5750033A,2253,72,N,1014,POLLING PLACE,32,8,2,2,9,0,10
ROSEMEAD,5750033A,2253,72,N,0,VBM PORTION,52,14,2,5,17,4,3
ROSEMEAD,5750033A,2253,72,N,1014,TOTAL,84,22,4,7,26,4,13
ROSEMEAD,5750035A,2254,72,N,1079,POLLING PLACE,57,19,1,1,15,6,7
ROSEMEAD,5750035A,2254,72,N,0,VBM PORTION,64,18,1,1,20,8,10
ROSEMEAD,5750035A,2254,72,N,1079,TOTAL,121,37,2,2,35,14,17
ROSEMEAD,5750050A,2255,72,N,786,POLLING PLACE,48,17,1,1,14,10,3
ROSEMEAD,5750050A,2255,72,N,0,VBM PORTION,83,27,2,3,18,10,14
ROSEMEAD,5750050A,2255,72,N,786,TOTAL,131,44,3,4,32,20,17
ROSEMEAD,5750073A,2256,72,N,1020,POLLING PLACE,46,15,1,2,15,4,1
ROSEMEAD,5750073A,2256,72,N,0,VBM PORTION,51,20,1,4,15,1,2
ROSEMEAD,5750073A,2256,72,N,1020,TOTAL,97,35,2,6,30,5,3
ROSEMEAD,5750074A,2257,72,N,975,POLLING PLACE,53,14,1,1,21,4,7
ROSEMEAD,5750074A,2257,72,N,0,VBM PORTION,70,27,1,7,18,6,3
ROSEMEAD,5750074A,2257,72,N,975,TOTAL,123,41,2,8,39,10,10
ROWLAND HEIGHTS,5850001A,2258,122,N,541,POLLING PLACE,54,4,3,1,18,10,14
ROWLAND HEIGHTS,5850001A,2258,122,N,0,VBM PORTION,50,11,3,3,6,8,13
ROWLAND HEIGHTS,5850001A,2258,122,N,541,TOTAL,104,15,6,4,24,18,27
ROWLAND HEIGHTS,5850002A,2259,122,N,1020,POLLING PLACE,74,12,8,2,19,15,10
ROWLAND HEIGHTS,5850002A,2259,122,N,0,VBM PORTION,88,29,2,2,13,22,13
ROWLAND HEIGHTS,5850002A,2259,122,N,1020,TOTAL,162,41,10,4,32,37,23
ROWLAND HEIGHTS,5850003B,2260,122,N,1115,POLLING PLACE,73,13,1,5,23,17,7
ROWLAND HEIGHTS,5850003B,2260,122,N,0,VBM PORTION,72,19,6,5,14,11,14
ROWLAND HEIGHTS,5850003B,2260,122,N,1115,TOTAL,145,32,7,10,37,28,21
ROWLAND HEIGHTS,5850005A,2261,122,N,1029,POLLING PLACE,54,17,1,3,10,9,6
ROWLAND HEIGHTS,5850005A,2261,122,N,0,VBM PORTION,83,33,2,3,9,17,12
ROWLAND HEIGHTS,5850005A,2261,122,N,1029,TOTAL,137,50,3,6,19,26,18
ROWLAND HEIGHTS,5850011A,2262,122,N,1272,POLLING PLACE,93,20,3,3,26,13,19
ROWLAND HEIGHTS,5850011A,2262,122,N,0,VBM PORTION,143,34,3,4,25,41,28
ROWLAND HEIGHTS,5850011A,2262,122,N,1272,TOTAL,236,54,6,7,51,54,47
ROWLAND HEIGHTS,5850018A,2263,122,N,886,POLLING PLACE,38,10,0,2,7,11,2
ROWLAND HEIGHTS,5850018A,2263,122,N,0,VBM PORTION,83,44,5,0,2,10,14
ROWLAND HEIGHTS,5850018A,2263,122,N,886,TOTAL,121,54,5,2,9,21,16
ROWLAND HEIGHTS,5850021A,2264,122,N,1206,POLLING PLACE,71,18,2,0,22,9,11
ROWLAND HEIGHTS,5850021A,2264,122,N,0,VBM PORTION,95,32,3,7,6,17,20
ROWLAND HEIGHTS,5850021A,2264,122,N,1206,TOTAL,166,50,5,7,28,26,31
ROWLAND HEIGHTS,5850027A,2265,122,N,1069,POLLING PLACE,68,15,4,6,17,8,10
ROWLAND HEIGHTS,5850027A,2265,122,N,0,VBM PORTION,134,35,4,4,20,21,35
ROWLAND HEIGHTS,5850027A,2265,122,N,1069,TOTAL,202,50,8,10,37,29,45
ROWLAND HEIGHTS,5850028A,2266,122,N,1122,POLLING PLACE,80,15,2,2,20,10,19
ROWLAND HEIGHTS,5850028A,2266,122,N,0,VBM PORTION,107,26,5,0,8,28,26
ROWLAND HEIGHTS,5850028A,2266,122,N,1122,TOTAL,187,41,7,2,28,38,45
ROWLAND HEIGHTS,5850030A,2267,122,N,1055,POLLING PLACE,54,13,0,3,7,12,16
ROWLAND HEIGHTS,5850030A,2267,122,N,0,VBM PORTION,131,47,4,0,13,26,30
ROWLAND HEIGHTS,5850030A,2267,122,N,1055,TOTAL,185,60,4,3,20,38,46
ROWLAND HEIGHTS,5850071B,2268,122,N,1139,POLLING PLACE,95,18,5,3,16,22,24
ROWLAND HEIGHTS,5850071B,2268,122,N,0,VBM PORTION,98,35,6,1,12,17,18
ROWLAND HEIGHTS,5850071B,2268,122,N,1139,TOTAL,193,53,11,4,28,39,42
ROWLAND HEIGHTS,5850073A,2269,122,N,1246,POLLING PLACE,47,8,1,5,12,9,6
ROWLAND HEIGHTS,5850073A,2269,122,N,0,VBM PORTION,107,23,10,6,21,21,21
ROWLAND HEIGHTS,5850073A,2269,122,N,1246,TOTAL,154,31,11,11,33,30,27
ROWLAND HEIGHTS,5850075A,2270,122,N,852,POLLING PLACE,20,7,0,0,1,8,1
ROWLAND HEIGHTS,5850075A,2270,122,N,0,VBM PORTION,62,17,1,0,8,14,18
ROWLAND HEIGHTS,5850075A,2270,122,N,852,TOTAL,82,24,1,0,9,22,19
ROWLAND HEIGHTS,5850077B,2271,122,N,900,POLLING PLACE,70,5,3,4,16,19,13
ROWLAND HEIGHTS,5850077B,2271,122,N,0,VBM PORTION,98,16,5,1,24,18,23
ROWLAND HEIGHTS,5850077B,2271,122,N,900,TOTAL,168,21,8,5,40,37,36
ROWLAND HEIGHTS,5850118A,2272,122,N,1202,POLLING PLACE,74,17,5,5,16,11,13
ROWLAND HEIGHTS,5850118A,2272,122,N,0,VBM PORTION,121,36,1,6,17,19,19
ROWLAND HEIGHTS,5850118A,2272,122,N,1202,TOTAL,195,53,6,11,33,30,32
ROWLAND HEIGHTS,5850153A,2273,122,N,1039,POLLING PLACE,72,16,1,0,15,7,17
ROWLAND HEIGHTS,5850153A,2273,122,N,0,VBM PORTION,109,33,3,2,17,20,27
ROWLAND HEIGHTS,5850153A,2273,122,N,1039,TOTAL,181,49,4,2,32,27,44
ROWLAND HEIGHTS,5850175A,2274,122,N,1225,POLLING PLACE,87,11,1,1,24,15,21
ROWLAND HEIGHTS,5850175A,2274,122,N,0,VBM PORTION,117,35,0,4,28,17,27
ROWLAND HEIGHTS,5850175A,2274,122,N,1225,TOTAL,204,46,1,5,52,32,48
ROWLAND HEIGHTS,5850207A,2275,122,N,1116,POLLING PLACE,59,13,3,0,24,9,4
ROWLAND HEIGHTS,5850207A,2275,122,N,0,VBM PORTION,59,16,3,4,19,6,9
ROWLAND HEIGHTS,5850207A,2275,122,N,1116,TOTAL,118,29,6,4,43,15,13
ROWLAND HEIGHTS,5850211A,2276,122,N,1179,POLLING PLACE,71,11,3,3,22,15,11
ROWLAND HEIGHTS,5850211A,2276,122,N,0,VBM PORTION,107,40,4,3,17,14,22
ROWLAND HEIGHTS,5850211A,2276,122,N,1179,TOTAL,178,51,7,6,39,29,33
ROWLAND HEIGHTS,5850218A,6142,122,Y,3,POLLING PLACE,0,0,0,0,0,0,0
ROWLAND HEIGHTS,5850218A,6142,122,Y,0,VBM PORTION,0,0,0,0,0,0,0
ROWLAND HEIGHTS,5850218A,6142,122,Y,3,TOTAL,0,0,0,0,0,0,0
ROWLAND HEIGHTS,5850221A,2277,122,N,640,POLLING PLACE,48,9,2,0,4,11,10
ROWLAND HEIGHTS,5850221A,2277,122,N,0,VBM PORTION,62,14,0,0,5,18,15
ROWLAND HEIGHTS,5850221A,2277,122,N,640,TOTAL,110,23,2,0,9,29,25
ROWLAND HEIGHTS,5850222A,2278,122,N,1104,POLLING PLACE,67,17,1,2,19,11,11
ROWLAND HEIGHTS,5850222A,2278,122,N,0,VBM PORTION,91,31,5,7,12,13,11
ROWLAND HEIGHTS,5850222A,2278,122,N,1104,TOTAL,158,48,6,9,31,24,22
ROWLAND HEIGHTS,5850223A,6143,122,Y,0,POLLING PLACE,0,0,0,0,0,0,0
ROWLAND HEIGHTS,5850223A,6143,122,Y,0,VBM PORTION,0,0,0,0,0,0,0
ROWLAND HEIGHTS,5850223A,6143,122,Y,0,TOTAL,0,0,0,0,0,0,0
ROYAL OAKS,5900001A,2279,69,N,229,POLLING PLACE,75,9,1,1,5,13,28
ROYAL OAKS,5900001A,2279,69,N,0,VBM PORTION,61,4,0,1,5,14,26
ROYAL OAKS,5900001A,2279,69,N,229,TOTAL,136,13,1,2,10,27,54
SAN CLEMENTE ISLAND,5960001A,6144,187,Y,0,POLLING PLACE,0,0,0,0,0,0,0
SAN CLEMENTE ISLAND,5960001A,6144,187,Y,0,VBM PORTION,0,0,0,0,0,0,0
SAN CLEMENTE ISLAND,5960001A,6144,187,Y,0,TOTAL,0,0,0,0,0,0,0
SAN DIMAS,6000001B,2280,35,N,1269,POLLING PLACE,111,20,3,2,19,29,23
SAN DIMAS,6000001B,2280,35,N,0,VBM PORTION,72,7,6,6,18,17,12
SAN DIMAS,6000001B,2280,35,N,1269,TOTAL,183,27,9,8,37,46,35
SAN DIMAS,6000002A,2281,35,N,834,POLLING PLACE,103,10,3,2,23,16,39
SAN DIMAS,6000002A,2281,35,N,0,VBM PORTION,83,11,1,0,12,15,37
SAN DIMAS,6000002A,2281,35,N,834,TOTAL,186,21,4,2,35,31,76
SAN DIMAS,6000003A,2282,35,N,765,POLLING PLACE,74,7,1,2,22,12,26
SAN DIMAS,6000003A,2282,35,N,0,VBM PORTION,82,7,3,1,11,19,26
SAN DIMAS,6000003A,2282,35,N,765,TOTAL,156,14,4,3,33,31,52
SAN DIMAS,6000004A,2283,35,N,842,POLLING PLACE,100,8,3,4,17,32,27
SAN DIMAS,6000004A,2283,35,N,0,VBM PORTION,72,10,1,2,11,17,20
SAN DIMAS,6000004A,2283,35,N,842,TOTAL,172,18,4,6,28,49,47
SAN DIMAS,6000005A,2284,35,N,912,POLLING PLACE,109,7,5,1,24,19,34
SAN DIMAS,6000005A,2284,35,N,0,VBM PORTION,87,13,4,3,15,15,32
SAN DIMAS,6000005A,2284,35,N,912,TOTAL,196,20,9,4,39,34,66
SAN DIMAS,6000006A,2285,35,N,1125,POLLING PLACE,115,11,3,2,24,29,40
SAN DIMAS,6000006A,2285,35,N,0,VBM PORTION,77,13,6,2,16,16,20
SAN DIMAS,6000006A,2285,35,N,1125,TOTAL,192,24,9,4,40,45,60
SAN DIMAS,6000007A,2286,35,N,689,POLLING PLACE,70,4,2,0,12,23,20
SAN DIMAS,6000007A,2286,35,N,0,VBM PORTION,48,5,4,3,5,16,13
SAN DIMAS,6000007A,2286,35,N,689,TOTAL,118,9,6,3,17,39,33
SAN DIMAS,6000008A,2287,35,N,658,POLLING PLACE,56,2,1,2,14,11,20
SAN DIMAS,6000008A,2287,35,N,0,VBM PORTION,43,2,3,3,11,10,9
SAN DIMAS,6000008A,2287,35,N,658,TOTAL,99,4,4,5,25,21,29
SAN DIMAS,6000009A,2288,35,N,862,POLLING PLACE,41,4,2,1,8,11,12
SAN DIMAS,6000009A,2288,35,N,0,VBM PORTION,66,7,2,1,13,13,20
SAN DIMAS,6000009A,2288,35,N,862,TOTAL,107,11,4,2,21,24,32
SAN DIMAS,6000010C,2289,35,N,737,POLLING PLACE,52,10,1,0,13,12,13
SAN DIMAS,6000010C,2289,35,N,0,VBM PORTION,44,3,3,2,16,6,10
SAN DIMAS,6000010C,2289,35,N,737,TOTAL,96,13,4,2,29,18,23
SAN DIMAS,6000011A,2290,35,N,1043,POLLING PLACE,97,10,3,5,19,21,29
SAN DIMAS,6000011A,2290,35,N,0,VBM PORTION,80,15,3,5,14,9,19
SAN DIMAS,6000011A,2290,35,N,1043,TOTAL,177,25,6,10,33,30,48
SAN DIMAS,6000013B,2291,35,N,1306,POLLING PLACE,128,15,4,2,17,32,53
SAN DIMAS,6000013B,2291,35,N,0,VBM PORTION,172,24,5,3,31,33,57
SAN DIMAS,6000013B,2291,35,N,1306,TOTAL,300,39,9,5,48,65,110
SAN DIMAS,6000015A,2292,35,N,766,POLLING PLACE,62,17,1,1,10,9,16
SAN DIMAS,6000015A,2292,35,N,0,VBM PORTION,67,8,5,2,10,16,17
SAN DIMAS,6000015A,2292,35,N,766,TOTAL,129,25,6,3,20,25,33
SAN DIMAS,6000018A,2293,35,N,915,POLLING PLACE,106,12,6,3,12,22,43
SAN DIMAS,6000018A,2293,35,N,0,VBM PORTION,77,9,4,1,7,21,28
SAN DIMAS,6000018A,2293,35,N,915,TOTAL,183,21,10,4,19,43,71
SAN DIMAS,6000019A,2294,35,N,601,POLLING PLACE,83,9,1,2,15,21,19
SAN DIMAS,6000019A,2294,35,N,0,VBM PORTION,70,3,2,2,18,9,26
SAN DIMAS,6000019A,2294,35,N,601,TOTAL,153,12,3,4,33,30,45
SAN DIMAS,6000020A,2295,35,N,849,POLLING PLACE,72,13,2,0,13,13,22
SAN DIMAS,6000020A,2295,35,N,0,VBM PORTION,60,6,2,4,7,18,17
SAN DIMAS,6000020A,2295,35,N,849,TOTAL,132,19,4,4,20,31,39
SAN DIMAS,6000021A,2296,35,N,538,POLLING PLACE,36,4,2,0,5,8,12
SAN DIMAS,6000021A,2296,35,N,0,VBM PORTION,33,4,2,5,4,6,6
SAN DIMAS,6000021A,2296,35,N,538,TOTAL,69,8,4,5,9,14,18
SAN DIMAS,6000035A,2297,35,N,700,POLLING PLACE,81,7,3,1,16,15,30
SAN DIMAS,6000035A,2297,35,N,0,VBM PORTION,43,6,3,0,7,8,15
SAN DIMAS,6000035A,2297,35,N,700,TOTAL,124,13,6,1,23,23,45
SAN DIMAS,6000040A,2298,35,N,664,POLLING PLACE,59,11,1,0,6,17,18
SAN DIMAS,6000040A,2298,35,N,0,VBM PORTION,32,6,5,0,5,8,7
SAN DIMAS,6000040A,2298,35,N,664,TOTAL,91,17,6,0,11,25,25
SAN DIMAS,6000050A,2299,35,N,786,POLLING PLACE,81,11,3,1,16,16,28
SAN DIMAS,6000050A,2299,35,N,0,VBM PORTION,102,10,0,2,22,27,31
SAN DIMAS,6000050A,2299,35,N,786,TOTAL,183,21,3,3,38,43,59
SAN DIMAS,6000052A,2300,35,N,280,POLLING PLACE,13,1,1,0,2,6,2
SAN DIMAS,6000052A,2300,35,N,0,VBM PORTION,32,2,2,3,3,11,6
SAN DIMAS,6000052A,2300,35,N,280,TOTAL,45,3,3,3,5,17,8
SAN DIMAS,6000053A,2301,35,N,1093,POLLING PLACE,105,9,5,2,21,21,35
