LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,YES,NO
ROWLAND HEIGHTS,5850071B,2268,122,N,1139,POLLING PLACE,95,49,30
ROWLAND HEIGHTS,5850071B,2268,122,N,0,VBM PORTION,98,50,34
ROWLAND HEIGHTS,5850071B,2268,122,N,1139,TOTAL,193,99,64
ROWLAND HEIGHTS,5850073A,2269,122,N,1246,POLLING PLACE,47,28,15
ROWLAND HEIGHTS,5850073A,2269,122,N,0,VBM PORTION,107,53,43
ROWLAND HEIGHTS,5850073A,2269,122,N,1246,TOTAL,154,81,58
ROWLAND HEIGHTS,5850075A,2270,122,N,852,POLLING PLACE,20,5,9
ROWLAND HEIGHTS,5850075A,2270,122,N,0,VBM PORTION,62,27,28
ROWLAND HEIGHTS,5850075A,2270,122,N,852,TOTAL,82,32,37
ROWLAND HEIGHTS,5850077B,2271,122,N,900,POLLING PLACE,70,43,19
ROWLAND HEIGHTS,5850077B,2271,122,N,0,VBM PORTION,98,51,34
ROWLAND HEIGHTS,5850077B,2271,122,N,900,TOTAL,168,94,53
ROWLAND HEIGHTS,5850118A,2272,122,N,1202,POLLING PLACE,74,40,22
ROWLAND HEIGHTS,5850118A,2272,122,N,0,VBM PORTION,121,54,29
ROWLAND HEIGHTS,5850118A,2272,122,N,1202,TOTAL,195,94,51
ROWLAND HEIGHTS,5850153A,2273,122,N,1039,POLLING PLACE,72,37,23
ROWLAND HEIGHTS,5850153A,2273,122,N,0,VBM PORTION,109,56,37
ROWLAND HEIGHTS,5850153A,2273,122,N,1039,TOTAL,181,93,60
ROWLAND HEIGHTS,5850175A,2274,122,N,1225,POLLING PLACE,87,46,24
ROWLAND HEIGHTS,5850175A,2274,122,N,0,VBM PORTION,117,62,38
ROWLAND HEIGHTS,5850175A,2274,122,N,1225,TOTAL,204,108,62
ROWLAND HEIGHTS,5850207A,2275,122,N,1116,POLLING PLACE,59,33,19
ROWLAND HEIGHTS,5850207A,2275,122,N,0,VBM PORTION,59,28,24
ROWLAND HEIGHTS,5850207A,2275,122,N,1116,TOTAL,118,61,43
ROWLAND HEIGHTS,5850211A,2276,122,N,1179,POLLING PLACE,71,44,19
ROWLAND HEIGHTS,5850211A,2276,122,N,0,VBM PORTION,107,60,23
ROWLAND HEIGHTS,5850211A,2276,122,N,1179,TOTAL,178,104,42
ROWLAND HEIGHTS,5850218A,6142,122,Y,3,POLLING PLACE,0,0,0
ROWLAND HEIGHTS,5850218A,6142,122,Y,0,VBM PORTION,0,0,0
ROWLAND HEIGHTS,5850218A,6142,122,Y,3,TOTAL,0,0,0
ROWLAND HEIGHTS,5850221A,2277,122,N,640,POLLING PLACE,48,24,18
ROWLAND HEIGHTS,5850221A,2277,122,N,0,VBM PORTION,62,31,23
ROWLAND HEIGHTS,5850221A,2277,122,N,640,TOTAL,110,55,41
ROWLAND HEIGHTS,5850222A,2278,122,N,1104,POLLING PLACE,67,37,25
ROWLAND HEIGHTS,5850222A,2278,122,N,0,VBM PORTION,91,46,31
ROWLAND HEIGHTS,5850222A,2278,122,N,1104,TOTAL,158,83,56
ROWLAND HEIGHTS,5850223A,6143,122,Y,0,POLLING PLACE,0,0,0
ROWLAND HEIGHTS,5850223A,6143,122,Y,0,VBM PORTION,0,0,0
ROWLAND HEIGHTS,5850223A,6143,122,Y,0,TOTAL,0,0,0
ROYAL OAKS,5900001A,2279,69,N,229,POLLING PLACE,75,49,13
ROYAL OAKS,5900001A,2279,69,N,0,VBM PORTION,61,24,23
ROYAL OAKS,5900001A,2279,69,N,229,TOTAL,136,73,36
SAN CLEMENTE ISLAND,5960001A,6144,187,Y,0,POLLING PLACE,0,0,0
SAN CLEMENTE ISLAND,5960001A,6144,187,Y,0,VBM PORTION,0,0,0
SAN CLEMENTE ISLAND,5960001A,6144,187,Y,0,TOTAL,0,0,0
SAN DIMAS,6000001B,2280,35,N,1269,POLLING PLACE,111,64,40
SAN DIMAS,6000001B,2280,35,N,0,VBM PORTION,72,36,29
SAN DIMAS,6000001B,2280,35,N,1269,TOTAL,183,100,69
SAN DIMAS,6000002A,2281,35,N,834,POLLING PLACE,103,55,37
SAN DIMAS,6000002A,2281,35,N,0,VBM PORTION,83,40,32
SAN DIMAS,6000002A,2281,35,N,834,TOTAL,186,95,69
SAN DIMAS,6000003A,2282,35,N,765,POLLING PLACE,74,41,28
SAN DIMAS,6000003A,2282,35,N,0,VBM PORTION,82,46,24
SAN DIMAS,6000003A,2282,35,N,765,TOTAL,156,87,52
SAN DIMAS,6000004A,2283,35,N,842,POLLING PLACE,100,52,35
SAN DIMAS,6000004A,2283,35,N,0,VBM PORTION,72,26,36
SAN DIMAS,6000004A,2283,35,N,842,TOTAL,172,78,71
SAN DIMAS,6000005A,2284,35,N,912,POLLING PLACE,109,54,37
SAN DIMAS,6000005A,2284,35,N,0,VBM PORTION,87,49,30
SAN DIMAS,6000005A,2284,35,N,912,TOTAL,196,103,67
SAN DIMAS,6000006A,2285,35,N,1125,POLLING PLACE,115,59,43
SAN DIMAS,6000006A,2285,35,N,0,VBM PORTION,77,38,31
SAN DIMAS,6000006A,2285,35,N,1125,TOTAL,192,97,74
SAN DIMAS,6000007A,2286,35,N,689,POLLING PLACE,70,37,27
SAN DIMAS,6000007A,2286,35,N,0,VBM PORTION,48,22,22
SAN DIMAS,6000007A,2286,35,N,689,TOTAL,118,59,49
SAN DIMAS,6000008A,2287,35,N,658,POLLING PLACE,56,29,18
SAN DIMAS,6000008A,2287,35,N,0,VBM PORTION,43,21,18
SAN DIMAS,6000008A,2287,35,N,658,TOTAL,99,50,36
SAN DIMAS,6000009A,2288,35,N,862,POLLING PLACE,41,20,19
SAN DIMAS,6000009A,2288,35,N,0,VBM PORTION,66,37,21
SAN DIMAS,6000009A,2288,35,N,862,TOTAL,107,57,40
SAN DIMAS,6000010C,2289,35,N,737,POLLING PLACE,52,33,15
SAN DIMAS,6000010C,2289,35,N,0,VBM PORTION,44,27,13
SAN DIMAS,6000010C,2289,35,N,737,TOTAL,96,60,28
SAN DIMAS,6000011A,2290,35,N,1043,POLLING PLACE,97,58,29
SAN DIMAS,6000011A,2290,35,N,0,VBM PORTION,80,42,20
SAN DIMAS,6000011A,2290,35,N,1043,TOTAL,177,100,49
SAN DIMAS,6000013B,2291,35,N,1306,POLLING PLACE,128,69,50
SAN DIMAS,6000013B,2291,35,N,0,VBM PORTION,172,96,58
SAN DIMAS,6000013B,2291,35,N,1306,TOTAL,300,165,108
SAN DIMAS,6000015A,2292,35,N,766,POLLING PLACE,62,32,21
SAN DIMAS,6000015A,2292,35,N,0,VBM PORTION,67,30,27
SAN DIMAS,6000015A,2292,35,N,766,TOTAL,129,62,48
SAN DIMAS,6000018A,2293,35,N,915,POLLING PLACE,106,58,40
SAN DIMAS,6000018A,2293,35,N,0,VBM PORTION,77,48,19
SAN DIMAS,6000018A,2293,35,N,915,TOTAL,183,106,59
SAN DIMAS,6000019A,2294,35,N,601,POLLING PLACE,83,43,30
SAN DIMAS,6000019A,2294,35,N,0,VBM PORTION,70,33,29
SAN DIMAS,6000019A,2294,35,N,601,TOTAL,153,76,59
SAN DIMAS,6000020A,2295,35,N,849,POLLING PLACE,72,44,23
SAN DIMAS,6000020A,2295,35,N,0,VBM PORTION,60,30,17
SAN DIMAS,6000020A,2295,35,N,849,TOTAL,132,74,40
SAN DIMAS,6000021A,2296,35,N,538,POLLING PLACE,36,24,9
SAN DIMAS,6000021A,2296,35,N,0,VBM PORTION,33,21,8
SAN DIMAS,6000021A,2296,35,N,538,TOTAL,69,45,17
SAN DIMAS,6000035A,2297,35,N,700,POLLING PLACE,81,50,24
SAN DIMAS,6000035A,2297,35,N,0,VBM PORTION,43,27,14
SAN DIMAS,6000035A,2297,35,N,700,TOTAL,124,77,38
SAN DIMAS,6000040A,2298,35,N,664,POLLING PLACE,59,25,28
SAN DIMAS,6000040A,2298,35,N,0,VBM PORTION,32,15,16
SAN DIMAS,6000040A,2298,35,N,664,TOTAL,91,40,44
SAN DIMAS,6000050A,2299,35,N,786,POLLING PLACE,81,47,25
SAN DIMAS,6000050A,2299,35,N,0,VBM PORTION,102,55,38
SAN DIMAS,6000050A,2299,35,N,786,TOTAL,183,102,63
SAN DIMAS,6000052A,2300,35,N,280,POLLING PLACE,13,8,5
SAN DIMAS,6000052A,2300,35,N,0,VBM PORTION,32,13,15
SAN DIMAS,6000052A,2300,35,N,280,TOTAL,45,21,20
SAN DIMAS,6000053A,2301,35,N,1093,POLLING PLACE,105,55,39
SAN DIMAS,6000053A,2301,35,N,0,VBM PORTION,138,71,47
SAN DIMAS,6000053A,2301,35,N,1093,TOTAL,243,126,86
SAN DIMAS,6000054A,2302,35,N,823,POLLING PLACE,83,48,22
SAN DIMAS,6000054A,2302,35,N,0,VBM PORTION,83,50,22
SAN DIMAS,6000054A,2302,35,N,823,TOTAL,166,98,44
SAN DIMAS,6000055A,2303,35,N,957,POLLING PLACE,85,48,32
SAN DIMAS,6000055A,2303,35,N,0,VBM PORTION,132,71,47
SAN DIMAS,6000055A,2303,35,N,957,TOTAL,217,119,79
SAN DIMAS,6000057A,2304,35,N,1243,POLLING PLACE,123,53,55
SAN DIMAS,6000057A,2304,35,N,0,VBM PORTION,146,79,49
SAN DIMAS,6000057A,2304,35,N,1243,TOTAL,269,132,104
SAN FERNANDO,6050001A,2305,15,N,895,POLLING PLACE,66,37,20
SAN FERNANDO,6050001A,2305,15,N,0,VBM PORTION,49,28,16
SAN FERNANDO,6050001A,2305,15,N,895,TOTAL,115,65,36
SAN FERNANDO,6050002A,2306,15,N,787,POLLING PLACE,62,33,13
SAN FERNANDO,6050002A,2306,15,N,0,VBM PORTION,52,31,16
SAN FERNANDO,6050002A,2306,15,N,787,TOTAL,114,64,29
SAN FERNANDO,6050005A,2307,15,N,1265,POLLING PLACE,86,49,19
SAN FERNANDO,6050005A,2307,15,N,0,VBM PORTION,51,28,10
SAN FERNANDO,6050005A,2307,15,N,1265,TOTAL,137,77,29
SAN FERNANDO,6050007A,2308,15,N,1232,POLLING PLACE,90,54,25
SAN FERNANDO,6050007A,2308,15,N,0,VBM PORTION,85,46,30
SAN FERNANDO,6050007A,2308,15,N,1232,TOTAL,175,100,55
SAN FERNANDO,6050009A,2309,15,N,1178,POLLING PLACE,74,40,27
SAN FERNANDO,6050009A,2309,15,N,0,VBM PORTION,57,33,21
SAN FERNANDO,6050009A,2309,15,N,1178,TOTAL,131,73,48
SAN FERNANDO,6050010A,2310,15,N,747,POLLING PLACE,44,24,17
SAN FERNANDO,6050010A,2310,15,N,0,VBM PORTION,28,14,8
SAN FERNANDO,6050010A,2310,15,N,747,TOTAL,72,38,25
SAN FERNANDO,6050012A,2311,15,N,1013,POLLING PLACE,71,46,16
SAN FERNANDO,6050012A,2311,15,N,0,VBM PORTION,42,27,8
SAN FERNANDO,6050012A,2311,15,N,1013,TOTAL,113,73,24
SAN FERNANDO,6050013A,2312,15,N,1093,POLLING PLACE,62,36,19
SAN FERNANDO,6050013A,2312,15,N,0,VBM PORTION,55,32,16
SAN FERNANDO,6050013A,2312,15,N,1093,TOTAL,117,68,35
SAN FERNANDO,6050016A,2313,15,N,994,POLLING PLACE,83,39,21
SAN FERNANDO,6050016A,2313,15,N,0,VBM PORTION,51,26,19
SAN FERNANDO,6050016A,2313,15,N,994,TOTAL,134,65,40
SAN GABRIEL,6100002A,2314,76,N,1112,POLLING PLACE,178,94,71
SAN GABRIEL,6100002A,2314,76,N,0,VBM PORTION,112,51,37
SAN GABRIEL,6100002A,2314,76,N,1112,TOTAL,290,145,108
SAN GABRIEL,6100006A,6145,72,Y,0,POLLING PLACE,0,0,0
SAN GABRIEL,6100006A,6145,72,Y,0,VBM PORTION,0,0,0
SAN GABRIEL,6100006A,6145,72,Y,0,TOTAL,0,0,0
SAN GABRIEL,6100007A,2315,76,N,1161,POLLING PLACE,141,63,63
SAN GABRIEL,6100007A,2315,76,N,0,VBM PORTION,123,60,32
SAN GABRIEL,6100007A,2315,76,N,1161,TOTAL,264,123,95
SAN GABRIEL,6100008A,2316,76,N,1114,POLLING PLACE,110,57,37
SAN GABRIEL,6100008A,2316,76,N,0,VBM PORTION,119,57,39
SAN GABRIEL,6100008A,2316,76,N,1114,TOTAL,229,114,76
SAN GABRIEL,6100010B,2317,76,N,708,POLLING PLACE,103,43,33
SAN GABRIEL,6100010B,2317,76,N,0,VBM PORTION,80,49,22
SAN GABRIEL,6100010B,2317,76,N,708,TOTAL,183,92,55
SAN GABRIEL,6100012A,2318,76,N,1102,POLLING PLACE,56,26,15
SAN GABRIEL,6100012A,2318,76,N,0,VBM PORTION,77,37,26
SAN GABRIEL,6100012A,2318,76,N,1102,TOTAL,133,63,41
SAN GABRIEL,6100015A,2319,76,N,1206,POLLING PLACE,85,48,32
SAN GABRIEL,6100015A,2319,76,N,0,VBM PORTION,87,48,22
SAN GABRIEL,6100015A,2319,76,N,1206,TOTAL,172,96,54
SAN GABRIEL,6100017A,2320,76,N,992,POLLING PLACE,73,36,27
SAN GABRIEL,6100017A,2320,76,N,0,VBM PORTION,65,36,23
SAN GABRIEL,6100017A,2320,76,N,992,TOTAL,138,72,50
SAN GABRIEL,6100018A,2321,76,N,1014,POLLING PLACE,38,19,15
SAN GABRIEL,6100018A,2321,76,N,0,VBM PORTION,50,33,11
SAN GABRIEL,6100018A,2321,76,N,1014,TOTAL,88,52,26
SAN GABRIEL,6100021A,2322,76,N,1231,POLLING PLACE,88,49,28
SAN GABRIEL,6100021A,2322,76,N,0,VBM PORTION,92,42,34
SAN GABRIEL,6100021A,2322,76,N,1231,TOTAL,180,91,62
SAN GABRIEL,6100023A,2323,76,N,864,POLLING PLACE,84,54,23
SAN GABRIEL,6100023A,2323,76,N,0,VBM PORTION,86,39,34
SAN GABRIEL,6100023A,2323,76,N,864,TOTAL,170,93,57
SAN GABRIEL,6100025A,2324,76,N,1238,POLLING PLACE,87,48,27
SAN GABRIEL,6100025A,2324,76,N,0,VBM PORTION,83,47,22
SAN GABRIEL,6100025A,2324,76,N,1238,TOTAL,170,95,49
SAN GABRIEL,6100031B,2325,76,N,1096,POLLING PLACE,46,22,14
SAN GABRIEL,6100031B,2325,76,N,0,VBM PORTION,50,26,14
SAN GABRIEL,6100031B,2325,76,N,1096,TOTAL,96,48,28
SAN GABRIEL,6100034A,2326,76,N,1272,POLLING PLACE,69,47,20
SAN GABRIEL,6100034A,2326,76,N,0,VBM PORTION,97,46,30
SAN GABRIEL,6100034A,2326,76,N,1272,TOTAL,166,93,50
SAN GABRIEL,6100043A,2327,76,N,1113,POLLING PLACE,66,38,17
SAN GABRIEL,6100043A,2327,76,N,0,VBM PORTION,74,42,21
SAN GABRIEL,6100043A,2327,76,N,1113,TOTAL,140,80,38
SAN GABRIEL,6100050B,2328,76,N,1046,POLLING PLACE,63,43,11
SAN GABRIEL,6100050B,2328,76,N,0,VBM PORTION,60,41,15
SAN GABRIEL,6100050B,2328,76,N,1046,TOTAL,123,84,26
SAN MARINO,6200003B,2329,78,N,1546,POLLING PLACE,163,94,52
SAN MARINO,6200003B,2329,78,N,0,VBM PORTION,222,115,73
SAN MARINO,6200003B,2329,78,N,1546,TOTAL,385,209,125
SAN MARINO,6200005A,2330,78,N,1267,POLLING PLACE,111,67,33
SAN MARINO,6200005A,2330,78,N,0,VBM PORTION,164,82,52
SAN MARINO,6200005A,2330,78,N,1267,TOTAL,275,149,85
SAN MARINO,6200006A,2331,78,N,989,POLLING PLACE,66,37,21
SAN MARINO,6200006A,2331,78,N,0,VBM PORTION,149,73,48
SAN MARINO,6200006A,2331,78,N,989,TOTAL,215,110,69
SAN MARINO,6200007A,2332,78,N,1319,POLLING PLACE,119,61,48
SAN MARINO,6200007A,2332,78,N,0,VBM PORTION,184,86,68
SAN MARINO,6200007A,2332,78,N,1319,TOTAL,303,147,116
SAN MARINO,6200012A,2333,78,N,1286,POLLING PLACE,111,60,38
SAN MARINO,6200012A,2333,78,N,0,VBM PORTION,134,71,43
SAN MARINO,6200012A,2333,78,N,1286,TOTAL,245,131,81
SAN MARINO,6200014A,2334,78,N,869,POLLING PLACE,111,53,41
SAN MARINO,6200014A,2334,78,N,0,VBM PORTION,130,70,31
SAN MARINO,6200014A,2334,78,N,869,TOTAL,241,123,72
SAN MARINO,6200016A,2335,78,N,1283,POLLING PLACE,114,63,38
SAN MARINO,6200016A,2335,78,N,0,VBM PORTION,178,77,63
SAN MARINO,6200016A,2335,78,N,1283,TOTAL,292,140,101
SANTA CATALINA ISLAND,6210001A,2336,187,N,66,POLLING PLACE,1,0,0
SANTA CATALINA ISLAND,6210001A,2336,187,N,0,VBM PORTION,6,4,2
SANTA CATALINA ISLAND,6210001A,2336,187,N,66,TOTAL,7,4,2
SANTA CATALINA ISLAND,6210002A,2337,187,N,95,POLLING PLACE,15,8,6
SANTA CATALINA ISLAND,6210002A,2337,187,N,0,VBM PORTION,3,2,1
SANTA CATALINA ISLAND,6210002A,2337,187,N,95,TOTAL,18,10,7
SANTA CLARITA,6220002B,2338,10,N,1138,POLLING PLACE,102,55,32
SANTA CLARITA,6220002B,2338,10,N,0,VBM PORTION,89,50,24
SANTA CLARITA,6220002B,2338,10,N,1138,TOTAL,191,105,56
SANTA CLARITA,6220003A,2339,10,N,1325,POLLING PLACE,138,62,61
SANTA CLARITA,6220003A,2339,10,N,0,VBM PORTION,150,71,55
SANTA CLARITA,6220003A,2339,10,N,1325,TOTAL,288,133,116
SANTA CLARITA,6220004A,2340,10,N,1031,POLLING PLACE,117,66,43
SANTA CLARITA,6220004A,2340,10,N,0,VBM PORTION,98,44,36
SANTA CLARITA,6220004A,2340,10,N,1031,TOTAL,215,110,79
SANTA CLARITA,6220005A,2341,10,N,1321,POLLING PLACE,109,60,37
SANTA CLARITA,6220005A,2341,10,N,0,VBM PORTION,152,83,51
SANTA CLARITA,6220005A,2341,10,N,1321,TOTAL,261,143,88
SANTA CLARITA,6220006A,2342,10,N,1112,POLLING PLACE,109,58,46
SANTA CLARITA,6220006A,2342,10,N,0,VBM PORTION,130,72,38
SANTA CLARITA,6220006A,2342,10,N,1112,TOTAL,239,130,84
SANTA CLARITA,6220007A,2343,10,N,841,POLLING PLACE,91,57,29
SANTA CLARITA,6220007A,2343,10,N,0,VBM PORTION,86,35,37
SANTA CLARITA,6220007A,2343,10,N,841,TOTAL,177,92,66
SANTA CLARITA,6220008A,2344,10,N,1375,POLLING PLACE,142,71,64
SANTA CLARITA,6220008A,2344,10,N,0,VBM PORTION,199,84,81
SANTA CLARITA,6220008A,2344,10,N,1375,TOTAL,341,155,145
SANTA CLARITA,6220009A,2345,10,N,1006,POLLING PLACE,94,50,32
SANTA CLARITA,6220009A,2345,10,N,0,VBM PORTION,111,48,47
SANTA CLARITA,6220009A,2345,10,N,1006,TOTAL,205,98,79
SANTA CLARITA,6220010A,2346,10,N,936,POLLING PLACE,80,49,24
SANTA CLARITA,6220010A,2346,10,N,0,VBM PORTION,119,65,39
SANTA CLARITA,6220010A,2346,10,N,936,TOTAL,199,114,63
SANTA CLARITA,6220011B,2347,10,N,1357,POLLING PLACE,121,61,43
SANTA CLARITA,6220011B,2347,10,N,0,VBM PORTION,176,83,62
SANTA CLARITA,6220011B,2347,10,N,1357,TOTAL,297,144,105
SANTA CLARITA,6220017B,2348,10,N,1215,POLLING PLACE,80,45,28
SANTA CLARITA,6220017B,2348,10,N,0,VBM PORTION,142,86,35
SANTA CLARITA,6220017B,2348,10,N,1215,TOTAL,222,131,63
SANTA CLARITA,6220018A,2349,10,N,875,POLLING PLACE,67,32,27
SANTA CLARITA,6220018A,2349,10,N,0,VBM PORTION,115,56,44
SANTA CLARITA,6220018A,2349,10,N,875,TOTAL,182,88,71
SANTA CLARITA,6220020A,2350,10,N,1421,POLLING PLACE,149,58,75
SANTA CLARITA,6220020A,2350,10,N,0,VBM PORTION,183,84,68
SANTA CLARITA,6220020A,2350,10,N,1421,TOTAL,332,142,143
SANTA CLARITA,6220022B,2351,10,N,1045,POLLING PLACE,99,61,25
SANTA CLARITA,6220022B,2351,10,N,0,VBM PORTION,139,78,41
SANTA CLARITA,6220022B,2351,10,N,1045,TOTAL,238,139,66
SANTA CLARITA,6220023A,2352,10,N,628,POLLING PLACE,56,29,22
SANTA CLARITA,6220023A,2352,10,N,0,VBM PORTION,84,51,21
SANTA CLARITA,6220023A,2352,10,N,628,TOTAL,140,80,43
SANTA CLARITA,6220024A,2353,10,N,1420,POLLING PLACE,143,66,56
SANTA CLARITA,6220024A,2353,10,N,0,VBM PORTION,179,93,59
SANTA CLARITA,6220024A,2353,10,N,1420,TOTAL,322,159,115
SANTA CLARITA,6220028B,2354,10,N,1334,POLLING PLACE,160,101,49
SANTA CLARITA,6220028B,2354,10,N,0,VBM PORTION,166,78,57
SANTA CLARITA,6220028B,2354,10,N,1334,TOTAL,326,179,106
SANTA CLARITA,6220030A,2355,10,N,1165,POLLING PLACE,199,113,67
SANTA CLARITA,6220030A,2355,10,N,0,VBM PORTION,188,92,66
SANTA CLARITA,6220030A,2355,10,N,1165,TOTAL,387,205,133
SANTA CLARITA,6220031A,2356,10,N,898,POLLING PLACE,50,29,17
SANTA CLARITA,6220031A,2356,10,N,0,VBM PORTION,52,31,15
SANTA CLARITA,6220031A,2356,10,N,898,TOTAL,102,60,32
SANTA CLARITA,6220032A,2357,10,N,1060,POLLING PLACE,108,65,35
SANTA CLARITA,6220032A,2357,10,N,0,VBM PORTION,173,87,58
SANTA CLARITA,6220032A,2357,10,N,1060,TOTAL,281,152,93
SANTA CLARITA,6220033A,2358,10,N,735,POLLING PLACE,71,44,22
SANTA CLARITA,6220033A,2358,10,N,0,VBM PORTION,100,37,48
SANTA CLARITA,6220033A,2358,10,N,735,TOTAL,171,81,70
SANTA CLARITA,6220034A,2359,10,N,804,POLLING PLACE,45,26,15
SANTA CLARITA,6220034A,2359,10,N,0,VBM PORTION,78,42,26
SANTA CLARITA,6220034A,2359,10,N,804,TOTAL,123,68,41
SANTA CLARITA,6220037B,2360,10,N,617,POLLING PLACE,53,28,24
SANTA CLARITA,6220037B,2360,10,N,0,VBM PORTION,53,25,17
SANTA CLARITA,6220037B,2360,10,N,617,TOTAL,106,53,41
SANTA CLARITA,6220038A,2361,10,N,1191,POLLING PLACE,136,91,34
SANTA CLARITA,6220038A,2361,10,N,0,VBM PORTION,198,99,53
SANTA CLARITA,6220038A,2361,10,N,1191,TOTAL,334,190,87
SANTA CLARITA,6220040A,2362,10,N,1114,POLLING PLACE,83,47,30
SANTA CLARITA,6220040A,2362,10,N,0,VBM PORTION,88,51,28
SANTA CLARITA,6220040A,2362,10,N,1114,TOTAL,171,98,58
SANTA CLARITA,6220041A,2363,10,N,1369,POLLING PLACE,139,70,57
SANTA CLARITA,6220041A,2363,10,N,0,VBM PORTION,198,107,50
SANTA CLARITA,6220041A,2363,10,N,1369,TOTAL,337,177,107
SANTA CLARITA,6220042A,2364,10,N,1295,POLLING PLACE,98,55,31
SANTA CLARITA,6220042A,2364,10,N,0,VBM PORTION,177,77,65
SANTA CLARITA,6220042A,2364,10,N,1295,TOTAL,275,132,96
SANTA CLARITA,6220043A,2365,10,N,1279,POLLING PLACE,138,59,61
SANTA CLARITA,6220043A,2365,10,N,0,VBM PORTION,207,115,60
SANTA CLARITA,6220043A,2365,10,N,1279,TOTAL,345,174,121
SANTA CLARITA,6220044A,2366,10,N,1012,POLLING PLACE,95,44,39
SANTA CLARITA,6220044A,2366,10,N,0,VBM PORTION,133,58,52
SANTA CLARITA,6220044A,2366,10,N,1012,TOTAL,228,102,91
SANTA CLARITA,6220046B,2367,10,N,958,POLLING PLACE,48,22,16
SANTA CLARITA,6220046B,2367,10,N,0,VBM PORTION,67,46,15
SANTA CLARITA,6220046B,2367,10,N,958,TOTAL,115,68,31
SANTA CLARITA,6220047A,2368,10,N,1089,POLLING PLACE,97,61,28
SANTA CLARITA,6220047A,2368,10,N,0,VBM PORTION,140,60,63
SANTA CLARITA,6220047A,2368,10,N,1089,TOTAL,237,121,91
SANTA CLARITA,6220049A,2369,10,N,1026,POLLING PLACE,108,62,35
SANTA CLARITA,6220049A,2369,10,N,0,VBM PORTION,135,60,52
SANTA CLARITA,6220049A,2369,10,N,1026,TOTAL,243,122,87
SANTA CLARITA,6220051A,2370,10,N,992,POLLING PLACE,60,29,26
SANTA CLARITA,6220051A,2370,10,N,0,VBM PORTION,128,69,38
SANTA CLARITA,6220051A,2370,10,N,992,TOTAL,188,98,64
SANTA CLARITA,6220052A,2371,10,N,724,POLLING PLACE,119,55,53
SANTA CLARITA,6220052A,2371,10,N,0,VBM PORTION,78,34,32
SANTA CLARITA,6220052A,2371,10,N,724,TOTAL,197,89,85
SANTA CLARITA,6220053A,2372,10,N,1119,POLLING PLACE,115,53,48
SANTA CLARITA,6220053A,2372,10,N,0,VBM PORTION,118,49,50
SANTA CLARITA,6220053A,2372,10,N,1119,TOTAL,233,102,98
SANTA CLARITA,6220054A,2373,10,N,1088,POLLING PLACE,128,62,31
SANTA CLARITA,6220054A,2373,10,N,0,VBM PORTION,104,44,36
SANTA CLARITA,6220054A,2373,10,N,1088,TOTAL,232,106,67
SANTA CLARITA,6220055A,2374,10,N,1216,POLLING PLACE,137,70,56
SANTA CLARITA,6220055A,2374,10,N,0,VBM PORTION,123,51,51
SANTA CLARITA,6220055A,2374,10,N,1216,TOTAL,260,121,107
SANTA CLARITA,6220061A,2375,10,N,1210,POLLING PLACE,145,55,66
SANTA CLARITA,6220061A,2375,10,N,0,VBM PORTION,109,64,34
SANTA CLARITA,6220061A,2375,10,N,1210,TOTAL,254,119,100
SANTA CLARITA,6220063A,2376,10,N,1408,POLLING PLACE,109,56,38
SANTA CLARITA,6220063A,2376,10,N,0,VBM PORTION,131,62,52
SANTA CLARITA,6220063A,2376,10,N,1408,TOTAL,240,118,90
SANTA CLARITA,6220064B,2377,10,N,604,POLLING PLACE,67,35,26
SANTA CLARITA,6220064B,2377,10,N,0,VBM PORTION,64,24,29
SANTA CLARITA,6220064B,2377,10,N,604,TOTAL,131,59,55
SANTA CLARITA,6220065A,2378,10,N,1249,POLLING PLACE,111,69,37
SANTA CLARITA,6220065A,2378,10,N,0,VBM PORTION,132,74,46
SANTA CLARITA,6220065A,2378,10,N,1249,TOTAL,243,143,83
SANTA CLARITA,6220067A,2379,10,N,1297,POLLING PLACE,98,58,30
SANTA CLARITA,6220067A,2379,10,N,0,VBM PORTION,137,77,36
SANTA CLARITA,6220067A,2379,10,N,1297,TOTAL,235,135,66
SANTA CLARITA,6220069A,2380,10,N,1307,POLLING PLACE,105,56,39
SANTA CLARITA,6220069A,2380,10,N,0,VBM PORTION,77,44,24
SANTA CLARITA,6220069A,2380,10,N,1307,TOTAL,182,100,63
SANTA CLARITA,6220071A,2381,10,N,1002,POLLING PLACE,80,50,23
SANTA CLARITA,6220071A,2381,10,N,0,VBM PORTION,98,42,40
SANTA CLARITA,6220071A,2381,10,N,1002,TOTAL,178,92,63
SANTA CLARITA,6220073B,2382,10,N,1086,POLLING PLACE,60,32,19
SANTA CLARITA,6220073B,2382,10,N,0,VBM PORTION,84,33,30
SANTA CLARITA,6220073B,2382,10,N,1086,TOTAL,144,65,49
SANTA CLARITA,6220074A,2383,10,N,1237,POLLING PLACE,91,42,43
SANTA CLARITA,6220074A,2383,10,N,0,VBM PORTION,87,42,26
SANTA CLARITA,6220074A,2383,10,N,1237,TOTAL,178,84,69
SANTA CLARITA,6220075A,2384,10,N,1262,POLLING PLACE,112,46,56
SANTA CLARITA,6220075A,2384,10,N,0,VBM PORTION,124,59,38
SANTA CLARITA,6220075A,2384,10,N,1262,TOTAL,236,105,94
