LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,HELEN KIM,ALISON M ESTRADA
POMONA,5250030A,2111,94,N,1095,TOTAL,108,37,52
POMONA,5250034B,2112,94,N,1280,POLLING PLACE,103,36,40
POMONA,5250034B,2112,94,N,0,VBM PORTION,137,31,67
POMONA,5250034B,2112,94,N,1280,TOTAL,240,67,107
POMONA,5250038A,2113,94,N,1088,POLLING PLACE,97,22,53
POMONA,5250038A,2113,94,N,0,VBM PORTION,76,28,36
POMONA,5250038A,2113,94,N,1088,TOTAL,173,50,89
POMONA,5250041A,2114,94,N,1212,POLLING PLACE,67,25,35
POMONA,5250041A,2114,94,N,0,VBM PORTION,44,22,19
POMONA,5250041A,2114,94,N,1212,TOTAL,111,47,54
POMONA,5250042A,2115,94,N,1045,POLLING PLACE,79,22,49
POMONA,5250042A,2115,94,N,0,VBM PORTION,66,30,25
POMONA,5250042A,2115,94,N,1045,TOTAL,145,52,74
POMONA,5250044D,2116,94,N,533,POLLING PLACE,30,6,15
POMONA,5250044D,2116,94,N,0,VBM PORTION,9,5,3
POMONA,5250044D,2116,94,N,533,TOTAL,39,11,18
POMONA,5250046D,2117,94,N,938,POLLING PLACE,39,15,20
POMONA,5250046D,2117,94,N,0,VBM PORTION,51,25,18
POMONA,5250046D,2117,94,N,938,TOTAL,90,40,38
POMONA,5250049A,2118,94,N,1238,POLLING PLACE,47,19,19
POMONA,5250049A,2118,94,N,0,VBM PORTION,37,12,14
POMONA,5250049A,2118,94,N,1238,TOTAL,84,31,33
POMONA,5250050A,2119,94,N,857,POLLING PLACE,69,24,30
POMONA,5250050A,2119,94,N,0,VBM PORTION,47,16,24
POMONA,5250050A,2119,94,N,857,TOTAL,116,40,54
POMONA,5250053A,2120,94,N,1315,POLLING PLACE,65,23,38
POMONA,5250053A,2120,94,N,0,VBM PORTION,36,12,20
POMONA,5250053A,2120,94,N,1315,TOTAL,101,35,58
POMONA,5250055A,2121,94,N,1059,POLLING PLACE,70,27,30
POMONA,5250055A,2121,94,N,0,VBM PORTION,49,20,24
POMONA,5250055A,2121,94,N,1059,TOTAL,119,47,54
POMONA,5250057A,2122,94,N,862,POLLING PLACE,38,21,11
POMONA,5250057A,2122,94,N,0,VBM PORTION,49,24,21
POMONA,5250057A,2122,94,N,862,TOTAL,87,45,32
POMONA,5250061B,2123,94,N,1189,POLLING PLACE,60,25,21
POMONA,5250061B,2123,94,N,0,VBM PORTION,57,23,28
POMONA,5250061B,2123,94,N,1189,TOTAL,117,48,49
POMONA,5250062A,2124,94,N,1278,POLLING PLACE,69,20,36
POMONA,5250062A,2124,94,N,0,VBM PORTION,72,20,37
POMONA,5250062A,2124,94,N,1278,TOTAL,141,40,73
POMONA,5250063A,2125,94,N,1164,POLLING PLACE,85,33,37
POMONA,5250063A,2125,94,N,0,VBM PORTION,51,25,22
POMONA,5250063A,2125,94,N,1164,TOTAL,136,58,59
POMONA,5250065A,2126,94,N,606,POLLING PLACE,34,16,14
POMONA,5250065A,2126,94,N,0,VBM PORTION,36,9,22
POMONA,5250065A,2126,94,N,606,TOTAL,70,25,36
POMONA,5250066A,2127,94,N,619,POLLING PLACE,17,7,7
POMONA,5250066A,2127,94,N,0,VBM PORTION,16,7,7
POMONA,5250066A,2127,94,N,619,TOTAL,33,14,14
POMONA,5250069A,2128,94,N,1168,POLLING PLACE,49,17,23
POMONA,5250069A,2128,94,N,0,VBM PORTION,53,22,22
POMONA,5250069A,2128,94,N,1168,TOTAL,102,39,45
POMONA,5250070A,2129,94,N,1238,POLLING PLACE,51,18,22
POMONA,5250070A,2129,94,N,0,VBM PORTION,52,14,24
POMONA,5250070A,2129,94,N,1238,TOTAL,103,32,46
POMONA,5250073A,2130,94,N,764,POLLING PLACE,40,4,31
POMONA,5250073A,2130,94,N,0,VBM PORTION,31,7,16
POMONA,5250073A,2130,94,N,764,TOTAL,71,11,47
POMONA,5250076A,2131,94,N,1248,POLLING PLACE,63,27,30
POMONA,5250076A,2131,94,N,0,VBM PORTION,61,27,24
POMONA,5250076A,2131,94,N,1248,TOTAL,124,54,54
POMONA,5250077A,2132,94,N,1125,POLLING PLACE,57,15,28
POMONA,5250077A,2132,94,N,0,VBM PORTION,43,14,20
POMONA,5250077A,2132,94,N,1125,TOTAL,100,29,48
POMONA,5250079A,2133,94,N,1017,POLLING PLACE,54,21,27
POMONA,5250079A,2133,94,N,0,VBM PORTION,48,20,14
POMONA,5250079A,2133,94,N,1017,TOTAL,102,41,41
POMONA,5250087C,2134,94,N,914,POLLING PLACE,110,42,42
POMONA,5250087C,2134,94,N,0,VBM PORTION,55,27,24
POMONA,5250087C,2134,94,N,914,TOTAL,165,69,66
POMONA,5250096A,2135,94,N,1225,POLLING PLACE,41,13,17
POMONA,5250096A,2135,94,N,0,VBM PORTION,52,19,25
POMONA,5250096A,2135,94,N,1225,TOTAL,93,32,42
POMONA,5250142A,2136,94,N,822,POLLING PLACE,77,29,34
POMONA,5250142A,2136,94,N,0,VBM PORTION,50,16,24
POMONA,5250142A,2136,94,N,822,TOTAL,127,45,58
POMONA,5250143A,2137,94,N,839,POLLING PLACE,71,24,25
POMONA,5250143A,2137,94,N,0,VBM PORTION,66,32,25
POMONA,5250143A,2137,94,N,839,TOTAL,137,56,50
POMONA,5250145A,2138,94,N,1288,POLLING PLACE,86,43,33
POMONA,5250145A,2138,94,N,0,VBM PORTION,110,43,47
POMONA,5250145A,2138,94,N,1288,TOTAL,196,86,80
POMONA,5250147A,2139,94,N,762,POLLING PLACE,48,15,20
POMONA,5250147A,2139,94,N,0,VBM PORTION,64,30,24
POMONA,5250147A,2139,94,N,762,TOTAL,112,45,44
POMONA,5250148A,2140,94,N,674,POLLING PLACE,52,20,22
POMONA,5250148A,2140,94,N,0,VBM PORTION,90,48,24
POMONA,5250148A,2140,94,N,674,TOTAL,142,68,46
POMONA,5250150A,2141,94,N,826,POLLING PLACE,46,14,25
POMONA,5250150A,2141,94,N,0,VBM PORTION,99,33,47
POMONA,5250150A,2141,94,N,826,TOTAL,145,47,72
POMONA,5250151A,2142,94,N,859,POLLING PLACE,51,19,20
POMONA,5250151A,2142,94,N,0,VBM PORTION,75,30,24
POMONA,5250151A,2142,94,N,859,TOTAL,126,49,44
POMONA,5250314A,2143,94,N,1244,POLLING PLACE,58,26,19
POMONA,5250314A,2143,94,N,0,VBM PORTION,58,21,26
POMONA,5250314A,2143,94,N,1244,TOTAL,116,47,45
POMONA,5250318A,2144,94,N,1018,POLLING PLACE,75,32,31
POMONA,5250318A,2144,94,N,0,VBM PORTION,69,16,41
POMONA,5250318A,2144,94,N,1018,TOTAL,144,48,72
POMONA,5250319A,2145,94,N,815,POLLING PLACE,70,33,25
POMONA,5250319A,2145,94,N,0,VBM PORTION,50,30,15
POMONA,5250319A,2145,94,N,815,TOTAL,120,63,40
QUARTZ HILL,5400003A,6134,3,Y,4,POLLING PLACE,0,0,0
QUARTZ HILL,5400003A,6134,3,Y,0,VBM PORTION,0,0,0
QUARTZ HILL,5400003A,6134,3,Y,4,TOTAL,0,0,0
QUARTZ HILL,5400004A,2146,2,N,1204,POLLING PLACE,121,54,44
QUARTZ HILL,5400004A,2146,2,N,0,VBM PORTION,93,39,39
QUARTZ HILL,5400004A,2146,2,N,1204,TOTAL,214,93,83
QUARTZ HILL,5400005A,2147,3,N,958,POLLING PLACE,144,83,42
QUARTZ HILL,5400005A,2147,3,N,0,VBM PORTION,128,46,53
QUARTZ HILL,5400005A,2147,3,N,958,TOTAL,272,129,95
QUARTZ HILL,5400009A,2148,2,N,1137,POLLING PLACE,119,46,51
QUARTZ HILL,5400009A,2148,2,N,0,VBM PORTION,80,30,40
QUARTZ HILL,5400009A,2148,2,N,1137,TOTAL,199,76,91
QUARTZ HILL,5400019A,2149,2,N,878,POLLING PLACE,105,54,32
QUARTZ HILL,5400019A,2149,2,N,0,VBM PORTION,65,24,32
QUARTZ HILL,5400019A,2149,2,N,878,TOTAL,170,78,64
QUARTZ HILL,5400046A,2150,2,N,739,POLLING PLACE,94,40,35
QUARTZ HILL,5400046A,2150,2,N,0,VBM PORTION,163,57,71
QUARTZ HILL,5400046A,2150,2,N,739,TOTAL,257,97,106
QUARTZ HILL,5400047A,2151,2,N,844,POLLING PLACE,99,54,31
QUARTZ HILL,5400047A,2151,2,N,0,VBM PORTION,123,46,50
QUARTZ HILL,5400047A,2151,2,N,844,TOTAL,222,100,81
QUARTZ HILL,5400048A,2152,2,N,1100,POLLING PLACE,120,46,55
QUARTZ HILL,5400048A,2152,2,N,0,VBM PORTION,112,31,50
QUARTZ HILL,5400048A,2152,2,N,1100,TOTAL,232,77,105
QUARTZ HILL,5400055A,2153,2,N,454,POLLING PLACE,66,35,27
QUARTZ HILL,5400055A,2153,2,N,0,VBM PORTION,58,23,28
QUARTZ HILL,5400055A,2153,2,N,454,TOTAL,124,58,55
QUARTZ HILL,5400057A,2154,2,N,992,POLLING PLACE,146,52,60
QUARTZ HILL,5400057A,2154,2,N,0,VBM PORTION,120,51,48
QUARTZ HILL,5400057A,2154,2,N,992,TOTAL,266,103,108
RAMONA,5500007A,2155,66,N,494,POLLING PLACE,41,19,16
RAMONA,5500007A,2155,66,N,0,VBM PORTION,25,7,12
RAMONA,5500007A,2155,66,N,494,TOTAL,66,26,28
RAMONA,5500009A,6135,122,Y,0,POLLING PLACE,0,0,0
RAMONA,5500009A,6135,122,Y,0,VBM PORTION,0,0,0
RAMONA,5500009A,6135,122,Y,0,TOTAL,0,0,0
RAMONA,5500011A,2156,68,N,696,POLLING PLACE,54,11,32
RAMONA,5500011A,2156,68,N,0,VBM PORTION,35,13,17
RAMONA,5500011A,2156,68,N,696,TOTAL,89,24,49
RAMONA,5500098A,2157,66,N,1168,POLLING PLACE,75,24,44
RAMONA,5500098A,2157,66,N,0,VBM PORTION,41,11,25
RAMONA,5500098A,2157,66,N,1168,TOTAL,116,35,69
RAMONA,5500099A,2158,66,N,1062,POLLING PLACE,84,29,36
RAMONA,5500099A,2158,66,N,0,VBM PORTION,73,26,34
RAMONA,5500099A,2158,66,N,1062,TOTAL,157,55,70
RAMONA,5500100A,2159,68,N,1000,POLLING PLACE,64,22,29
RAMONA,5500100A,2159,68,N,0,VBM PORTION,40,10,20
RAMONA,5500100A,2159,68,N,1000,TOTAL,104,32,49
RAMONA,5500102A,2160,68,N,799,POLLING PLACE,66,23,36
RAMONA,5500102A,2160,68,N,0,VBM PORTION,49,26,19
RAMONA,5500102A,2160,68,N,799,TOTAL,115,49,55
RAMONA,5500105A,2161,68,N,778,POLLING PLACE,72,29,31
RAMONA,5500105A,2161,68,N,0,VBM PORTION,80,25,38
RAMONA,5500105A,2161,68,N,778,TOTAL,152,54,69
RAMONA,5500109A,2162,121,N,542,POLLING PLACE,54,24,20
RAMONA,5500109A,2162,121,N,0,VBM PORTION,75,28,39
RAMONA,5500109A,2162,121,N,542,TOTAL,129,52,59
RAMONA,5500110A,2163,121,N,915,POLLING PLACE,86,37,38
RAMONA,5500110A,2163,121,N,0,VBM PORTION,73,19,35
RAMONA,5500110A,2163,121,N,915,TOTAL,159,56,73
RAMONA,5500112A,2164,35,N,221,POLLING PLACE,44,15,19
RAMONA,5500112A,2164,35,N,0,VBM PORTION,32,6,10
RAMONA,5500112A,2164,35,N,221,TOTAL,76,21,29
RANCHO PALOS VERDES,5530002A,2165,181,N,1351,POLLING PLACE,249,95,102
RANCHO PALOS VERDES,5530002A,2165,181,N,0,VBM PORTION,223,70,106
RANCHO PALOS VERDES,5530002A,2165,181,N,1351,TOTAL,472,165,208
RANCHO PALOS VERDES,5530003A,6136,190,Y,0,POLLING PLACE,0,0,0
RANCHO PALOS VERDES,5530003A,6136,190,Y,0,VBM PORTION,0,0,0
RANCHO PALOS VERDES,5530003A,6136,190,Y,0,TOTAL,0,0,0
RANCHO PALOS VERDES,5530006A,2166,181,N,748,POLLING PLACE,103,38,38
RANCHO PALOS VERDES,5530006A,2166,181,N,0,VBM PORTION,158,51,61
RANCHO PALOS VERDES,5530006A,2166,181,N,748,TOTAL,261,89,99
RANCHO PALOS VERDES,5530007A,2167,181,N,1079,POLLING PLACE,198,58,90
RANCHO PALOS VERDES,5530007A,2167,181,N,0,VBM PORTION,161,46,79
RANCHO PALOS VERDES,5530007A,2167,181,N,1079,TOTAL,359,104,169
RANCHO PALOS VERDES,5530009A,6137,190,Y,0,POLLING PLACE,0,0,0
RANCHO PALOS VERDES,5530009A,6137,190,Y,0,VBM PORTION,0,0,0
RANCHO PALOS VERDES,5530009A,6137,190,Y,0,TOTAL,0,0,0
RANCHO PALOS VERDES,5530013A,2168,181,N,1026,POLLING PLACE,165,65,66
RANCHO PALOS VERDES,5530013A,2168,181,N,0,VBM PORTION,172,58,80
RANCHO PALOS VERDES,5530013A,2168,181,N,1026,TOTAL,337,123,146
RANCHO PALOS VERDES,5530015A,2169,181,N,1163,POLLING PLACE,148,62,49
RANCHO PALOS VERDES,5530015A,2169,181,N,0,VBM PORTION,193,60,87
RANCHO PALOS VERDES,5530015A,2169,181,N,1163,TOTAL,341,122,136
RANCHO PALOS VERDES,5530016A,2170,181,N,1201,POLLING PLACE,159,60,73
RANCHO PALOS VERDES,5530016A,2170,181,N,0,VBM PORTION,232,72,109
RANCHO PALOS VERDES,5530016A,2170,181,N,1201,TOTAL,391,132,182
RANCHO PALOS VERDES,5530018B,2171,181,N,1208,POLLING PLACE,155,63,53
RANCHO PALOS VERDES,5530018B,2171,181,N,0,VBM PORTION,184,60,78
RANCHO PALOS VERDES,5530018B,2171,181,N,1208,TOTAL,339,123,131
RANCHO PALOS VERDES,5530021A,2172,181,N,1231,POLLING PLACE,182,72,74
RANCHO PALOS VERDES,5530021A,2172,181,N,0,VBM PORTION,187,50,88
RANCHO PALOS VERDES,5530021A,2172,181,N,1231,TOTAL,369,122,162
RANCHO PALOS VERDES,5530026A,2173,181,N,1606,POLLING PLACE,258,92,105
RANCHO PALOS VERDES,5530026A,2173,181,N,0,VBM PORTION,320,103,151
RANCHO PALOS VERDES,5530026A,2173,181,N,1606,TOTAL,578,195,256
RANCHO PALOS VERDES,5530027A,2174,181,N,1374,POLLING PLACE,161,57,57
RANCHO PALOS VERDES,5530027A,2174,181,N,0,VBM PORTION,276,90,109
RANCHO PALOS VERDES,5530027A,2174,181,N,1374,TOTAL,437,147,166
RANCHO PALOS VERDES,5530031A,2175,181,N,1272,POLLING PLACE,157,56,73
RANCHO PALOS VERDES,5530031A,2175,181,N,0,VBM PORTION,198,80,83
RANCHO PALOS VERDES,5530031A,2175,181,N,1272,TOTAL,355,136,156
RANCHO PALOS VERDES,5530032A,2176,181,N,1065,POLLING PLACE,110,49,44
RANCHO PALOS VERDES,5530032A,2176,181,N,0,VBM PORTION,161,56,76
RANCHO PALOS VERDES,5530032A,2176,181,N,1065,TOTAL,271,105,120
RANCHO PALOS VERDES,5530033A,2177,181,N,1205,POLLING PLACE,167,59,68
RANCHO PALOS VERDES,5530033A,2177,181,N,0,VBM PORTION,184,55,86
RANCHO PALOS VERDES,5530033A,2177,181,N,1205,TOTAL,351,114,154
RANCHO PALOS VERDES,5530036A,2178,181,N,1340,POLLING PLACE,172,66,69
RANCHO PALOS VERDES,5530036A,2178,181,N,0,VBM PORTION,237,75,92
RANCHO PALOS VERDES,5530036A,2178,181,N,1340,TOTAL,409,141,161
RANCHO PALOS VERDES,5530040A,2179,181,N,792,POLLING PLACE,134,42,59
RANCHO PALOS VERDES,5530040A,2179,181,N,0,VBM PORTION,130,38,53
RANCHO PALOS VERDES,5530040A,2179,181,N,792,TOTAL,264,80,112
RANCHO PALOS VERDES,5530041A,2180,181,N,1307,POLLING PLACE,146,47,60
RANCHO PALOS VERDES,5530041A,2180,181,N,0,VBM PORTION,287,88,133
RANCHO PALOS VERDES,5530041A,2180,181,N,1307,TOTAL,433,135,193
RANCHO PALOS VERDES,5530042A,2181,181,N,1236,POLLING PLACE,188,71,75
RANCHO PALOS VERDES,5530042A,2181,181,N,0,VBM PORTION,188,61,80
RANCHO PALOS VERDES,5530042A,2181,181,N,1236,TOTAL,376,132,155
RANCHO PALOS VERDES,5530048A,2182,181,N,1411,POLLING PLACE,213,75,100
RANCHO PALOS VERDES,5530048A,2182,181,N,0,VBM PORTION,294,92,153
RANCHO PALOS VERDES,5530048A,2182,181,N,1411,TOTAL,507,167,253
RANCHO PALOS VERDES,5530055A,2183,181,N,841,POLLING PLACE,128,52,44
RANCHO PALOS VERDES,5530055A,2183,181,N,0,VBM PORTION,110,41,43
RANCHO PALOS VERDES,5530055A,2183,181,N,841,TOTAL,238,93,87
RANCHO PALOS VERDES,5530059A,2184,181,N,1173,POLLING PLACE,122,42,54
RANCHO PALOS VERDES,5530059A,2184,181,N,0,VBM PORTION,164,59,58
RANCHO PALOS VERDES,5530059A,2184,181,N,1173,TOTAL,286,101,112
RANCHO PALOS VERDES,5530080A,2185,181,N,736,POLLING PLACE,84,32,31
RANCHO PALOS VERDES,5530080A,2185,181,N,0,VBM PORTION,133,65,41
RANCHO PALOS VERDES,5530080A,2185,181,N,736,TOTAL,217,97,72
RANCHO PALOS VERDES,5530081B,2186,181,N,1048,POLLING PLACE,138,40,55
RANCHO PALOS VERDES,5530081B,2186,181,N,0,VBM PORTION,148,52,62
RANCHO PALOS VERDES,5530081B,2186,181,N,1048,TOTAL,286,92,117
RANCHO PALOS VERDES,5530082A,2187,181,N,831,POLLING PLACE,89,35,32
RANCHO PALOS VERDES,5530082A,2187,181,N,0,VBM PORTION,110,42,39
RANCHO PALOS VERDES,5530082A,2187,181,N,831,TOTAL,199,77,71
RANCHO PALOS VERDES,5530085A,2188,181,N,908,POLLING PLACE,102,34,49
RANCHO PALOS VERDES,5530085A,2188,181,N,0,VBM PORTION,107,27,51
RANCHO PALOS VERDES,5530085A,2188,181,N,908,TOTAL,209,61,100
RANCHO PALOS VERDES,5530086A,2189,181,N,848,POLLING PLACE,95,33,50
RANCHO PALOS VERDES,5530086A,2189,181,N,0,VBM PORTION,90,29,41
RANCHO PALOS VERDES,5530086A,2189,181,N,848,TOTAL,185,62,91
REDONDO BEACH,5550001A,2190,181,N,1063,POLLING PLACE,74,23,32
REDONDO BEACH,5550001A,2190,181,N,0,VBM PORTION,112,24,55
REDONDO BEACH,5550001A,2190,181,N,1063,TOTAL,186,47,87
REDONDO BEACH,5550004A,2191,181,N,881,POLLING PLACE,83,21,38
REDONDO BEACH,5550004A,2191,181,N,0,VBM PORTION,129,38,58
REDONDO BEACH,5550004A,2191,181,N,881,TOTAL,212,59,96
REDONDO BEACH,5550005A,2192,181,N,956,POLLING PLACE,118,42,47
REDONDO BEACH,5550005A,2192,181,N,0,VBM PORTION,106,29,42
REDONDO BEACH,5550005A,2192,181,N,956,TOTAL,224,71,89
REDONDO BEACH,5550006A,2193,181,N,1070,POLLING PLACE,100,19,58
REDONDO BEACH,5550006A,2193,181,N,0,VBM PORTION,101,43,35
REDONDO BEACH,5550006A,2193,181,N,1070,TOTAL,201,62,93
REDONDO BEACH,5550010A,2194,181,N,856,POLLING PLACE,97,32,39
REDONDO BEACH,5550010A,2194,181,N,0,VBM PORTION,114,45,46
REDONDO BEACH,5550010A,2194,181,N,856,TOTAL,211,77,85
REDONDO BEACH,5550012A,2195,181,N,1058,POLLING PLACE,107,33,49
REDONDO BEACH,5550012A,2195,181,N,0,VBM PORTION,148,51,54
REDONDO BEACH,5550012A,2195,181,N,1058,TOTAL,255,84,103
REDONDO BEACH,5550013A,2196,181,N,956,POLLING PLACE,146,49,59
REDONDO BEACH,5550013A,2196,181,N,0,VBM PORTION,127,30,63
REDONDO BEACH,5550013A,2196,181,N,956,TOTAL,273,79,122
REDONDO BEACH,5550014A,2197,181,N,1324,POLLING PLACE,138,59,54
REDONDO BEACH,5550014A,2197,181,N,0,VBM PORTION,201,60,81
REDONDO BEACH,5550014A,2197,181,N,1324,TOTAL,339,119,135
REDONDO BEACH,5550015A,2198,181,N,965,POLLING PLACE,105,30,47
REDONDO BEACH,5550015A,2198,181,N,0,VBM PORTION,98,22,46
REDONDO BEACH,5550015A,2198,181,N,965,TOTAL,203,52,93
REDONDO BEACH,5550016A,2199,181,N,1286,POLLING PLACE,143,38,66
REDONDO BEACH,5550016A,2199,181,N,0,VBM PORTION,165,49,69
REDONDO BEACH,5550016A,2199,181,N,1286,TOTAL,308,87,135
REDONDO BEACH,5550017A,2200,181,N,1345,POLLING PLACE,143,38,74
REDONDO BEACH,5550017A,2200,181,N,0,VBM PORTION,133,56,50
REDONDO BEACH,5550017A,2200,181,N,1345,TOTAL,276,94,124
REDONDO BEACH,5550019A,2201,181,N,1501,POLLING PLACE,144,51,46
REDONDO BEACH,5550019A,2201,181,N,0,VBM PORTION,209,79,78
REDONDO BEACH,5550019A,2201,181,N,1501,TOTAL,353,130,124
REDONDO BEACH,5550024A,2202,181,N,1402,POLLING PLACE,135,44,61
REDONDO BEACH,5550024A,2202,181,N,0,VBM PORTION,117,48,38
REDONDO BEACH,5550024A,2202,181,N,1402,TOTAL,252,92,99
REDONDO BEACH,5550029A,2203,181,N,963,POLLING PLACE,122,45,48
REDONDO BEACH,5550029A,2203,181,N,0,VBM PORTION,94,35,38
REDONDO BEACH,5550029A,2203,181,N,963,TOTAL,216,80,86
REDONDO BEACH,5550030A,2204,181,N,1033,POLLING PLACE,176,59,72
REDONDO BEACH,5550030A,2204,181,N,0,VBM PORTION,153,51,65
REDONDO BEACH,5550030A,2204,181,N,1033,TOTAL,329,110,137
REDONDO BEACH,5550032A,2205,181,N,1167,POLLING PLACE,105,37,44
REDONDO BEACH,5550032A,2205,181,N,0,VBM PORTION,120,32,60
REDONDO BEACH,5550032A,2205,181,N,1167,TOTAL,225,69,104
REDONDO BEACH,5550035A,2206,181,N,1212,POLLING PLACE,87,33,33
REDONDO BEACH,5550035A,2206,181,N,0,VBM PORTION,167,57,81
REDONDO BEACH,5550035A,2206,181,N,1212,TOTAL,254,90,114
REDONDO BEACH,5550036A,2207,181,N,1037,POLLING PLACE,84,32,34
REDONDO BEACH,5550036A,2207,181,N,0,VBM PORTION,72,25,27
REDONDO BEACH,5550036A,2207,181,N,1037,TOTAL,156,57,61
REDONDO BEACH,5550038A,2208,181,N,1116,POLLING PLACE,103,32,48
REDONDO BEACH,5550038A,2208,181,N,0,VBM PORTION,131,42,63
REDONDO BEACH,5550038A,2208,181,N,1116,TOTAL,234,74,111
REDONDO BEACH,5550041A,2209,181,N,1459,POLLING PLACE,136,46,67
REDONDO BEACH,5550041A,2209,181,N,0,VBM PORTION,104,34,43
REDONDO BEACH,5550041A,2209,181,N,1459,TOTAL,240,80,110
REDONDO BEACH,5550042A,2210,181,N,1081,POLLING PLACE,170,50,75
REDONDO BEACH,5550042A,2210,181,N,0,VBM PORTION,149,53,68
REDONDO BEACH,5550042A,2210,181,N,1081,TOTAL,319,103,143
REDONDO BEACH,5550045A,2211,181,N,1329,POLLING PLACE,144,58,54
REDONDO BEACH,5550045A,2211,181,N,0,VBM PORTION,129,40,62
REDONDO BEACH,5550045A,2211,181,N,1329,TOTAL,273,98,116
REDONDO BEACH,5550046A,2212,181,N,1269,POLLING PLACE,149,46,67
REDONDO BEACH,5550046A,2212,181,N,0,VBM PORTION,145,48,60
REDONDO BEACH,5550046A,2212,181,N,1269,TOTAL,294,94,127
REDONDO BEACH,5550050A,2213,181,N,1017,POLLING PLACE,91,34,38
REDONDO BEACH,5550050A,2213,181,N,0,VBM PORTION,115,31,46
REDONDO BEACH,5550050A,2213,181,N,1017,TOTAL,206,65,84
REDONDO BEACH,5550051A,2214,181,N,1002,POLLING PLACE,99,25,48
REDONDO BEACH,5550051A,2214,181,N,0,VBM PORTION,78,20,30
REDONDO BEACH,5550051A,2214,181,N,1002,TOTAL,177,45,78
REDONDO BEACH,5550056A,2215,181,N,1371,POLLING PLACE,186,71,69
REDONDO BEACH,5550056A,2215,181,N,0,VBM PORTION,203,55,91
REDONDO BEACH,5550056A,2215,181,N,1371,TOTAL,389,126,160
REDONDO BEACH,5550058A,2216,181,N,1440,POLLING PLACE,149,55,68
REDONDO BEACH,5550058A,2216,181,N,0,VBM PORTION,142,35,76
REDONDO BEACH,5550058A,2216,181,N,1440,TOTAL,291,90,144
REDONDO BEACH,5550063B,2217,181,N,1125,POLLING PLACE,135,46,62
REDONDO BEACH,5550063B,2217,181,N,0,VBM PORTION,140,46,58
REDONDO BEACH,5550063B,2217,181,N,1125,TOTAL,275,92,120
REDONDO BEACH,5550069A,2218,181,N,1343,POLLING PLACE,137,39,57
REDONDO BEACH,5550069A,2218,181,N,0,VBM PORTION,192,43,93
REDONDO BEACH,5550069A,2218,181,N,1343,TOTAL,329,82,150
REDONDO BEACH,5550070A,2219,181,N,1106,POLLING PLACE,100,29,41
REDONDO BEACH,5550070A,2219,181,N,0,VBM PORTION,165,55,67
REDONDO BEACH,5550070A,2219,181,N,1106,TOTAL,265,84,108
REDONDO BEACH,5550090A,2220,181,N,878,POLLING PLACE,91,27,37
REDONDO BEACH,5550090A,2220,181,N,0,VBM PORTION,108,40,44
REDONDO BEACH,5550090A,2220,181,N,878,TOTAL,199,67,81
REDONDO BEACH,5550091A,2221,181,N,951,POLLING PLACE,103,29,47
REDONDO BEACH,5550091A,2221,181,N,0,VBM PORTION,131,45,50
REDONDO BEACH,5550091A,2221,181,N,951,TOTAL,234,74,97
REDONDO BEACH,5550092A,2222,181,N,1329,POLLING PLACE,143,41,56
REDONDO BEACH,5550092A,2222,181,N,0,VBM PORTION,139,46,56
REDONDO BEACH,5550092A,2222,181,N,1329,TOTAL,282,87,112
REDONDO BEACH,5550093B,2223,181,N,1454,POLLING PLACE,150,54,60
REDONDO BEACH,5550093B,2223,181,N,0,VBM PORTION,154,46,71
REDONDO BEACH,5550093B,2223,181,N,1454,TOTAL,304,100,131
REDONDO BEACH,5550094A,2224,181,N,1078,POLLING PLACE,102,39,37
REDONDO BEACH,5550094A,2224,181,N,0,VBM PORTION,143,46,71
REDONDO BEACH,5550094A,2224,181,N,1078,TOTAL,245,85,108
REDONDO BEACH,5550095A,2225,181,N,1058,POLLING PLACE,114,41,48
REDONDO BEACH,5550095A,2225,181,N,0,VBM PORTION,130,32,65
REDONDO BEACH,5550095A,2225,181,N,1058,TOTAL,244,73,113
REDONDO BEACH,5550097A,2226,181,N,676,POLLING PLACE,66,28,27
REDONDO BEACH,5550097A,2226,181,N,0,VBM PORTION,62,16,41
REDONDO BEACH,5550097A,2226,181,N,676,TOTAL,128,44,68
REDONDO BEACH,5550098A,2227,181,N,1371,POLLING PLACE,136,41,58
REDONDO BEACH,5550098A,2227,181,N,0,VBM PORTION,136,54,47
REDONDO BEACH,5550098A,2227,181,N,1371,TOTAL,272,95,105
RIO HONDO,5600011A,6138,128,Y,1,POLLING PLACE,0,0,0
RIO HONDO,5600011A,6138,128,Y,0,VBM PORTION,0,0,0
RIO HONDO,5600011A,6138,128,Y,1,TOTAL,0,0,0
RIO HONDO,5600071A,6139,124,Y,0,POLLING PLACE,0,0,0
RIO HONDO,5600071A,6139,124,Y,0,VBM PORTION,0,0,0
RIO HONDO,5600071A,6139,124,Y,0,TOTAL,0,0,0
RIO HONDO,5600073A,2228,124,N,544,POLLING PLACE,43,17,18
RIO HONDO,5600073A,2228,124,N,0,VBM PORTION,4,2,2
RIO HONDO,5600073A,2228,124,N,544,TOTAL,47,19,20
RIO HONDO,5600086A,6140,73,Y,12,POLLING PLACE,0,0,0
RIO HONDO,5600086A,6140,73,Y,0,VBM PORTION,1,0,0
RIO HONDO,5600086A,6140,73,Y,12,TOTAL,1,0,0
ROLLING HILLS,5700001A,2229,181,N,788,POLLING PLACE,121,38,53
