LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,JUVENTINO GOMEZ,HILDA L SOLIS,A  A SAUCEDO HOOD
CLAREMONT,1300008A,486,31,N,947,TOTAL,497,27,386,29
CLAREMONT,1300009A,487,31,N,889,POLLING PLACE,147,13,93,15
CLAREMONT,1300009A,487,31,N,0,VBM PORTION,169,15,97,18
CLAREMONT,1300009A,487,31,N,889,TOTAL,316,28,190,33
CLAREMONT,1300012A,488,31,N,814,POLLING PLACE,145,7,93,16
CLAREMONT,1300012A,488,31,N,0,VBM PORTION,90,9,57,6
CLAREMONT,1300012A,488,31,N,814,TOTAL,235,16,150,22
CLAREMONT,1300013A,489,31,N,709,POLLING PLACE,6,1,4,0
CLAREMONT,1300013A,489,31,N,0,VBM PORTION,11,3,5,0
CLAREMONT,1300013A,489,31,N,709,TOTAL,17,4,9,0
CLAREMONT,1300014A,490,31,N,930,POLLING PLACE,126,16,65,31
CLAREMONT,1300014A,490,31,N,0,VBM PORTION,103,11,45,23
CLAREMONT,1300014A,490,31,N,930,TOTAL,229,27,110,54
CLAREMONT,1300015A,491,31,N,839,POLLING PLACE,142,15,79,24
CLAREMONT,1300015A,491,31,N,0,VBM PORTION,86,10,38,14
CLAREMONT,1300015A,491,31,N,839,TOTAL,228,25,117,38
CLAREMONT,1300018A,492,31,N,928,POLLING PLACE,126,10,59,21
CLAREMONT,1300018A,492,31,N,0,VBM PORTION,113,12,60,13
CLAREMONT,1300018A,492,31,N,928,TOTAL,239,22,119,34
CLAREMONT,1300019A,493,31,N,932,POLLING PLACE,143,28,56,27
CLAREMONT,1300019A,493,31,N,0,VBM PORTION,129,8,52,28
CLAREMONT,1300019A,493,31,N,932,TOTAL,272,36,108,55
CLAREMONT,1300020A,494,31,N,882,POLLING PLACE,107,14,55,15
CLAREMONT,1300020A,494,31,N,0,VBM PORTION,106,11,56,16
CLAREMONT,1300020A,494,31,N,882,TOTAL,213,25,111,31
CLAREMONT,1300021A,495,31,N,886,POLLING PLACE,144,11,90,18
CLAREMONT,1300021A,495,31,N,0,VBM PORTION,99,9,58,12
CLAREMONT,1300021A,495,31,N,886,TOTAL,243,20,148,30
CLAREMONT,1300023B,496,31,N,612,POLLING PLACE,66,5,39,10
CLAREMONT,1300023B,496,31,N,0,VBM PORTION,37,3,21,12
CLAREMONT,1300023B,496,31,N,612,TOTAL,103,8,60,22
CLAREMONT,1300025A,497,31,N,866,POLLING PLACE,131,13,80,17
CLAREMONT,1300025A,497,31,N,0,VBM PORTION,125,7,71,20
CLAREMONT,1300025A,497,31,N,866,TOTAL,256,20,151,37
CLAREMONT,1300026A,498,31,N,809,POLLING PLACE,110,11,64,13
CLAREMONT,1300026A,498,31,N,0,VBM PORTION,105,13,51,12
CLAREMONT,1300026A,498,31,N,809,TOTAL,215,24,115,25
CLAREMONT,1300029A,499,31,N,536,POLLING PLACE,49,2,31,7
CLAREMONT,1300029A,499,31,N,0,VBM PORTION,92,9,44,18
CLAREMONT,1300029A,499,31,N,536,TOTAL,141,11,75,25
CLAREMONT,1300037A,500,31,N,1195,POLLING PLACE,132,13,50,37
CLAREMONT,1300037A,500,31,N,0,VBM PORTION,115,15,41,31
CLAREMONT,1300037A,500,31,N,1195,TOTAL,247,28,91,68
CLAREMONT,1300039A,501,31,N,1218,POLLING PLACE,154,27,74,30
CLAREMONT,1300039A,501,31,N,0,VBM PORTION,171,15,77,40
CLAREMONT,1300039A,501,31,N,1218,TOTAL,325,42,151,70
CLAREMONT,1300042A,502,31,N,962,POLLING PLACE,104,16,44,24
CLAREMONT,1300042A,502,31,N,0,VBM PORTION,112,9,46,37
CLAREMONT,1300042A,502,31,N,962,TOTAL,216,25,90,61
CLAREMONT,1300062A,503,31,N,705,POLLING PLACE,92,14,34,28
CLAREMONT,1300062A,503,31,N,0,VBM PORTION,91,9,43,20
CLAREMONT,1300062A,503,31,N,705,TOTAL,183,23,77,48
CLAREMONT,1300063A,504,31,N,1074,POLLING PLACE,180,24,106,23
CLAREMONT,1300063A,504,31,N,0,VBM PORTION,128,7,58,28
CLAREMONT,1300063A,504,31,N,1074,TOTAL,308,31,164,51
COMMERCE,1430002A,505,135,N,696,POLLING PLACE,57,7,38,5
COMMERCE,1430002A,505,135,N,0,VBM PORTION,12,0,9,2
COMMERCE,1430002A,505,135,N,696,TOTAL,69,7,47,7
COMMERCE,1430003A,6035,134,Y,0,POLLING PLACE,0,0,0,0
COMMERCE,1430003A,6035,134,Y,0,VBM PORTION,0,0,0,0
COMMERCE,1430003A,6035,134,Y,0,TOTAL,0,0,0,0
COMMERCE,1430009A,506,135,N,1086,POLLING PLACE,73,6,52,6
COMMERCE,1430009A,506,135,N,0,VBM PORTION,39,4,23,6
COMMERCE,1430009A,506,135,N,1086,TOTAL,112,10,75,12
COMMERCE,1430031A,507,135,N,798,POLLING PLACE,105,13,64,7
COMMERCE,1430031A,507,135,N,0,VBM PORTION,48,5,33,8
COMMERCE,1430031A,507,135,N,798,TOTAL,153,18,97,15
COMMERCE,1430033A,508,135,N,1053,POLLING PLACE,61,9,40,4
COMMERCE,1430033A,508,135,N,0,VBM PORTION,37,8,24,3
COMMERCE,1430033A,508,135,N,1053,TOTAL,98,17,64,7
COMMERCE,1430034A,509,135,N,644,POLLING PLACE,45,5,31,6
COMMERCE,1430034A,509,135,N,0,VBM PORTION,32,1,16,9
COMMERCE,1430034A,509,135,N,644,TOTAL,77,6,47,15
COMMERCE,1430035A,510,135,N,1029,POLLING PLACE,57,5,37,8
COMMERCE,1430035A,510,135,N,0,VBM PORTION,40,4,26,5
COMMERCE,1430035A,510,135,N,1029,TOTAL,97,9,63,13
COMMERCE,1430036A,511,135,N,950,POLLING PLACE,46,3,31,3
COMMERCE,1430036A,511,135,N,0,VBM PORTION,29,3,19,4
COMMERCE,1430036A,511,135,N,950,TOTAL,75,6,50,7
CUDAHY,1550001A,582,164,N,1039,POLLING PLACE,61,4,38,9
CUDAHY,1550001A,582,164,N,0,VBM PORTION,33,4,26,2
CUDAHY,1550001A,582,164,N,1039,TOTAL,94,8,64,11
CUDAHY,1550005A,583,164,N,1162,POLLING PLACE,60,9,38,8
CUDAHY,1550005A,583,164,N,0,VBM PORTION,19,1,14,2
CUDAHY,1550005A,583,164,N,1162,TOTAL,79,10,52,10
CUDAHY,1550006A,584,164,N,1163,POLLING PLACE,62,8,35,7
CUDAHY,1550006A,584,164,N,0,VBM PORTION,20,3,13,2
CUDAHY,1550006A,584,164,N,1163,TOTAL,82,11,48,9
CUDAHY,1550009A,585,164,N,990,POLLING PLACE,55,3,41,2
CUDAHY,1550009A,585,164,N,0,VBM PORTION,29,5,14,4
CUDAHY,1550009A,585,164,N,990,TOTAL,84,8,55,6
CUDAHY,1550010A,586,164,N,1043,POLLING PLACE,59,8,40,2
CUDAHY,1550010A,586,164,N,0,VBM PORTION,24,5,19,0
CUDAHY,1550010A,586,164,N,1043,TOTAL,83,13,59,2
CUDAHY,1550020A,587,164,N,1300,POLLING PLACE,79,10,59,2
CUDAHY,1550020A,587,164,N,0,VBM PORTION,37,7,17,6
CUDAHY,1550020A,587,164,N,1300,TOTAL,116,17,76,8
EAST LOS ANGELES,2000001A,746,91,N,869,POLLING PLACE,55,8,38,6
EAST LOS ANGELES,2000001A,746,91,N,0,VBM PORTION,25,9,14,1
EAST LOS ANGELES,2000001A,746,91,N,869,TOTAL,80,17,52,7
EAST LOS ANGELES,2000002A,747,91,N,1134,POLLING PLACE,73,8,54,5
EAST LOS ANGELES,2000002A,747,91,N,0,VBM PORTION,40,10,24,2
EAST LOS ANGELES,2000002A,747,91,N,1134,TOTAL,113,18,78,7
EAST LOS ANGELES,2000003A,748,91,N,1218,POLLING PLACE,111,15,83,3
EAST LOS ANGELES,2000003A,748,91,N,0,VBM PORTION,53,7,38,1
EAST LOS ANGELES,2000003A,748,91,N,1218,TOTAL,164,22,121,4
EAST LOS ANGELES,2000005A,749,91,N,904,POLLING PLACE,94,15,72,2
EAST LOS ANGELES,2000005A,749,91,N,0,VBM PORTION,17,3,12,0
EAST LOS ANGELES,2000005A,749,91,N,904,TOTAL,111,18,84,2
EAST LOS ANGELES,2000007A,750,91,N,468,POLLING PLACE,19,1,13,3
EAST LOS ANGELES,2000007A,750,91,N,0,VBM PORTION,11,1,8,2
EAST LOS ANGELES,2000007A,750,91,N,468,TOTAL,30,2,21,5
EAST LOS ANGELES,2000011A,751,91,N,1167,POLLING PLACE,83,6,66,4
EAST LOS ANGELES,2000011A,751,91,N,0,VBM PORTION,45,9,25,6
EAST LOS ANGELES,2000011A,751,91,N,1167,TOTAL,128,15,91,10
EAST LOS ANGELES,2000013A,752,91,N,883,POLLING PLACE,51,2,43,1
EAST LOS ANGELES,2000013A,752,91,N,0,VBM PORTION,24,3,18,3
EAST LOS ANGELES,2000013A,752,91,N,883,TOTAL,75,5,61,4
EAST LOS ANGELES,2000018C,753,91,N,1195,POLLING PLACE,87,11,65,3
EAST LOS ANGELES,2000018C,753,91,N,0,VBM PORTION,35,7,22,3
EAST LOS ANGELES,2000018C,753,91,N,1195,TOTAL,122,18,87,6
EAST LOS ANGELES,2000024A,754,91,N,910,POLLING PLACE,87,11,65,4
EAST LOS ANGELES,2000024A,754,91,N,0,VBM PORTION,27,7,17,1
EAST LOS ANGELES,2000024A,754,91,N,910,TOTAL,114,18,82,5
EAST LOS ANGELES,2000025A,755,91,N,1083,POLLING PLACE,60,7,35,7
EAST LOS ANGELES,2000025A,755,91,N,0,VBM PORTION,26,4,21,0
EAST LOS ANGELES,2000025A,755,91,N,1083,TOTAL,86,11,56,7
EAST LOS ANGELES,2000028A,756,91,N,1098,POLLING PLACE,75,8,53,7
EAST LOS ANGELES,2000028A,756,91,N,0,VBM PORTION,43,2,29,5
EAST LOS ANGELES,2000028A,756,91,N,1098,TOTAL,118,10,82,12
EAST LOS ANGELES,2000028B,757,91,N,1082,POLLING PLACE,79,13,56,5
EAST LOS ANGELES,2000028B,757,91,N,0,VBM PORTION,27,1,25,0
EAST LOS ANGELES,2000028B,757,91,N,1082,TOTAL,106,14,81,5
EAST LOS ANGELES,2000030A,758,91,N,790,POLLING PLACE,57,8,35,8
EAST LOS ANGELES,2000030A,758,91,N,0,VBM PORTION,47,4,38,4
EAST LOS ANGELES,2000030A,758,91,N,790,TOTAL,104,12,73,12
EAST LOS ANGELES,2000032A,759,91,N,1014,POLLING PLACE,79,4,62,4
EAST LOS ANGELES,2000032A,759,91,N,0,VBM PORTION,24,0,23,0
EAST LOS ANGELES,2000032A,759,91,N,1014,TOTAL,103,4,85,4
EAST LOS ANGELES,2000034B,760,91,N,771,POLLING PLACE,51,10,35,3
EAST LOS ANGELES,2000034B,760,91,N,0,VBM PORTION,26,6,15,5
EAST LOS ANGELES,2000034B,760,91,N,771,TOTAL,77,16,50,8
EAST LOS ANGELES,2000038B,761,91,N,930,POLLING PLACE,56,5,42,3
EAST LOS ANGELES,2000038B,761,91,N,0,VBM PORTION,15,4,7,1
EAST LOS ANGELES,2000038B,761,91,N,930,TOTAL,71,9,49,4
EAST LOS ANGELES,2000040A,762,91,N,1006,POLLING PLACE,68,7,51,2
EAST LOS ANGELES,2000040A,762,91,N,0,VBM PORTION,24,2,21,1
EAST LOS ANGELES,2000040A,762,91,N,1006,TOTAL,92,9,72,3
EAST LOS ANGELES,2000045A,763,91,N,943,POLLING PLACE,79,11,52,8
EAST LOS ANGELES,2000045A,763,91,N,0,VBM PORTION,34,8,23,2
EAST LOS ANGELES,2000045A,763,91,N,943,TOTAL,113,19,75,10
EAST LOS ANGELES,2000045B,764,91,N,1133,POLLING PLACE,93,13,64,8
EAST LOS ANGELES,2000045B,764,91,N,0,VBM PORTION,30,4,21,3
EAST LOS ANGELES,2000045B,764,91,N,1133,TOTAL,123,17,85,11
EAST LOS ANGELES,2000053A,765,91,N,1138,POLLING PLACE,85,17,53,5
EAST LOS ANGELES,2000053A,765,91,N,0,VBM PORTION,29,2,21,2
EAST LOS ANGELES,2000053A,765,91,N,1138,TOTAL,114,19,74,7
EAST LOS ANGELES,2000062A,766,91,N,760,POLLING PLACE,81,10,56,2
EAST LOS ANGELES,2000062A,766,91,N,0,VBM PORTION,54,7,36,7
EAST LOS ANGELES,2000062A,766,91,N,760,TOTAL,135,17,92,9
EAST LOS ANGELES,2000065A,767,91,N,855,POLLING PLACE,72,7,52,4
EAST LOS ANGELES,2000065A,767,91,N,0,VBM PORTION,46,3,33,5
EAST LOS ANGELES,2000065A,767,91,N,855,TOTAL,118,10,85,9
EAST LOS ANGELES,2000081A,768,91,N,1044,POLLING PLACE,66,9,48,3
EAST LOS ANGELES,2000081A,768,91,N,0,VBM PORTION,61,7,41,4
EAST LOS ANGELES,2000081A,768,91,N,1044,TOTAL,127,16,89,7
EAST LOS ANGELES,2000082A,769,91,N,1020,POLLING PLACE,68,9,49,4
EAST LOS ANGELES,2000082A,769,91,N,0,VBM PORTION,42,8,24,4
EAST LOS ANGELES,2000082A,769,91,N,1020,TOTAL,110,17,73,8
EAST LOS ANGELES,2000083A,770,91,N,1123,POLLING PLACE,85,14,57,4
EAST LOS ANGELES,2000083A,770,91,N,0,VBM PORTION,23,0,16,4
EAST LOS ANGELES,2000083A,770,91,N,1123,TOTAL,108,14,73,8
EAST LOS ANGELES,2000084A,771,91,N,1025,POLLING PLACE,74,7,54,9
EAST LOS ANGELES,2000084A,771,91,N,0,VBM PORTION,28,2,24,1
EAST LOS ANGELES,2000084A,771,91,N,1025,TOTAL,102,9,78,10
EAST LOS ANGELES,2000085A,772,91,N,1257,POLLING PLACE,96,11,65,9
EAST LOS ANGELES,2000085A,772,91,N,0,VBM PORTION,43,3,31,6
EAST LOS ANGELES,2000085A,772,91,N,1257,TOTAL,139,14,96,15
EAST LOS ANGELES,2000088A,773,91,N,946,POLLING PLACE,61,6,40,6
EAST LOS ANGELES,2000088A,773,91,N,0,VBM PORTION,34,6,22,1
EAST LOS ANGELES,2000088A,773,91,N,946,TOTAL,95,12,62,7
EL MONTE,2100001A,795,73,N,1136,POLLING PLACE,69,15,43,2
EL MONTE,2100001A,795,73,N,0,VBM PORTION,94,17,51,12
EL MONTE,2100001A,795,73,N,1136,TOTAL,163,32,94,14
EL MONTE,2100005A,796,73,N,1064,POLLING PLACE,44,6,32,1
EL MONTE,2100005A,796,73,N,0,VBM PORTION,60,11,28,8
EL MONTE,2100005A,796,73,N,1064,TOTAL,104,17,60,9
EL MONTE,2100006B,797,73,N,1075,POLLING PLACE,106,18,70,9
EL MONTE,2100006B,797,73,N,0,VBM PORTION,52,9,32,3
EL MONTE,2100006B,797,73,N,1075,TOTAL,158,27,102,12
EL MONTE,2100008B,798,73,N,1295,POLLING PLACE,55,8,34,7
EL MONTE,2100008B,798,73,N,0,VBM PORTION,69,12,40,5
EL MONTE,2100008B,798,73,N,1295,TOTAL,124,20,74,12
EL MONTE,2100013A,799,73,N,717,POLLING PLACE,35,8,24,1
EL MONTE,2100013A,799,73,N,0,VBM PORTION,35,6,21,1
EL MONTE,2100013A,799,73,N,717,TOTAL,70,14,45,2
EL MONTE,2100014A,800,66,N,730,POLLING PLACE,30,1,19,4
EL MONTE,2100014A,800,66,N,0,VBM PORTION,16,1,13,0
EL MONTE,2100014A,800,66,N,730,TOTAL,46,2,32,4
EL MONTE,2100016A,801,73,N,598,POLLING PLACE,39,9,16,7
EL MONTE,2100016A,801,73,N,0,VBM PORTION,53,10,23,11
EL MONTE,2100016A,801,73,N,598,TOTAL,92,19,39,18
EL MONTE,2100017A,802,73,N,1011,POLLING PLACE,62,12,41,4
EL MONTE,2100017A,802,73,N,0,VBM PORTION,62,9,35,5
EL MONTE,2100017A,802,73,N,1011,TOTAL,124,21,76,9
EL MONTE,2100018A,803,73,N,1257,POLLING PLACE,68,10,37,9
EL MONTE,2100018A,803,73,N,0,VBM PORTION,79,20,44,8
EL MONTE,2100018A,803,73,N,1257,TOTAL,147,30,81,17
EL MONTE,2100018C,804,73,N,701,POLLING PLACE,26,5,16,0
EL MONTE,2100018C,804,73,N,0,VBM PORTION,18,1,10,4
EL MONTE,2100018C,804,73,N,701,TOTAL,44,6,26,4
EL MONTE,2100019B,805,66,N,774,POLLING PLACE,69,14,43,1
EL MONTE,2100019B,805,66,N,0,VBM PORTION,42,9,25,2
EL MONTE,2100019B,805,66,N,774,TOTAL,111,23,68,3
EL MONTE,2100021A,806,66,N,1168,POLLING PLACE,90,15,64,8
EL MONTE,2100021A,806,66,N,0,VBM PORTION,60,10,39,3
EL MONTE,2100021A,806,66,N,1168,TOTAL,150,25,103,11
EL MONTE,2100024A,807,73,N,919,POLLING PLACE,61,10,38,7
EL MONTE,2100024A,807,73,N,0,VBM PORTION,45,8,22,6
EL MONTE,2100024A,807,73,N,919,TOTAL,106,18,60,13
EL MONTE,2100027A,808,66,N,1060,POLLING PLACE,40,4,30,1
EL MONTE,2100027A,808,66,N,0,VBM PORTION,50,7,35,5
EL MONTE,2100027A,808,66,N,1060,TOTAL,90,11,65,6
EL MONTE,2100029A,809,66,N,715,POLLING PLACE,43,5,32,3
EL MONTE,2100029A,809,66,N,0,VBM PORTION,30,3,17,5
EL MONTE,2100029A,809,66,N,715,TOTAL,73,8,49,8
EL MONTE,2100033A,810,66,N,954,POLLING PLACE,48,9,30,3
EL MONTE,2100033A,810,66,N,0,VBM PORTION,43,10,23,6
EL MONTE,2100033A,810,66,N,954,TOTAL,91,19,53,9
EL MONTE,2100034A,811,66,N,968,POLLING PLACE,29,7,19,3
EL MONTE,2100034A,811,66,N,0,VBM PORTION,40,6,23,9
EL MONTE,2100034A,811,66,N,968,TOTAL,69,13,42,12
EL MONTE,2100039C,812,73,N,927,POLLING PLACE,44,13,22,4
EL MONTE,2100039C,812,73,N,0,VBM PORTION,33,4,12,5
EL MONTE,2100039C,812,73,N,927,TOTAL,77,17,34,9
EL MONTE,2100040A,813,73,N,1123,POLLING PLACE,95,7,64,8
EL MONTE,2100040A,813,73,N,0,VBM PORTION,36,4,23,2
EL MONTE,2100040A,813,73,N,1123,TOTAL,131,11,87,10
EL MONTE,2100041C,814,73,N,1102,POLLING PLACE,78,16,54,4
EL MONTE,2100041C,814,73,N,0,VBM PORTION,55,9,38,4
EL MONTE,2100041C,814,73,N,1102,TOTAL,133,25,92,8
EL MONTE,2100047A,815,73,N,1147,POLLING PLACE,81,18,37,13
EL MONTE,2100047A,815,73,N,0,VBM PORTION,51,15,13,10
EL MONTE,2100047A,815,73,N,1147,TOTAL,132,33,50,23
EL MONTE,2100053A,816,73,N,988,POLLING PLACE,45,7,26,10
EL MONTE,2100053A,816,73,N,0,VBM PORTION,54,4,31,12
EL MONTE,2100053A,816,73,N,988,TOTAL,99,11,57,22
EL MONTE,2100101A,817,73,N,1025,POLLING PLACE,110,19,57,18
EL MONTE,2100101A,817,73,N,0,VBM PORTION,86,12,46,14
EL MONTE,2100101A,817,73,N,1025,TOTAL,196,31,103,32
EL MONTE,2100103A,818,73,N,1231,POLLING PLACE,77,21,45,4
EL MONTE,2100103A,818,73,N,0,VBM PORTION,77,12,46,9
EL MONTE,2100103A,818,73,N,1231,TOTAL,154,33,91,13
EL MONTE,2100104A,819,73,N,1237,POLLING PLACE,116,23,73,12
EL MONTE,2100104A,819,73,N,0,VBM PORTION,83,11,52,7
EL MONTE,2100104A,819,73,N,1237,TOTAL,199,34,125,19
EL MONTE,2100105A,820,73,N,1164,POLLING PLACE,118,26,63,22
EL MONTE,2100105A,820,73,N,0,VBM PORTION,68,10,45,6
EL MONTE,2100105A,820,73,N,1164,TOTAL,186,36,108,28
EL MONTE,2100106A,821,73,N,1163,POLLING PLACE,69,10,43,12
EL MONTE,2100106A,821,73,N,0,VBM PORTION,79,10,53,11
EL MONTE,2100106A,821,73,N,1163,TOTAL,148,20,96,23
EL MONTE,2100110A,822,73,N,1048,POLLING PLACE,49,5,36,2
EL MONTE,2100110A,822,73,N,0,VBM PORTION,69,14,36,10
EL MONTE,2100110A,822,73,N,1048,TOTAL,118,19,72,12
EL MONTE,2100112A,823,73,N,977,POLLING PLACE,42,2,30,5
EL MONTE,2100112A,823,73,N,0,VBM PORTION,71,13,37,11
EL MONTE,2100112A,823,73,N,977,TOTAL,113,15,67,16
EL MONTE,2100113A,824,73,N,715,POLLING PLACE,43,3,31,6
EL MONTE,2100113A,824,73,N,0,VBM PORTION,34,7,20,4
EL MONTE,2100113A,824,73,N,715,TOTAL,77,10,51,10
EL MONTE,2100115C,825,73,N,642,POLLING PLACE,25,3,20,2
EL MONTE,2100115C,825,73,N,0,VBM PORTION,28,3,19,4
EL MONTE,2100115C,825,73,N,642,TOTAL,53,6,39,6
EL MONTE,2100119A,826,66,N,1063,POLLING PLACE,89,16,61,4
EL MONTE,2100119A,826,66,N,0,VBM PORTION,51,18,24,7
EL MONTE,2100119A,826,66,N,1063,TOTAL,140,34,85,11
EL MONTE,2100120B,827,66,N,1204,POLLING PLACE,89,13,53,9
EL MONTE,2100120B,827,66,N,0,VBM PORTION,46,12,31,3
EL MONTE,2100120B,827,66,N,1204,TOTAL,135,25,84,12
EL MONTE,2100121A,828,66,N,806,POLLING PLACE,58,8,42,3
EL MONTE,2100121A,828,66,N,0,VBM PORTION,39,6,22,3
EL MONTE,2100121A,828,66,N,806,TOTAL,97,14,64,6
EL MONTE,2100122B,829,66,N,779,POLLING PLACE,58,9,40,1
EL MONTE,2100122B,829,66,N,0,VBM PORTION,16,1,13,1
EL MONTE,2100122B,829,66,N,779,TOTAL,74,10,53,2
EL MONTE,2100125A,830,66,N,500,POLLING PLACE,27,5,18,2
EL MONTE,2100125A,830,66,N,0,VBM PORTION,8,4,3,1
EL MONTE,2100125A,830,66,N,500,TOTAL,35,9,21,3
EL MONTE,2100126A,831,66,N,1053,POLLING PLACE,95,7,72,8
EL MONTE,2100126A,831,66,N,0,VBM PORTION,41,2,30,3
EL MONTE,2100126A,831,66,N,1053,TOTAL,136,9,102,11
FOOTHILL,2350002A,6047,31,Y,4,POLLING PLACE,0,0,0,0
FOOTHILL,2350002A,6047,31,Y,0,VBM PORTION,0,0,0,0
FOOTHILL,2350002A,6047,31,Y,4,TOTAL,0,0,0,0
FOOTHILL,2350021A,6049,31,Y,125,POLLING PLACE,0,0,0,0
FOOTHILL,2350021A,6049,31,Y,0,VBM PORTION,39,6,21,2
FOOTHILL,2350021A,6049,31,Y,125,TOTAL,39,6,21,2
FOOTHILL,2350028A,6052,93,Y,149,POLLING PLACE,0,0,0,0
FOOTHILL,2350028A,6052,93,Y,0,VBM PORTION,25,2,11,7
FOOTHILL,2350028A,6052,93,Y,149,TOTAL,25,2,11,7
FOOTHILL,2350029A,6053,93,Y,105,POLLING PLACE,0,0,0,0
FOOTHILL,2350029A,6053,93,Y,0,VBM PORTION,32,5,15,8
FOOTHILL,2350029A,6053,93,Y,105,TOTAL,32,5,15,8
FOOTHILL,2350030A,6054,31,Y,245,POLLING PLACE,0,0,0,0
FOOTHILL,2350030A,6054,31,Y,0,VBM PORTION,57,4,30,9
FOOTHILL,2350030A,6054,31,Y,245,TOTAL,57,4,30,9
HUNTINGTON PARK,2850001A,1091,98,N,1158,POLLING PLACE,63,9,41,6
HUNTINGTON PARK,2850001A,1091,98,N,0,VBM PORTION,22,3,14,2
HUNTINGTON PARK,2850001A,1091,98,N,1158,TOTAL,85,12,55,8
HUNTINGTON PARK,2850002A,6062,164,Y,0,POLLING PLACE,0,0,0,0
HUNTINGTON PARK,2850002A,6062,164,Y,0,VBM PORTION,0,0,0,0
HUNTINGTON PARK,2850002A,6062,164,Y,0,TOTAL,0,0,0,0
HUNTINGTON PARK,2850004A,1092,98,N,1048,POLLING PLACE,65,4,53,5
HUNTINGTON PARK,2850004A,1092,98,N,0,VBM PORTION,44,9,23,5
HUNTINGTON PARK,2850004A,1092,98,N,1048,TOTAL,109,13,76,10
HUNTINGTON PARK,2850005B,1093,144,N,764,POLLING PLACE,45,8,31,3
HUNTINGTON PARK,2850005B,1093,144,N,0,VBM PORTION,17,3,11,3
HUNTINGTON PARK,2850005B,1093,144,N,764,TOTAL,62,11,42,6
HUNTINGTON PARK,2850006A,1094,98,N,1107,POLLING PLACE,51,8,28,2
HUNTINGTON PARK,2850006A,1094,98,N,0,VBM PORTION,28,0,21,5
HUNTINGTON PARK,2850006A,1094,98,N,1107,TOTAL,79,8,49,7
HUNTINGTON PARK,2850008A,1095,144,N,904,POLLING PLACE,62,10,36,6
HUNTINGTON PARK,2850008A,1095,144,N,0,VBM PORTION,16,5,10,1
HUNTINGTON PARK,2850008A,1095,144,N,904,TOTAL,78,15,46,7
HUNTINGTON PARK,2850009A,1096,98,N,720,POLLING PLACE,54,2,44,2
HUNTINGTON PARK,2850009A,1096,98,N,0,VBM PORTION,17,2,12,1
HUNTINGTON PARK,2850009A,1096,98,N,720,TOTAL,71,4,56,3
HUNTINGTON PARK,2850010A,1097,98,N,1122,POLLING PLACE,56,9,40,3
HUNTINGTON PARK,2850010A,1097,98,N,0,VBM PORTION,66,10,40,7
HUNTINGTON PARK,2850010A,1097,98,N,1122,TOTAL,122,19,80,10
HUNTINGTON PARK,2850011A,1098,98,N,1207,POLLING PLACE,79,13,47,5
HUNTINGTON PARK,2850011A,1098,98,N,0,VBM PORTION,41,4,24,8
HUNTINGTON PARK,2850011A,1098,98,N,1207,TOTAL,120,17,71,13
HUNTINGTON PARK,2850012A,1099,98,N,1226,POLLING PLACE,67,5,44,10
HUNTINGTON PARK,2850012A,1099,98,N,0,VBM PORTION,43,4,24,9
HUNTINGTON PARK,2850012A,1099,98,N,1226,TOTAL,110,9,68,19
HUNTINGTON PARK,2850015A,1100,98,N,1001,POLLING PLACE,62,10,40,5
HUNTINGTON PARK,2850015A,1100,98,N,0,VBM PORTION,38,1,25,5
HUNTINGTON PARK,2850015A,1100,98,N,1001,TOTAL,100,11,65,10
HUNTINGTON PARK,2850017A,1101,98,N,1013,POLLING PLACE,110,7,52,9
HUNTINGTON PARK,2850017A,1101,98,N,0,VBM PORTION,41,7,23,3
HUNTINGTON PARK,2850017A,1101,98,N,1013,TOTAL,151,14,75,12
HUNTINGTON PARK,2850022A,1102,98,N,808,POLLING PLACE,42,5,32,2
HUNTINGTON PARK,2850022A,1102,98,N,0,VBM PORTION,44,4,33,3
HUNTINGTON PARK,2850022A,1102,98,N,808,TOTAL,86,9,65,5
HUNTINGTON PARK,2850025A,1103,98,N,1154,POLLING PLACE,61,7,45,0
HUNTINGTON PARK,2850025A,1103,98,N,0,VBM PORTION,34,4,20,4
HUNTINGTON PARK,2850025A,1103,98,N,1154,TOTAL,95,11,65,4
HUNTINGTON PARK,2850026A,1104,98,N,1196,POLLING PLACE,60,10,38,6
HUNTINGTON PARK,2850026A,1104,98,N,0,VBM PORTION,49,4,32,6
HUNTINGTON PARK,2850026A,1104,98,N,1196,TOTAL,109,14,70,12
HUNTINGTON PARK,2850029A,1105,98,N,1022,POLLING PLACE,67,6,43,8
HUNTINGTON PARK,2850029A,1105,98,N,0,VBM PORTION,23,4,12,2
HUNTINGTON PARK,2850029A,1105,98,N,1022,TOTAL,90,10,55,10
HUNTINGTON PARK,2850050A,1106,98,N,1152,POLLING PLACE,79,6,54,5
HUNTINGTON PARK,2850050A,1106,98,N,0,VBM PORTION,50,7,32,3
HUNTINGTON PARK,2850050A,1106,98,N,1152,TOTAL,129,13,86,8
INDUSTRY,2930003A,6063,129,Y,1,POLLING PLACE,0,0,0,0
INDUSTRY,2930003A,6063,129,Y,0,VBM PORTION,0,0,0,0
INDUSTRY,2930003A,6063,129,Y,1,TOTAL,0,0,0,0
INDUSTRY,2930006A,6064,123,Y,48,POLLING PLACE,0,0,0,0
