INCIDENT NUMBER,INCIDENT TYPE,INCIDENT DATE,INCIDENT LOCATION,CITY,STATE,ZIP,REPORTING DISTRICT,GEO_LOCATION,# OF PERSONS,PERSON RACE,DECEASED,WOUNDED,DEPUTY GENDER,DEPUTY RACE,DEPUTY AGE,YEARS OF SERVICE,DEPUTY ASSIGNED UNIT,DEPUTY ASSIGNED UNIT NAME,INVOLVED IN PREVIOUS SHOOTINGS,# OF PREVIOUS SHOOTINGS,DISTRICT ATTORNEY ACTION,TRAINING,WEAPON INVOLVED CATEGORY,WEAPON INVOLVED CATEGORY DESC,APPROX_LATITUDE,APPROX_LONGITUDE
1000399,HIT SHOOTING INCIDENT,05/05/2012 11:37:00 PM,39600 167TH STREET,PALMDALE,CA,93591,1197,"39600 167TH STREET
PALMDALE, CA 93591
(34.601522, -117.832055)",1,WHITE,,Y,M,WHITE,38,13,OSS,OPERATION SAFE STREETS BUREAU,N,,LEGALLY JUSTIFIED,N,A-1,"FIREARM:  Suspect armed,  Firearm recovered",34.601522,-117.832055
1000461,HIT SHOOTING INCIDENT,10/06/2013 05:47:00 PM,28600 CLOVERLEAF PLACE,CASTAIC,CA,91384,0675,"28600 CLOVERLEAF PLACE
CASTAIC, CA 91384
(34.485702, -118.636172)",1,WHITE,Y,,M,WHITE,39,14,SCV,SANTA CLARITA VALLEY STN,N,0,LEGALLY JUSTIFIED,N,A-1,"FIREARM:  Suspect armed,  Firearm recovered",34.485702,-118.636172
1000385,HIT SHOOTING INCIDENT,02/21/2012 12:25:00 AM,16600 PARAMOUNT BLVD,PARAMOUNT,CA,90723,1367,"16600 PARAMOUNT BLVD
PARAMOUNT, CA 90723
(33.883274, -118.159964)",1,WHITE,Y,,M,ASIAN-PACIFIC-ISL,32,6,LKD,LAKEWOOD STN,N,,LEGALLY JUSTIFIED,N,C-1,STRUGGLE OVER DEPUTY WEAPON:  Suspect attempted to disarm deputy,33.883274,-118.159964
1000651,HIT SHOOTING INCIDENT,10/02/2015 11:30:00 PM,13400 CROSSROADS PARKWAY NORTH,CITY OF INDUSTRY,CA,91746,1410,"13400 CROSSROADS PARKWAY NORTH
CITY OF INDUSTRY, CA 91746
(34.030814, -118.006742)",1,HISPANIC,,Y,M,HISPANIC,37,10,IND,INDUSTRY STN,N,,,,A-2,"FIREARM:  Suspect armed,  Suspect fired at deputy",34.030814,-118.006742
1000422,HIT SHOOTING INCIDENT,10/20/2012 03:00:00 PM,11900 162ND STREET,NORWALK,CA,90650,0458,"11900 162ND STREET
NORWALK, CA 90650
(33.884327, -118.07976)",1,HISPANIC,,Y,M,HISPANIC,34,12,NWK,NORWALK REGIONAL STN,N,0,LEGALLY JUSTIFIED,N,A-1,"FIREARM:  Suspect armed,  Firearm recovered",33.884327,-118.07976
1000302,NON-HIT SHOOTING INCIDENT,06/10/2010 09:28:00 PM,2800 SANTA ROSA AVENUE,ALTADENA,CA,91001,0773,"2800 SANTA ROSA AVENUE
ALTADENA, CA 91001
(34.193135, -118.134092)",1,HISPANIC,Y,,M,WHITE,44,11,ALD,ALTADENA STN,Y,1,,N,A-1,"FIREARM:  Suspect armed,  Firearm recovered",34.193135,-118.134092
1000398,NON-HIT SHOOTING INCIDENT,04/17/2012 04:10:00 PM,CEDAR STREET WEST OF BELLFLOWER BLVD,BELLFLOWER,CA,90706,1334,"CEDAR STREET WEST OF BELLFLOWER BLVD
BELLFLOWER, CA 90706
(33.871191, -118.125184)",1,HISPANIC,,,M,BLACK,50,17,LKD,LAKEWOOD STN,N,,,N,E-1,"FLEEING SUSPECT:  Probable cause, Posed a threat of serious physical harm to deputy and/or others (Tennessee v Garner)",33.871191,-118.125184
1000453,NON-HIT SHOOTING INCIDENT,08/26/2013 03:30:00 AM,1200 123RD STREET,LOS ANGELES,CA,90044,0378,"1200 123RD STREET
LOS ANGELES, CA 90044
(33.921184, -118.296362)",1,BLACK,,,M,WHITE,30,8,SLA,SOUTH LOS ANGELES STATION,Y,1,,N,B-2,"WEAPON - OTHER:  Suspect armed, Suspect used weapon to assault deputy",33.921184,-118.296362
1000324,NON-HIT SHOOTING INCIDENT,07/27/2010 09:24:00 PM,11100 BROADWAY,LOS ANGELES,CA,90061,2199,"11100 BROADWAY
LOS ANGELES, CA 90061
(33.934773, -118.278108)",1,HISPANIC,,,M,HISPANIC,33,5,CEN,CENTURY STN,N,0,,N,B-4,"WEAPON - OTHER:  Perception shooting, Suspect actions and/or info suggest suspect was armed, Weapon not seen/not recovered",33.934773,-118.278108
1000425,HIT SHOOTING INCIDENT,11/09/2012 10:12:00 AM,45900 DESERT SPRINGS ROAD,LANCASTER,CA,93534,0641,"45900 DESERT SPRINGS ROAD
LANCASTER, CA 93534
(34.716759, -118.147769)",1,WHITE,Y,,F,HISPANIC,41,4,SCV,SANTA CLARITA VALLEY STN,N,,LEGALLY JUSTIFIED,N,A-2,"FIREARM:  Suspect armed,  Suspect fired at deputy",34.716759,-118.147769
1000425,HIT SHOOTING INCIDENT,11/09/2012 10:12:00 AM,45900 DESERT SPRINGS ROAD,LANCASTER,CA,93534,0641,"45900 DESERT SPRINGS ROAD
LANCASTER, CA 93534
(34.716759, -118.147769)",1,WHITE,Y,,M,HISPANIC,41,13,SCV,SANTA CLARITA VALLEY STN,N,,LEGALLY JUSTIFIED,N,A-2,"FIREARM:  Suspect armed,  Suspect fired at deputy",34.716759,-118.147769
1000411,HIT SHOOTING INCIDENT,08/03/2012 06:00:00 PM,38500 LARKIN AVENUE,PALMDALE,CA,93550,2611,"38500 LARKIN AVENUE
PALMDALE, CA 93550
(34.582596, -118.121879)",1,HISPANIC,Y,,M,WHITE,33,6,PLM,PALMDALE STN,N,,LEGALLY JUSTIFIED,N,A-2,"FIREARM:  Suspect armed,  Suspect fired at deputy",34.582596,-118.121879
1000697,HIT SHOOTING INCIDENT,03/16/2016 04:27:00 AM,6400 HOLMES AVENUE,LOS ANGELES,CA,90001,2171,"6400 HOLMES AVENUE
LOS ANGELES, CA 90001
(33.981125, -118.241486)",1,HISPANIC,Y,,M,HISPANIC,30,9,CEN,CENTURY STN,Y,2,PENDING,,A-4,"FIREARM:  Perception shooting, Suspect actions and/or other info suggest suspect was armed, Firearm not seen/not recovered",33.981125,-118.241486
1000499,HIT SHOOTING INCIDENT,10/04/2014 06:51:00 PM,1100 E. 57TH STREET,LOS ANGELES,CA,90011,2172,"1100 E. 57TH STREET
LOS ANGELES, CA 90011
(33.991116, -118.256328)",1,HISPANIC,Y,,M,HISPANIC,28,7,CEN,CENTURY STN,N,,PENDING,,B-1,"WEAPON - OTHER:  Suspect armed, Weapon recovered",33.991116,-118.256328
1000327,NON-HIT SHOOTING INCIDENT,11/05/2010 02:30:00 AM,12300 SPROUL STREET,NORWALK,CA,90650,0459,"12300 SPROUL STREET
NORWALK, CA 90650
(33.907957, -118.070772)",1,HISPANIC,,,M,HISPANIC,33,3,NWK,NORWALK REGIONAL STN,N,,,N,A-1,"FIREARM:  Suspect armed,  Firearm recovered",33.907957,-118.070772
1000504,HIT SHOOTING INCIDENT,11/16/2014 02:39:00 AM,5300 EAST VERONA STREET,EAST LOS ANGELES,CA,90022,0286,"5300 EAST VERONA STREET
EAST LOS ANGELES, CA 90022
(34.018034, -118.156987)",2,"HISPANIC,HISPANIC",Y,,M,WHITE,29,8,ELA,EAST LA STN,N,,LEGALLY JUSTIFIED,N,A-1,"FIREARM:  Suspect armed,  Firearm recovered",34.018034,-118.156987
1000648,HIT SHOOTING INCIDENT,09/10/2015 08:52:00 PM,9200 LAKEWOOD BLVD.,DOWNEY,CA,90240,3199,"9200 LAKEWOOD BLVD.
DOWNEY, CA 90240
(33.954779, -118.113381)",1,HISPANIC,Y,,M,BLACK,37,16,SEB,SPECIAL ENFORCEMENT BUR,Y,3,,,A-1,"FIREARM:  Suspect armed,  Firearm recovered",33.954779,-118.113381
1000497,HIT SHOOTING INCIDENT,08/26/2014 01:04:00 PM,12200 SANTA FE AVENUE,COMPTON,CA,90222,2116,"12200 SANTA FE AVENUE
COMPTON, CA 90222
(33.916817, -118.217536)",1,BLACK,Y,,M,HISPANIC,37,17,CEN,CENTURY STN,N,,PENDING,,A-2,"FIREARM:  Suspect armed,  Suspect fired at deputy",33.916817,-118.217536
1000464,HIT SHOOTING INCIDENT,08/29/2012 05:33:00 PM,SANTA FE AVENUE AND ANAHEIM STREET,LONG BEACH,CA,90813,1699,"SANTA FE AVENUE AND ANAHEIM STREET
LONG BEACH, CA 90813
(33.78273600103987143088, -118.21548000742128050492)",1,HISPANIC,,Y,M,WHITE,39,6,CSN,CARSON STN,N,,LEGALLY JUSTIFIED,Y,D-1,NO SUSPECT FIREAM/OTHER WEAPON involved in the Incident,33.782736001039871,-118.215480007421281
1000348,NON-HIT SHOOTING INCIDENT,03/29/2011 01:23:00 AM,11800 S FIGUEROA STREET,LOS ANGELES,CA,90061,2140,"11800 S FIGUEROA STREET
LOS ANGELES, CA 90061
(33.926323, -118.282588)",1,BLACK,,,M,HISPANIC,26,8,CEN,CENTURY STN,Y,1,,N,A-2,"FIREARM:  Suspect armed,  Suspect fired at deputy",33.926323,-118.282588
1000458,HIT SHOOTING INCIDENT,09/17/2013 04:27:00 PM,3RD STREET AND  HUMPHREYS AVENUE,EAST LOS ANGELES,CA,90063,0283,"3RD STREET AND HUMPHREYS AVENUE
EAST LOS ANGELES, CA 90063
(34.033221, -118.171927)",2,"HISPANIC,HISPANIC",,Y,M,HISPANIC,44,19,OSS,OPERATION SAFE STREETS BUREAU,Y,2,LEGALLY JUSTIFIED,N,A-1,"FIREARM:  Suspect armed,  Firearm recovered",34.033221,-118.171927
1000469,HIT SHOOTING INCIDENT,11/05/2013 10:10:00 AM,200 EAST SUNSET STREET,LONG BEACH,CA,90805,5199,"200 EAST SUNSET STREET
LONG BEACH, CA 90805
(33.849207, -118.191563)",1,HISPANIC,,Y,M,WHITE,31,7,IRC,INMATE RECEPTION CENTER,N,,LEGALLY JUSTIFIED,,A-2,"FIREARM:  Suspect armed,  Suspect fired at deputy",33.849207,-118.191563
1000290,NON-HIT SHOOTING INCIDENT,02/10/2010 09:45:00 PM,1300 WEST 139TH STREET,COMPTON,CA,90222,2812,"1300 WEST 139TH STREET
COMPTON, CA 90222
(33.90574174912721183816, -118.25189214720193997677)",1,HISPANIC,,Y,M,WHITE,41,8,COM,COMPTON STN,N,,,N,A-2,"FIREARM:  Suspect armed,  Suspect fired at deputy",33.905741749127212,-118.25189214720194
1000491,NON-HIT SHOOTING INCIDENT,07/10/2014 03:08:00 AM,JAMISON AVENUE AND TORRANCE BLVD,CARSON,CA,90745,2851,"JAMISON AVENUE AND TORRANCE BLVD
CARSON, CA 90745
(33.84217015962950306621, -118.27726154190630587571)",1,HISPANIC,,,M,WHITE,35,8,COM,COMPTON STN,N,,,Y,A-4,"FIREARM:  Perception shooting, Suspect actions and/or other info suggest suspect was armed, Firearm not seen/not recovered",33.842170159629503,-118.277261541906306
1000497,HIT SHOOTING INCIDENT,08/26/2014 01:04:00 PM,12200 SANTA FE AVENUE,COMPTON,CA,90222,2116,"12200 SANTA FE AVENUE
COMPTON, CA 90222
(33.916817, -118.217536)",1,BLACK,Y,,M,WHITE,46,25,SEB,SPECIAL ENFORCEMENT BUR,Y,2,PENDING,,A-2,"FIREARM:  Suspect armed,  Suspect fired at deputy",33.916817,-118.217536
1000291,HIT SHOOTING INCIDENT,02/26/2010 04:29:00 AM,NORWALK BOULEVARD AND CAMBRIAN STREET,ARTESIA,CA,90701,1349,"NORWALK BOULEVARD AND CAMBRIAN STREET
ARTESIA, CA 90701
(33.85705101617263071594, -118.072289006107218075)",1,BLACK,,Y,M,HISPANIC,28,5,LKD,LAKEWOOD STN,Y,1,LEGALLY JUSTIFIED,N,B-2,"WEAPON - OTHER:  Suspect armed, Suspect used weapon to assault deputy",33.857051016172631,-118.072289006107218
1000329,NON-HIT SHOOTING INCIDENT,11/11/2010 05:35:00 PM,300 CLAUDE STREET,COMPTON,CA,90220,2836,"300 CLAUDE STREET
COMPTON, CA 90220
(33.886113, -118.225869)",1,BLACK,,,M,WHITE,31,11,OSS,OPERATION SAFE STREETS BUREAU,Y,2,,N,A-1,"FIREARM:  Suspect armed,  Firearm recovered",33.886113,-118.225869
1000465,HIT SHOOTING INCIDENT,10/27/2013 01:27:00 AM,16400 WOODRUFF AVE.,BELLFLOWER,CA,90706,1337,"16400 WOODRUFF AVE.
BELLFLOWER, CA 90706
(33.88556, -118.117335)",1,BLACK,Y,,F,HISPANIC,32,7,LKD,LAKEWOOD STN,N,,LEGALLY JUSTIFIED,N,C-1,STRUGGLE OVER DEPUTY WEAPON:  Suspect attempted to disarm deputy,33.88556,-118.117335
1000652,HIT SHOOTING INCIDENT,09/28/2015 03:53:00 PM,1100 S. ATLANTIC DRIVE,COMPTON,CA,90220,2847,"1100 S. ATLANTIC DRIVE
COMPTON, CA 90220
(33.886496, -118.19772)",1,HISPANIC,,Y,M,WHITE,33,11,COM,COMPTON STN,Y,1,,,A-1,"FIREARM:  Suspect armed,  Firearm recovered",33.886496,-118.19772
1000420,HIT SHOOTING INCIDENT,10/18/2012 01:04:00 AM,500 E. HARDY STREET,INGLEWOOD,CA,90301,0399,"500 E. HARDY STREET
INGLEWOOD, CA 90301
(33.949088, -118.349176)",1,HISPANIC,Y,,M,HISPANIC,32,7,SLA,SOUTH LOS ANGELES STATION,Y,1,LEGALLY JUSTIFIED,N,C-1,STRUGGLE OVER DEPUTY WEAPON:  Suspect attempted to disarm deputy,33.949088,-118.349176
1000523,HIT SHOOTING INCIDENT,05/05/2015 12:43:00 PM,10400 ENLOE STREET,EL MONTE,CA,91733,0560,"10400 ENLOE STREET
EL MONTE, CA 91733
(34.053666, -118.045247)",1,ASIAN-PACIFIC-ISL,Y,,M,HISPANIC,35,8,TEM,TEMPLE CITY STN,N,,PENDING,,B-2,"WEAPON - OTHER:  Suspect armed, Suspect used weapon to assault deputy",34.053666,-118.045247
1000528,HIT SHOOTING INCIDENT,06/01/2015 12:00:00 AM,ORANGE LINE BUSWAY AND DENSMORE AVENUE,VAN NUYS,CA,91401,6713,"ORANGE LINE BUSWAY AND DENSMORE AVENUE
VAN NUYS, CA 91401
(34.186215, -118.477398)",1,WHITE,,Y,M,WHITE,59,27,TSB,TRANSIT SERVICES BUREAU,N,0,PENDING,,A-1,"FIREARM:  Suspect armed,  Firearm recovered",34.186215,-118.477398
1000493,HIT SHOOTING INCIDENT,08/01/2014 04:49:00 AM,9000 ROSEHEDGE DRIVE,PICO RIVERA,CA,90660,1514,"9000 ROSEHEDGE DRIVE
PICO RIVERA, CA 90660
(33.993633, -118.087458)",2,"HISPANIC,HISPANIC",Y,,M,HISPANIC,29,7,SEB,SPECIAL ENFORCEMENT BUR,N,,LEGALLY JUSTIFIED,,A-2,"FIREARM:  Suspect armed,  Suspect fired at deputy",33.993633,-118.087458
1000697,HIT SHOOTING INCIDENT,03/16/2016 04:27:00 AM,6400 HOLMES AVENUE,LOS ANGELES,CA,90001,2171,"6400 HOLMES AVENUE
LOS ANGELES, CA 90001
(33.981125, -118.241486)",1,HISPANIC,Y,,M,HISPANIC,31,10,CEN,CENTURY STN,N,,PENDING,,A-4,"FIREARM:  Perception shooting, Suspect actions and/or other info suggest suspect was armed, Firearm not seen/not recovered",33.981125,-118.241486
1000453,NON-HIT SHOOTING INCIDENT,08/26/2013 03:30:00 AM,1200 123RD STREET,LOS ANGELES,CA,90044,0378,"1200 123RD STREET
LOS ANGELES, CA 90044
(33.921184, -118.296362)",1,BLACK,,,M,BLACK,41,8,SLA,SOUTH LOS ANGELES STATION,N,,,N,B-2,"WEAPON - OTHER:  Suspect armed, Suspect used weapon to assault deputy",33.921184,-118.296362
1000386,HIT SHOOTING INCIDENT,02/26/2012 07:34:00 PM,16900 CEDARWOOD COURT,CERRITOS,CA,90703,1348,"16900 CEDARWOOD COURT
CERRITOS, CA 90703
(33.877673, -118.067065)",1,HISPANIC,,Y,M,HISPANIC,29,7,LKD,LAKEWOOD STN,Y,1,LEGALLY JUSTIFIED,N,A-4,"FIREARM:  Perception shooting, Suspect actions and/or other info suggest suspect was armed, Firearm not seen/not recovered",33.877673,-118.067065
1000444,HIT SHOOTING INCIDENT,05/23/2013 07:28:00 PM,1600 EAST PALMER STREET,COMPTON,CA,90221,2826,"1600 EAST PALMER STREET
COMPTON, CA 90221
(33.898527, -118.205139)",1,BLACK,Y,,M,WHITE,31,8,COM,COMPTON STN,N,,LEGALLY JUSTIFIED,N,A-1,"FIREARM:  Suspect armed,  Firearm recovered",33.898527,-118.205139
1000496,HIT SHOOTING INCIDENT,08/18/2014 11:30:00 AM,8800 ARTESIA BOULEVARD,BELLFLOWER,CA,90706,1335,"8800 ARTESIA BOULEVARD
BELLFLOWER, CA 90706
(33.874752, -118.14454)",1,BLACK,Y,,M,HISPANIC,42,19,SEB,SPECIAL ENFORCEMENT BUR,Y,2,LEGALLY JUSTIFIED,N,A-4,"FIREARM:  Perception shooting, Suspect actions and/or other info suggest suspect was armed, Firearm not seen/not recovered",33.874752,-118.14454
1000502,HIT SHOOTING INCIDENT,10/29/2014 12:00:00 AM,4200 164TH STREET,LAWNDALE,CA,90260,0334,"4200 164TH STREET
LAWNDALE, CA 90260
(33.881847, -118.349682)",1,WHITE,,Y,M,WHITE,48,24,SEB,SPECIAL ENFORCEMENT BUR,Y,1,PENDING,,A-2,"FIREARM:  Suspect armed,  Suspect fired at deputy",33.881847,-118.349682
1000425,HIT SHOOTING INCIDENT,11/09/2012 10:12:00 AM,45900 DESERT SPRINGS ROAD,LANCASTER,CA,93534,0641,"45900 DESERT SPRINGS ROAD
LANCASTER, CA 93534
(34.716759, -118.147769)",1,WHITE,Y,,M,WHITE,64,30,LCS,LANCASTER STN,N,,LEGALLY JUSTIFIED,N,A-2,"FIREARM:  Suspect armed,  Suspect fired at deputy",34.716759,-118.147769
1000499,HIT SHOOTING INCIDENT,10/04/2014 06:51:00 PM,1100 E. 57TH STREET,LOS ANGELES,CA,90011,2172,"1100 E. 57TH STREET
LOS ANGELES, CA 90011
(33.991116, -118.256328)",1,HISPANIC,Y,,M,HISPANIC,33,7,CEN,CENTURY STN,Y,1,PENDING,,B-1,"WEAPON - OTHER:  Suspect armed, Weapon recovered",33.991116,-118.256328
1000459,NON-HIT SHOOTING INCIDENT,09/22/2013 04:25:00 PM,7300 ALONDRA BLVD,PARAMOUNT,CA,90723,1367,"7300 ALONDRA BLVD
PARAMOUNT, CA 90723
(33.889076, -118.171578)",1,HISPANIC,,,M,BLACK,30,7,LKD,LAKEWOOD STN,N,,,Y,D-1,NO SUSPECT FIREAM/OTHER WEAPON involved in the Incident,33.889076,-118.171578
1000372,NON-HIT SHOOTING INCIDENT,01/02/2012 04:30:00 PM,HALIFAX AVENUE  AND  LOWER AZUSA ROAD,EL MONTE,CA,91731,0524,"HALIFAX AVENUE AND LOWER AZUSA ROAD
EL MONTE, CA 91731
(34.09202, -118.039953)",1,HISPANIC,,,M,ASIAN-PACIFIC-ISL,32,6,TEM,TEMPLE CITY STN,N,,,Y,C-1,STRUGGLE OVER DEPUTY WEAPON:  Suspect attempted to disarm deputy,34.09202,-118.039953
1000521,HIT SHOOTING INCIDENT,03/25/2015 12:00:00 AM,102ND STREET AND S. VERMONT AVE,LOS ANGELES,CA,90044,0577,"102ND STREET AND S. VERMONT AVE
LOS ANGELES, CA 90044
(33.94408299312416425025, -118.29182501144271153503)",1,HISPANIC,Y,,M,WHITE,30,9,SLA,SOUTH LOS ANGELES STATION,Y,2,PENDING,,A-2,"FIREARM:  Suspect armed,  Suspect fired at deputy",33.944082993124164,-118.291825011442712
1000651,HIT SHOOTING INCIDENT,10/02/2015 11:30:00 PM,13400 CROSSROADS PARKWAY NORTH,CITY OF INDUSTRY,CA,91746,1410,"13400 CROSSROADS PARKWAY NORTH
CITY OF INDUSTRY, CA 91746
(34.030814, -118.006742)",1,HISPANIC,,Y,M,HISPANIC,32,8,IND,INDUSTRY STN,N,,,,A-2,"FIREARM:  Suspect armed,  Suspect fired at deputy",34.030814,-118.006742
1000310,HIT SHOOTING INCIDENT,07/09/2010 02:50:00 AM,20400 SOLEDAD CANYON ROAD,CANYON COUNTRY,CA,91351,0610,"20400 SOLEDAD CANYON ROAD
CANYON COUNTRY, CA 91351
(34.421681, -118.491432)",1,HISPANIC,,Y,M,WHITE,32,8,SCV,SANTA CLARITA VALLEY STN,N,,LEGALLY JUSTIFIED,N,A-4,"FIREARM:  Perception shooting, Suspect actions and/or other info suggest suspect was armed, Firearm not seen/not recovered",34.421681,-118.491432
1000376,HIT SHOOTING INCIDENT,12/27/2011 06:43:00 PM,29300 GOLDEN MEADOW DR,RANCHO PALOS VERDES,CA,90275,1735,"29300 GOLDEN MEADOW DR
RANCHO PALOS VERDES, CA 90275
(33.76871, -118.403184)",1,WHITE,Y,,M,WHITE,43,22,LMT,LOMITA STN,N,,LEGALLY JUSTIFIED,Y,A-4,"FIREARM:  Perception shooting, Suspect actions and/or other info suggest suspect was armed, Firearm not seen/not recovered",33.76871,-118.403184
1000379,HIT SHOOTING INCIDENT,01/21/2012 11:03:00 PM,44200 W. 10TH STREET,LANCASTER,CA,93534,1126,"44200 W. 10TH STREET
LANCASTER, CA 93534
(34.685839, -118.147972)",1,HISPANIC,Y,,M,WHITE,28,5,LCS,LANCASTER STN,N,,LEGALLY JUSTIFIED,Y,A-4,"FIREARM:  Perception shooting, Suspect actions and/or other info suggest suspect was armed, Firearm not seen/not recovered",34.685839,-118.147972
1000510,HIT SHOOTING INCIDENT,12/31/2014 05:00:00 PM,100 WEST COMPTON BLVD,COMPTON,CA,90220,2814,"100 WEST COMPTON BLVD
COMPTON, CA 90220
(33.895891, -118.224837)",1,HISPANIC,Y,,M,HISPANIC,39,8,COM,COMPTON STN,N,,PENDING,,A-1,"FIREARM:  Suspect armed,  Firearm recovered",33.895891,-118.224837
1000309,NON-HIT SHOOTING INCIDENT,06/27/2010 03:20:00 AM,22400 PLATINO AVENUE,MISSION VIEJO,CA,92691,5199,"22400 PLATINO AVENUE
MISSION VIEJO, CA 92691
(33.637413, -117.664361)",3,"WHITE,WHITE,WHITE",,,M,WHITE,31,4,MCJ,MEN'S CENTRAL JAIL,N,,,N,B-2,"WEAPON - OTHER:  Suspect armed, Suspect used weapon to assault deputy",33.637413,-117.664361
1000293,HIT SHOOTING INCIDENT,03/24/2010 12:14:00 AM,3900 DOBINSON STREET,LOS ANGELES,CA,90063,0272,"3900 DOBINSON STREET
LOS ANGELES, CA 90063
(34.048984, -118.18256)",1,HISPANIC,,Y,M,WHITE,35,10,ELA,EAST LA STN,N,,LEGALLY JUSTIFIED,N,A-4,"FIREARM:  Perception shooting, Suspect actions and/or other info suggest suspect was armed, Firearm not seen/not recovered",34.048984,-118.18256
1000530,HIT SHOOTING INCIDENT,07/03/2015 11:30:00 PM,3100 W. AVENUE K-4,LANCASTER,CA,93536,1192,"3100 W. AVENUE K-4
LANCASTER, CA 93536
(34.733112, -118.182423)",1,HISPANIC,Y,,M,WHITE,38,9,OSS,OPERATION SAFE STREETS BUREAU,Y,1,PENDING,,A-2,"FIREARM:  Suspect armed,  Suspect fired at deputy",34.733112,-118.182423
1000527,HIT SHOOTING INCIDENT,02/13/2014 04:57:00 PM,19100 ELBERLAND STREET,West Covina,CA,91792,2910,"19100 ELBERLAND STREET
West Covina, CA 91792
(34.009463, -117.88471)",1,HISPANIC,Y,,M,BLACK,27,7,WAL,WALNUT/SAN DIMAS STN,N,,LEGALLY JUSTIFIED,N,A-4,"FIREARM:  Perception shooting, Suspect actions and/or other info suggest suspect was armed, Firearm not seen/not recovered",34.009463,-117.88471
1000499,HIT SHOOTING INCIDENT,10/04/2014 06:51:00 PM,1100 E. 57TH STREET,LOS ANGELES,CA,90011,2172,"1100 E. 57TH STREET
LOS ANGELES, CA 90011
(33.991116, -118.256328)",1,HISPANIC,Y,,M,WHITE,27,12,CEN,CENTURY STN,Y,1,PENDING,,B-1,"WEAPON - OTHER:  Suspect armed, Weapon recovered",33.991116,-118.256328
1000401,HIT SHOOTING INCIDENT,05/13/2012 09:03:00 PM,GLENCOE STREET AND OLEANDER AVENUE,COMPTON,CA,90220,2836,"GLENCOE STREET AND OLEANDER AVENUE
COMPTON, CA 90220
(33.88148698554689992269, -118.22778000527531870975)",1,HISPANIC,,Y,M,HISPANIC,32,7,COM,COMPTON STN,Y,1,LEGALLY JUSTIFIED,Y,A-1,"FIREARM:  Suspect armed,  Firearm recovered",33.8814869855469,-118.227780005275319
1000382,HIT SHOOTING INCIDENT,02/08/2012 08:14:00 AM,1400 NORTH PEARL STREET,COMPTON,CA,90221,2824,"1400 NORTH PEARL STREET
COMPTON, CA 90221
(33.905226, -118.214631)",1,HISPANIC,,Y,M,HISPANIC,43,22,MCB,MAJOR CRIMES BUREAU,N,,LEGALLY JUSTIFIED,N,A-1,"FIREARM:  Suspect armed,  Firearm recovered",33.905226,-118.214631
1000406,HIT SHOOTING INCIDENT,06/21/2012 12:00:00 PM,11500 ATLANTIC BLVD,LYNWOOD,CA,90262,2114,"11500 ATLANTIC BLVD
LYNWOOD, CA 90262
(33.920226, -118.187786)",1,HISPANIC,Y,,F,HISPANIC,40,8,CEN,CENTURY STN,N,,LEGALLY JUSTIFIED,N,D-1,NO SUSPECT FIREAM/OTHER WEAPON involved in the Incident,33.920226,-118.187786
1000504,HIT SHOOTING INCIDENT,11/16/2014 02:39:00 AM,5300 EAST VERONA STREET,EAST LOS ANGELES,CA,90022,0286,"5300 EAST VERONA STREET
EAST LOS ANGELES, CA 90022
(34.018034, -118.156987)",2,"HISPANIC,HISPANIC",Y,,M,HISPANIC,36,7,ELA,EAST LA STN,N,,LEGALLY JUSTIFIED,N,A-1,"FIREARM:  Suspect armed,  Firearm recovered",34.018034,-118.156987
1000521,HIT SHOOTING INCIDENT,03/25/2015 12:00:00 AM,102ND STREET AND S. VERMONT AVE,LOS ANGELES,CA,90044,0577,"102ND STREET AND S. VERMONT AVE
LOS ANGELES, CA 90044
(33.94408299312416425025, -118.29182501144271153503)",1,HISPANIC,Y,,M,HISPANIC,35,7,SLA,SOUTH LOS ANGELES STATION,N,,PENDING,,A-2,"FIREARM:  Suspect armed,  Suspect fired at deputy",33.944082993124164,-118.291825011442712
1000425,HIT SHOOTING INCIDENT,11/09/2012 10:12:00 AM,45900 DESERT SPRINGS ROAD,LANCASTER,CA,93534,0641,"45900 DESERT SPRINGS ROAD
LANCASTER, CA 93534
(34.716759, -118.147769)",1,WHITE,Y,,M,WHITE,41,6,LCS,LANCASTER STN,N,,LEGALLY JUSTIFIED,N,A-2,"FIREARM:  Suspect armed,  Suspect fired at deputy",34.716759,-118.147769
1000386,HIT SHOOTING INCIDENT,02/26/2012 07:34:00 PM,16900 CEDARWOOD COURT,CERRITOS,CA,90703,1348,"16900 CEDARWOOD COURT
CERRITOS, CA 90703
(33.877673, -118.067065)",1,HISPANIC,,Y,M,HISPANIC,48,11,LKD,LAKEWOOD STN,N,,LEGALLY JUSTIFIED,Y,A-4,"FIREARM:  Perception shooting, Suspect actions and/or other info suggest suspect was armed, Firearm not seen/not recovered",33.877673,-118.067065
1000651,HIT SHOOTING INCIDENT,10/02/2015 11:30:00 PM,13400 CROSSROADS PARKWAY NORTH,CITY OF INDUSTRY,CA,91746,1410,"13400 CROSSROADS PARKWAY NORTH
CITY OF INDUSTRY, CA 91746
(34.030814, -118.006742)",1,HISPANIC,,Y,M,WHITE,41,20,IND,INDUSTRY STN,N,,,,A-2,"FIREARM:  Suspect armed,  Suspect fired at deputy",34.030814,-118.006742
