,id,california,name,url,incidents,inspections,enforcement-actions,hazardous-liquid,states-of-operation-hl,inspected-miles-hl,gas-transmission,states-of-operation-gt,inspected-miles-gt,gas-gathering,states-of-operation-gg,inspected-miles-gg
156,1344,,BERKSHIRE GAS CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_1344.html,,,,,,,true,MA,6.0,,,
157,26009,True,BERRY PETROLEUM CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_26009.html,,1.0,,,,,true,CA,3.0,,,
158,32224,True,BETA OFFSHORE,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32224.html,,9.0,4.0,true,CA,18.0,,,,,,
159,32649,,BHP BILLITON PETROLEUM (ARKANSAS) INC.,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32649.html,,,,,,,true,AR,64.0,true,AR,41.0
160,32453,,BHP BILLITON PETROLEUM (EAGLE FORD GATHERING) LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32453.html,,,,true,TX,129.0,true,TX,9.0,,,
161,1426,,BIG SANDY GAS COMPANY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_1426.html,,,,,,,,,,true,WV,0.0
162,32583,,"BIG SANDY PIPELINE, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32583.html,,1.0,,,,,true,KY,67.0,,,
163,1432,,BIG TWO MILE GAS CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_1432.html,,,,,,,,,,true,WV,6.0
164,32088,True,"BIG WEST OF CALIFORNIA, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32088.html,,4.0,3.0,,,,true,CA,2.0,,,
165,31480,,BIS TEPSCO INC.,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31480.html,,,,,,,true,TX,3.0,,,
166,32481,,"BKEP CRUDE, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32481.html,,2.0,,true,OK,366.0,,,,,,
167,32551,,"BKEP PIPELINE, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32551.html,,,,true,TX,118.0,,,,,,
168,32544,,BLACK BELT ENERGY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32544.html,,,,,,,true,AL,14.0,,,
169,32625,,BLACK ELK ENERGY LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32625.html,,4.0,2.0,true,"LA,TX",39.0,,,,true,TX,9.0
170,15359,,BLACK HILLS ENERGY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_15359.html,,1.0,,,,,true,"CO,IA,KS,NE",604.0,,,
171,31754,,BLACK HILLS POWER INC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31754.html,,,,,,,true,SD,1.0,,,
172,32564,,BLACK HILLS SERVICE COMPANY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32564.html,,,,,,,true,CO,6.0,,,
173,1466,,BLACK LAKE PIPE LINE CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_1466.html,,1.0,,true,IL,313.0,,,,,,
174,1472,,BLACK MARLIN PIPELINE CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_1472.html,,4.0,1.0,,,,,,,true,"TX,TX",58.0
175,32244,,"BLACK POOL ENERGY, L.P.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32244.html,,,,,,,,,,true,TX,8.0
176,1486,,BLACK WARRIOR TRANSMISSION CORP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_1486.html,,,,,,,true,AL,13.0,,,
177,30047,,"BLANDING, CITY OF",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_30047.html,,,,,,,true,UT,33.0,,,
178,1552,,BLUE DOLPHIN PIPELINE COMPANY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_1552.html,,4.0,2.0,,,,true,TX,38.0,true,TX,37.0
179,39010,,"BLUE RACER MIDSTREAM, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_39010.html,,,,,,,,,,true,OH,52.0
180,38932,,"BLUESTONE PIPELINE COMPANY OF PA, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_38932.html,,,,,,,true,PA,13.0,,,
181,32249,,"BLUEWATER GAS STORAGE, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32249.html,,2.0,,,,,true,MI,30.0,true,MI,6.0
182,32161,,"BMC HOLDINGS, INC.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32161.html,,,,true,TX,5.0,,,,,,
183,38903,,BOARD OF PUBLIC UTILITIES,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_38903.html,,1.0,,true,KS,3.0,,,,,,
184,32606,,"BOARDWALK FIELD SERVICES, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32606.html,,,,,,,true,TX,129.0,true,TX,12.0
185,32396,,BOBCAT GAS STORAGE,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32396.html,,2.0,,,,,true,LA,22.0,,,
186,12990,,BOBWHITE PRODUCTION CO INC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_12990.html,,,,,,,true,OK,3.0,,,
187,31973,,BOC GASES,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31973.html,,3.0,2.0,true,WY,7.0,,,,,,
188,31149,,"BOIS DARC OFFSHORE, LTD",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31149.html,,1.0,3.0,true,TX,8.0,,,,true,LA,2.0
189,32233,,"BOPCO, L.P.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32233.html,,,,,,,,,,true,TX,13.0
190,32257,,"BORAL BRICKS, INC.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32257.html,,,,,,,true,"IN,OK",3.0,,,
191,1640,,BOSTON GAS CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_1640.html,,,,,,,true,MA,6.0,,,
192,31630,,BP AMERICA PRODUCTION,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31630.html,,2.0,2.0,true,TX,0.0,true,"CO,TX",9.0,true,"CO,NM,TX",29.0
193,18386,,BP OIL PIPELINE CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18386.html,,13.0,3.0,true,"KY,OH",108.0,,,,,,
194,31189,True,BP PIPELINE (NORTH AMERICA) INC.,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31189.html,,66.0,6.0,true,"AL,CA,IA,IL,IN,KSKY,LA,MO,OC(B),OK,TNTX,WA",2104.0,true,OC(B),213.0,,,
195,1541,,"BP PIPELINES (ALASKA), INC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_1541.html,,55.0,15.0,true,AK,113.0,true,AK,48.0,,,
196,32044,,BP USFO/LOGISTICS,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32044.html,,18.0,2.0,true,NJ,4.0,,,,,,
197,31610,True,BP WEST COAST PRODUCTS L.L.C.,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31610.html,,5.0,2.0,true,CA,142.0,true,CA,19.0,,,
198,30062,,"BRADKEN-ATCHISON/ST. JOSEPH, INC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_30062.html,,,,,,,true,KS,2.0,,,
199,30657,,BRAVO PIPELINE COMPANY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_30657.html,,8.0,4.0,true,"CO,NM,TX",896.0,,,,,,
200,1700,,BRAZOS ELECTRIC POWER COOPERATIVE INC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_1700.html,,,,,,,true,TX,70.0,,,
201,30546,True,BREA CANON OIL COMPANY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_30546.html,,1.0,,,,,,,,true,CA,11.0
202,38899,True,"BREITBURN MANAGEMENT COMPANY, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_38899.html,,,,true,CA,0.0,,,,,,
203,30029,True,BREITBURN OPERATING L.P.,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_30029.html,,,,true,CA,0.0,true,"KY,MI",122.0,true,"IN,MI",24.0
204,1734,,BRIDGELINE GAS DISTRIBUTION LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_1734.html,,,,,,,true,LA,476.0,,,
205,11820,,"BRIDGELINE HOLDINGS, LP",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_11820.html,,,,,,,true,LA,974.0,,,
206,955,,BRIDGELINE STORAGE COMPANY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_955.html,,,,,,,true,LA,11.0,,,
207,32483,,"BRIDGER LAKE, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32483.html,,3.0,1.0,true,WY,24.0,,,,,,
208,31878,,BRIDGER PIPELINE LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31878.html,,19.0,5.0,true,"MT,ND",384.0,,,,,,
209,1752,,BRIGHTON MUNICIPAL GAS SYSTEM,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_1752.html,,,,,,,true,IA,14.0,,,
210,39058,,"BROWN INDUSTRIAL GAS, INC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_39058.html,,,,,,,,,,true,TX,6.0
211,30984,,"BRYAN, CITY OF",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_30984.html,,,,,,,true,TX,4.0,,,
212,32633,,"BUCCANEER ALASKA OPERATIONS, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32633.html,,5.0,,,,,true,AK,1.0,,,
213,31371,,"BUCKEYE DEVELOPMENT & LOGISTICS, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31371.html,6.0,5.0,2.0,true,"GA,LA,MI,NC,TX",1283.0,true,TX,67.0,,,
214,1845,True,"BUCKEYE PARTNERS, LP",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_1845.html,,188.0,40.0,true,"AL,CA,CT,FL,IA,ILIN,MA,ME,MI,MO,NJNV,NY,OH,PA,TN,TX",6409.0,,,,,,
215,32381,,BUFFALO LAKE ENERGY LLC - NW GAS CONTRACTED,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32381.html,,,,,,,true,MN,5.0,,,
216,30965,True,BULLDOG GAS & POWER LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_30965.html,,4.0,2.0,,,,true,CA,3.0,,,
217,1960,,BUTTE PIPELINE CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_1960.html,,8.0,3.0,true,"MT,WY",338.0,,,,,,
218,30981,,C W RESOURCES,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_30981.html,,,,,,,,,,true,TX,3.0
219,2001,,CABOT OIL & GAS CORP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_2001.html,,,,,,,true,WV,5.0,true,"TX,WV",13.0
220,32629,,"CAIMAN EASTERN MIDSTREAM, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32629.html,,,,,,,true,WV,1.0,,,
221,31933,,CALCASIEU REFINING COMPANY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31933.html,,,,true,LA,5.0,true,LA,1.0,,,
222,32394,,"CALEDONIA ENERGY PARTNERS, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32394.html,,1.0,,,,,true,MS,3.0,,,
223,38904,,CALERA GATHERING LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_38904.html,,,,,,,true,AL,23.0,true,AL,115.0
224,32685,,CALGAS LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32685.html,,,,,,,true,TX,6.0,,,
225,31394,True,CALIFORNIA GAS GATHERING INC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31394.html,,5.0,1.0,,,,true,CA,33.0,,,
226,2042,,CALLIDUS TECHNOLOGIES BY HONEYWELL,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_2042.html,,,,,,,true,OK,2.0,,,
227,992,,"CALLON OFFSHORE PRODUCTION, INC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_992.html,,,,,,,,,,true,LA,6.0
228,26125,True,CALNEV PIPELINE CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_26125.html,,25.0,,true,"CA,NV",571.0,,,,,,
229,31763,,CALPINE NATURAL GAS LP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31763.html,,,,,,,true,"LA,MO",8.0,,,
230,31788,,CALPINE TEXAS PIPELINE LP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31788.html,,,,,,,true,TX,41.0,,,
231,31847,,"CALUMET LUBRICANTS CO., L. P.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31847.html,,,,true,LA,6.0,,,,,,
232,31824,,"CALUMET LUBRICANTS CO., L.P.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31824.html,,,,true,LA,34.0,,,,,,
233,31455,,"CALUMET MONTANA REFINING, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31455.html,,5.0,8.0,true,MT,3.0,,,,,,
234,32503,,"CALUMET SHREVEPORT FUELS, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32503.html,,,,true,LA,8.0,,,,,,
235,12913,,"CALUMET SUPERIOR, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_12913.html,,5.0,7.0,true,WI,6.0,,,,,,
236,32531,,CAMBRIAN ENERGY/ SOUTHTEX FT. SMITH TREATERS,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32531.html,,,,,,,true,AR,1.0,,,
237,32345,,CAMERON INTERSTATE PIPELINE,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32345.html,,4.0,1.0,,,,true,LA,37.0,,,
238,31789,,CAMPEON GAS CORPORATION,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31789.html,,,,,,,true,TX,8.0,,,
239,32158,,CAPCO OPERATING CORPORATION,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32158.html,,,,,,,,,,true,TX,17.0
240,32176,,CARDINAL FG,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32176.html,,,,,,,true,WA,3.0,,,
241,32554,,CARDINAL MIDSTREAM LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32554.html,,,,true,OK,15.0,true,OK,4.0,,,
242,32657,,"CARDINAL OPERATING COMPANY, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32657.html,,,,,,,true,NC,105.0,,,
243,32515,,CARGILL SALT,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32515.html,,,,,,,true,OK,3.0,,,
244,31846,,CAROLINA GAS TRANSMISSION,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31846.html,,22.0,3.0,,,,true,"GA,SC",1468.0,,,
245,1017,,"CARRIZO OIL & GAS, INC.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_1017.html,,,,,,,,,,true,TX,5.0
246,2128,,CASCADE NATURAL GAS CORP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_2128.html,,,,,,,true,"OR,WA",144.0,,,
247,32142,,CASCADE PIPELINE,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32142.html,,,,true,TX,10.0,,,,,,
248,30860,,CASKIDS OPERATING COMPANY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_30860.html,,,,,,,,,,true,TX,1.0
249,31775,,CCI ROBINSON’S BEND LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31775.html,,,,,,,true,AL,5.0,true,AL,9.0
250,32080,,"CCPS TRANSPORTATION, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32080.html,,28.0,1.0,true,"IL,KS,MO,OK",586.0,,,,,,
251,32230,,"CDX GAS, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32230.html,,,,,,,true,AL,23.0,,,
252,32404,,"CEI PIPELINE, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32404.html,,,,,,,true,TX,10.0,,,
253,2168,,CELANESE CHEMICAL CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_2168.html,,,,true,TX,13.0,true,TX,3.0,,,
254,31670,,CELANESE LTD,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31670.html,,,,true,TX,51.0,,,,,,
255,32612,,"CELERO ENERGY II, L.P.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32612.html,,,,true,NM,18.0,,,,,,
256,2170,,CENEX PIPELINE LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_2170.html,,24.0,15.0,true,"MT,ND",681.0,,,,,,
257,32389,,"CENTAURI TECHNOLOGIES, LP",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32389.html,,,,,,,true,TX,6.0,,,
258,32024,,"CENTERPOINT ENERGY INTRASTATE PIPELINES, INC.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32024.html,,,,,,,true,TX,181.0,,,
259,31790,,CENTERPOINT ENERGY PIPELINE SERVICES,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31790.html,,,,,,,true,TX,44.0,,,
260,603,,CENTERPOINT ENERGY RESOURCES CORP.,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_603.html,,,,,,,true,"AR,OK",155.0,,,
261,12350,,"CENTERPOINT ENERGY RESOURCES CORP., DBA CENTERPOINT ENERGY M",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_12350.html,,,,,,,true,MN,162.0,,,
262,4499,,CENTERPOINT ENERGY RESOURCES CORPORATION,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_4499.html,,,,,,,true,"LA,MS,TX",148.0,,,
263,31024,,CENTRA PIPELINE MINNESOTA INC.,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31024.html,,8.0,3.0,,,,true,MN,68.0,,,
264,2180,,CENTRAL CITY GAS SYSTEM DEPT,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_2180.html,,,,,,,true,NE,4.0,,,
265,2188,,CENTRAL FLORIDA GAS CORP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_2188.html,,,,,,,true,FL,10.0,,,
266,2190,,CENTRAL FLORIDA PIPELINE CORP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_2190.html,,13.0,2.0,true,FL,206.0,,,,,,
267,2196,,CENTRAL HUDSON GAS & ELECTRIC CORP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_2196.html,,,,,,,true,NY,165.0,,,
268,31584,,CENTRAL IOWA POWER COOPERATIVE,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31584.html,,,,,,,true,IA,4.0,,,
269,31546,,CENTRAL LOUISIANA ENERGY PIPELINE CO (CLEPCO),http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31546.html,,,,true,LA,37.0,true,LA,1.0,,,
270,31783,,CENTRAL NEW YORK OIL AND GAS CO LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31783.html,,12.0,8.0,,,,true,"NY,PA",95.0,,,
271,32104,True,"CENTRAL RESOURCES, INC.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32104.html,,,,true,CA,3.0,,,,,,
272,32603,True,"CENTRAL VALLEY GAS STORAGE, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32603.html,,,,,,,true,CA,16.0,,,
273,31888,,CENTURION PIPELINE L.P.,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31888.html,,20.0,7.0,true,"NM,OK,TX",1628.0,,,,,,
274,32058,,CHACO ENERGY CO.,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32058.html,,,,,,,,,,true,OK,1.0
275,31211,,"CHALKEY TRANSMISSION COMPANY, LTD",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31211.html,,,,,,,true,LA,40.0,,,
276,32475,,"CHANDLER CONSTRUCTION SERVICES, INC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32475.html,,,,,,,true,SC,6.0,,,
277,2256,,"CHANUTE, CITY OF",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_2256.html,,,,,,,true,KS,0.0,,,
278,31672,,"CHAPARRAL ENERGY, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31672.html,,12.0,3.0,true,"KS,OK,TX",230.0,,,,true,TX,56.0
279,2288,,CHATTANOOGA GAS CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_2288.html,,4.0,2.0,,,,true,TN,7.0,,,
280,879,True,CHEMOIL TERMINALS CORP.,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_879.html,,,,true,CA,37.0,,,,,,
281,32264,,"CHENIERE CREOLE TRAIL PIPELINE, L.P.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32264.html,,4.0,2.0,,,,true,LA,96.0,,,
282,32609,,"CHEROKEE BASIN PIPELINE, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32609.html,,,,,,,true,KS,1.0,true,KS,5.0
283,38920,,"CHERRY ISLAND RENEWABLE ENERGY, LLC (CIRE)",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_38920.html,,,,,,,true,DE,4.0,,,
284,31246,,"CHESAPEAKE APPALACHIA, L.L.C.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31246.html,,1.0,1.0,,,,true,"KY,WV",26.0,true,"KY,WV",99.0
285,32646,,CHESAPEAKE OPERATING INC.,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32646.html,,,,true,OK,0.0,true,"AR,LA,TX",7.0,true,"AR,LA,TX",29.0
286,2309,,CHESAPEAKE UTILITIES CORPORATION,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_2309.html,,,,,,,true,DE,9.0,,,
287,31727,,"CHEVRON KEYSTONE GAS STORAGE, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31727.html,,,,,,,true,TX,12.0,,,
288,31556,,CHEVRON MIDSTREAM PIPELINES LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31556.html,,,,true,LA,390.0,true,LA,19.0,,,
289,31554,,CHEVRON PETROCHEMICAL PIPELINE LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31554.html,,8.0,6.0,true,"LA,TX",176.0,,,,,,
290,2731,True,CHEVRON PIPE LINE CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_2731.html,,114.0,28.0,true,"CA,CO,ID,LA,MS,NMOR,TX,UT,WA,WY",6807.0,true,"AL,CA,LA,MS",478.0,,,
291,31826,,CHEVRON PRODUCTS COMPANY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31826.html,,,,,,,true,UT,2.0,,,
292,2339,,CHEVRON PRODUCTS COMPANY - HAWAII,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_2339.html,,11.0,1.0,true,HI,63.0,,,,,,
293,31336,,CHEVRON U.S.A. INC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31336.html,,10.0,3.0,true,LA,30.0,,,,true,"LA,LA",17.0
294,38963,,CHEVRON U.S.A. INC - APPALACHIAN/MICHIGAN BUSINESS UNIT,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_38963.html,,,,,,,,,,true,MI,32.0
295,31707,,CHEVRON U.S.A. INC - PERMIAN BASIN,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31707.html,,,,true,TX,5.0,true,CO,6.0,true,TX,3.0
296,2332,,CHEYENNE LIGHT FUEL & POWER,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_2332.html,,,,,,,true,WY,30.0,,,
297,32510,,"CHIEF GATHERING, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32510.html,,,,,,,true,PA,1.0,,,
298,2304,,CHILDERSBURG GAS BOARD,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_2304.html,,,,,,,true,AL,28.0,,,
299,30713,,CHINN EXPLORATION COMPANY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_30713.html,,,,,,,,,,true,TX,32.0
300,32406,,"CHROMA OPERATING, INC.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32406.html,,,,,,,true,LA,1.0,true,"LA,TX",5.0
301,31908,,CHS OILSEED PROCESSING-NW GAS CONTRACTED,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31908.html,,,,,,,true,MN,5.0,,,
302,31382,,CIMAREX ENERGY CO. OF COLORADO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31382.html,,,,,,,true,TX,10.0,true,TX,2.0
303,39024,,CINCO NATURAL RESOURCES CORPORATION,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_39024.html,,,,,,,,,,true,TX,20.0
304,2382,,CITATION OIL & GAS CORP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_2382.html,,,,,,,true,IL,6.0,,,
305,32676,,CITATION PIPELINE LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32676.html,,,,,,,,,,true,OK,3.0
